"Postal code area","Inhabitants, total, 2014 (HE)","Females, 2014 (HE)","Males, 2014 (HE)","Average age of inhabitants, 2014 (HE)","0-2 years, 2014 (HE)","3-6 years, 2014 (HE)","7-12 years, 2014 (HE)","13-15 years, 2014 (HE)","16-17 years, 2014 (HE)","18-19 years, 2014 (HE)","20-24 years, 2014 (HE)","25-29 years, 2014 (HE)","30-34 years, 2014 (HE)","35-39 years, 2014 (HE)","40-44 years, 2014 (HE)","45-49 years, 2014 (HE)","50-54 years, 2014 (HE)","55-59 years, 2014 (HE)","60-64 years, 2014 (HE)","65-69 years, 2014 (HE)","70-74 years, 2014 (HE)","75-79 years, 2014 (HE)","80-84 years, 2014 (HE)","85 years or over, 2014 (HE)"
"49570 Kannusjärvi   (Hamina )",440,214,226,46,6,18,30,23,11,9,14,7,21,19,21,47,37,28,35,31,17,27,25,14
"49610 Sivatti   (Hamina )",97,45,52,49,2,7,4,0,2,0,3,5,6,3,5,5,5,12,10,9,6,4,6,3
"49630 Vehkajoki   (Hamina )",119,51,68,50,2,5,8,2,1,1,4,1,7,5,3,7,9,9,16,14,12,5,1,7
"49640 Paijärvi   (Hamina )",169,79,90,50,2,5,10,4,0,2,5,8,9,7,8,16,12,11,16,15,18,6,8,7
"49660 Pyhältö   (Hamina )",614,292,322,46,15,27,44,21,15,9,18,15,20,48,32,39,55,43,55,51,41,33,22,11
"49700 Miehikkälä Kirkonkylä   (Miehikkälä )",899,468,431,51,14,21,57,21,21,16,24,22,34,46,54,64,60,49,75,90,59,55,49,68
"49720 Hurttala   (Miehikkälä )",58,28,30,51,1,3,0,2,1,0,0,1,3,4,5,4,4,5,11,6,2,3,1,2
"49730 Muurikkala   (Miehikkälä )",326,163,163,48,5,11,25,13,4,7,10,5,13,14,21,30,23,29,25,19,20,26,15,11
"49750 Kalliokoski   (Miehikkälä )",159,84,75,50,3,6,10,3,3,1,6,6,3,11,10,4,12,11,18,19,11,9,5,8
"49760 Suur-Miehikkälä   (Miehikkälä )",227,98,129,48,6,5,9,7,5,6,13,8,8,13,11,23,11,20,14,19,19,18,9,3
"49770 Salo-Miehikkälä   (Miehikkälä )",232,114,118,50,2,6,13,3,4,3,7,11,10,8,8,21,19,22,27,23,15,16,8,6
"49780 Onkamaa   (Hamina )",106,44,62,49,0,4,4,0,5,2,4,8,3,3,3,11,10,11,13,7,7,3,4,4
"49840 Mäntlahti   (Hamina )",138,63,75,59,0,2,3,0,1,3,1,5,5,3,2,6,7,13,26,24,15,8,9,5
"49860 Klamila   (Virolahti )",686,327,359,46,18,27,49,13,7,12,23,26,40,41,26,47,55,67,68,59,39,29,16,24
"49900 Virolahti Keskus   (Virolahti )",2003,1004,999,47,48,70,133,60,49,35,60,68,91,115,110,130,151,170,165,167,117,86,84,94
"49930 Vaalimaa   (Virolahti )",174,85,89,47,5,8,14,2,4,1,3,5,7,9,14,11,16,11,16,14,12,13,5,4
"49960 Ala-Pihlaja   (Virolahti )",218,101,117,51,3,4,10,3,6,4,9,4,5,7,10,15,28,18,28,23,13,13,12,3
"49980 Ravijoki   (Virolahti )",266,131,135,48,7,7,16,7,3,7,5,9,16,14,15,14,23,26,25,31,11,11,8,11
"50100 Mikkeli Keskus   (Mikkeli )",9148,5158,3990,47,145,174,235,118,110,278,1265,815,462,336,332,392,498,614,599,717,553,524,467,514
"50120 Siekkilä   (Mikkeli )",1594,822,772,43,39,55,83,41,28,56,147,107,95,71,80,90,107,109,105,118,77,95,61,30
"50130 Nuijamies   (Mikkeli )",3048,1599,1449,45,83,92,154,81,67,73,222,183,156,166,129,186,225,220,263,210,166,153,114,105
"50150 Karkialampi   (Mikkeli )",1364,673,691,37,46,71,106,52,40,50,74,92,91,106,85,116,126,102,85,65,20,23,10,4
"50160 Kattilansilta   (Mikkeli )",2485,1290,1195,45,63,74,89,51,43,70,224,186,142,125,120,140,153,159,200,221,188,119,72,46
"50170 Peitsari   (Mikkeli )",5948,3046,2902,41,200,287,416,197,139,123,357,324,391,393,327,369,428,424,472,395,246,210,144,106
"50180 Visulahti   (Mikkeli )",824,403,421,35,33,42,96,59,27,24,28,32,42,56,76,78,53,55,44,33,13,16,11,6
"50190 Tuppurala   (Mikkeli )",4896,2607,2289,44,142,180,270,135,95,120,347,283,287,228,243,286,338,378,417,414,273,214,139,107
"50200 Kovala   (Mikkeli )",635,294,341,40,32,32,66,23,25,9,9,17,42,44,51,40,49,32,49,45,28,15,18,9
"50300 Rämälä   (Mikkeli )",346,168,178,43,7,18,19,18,8,6,14,18,23,21,20,19,30,32,25,20,19,14,8,7
"50350 Norola   (Mikkeli )",344,161,183,40,11,12,34,17,7,12,15,11,13,22,21,31,35,28,26,21,8,10,7,3
"50500 Tuukkala-Kaituenmäki   (Mikkeli )",1562,777,785,42,59,67,96,32,22,34,59,110,103,90,88,116,118,164,135,124,65,43,24,13
"50520 Moision Sairaala-alue   (Mikkeli )",134,65,69,44,1,5,6,2,0,0,10,17,10,5,8,13,5,13,11,16,2,5,5,0
"50600 Karikko   (Mikkeli )",4806,2389,2417,39,166,281,432,214,132,123,154,226,290,318,346,381,305,312,288,323,174,152,92,97
"50670 Otava   (Mikkeli )",1908,922,986,40,78,96,171,67,49,46,63,95,131,123,105,138,121,135,141,140,99,56,24,30
"50700 Syysjärvi   (Mikkeli )",535,258,277,42,11,18,50,26,25,12,20,12,27,31,28,34,65,34,44,32,27,18,12,9
"50770 Korpikoski   (Mikkeli )",254,123,131,43,11,10,15,12,4,3,6,15,16,12,12,19,24,20,20,21,15,12,7,0
"50800 Annilanselkä   (Mikkeli )",541,267,274,46,11,26,28,18,12,12,17,15,19,33,27,33,49,43,55,54,44,24,16,5
"50970 Ihastjärvi   (Mikkeli )",2486,1257,1229,35,93,139,242,109,73,74,195,151,154,204,188,186,159,133,114,114,59,39,26,34
"51130 Vanhamäki   (Mikkeli )",174,78,96,49,4,7,11,6,4,1,4,4,7,4,9,9,14,14,25,25,6,8,5,7
"51200 Kangasniemi Keskus   (Kangasniemi )",3947,2030,1917,51,88,136,199,89,55,68,153,131,166,137,145,239,313,310,367,387,277,280,211,196
"51260 Tahkomäki   (Kangasniemi )",160,72,88,45,4,6,13,11,3,0,7,5,9,9,9,7,11,11,7,20,14,4,2,8
"51270 Kutemajärvi   (Kangasniemi )",230,105,125,49,4,2,7,9,9,5,9,8,4,11,6,25,30,23,21,23,13,7,10,4
"51310 Levä   (Kangasniemi )",142,59,83,52,1,5,8,4,1,6,0,3,3,4,7,6,11,13,16,21,15,9,7,2
"51335 Kaihlamäki   (Kangasniemi )",41,20,21,43,2,2,1,3,0,0,1,3,2,2,2,1,9,2,3,3,2,3,0,0
"51340 Hännilä-Särkiharju   (Kangasniemi )",320,145,175,46,8,12,21,11,13,8,12,5,7,19,15,27,30,16,22,39,17,16,7,15
"51360 Koivula-Synsiö   (Kangasniemi )",188,86,102,51,1,2,11,5,4,1,6,7,8,8,13,12,17,11,17,24,15,10,7,9
"51380 Synsiö   (Kangasniemi )",53,25,28,48,2,3,1,0,1,2,1,3,3,1,2,3,3,12,4,2,5,2,3,0
"51420 Harjumaa-Pajulankylä   (Mikkeli )",251,112,139,47,4,4,17,17,7,11,4,4,6,9,19,16,29,19,26,13,11,17,10,8
"51430 Läsäkoski   (Kangasniemi )",79,37,42,58,0,0,3,0,0,1,1,2,3,2,0,7,6,10,17,10,4,4,6,3
"51440 Vuojalahti   (Kangasniemi )",250,116,134,50,2,5,12,3,6,12,12,5,6,11,13,19,25,28,19,24,13,17,11,7
"51450 Pajulankylä   (Mikkeli )",64,28,36,50,2,1,2,0,2,3,2,2,2,3,4,4,8,4,5,7,5,3,2,3
"51460 Luusniemi   (Kangasniemi )",221,98,123,48,2,6,17,5,3,4,13,7,2,9,10,15,21,27,23,23,14,12,3,5
"51520 Hiirola   (Mikkeli )",433,212,221,44,13,21,26,16,11,10,12,16,30,22,25,33,34,34,32,38,17,14,19,10
"51540 Kalvitsa   (Mikkeli )",337,149,188,49,9,13,12,9,4,5,7,18,11,14,13,27,28,39,37,38,15,15,17,6
"51600 Haukivuori Keskus-Piitkäaho   (Mikkeli )",1460,743,717,51,41,43,83,37,19,26,29,50,57,69,50,84,87,123,154,167,86,83,82,90
"51620 Pitkäaho   (Mikkeli )",18,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"51670 Nykälä   (Mikkeli )",153,74,79,52,3,2,6,7,3,4,1,4,3,6,5,12,9,15,18,12,20,14,8,1
"51720 Rahula   (Mikkeli )",500,242,258,40,17,29,42,16,14,11,14,21,35,31,29,35,41,45,47,28,22,8,9,6
"51740 Huuhanaho   (Mikkeli )",235,106,129,47,5,9,19,7,5,4,0,5,12,13,7,15,15,27,34,25,12,9,8,4
"51760 Nuutilanmäki   (Juva )",308,145,163,46,3,13,25,16,5,4,8,7,8,14,22,24,27,30,31,25,19,10,8,9
"51780 Kuosmala   (Juva )",149,68,81,51,3,2,11,3,3,2,4,3,2,4,8,11,7,15,18,22,10,14,3,4
"51810 Maivala   (Juva )",151,74,77,47,4,6,10,5,6,2,3,4,8,8,7,3,11,17,11,12,15,11,4,4
"51820 Hatsola   (Juva )",285,137,148,47,6,9,14,11,10,4,7,9,15,13,15,20,30,27,25,19,21,14,8,8
"51850 Vuorenmaa   (Juva )",214,93,121,50,2,6,12,3,2,3,9,8,10,10,11,7,14,24,27,31,14,10,4,7
"51860 Narila   (Juva )",80,38,42,48,2,4,4,2,0,2,2,2,5,2,6,4,9,6,11,5,7,2,3,2
"51880 Koikkala   (Juva )",247,114,133,51,2,3,17,12,5,0,6,10,5,8,10,13,28,22,26,35,15,14,11,5
"51890 Risulahti   (Juva )",83,43,40,49,1,1,5,3,3,4,4,3,0,0,2,11,6,14,5,3,5,5,4,4
"51900 Juva Keskus   (Juva )",4537,2353,2184,49,107,133,218,132,99,104,165,174,189,176,206,282,323,372,403,398,297,317,189,253
"51930 Paatela   (Juva )",185,78,107,42,4,11,15,9,3,5,6,4,7,11,12,14,16,22,10,13,10,8,2,3
"51940 Härkälä   (Juva )",125,55,70,50,1,3,3,4,6,3,2,5,3,3,5,9,18,11,17,11,5,7,3,6
"51980 Lauteala   (Juva )",248,114,134,50,3,4,10,9,11,8,8,5,1,11,7,19,36,19,18,24,22,11,15,7
"52100 Anttola   (Mikkeli )",1545,792,753,49,40,45,94,46,32,27,40,50,50,65,71,108,120,124,156,140,118,89,69,61
"52110 Majavesi   (Mikkeli )",391,185,206,47,12,14,22,13,8,5,6,18,23,17,16,31,35,36,32,39,30,11,11,12
"52150 Hauhala   (Mikkeli )",132,58,74,55,0,0,5,4,1,3,3,6,0,2,6,13,18,10,18,8,16,8,4,7
"52200 Puumala Keskus   (Puumala )",1886,935,951,53,20,42,80,35,25,30,73,57,68,50,68,106,122,192,229,245,138,127,86,93
"52230 Hurissalo   (Puumala )",247,121,126,51,5,1,10,6,5,4,12,11,4,6,14,17,21,30,25,27,13,14,10,12
"52270 Ryhälä   (Puumala )",38,18,20,62,0,0,0,0,0,0,2,1,1,0,1,2,4,4,6,5,4,2,3,3
"52300 Ristiina Keskus   (Mikkeli )",2995,1566,1429,46,71,126,188,118,85,80,87,115,117,148,172,202,223,209,229,270,171,170,121,93
"52320 Vitsiälä   (Mikkeli )",357,174,183,42,10,15,27,12,3,10,19,13,18,18,20,38,28,37,27,21,17,13,8,3
"52330 Heimari   (Mikkeli )",48,20,28,50,1,1,2,0,0,1,1,3,1,2,4,3,7,8,4,1,6,1,2,0
"52340 Hangastenmaa   (Mikkeli )",210,97,113,49,4,4,14,9,4,7,4,5,7,13,7,20,18,12,14,19,11,20,12,6
"52360 Someenjärvi   (Mikkeli )",102,39,63,56,1,3,3,2,0,0,0,4,4,3,4,7,8,10,16,12,6,7,7,5
"52420 Pellosniemi   (Mikkeli )",680,301,379,49,16,21,26,22,13,10,19,23,31,34,34,50,55,52,71,80,51,42,20,10
"52510 Hietanen   (Hirvensalmi )",511,231,280,46,16,22,27,20,8,10,10,21,27,33,25,31,44,42,51,45,36,17,15,11
"52520 Syväsmäki   (Hirvensalmi )",155,76,79,42,6,3,6,10,8,3,9,5,9,4,13,18,10,11,14,9,11,2,1,3
"52550 Hirvensalmi Keskus   (Hirvensalmi )",1664,847,817,52,17,39,62,56,39,36,56,46,39,60,59,88,146,165,169,182,121,100,97,87
"52610 Tuukkalanlahti   (Hirvensalmi )",117,56,61,50,4,2,4,6,4,3,3,2,2,3,2,8,14,11,17,9,4,8,6,5
"52620 Kuitula   (Hirvensalmi )",93,39,54,49,1,3,3,5,4,4,2,0,3,5,6,4,8,6,11,9,4,7,5,3
"52700 Mäntyharju Keskus   (Mäntyharju )",5117,2645,2472,49,124,171,271,162,103,119,183,181,194,231,231,282,391,414,485,510,332,303,213,217
"52720 Karankamäki-Koirakivi   (Mäntyharju )",109,52,57,52,2,5,1,0,0,4,2,3,6,5,3,10,6,17,11,9,10,7,6,2
"52730 Koirakivi   (Mäntyharju )",80,44,36,54,2,2,4,2,2,0,1,0,3,4,2,4,8,7,9,8,2,10,8,2
"52740 Tuustaipale   (Mäntyharju )",291,139,152,49,5,10,18,13,1,2,6,7,9,15,10,18,21,38,44,30,12,14,11,7
"52760 Mynttilä   (Mäntyharju )",103,49,54,47,6,0,4,4,3,2,3,5,4,3,12,6,9,4,8,8,10,5,5,2
"52780 Kuomiokoski   (Mikkeli )",114,57,57,55,2,0,1,2,0,1,4,3,2,5,6,9,9,11,12,29,5,6,5,2
"52830 Suomenniemi   (Mikkeli )",683,325,358,52,12,23,33,21,9,11,19,12,19,21,37,37,51,63,69,65,53,46,41,41
"52850 Halmeniemi   (Mäntyharju )",127,57,70,56,2,5,5,0,0,2,2,3,2,3,2,9,7,19,15,16,10,11,10,4
"52890 Käävänkylä   (Mäntyharju )",95,44,51,56,1,2,2,2,0,0,3,2,3,4,4,1,11,16,7,8,15,7,3,4
"52920 Voikoski   (Kouvola )",138,66,72,55,1,7,5,0,1,0,5,1,7,6,2,7,14,13,14,18,10,12,11,4
"52960 Nurmaa   (Mäntyharju )",118,57,61,50,2,1,4,6,2,3,1,3,3,3,11,9,13,12,20,10,5,5,2,3
"52970 Pankalahti-Ahvenainen   (Mäntyharju )",89,33,56,53,1,0,1,0,2,2,4,5,1,0,5,12,9,13,8,13,4,6,2,1
"52980 Ahvenainen   (Mäntyharju )",71,32,39,52,1,0,5,3,1,1,0,3,1,3,2,7,3,5,9,9,10,3,3,2
"53100 Lappeenranta keskus   (Lappeenranta )",10116,5768,4348,49,176,221,295,194,143,244,959,828,572,408,392,487,527,645,775,783,657,611,606,593
"53130 Keskussairaala-alue-Kimpinen   (Lappeenr",713,375,338,39,35,28,35,12,15,8,62,66,51,59,41,40,62,70,45,48,19,11,4,2
"53200 Kaukas-Tirilä   (Lappeenranta )",1506,766,740,43,42,46,73,55,35,45,92,102,80,73,69,104,115,132,128,136,62,47,40,30
"53300 Lauritsala-Mälkiä   (Lappeenranta )",7975,4013,3962,43,224,350,546,264,191,218,348,373,490,486,486,608,591,646,591,519,332,282,232,198
"53400 Laihia   (Lappeenranta )",1956,965,991,38,79,123,190,96,50,45,43,49,141,140,154,143,145,143,136,111,69,52,30,17
"53420 Mustola   (Lappeenranta )",579,295,284,41,26,29,43,17,10,15,21,28,36,39,43,35,44,34,46,40,29,26,13,5
"53500 Parkkarila-Harapainen-Reijola   (Lappee",5548,2671,2877,38,188,284,436,263,159,166,306,275,362,413,389,456,426,372,316,248,175,139,95,80
"53550 Kourulanmäki   (Lappeenranta )",1117,550,567,38,38,64,103,34,40,33,55,55,91,80,87,95,76,65,38,48,35,22,27,31
"53600 Kesämäki   (Lappeenranta )",2440,1356,1084,47,42,53,113,40,47,66,242,193,111,98,101,141,118,173,189,189,157,125,112,130
"53650 Mattila-Kuusela   (Lappeenranta )",2073,998,1075,44,66,74,129,82,71,59,71,76,87,126,107,191,158,164,151,132,102,120,64,43
"53810 Kuusimäki-Lavola   (Lappeenranta )",3816,1918,1898,44,84,101,163,76,45,100,447,352,243,198,147,199,204,221,261,344,211,166,143,111
"53830 Rutola   (Lappeenranta )",685,331,354,36,25,49,74,32,22,9,12,21,56,58,62,57,46,50,39,32,13,13,9,6
"53850 Skinnarila   (Lappeenranta )",10926,5124,5802,37,401,549,725,307,198,268,1382,941,842,775,603,605,567,645,608,644,358,215,148,145
"53900 Pallo-Tysterniemi-Leiri   (Lappeenranta )",2780,1492,1288,42,69,58,81,39,31,62,355,310,226,160,106,148,191,216,214,215,122,84,64,29
"53920 Voisalmi   (Lappeenranta )",3252,1681,1571,43,100,115,163,89,68,87,211,226,213,168,178,203,244,256,243,254,167,135,80,52
"53950 Kivisalmi   (Lappeenranta )",2151,1081,1070,42,70,81,134,73,41,54,112,115,130,128,125,161,171,186,173,167,100,76,37,17
"54100 Joutseno Keskus   (Lappeenranta )",5382,2727,2655,46,143,218,331,170,104,99,178,238,268,296,321,342,345,429,461,453,297,239,214,236
"54110 Lampikangas   (Lappeenranta )",1121,557,564,41,48,61,66,28,19,20,58,60,91,57,43,78,93,109,90,93,36,46,18,7
"54120 Pulp   (Lappeenranta )",1824,884,940,40,64,97,120,74,47,44,56,78,128,134,151,153,133,135,123,114,61,61,33,18
"54190 Konnunsuo   (Lappeenranta )",74,31,43,44,3,3,2,3,0,0,2,6,6,5,4,3,8,9,5,7,4,1,2,1
"54230 Nuijamaa   (Lappeenranta )",685,320,365,47,12,31,26,21,15,17,26,26,34,28,35,50,59,61,71,57,33,33,29,21
"54250 Rapattila   (Lappeenranta )",170,79,91,50,2,9,9,3,2,1,6,5,6,6,13,8,16,15,9,14,20,15,5,6
"54260 Hanhijärvi   (Lappeenranta )",806,386,420,39,23,71,79,33,26,13,16,26,50,67,56,50,55,56,47,41,35,35,13,14
"54270 Vainikkala   (Lappeenranta )",468,215,253,48,9,16,21,17,16,10,12,10,13,30,26,29,45,36,58,45,22,26,14,13
"54300 Vilkjärvi   (Lappeenranta )",615,301,314,42,22,26,54,30,17,9,15,25,27,45,46,44,47,34,48,46,30,22,16,12
"54310 Hytti   (Lappeenranta )",443,210,233,37,21,27,41,22,12,13,14,17,31,31,31,38,32,29,24,25,8,11,9,7
"54330 Simola   (Lappeenranta )",431,204,227,44,12,21,32,13,8,8,9,12,18,32,28,44,34,39,32,32,21,17,11,8
"54390 Pulsa   (Lappeenranta )",160,69,91,53,5,5,3,4,2,1,6,3,5,7,6,9,18,15,18,14,10,6,12,11
"54410 Ylämaa Keskus   (Lappeenranta )",980,495,485,48,28,40,57,27,17,16,19,36,35,44,50,62,80,73,104,100,61,50,37,44
"54430 Hujakkala   (Lappeenranta )",164,83,81,49,3,8,17,1,1,1,1,4,9,5,9,12,10,17,20,11,14,11,4,6
"54460 Ylijärvi   (Lappeenranta )",88,44,44,48,3,5,7,1,2,1,1,3,4,7,0,5,5,10,10,6,2,7,7,2
"54490 Ahomäki   (Miehikkälä )",176,81,95,56,1,1,2,3,2,4,6,2,7,5,8,9,18,24,29,16,11,11,10,7
"54500 Taavetti-Somerharju   (Luumäki )",2814,1425,1389,51,57,92,125,91,53,39,100,101,93,105,130,182,191,228,263,273,174,189,158,170
"54510 Uro   (Luumäki )",448,206,242,43,14,21,39,16,14,11,7,16,20,23,25,36,34,41,34,33,24,15,17,8
"54530 Luumäki   (Luumäki )",1230,600,630,45,29,52,75,48,29,24,35,41,53,76,77,91,110,118,120,102,52,52,28,18
"54550 Suo-Anttila   (Luumäki )",90,37,53,48,1,4,6,6,2,1,1,1,2,6,5,3,7,5,12,11,6,5,5,1
"54580 Somerharju   (Luumäki )",34,17,17,50,1,3,1,0,1,0,1,0,2,1,1,2,6,0,2,5,3,2,2,1
"54590 Kaitjärvi   (Luumäki )",135,64,71,47,3,8,8,5,2,0,2,4,9,6,9,8,7,9,16,17,10,11,0,1
"54710 Lemi Keskus   (Lemi )",1350,662,688,49,44,53,73,34,15,23,47,42,53,69,69,87,105,88,117,121,84,92,62,72
"54720 Laksiainen   (Lemi )",154,67,87,45,6,3,9,4,5,3,9,9,5,10,9,8,17,7,10,14,7,11,6,2
"54750 Välijoki   (Savitaipale )",294,136,158,47,6,11,14,11,7,7,11,12,4,15,18,22,26,28,24,24,13,18,16,7
"54770 Heituinlahti   (Savitaipale )",542,240,302,51,8,13,19,19,11,12,18,16,16,17,27,39,46,59,45,66,33,38,25,15
"54800 Savitaipale Keskus   (Savitaipale )",2649,1382,1267,51,58,77,139,75,44,58,102,81,99,110,104,142,201,176,224,245,178,205,174,157
"54820 Kotimäki   (Lemi )",263,114,149,44,14,11,14,11,8,4,9,5,18,15,13,18,10,24,28,26,11,15,6,3
"54850 Kuukanniemi   (Lemi )",1155,542,613,38,43,77,99,52,34,25,49,37,74,72,82,83,105,91,76,61,49,19,19,8
"54915 Saimaanharju-Kyläniemi   (Taipalsaari )",1831,923,908,40,51,80,169,79,44,49,71,58,91,135,108,150,169,152,143,132,63,45,25,17
"54920 Taipalsaari   (Taipalsaari )",1502,719,783,45,31,62,128,61,44,40,27,46,60,86,91,119,95,125,130,103,79,61,65,49
"54930 Levänen   (Taipalsaari )",317,148,169,46,13,18,15,11,8,4,11,7,14,16,11,19,25,39,29,20,14,12,21,10
"54940 Solkei   (Taipalsaari )",117,47,70,52,0,3,6,6,1,5,0,1,1,2,5,13,13,9,11,15,8,11,2,5
"54950 Pettilä   (Savitaipale )",102,46,56,54,0,1,5,2,1,2,3,3,3,0,6,8,9,10,12,14,9,4,6,4
"54960 Vehkataipale   (Taipalsaari )",595,298,297,43,21,28,54,17,11,5,10,24,28,50,36,41,47,47,45,59,37,18,9,8
"55100 Imatra Keskus   (Imatra )",10237,5292,4945,46,210,321,544,298,213,266,595,486,557,548,522,613,774,755,847,865,604,534,386,299
"55120 Mansikkala-Tuulikallio   (Imatra )",3222,1750,1472,47,49,86,175,83,65,94,194,154,140,156,172,207,247,226,243,274,171,205,131,150
"55300 Rauha-Tiuruniemi   (Lappeenranta )",978,492,486,45,30,37,55,34,21,18,26,41,63,55,55,77,72,59,71,86,67,63,31,17
"55320 Rauha   (Lappeenranta )",546,266,280,42,7,33,35,22,14,8,15,19,35,41,39,34,37,58,65,37,24,15,6,2
"55330 Tiuruniemi   (Lappeenranta )",65,24,41,43,1,2,2,2,3,3,4,1,2,6,4,10,6,2,8,2,2,5,0,0
"55400 Tainionkoski-Mustalampi   (Imatra )",1391,677,714,44,26,53,98,42,41,37,49,40,77,92,88,107,137,120,80,114,73,61,34,22
"55420 Karhumäki-Karhukallio   (Imatra )",2116,1043,1073,45,76,72,120,62,43,53,60,79,137,105,137,144,152,152,196,226,125,80,58,39
"55510 Sotkulampi-Linnasuo   (Imatra )",1327,714,613,48,35,38,57,28,12,22,82,95,66,65,59,78,82,92,96,116,96,90,65,53
"55610 Rajapatsas-Teppanala   (Imatra )",2945,1521,1424,45,74,118,167,98,59,60,143,148,154,159,177,173,238,201,255,231,173,135,89,93
"55700 Vintteri-Virasoja   (Imatra )",1453,704,749,42,37,56,104,48,31,27,63,62,93,117,102,90,135,115,101,103,61,56,32,20
"55800 Vuoksenniska-Saarlampi   (Imatra )",4263,2191,2072,51,90,128,198,79,63,67,156,168,174,192,211,272,340,316,383,399,270,307,215,235
"55910 Rautio-Kurkvuori   (Imatra )",1677,824,853,45,40,71,95,46,49,42,80,48,62,88,94,140,138,146,142,134,114,90,34,24
"56100 Ruokolahti Keskus   (Ruokolahti )",2162,1177,985,52,42,84,114,60,41,32,44,62,78,95,106,127,114,147,198,193,144,165,155,161
"56120 Salosaari   (Ruokolahti )",845,414,431,42,26,41,64,32,15,23,28,30,36,54,61,78,70,74,63,60,44,21,19,6
"56140 Äitsaari   (Ruokolahti )",257,119,138,52,1,7,19,5,5,1,7,1,2,13,12,22,31,20,27,32,18,13,15,6
"56210 Virmutjoki   (Ruokolahti )",423,208,215,46,7,15,28,20,12,9,7,12,19,17,31,32,35,44,38,32,26,14,11,14
"56310 Syyspohja   (Ruokolahti )",209,99,110,54,3,5,13,1,1,1,7,3,3,6,7,15,19,22,23,27,23,18,5,7
"56330 Utula   (Ruokolahti )",33,15,18,54,0,0,1,0,1,1,1,1,0,1,3,3,3,3,6,4,1,0,2,2
"56350 Kyläniemi   (Taipalsaari )",18,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"56410 Kaiturinpää   (Ruokolahti )",151,71,80,50,2,0,11,10,4,2,1,6,3,3,8,7,16,18,13,14,11,9,6,7
"56440 Pohja-Lankila   (Ruokolahti )",231,113,118,50,1,11,19,5,1,2,4,2,5,10,15,18,20,21,28,26,14,13,8,8
"56510 Puntala   (Ruokolahti )",431,205,226,44,6,26,29,9,11,12,18,18,26,23,26,30,34,26,34,34,17,24,19,9
"56550 Niska-Pietilä   (Rautjärvi )",150,67,83,44,4,6,14,2,3,2,9,6,5,10,8,8,12,12,12,16,5,6,7,3
"56610 Rautjärvi   (Rautjärvi )",632,290,342,51,4,11,34,19,14,9,17,14,23,27,36,44,55,75,82,52,26,29,28,33
"56640 Purnujärvi   (Rautjärvi )",105,50,55,51,6,3,1,4,2,3,0,3,5,3,5,9,3,11,10,11,7,4,10,5
"56710 Miettilä   (Rautjärvi )",133,65,68,57,1,3,4,0,1,2,2,2,4,7,7,4,12,14,15,15,8,12,10,10
"56730 Laikko   (Rautjärvi )",310,140,170,52,6,7,7,7,5,7,10,7,11,8,13,16,40,35,27,33,26,22,14,9
"56800 Simpele   (Rautjärvi )",2512,1276,1236,51,39,71,118,84,62,38,72,60,73,87,124,163,204,216,253,275,165,174,113,121
"57100 Heikinpohja-Piispanmäki   (Savonlinna )",3852,2287,1565,51,46,58,78,60,60,102,429,234,149,117,110,151,231,265,333,361,274,275,280,239
"57120 Savonlinna   (Savonlinna )",29,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"57130 Savonlinna Keskus   (Savonlinna )",1958,1173,785,53,20,24,35,20,24,52,198,125,68,71,50,70,114,136,146,214,147,160,135,149
"57170 Sortteerinlahti-Talvisalo   (Savonlinna )",2054,1196,858,51,27,29,75,44,31,50,199,120,55,63,77,102,111,140,179,229,140,180,97,106
"57200 Miekonniemi-Venäjänniemi   (Savonlinna )",2631,1321,1310,44,56,88,155,70,60,94,161,130,149,135,121,171,221,236,205,238,130,115,57,39
"57210 Nojanmaa   (Savonlinna )",2728,1391,1337,41,78,114,219,117,75,65,132,122,159,177,182,204,216,197,189,163,103,97,74,45
"57220 Haka-alue-Viuhonmäki   (Savonlinna )",1589,798,791,47,35,66,87,43,19,29,78,68,87,85,72,115,112,121,131,139,84,90,56,72
"57230 Inkerinkylä   (Savonlinna )",3413,1614,1799,45,74,124,182,105,79,75,171,170,179,174,195,265,286,297,308,274,166,162,81,46
"57310 Rinkilä   (Savonlinna )",738,368,370,45,20,34,57,31,13,12,25,16,35,44,32,43,50,71,68,64,58,32,21,12
"57510 Laitaatsilta   (Savonlinna )",508,262,246,44,13,19,42,19,14,16,13,25,21,25,21,39,42,39,47,39,23,19,16,16
"57600 Poukkusilta-Pihlajaniemi   (Savonlinna )",2004,1005,999,39,72,107,177,76,61,51,73,104,120,124,127,140,158,187,161,119,69,42,17,19
"57710 Kellarpelto-Rantakoivikko   (Savonlinna )",3006,1495,1511,42,96,136,232,109,70,58,128,171,163,170,190,223,227,241,249,197,147,77,59,63
"57810 Aholahti   (Savonlinna )",332,159,173,46,6,17,15,14,5,4,5,12,14,23,18,33,28,40,19,34,11,12,17,5
"58130 Oravi   (Savonlinna )",150,72,78,43,8,12,14,5,4,2,2,6,6,7,11,6,7,6,6,9,9,13,11,6
