"Postal code area","Aged 18 or over, total, 2013 (HR)","Average income of inhabitants, 2013 (HR)","Median income of inhabitants, 2013 (HR)","Inhabintants belonging to the lowest income category, 2013 (HR)","Inhabitants belonging to the middle income category, 2013 (HR)","Inhabintants belonging to the highest income category, 2013 (HR)","Accumulated purchasing power of inhabitants, 2013 (HR)"
"64770 Äystö   (Teuva )",391,20266,18057,112,224,55,7923811
"64810 Vanhakylä   (Isojoki )",222,20919,15166,74,112,36,4644022
"64820 Kärjenkoski   (Isojoki )",175,19459,16549,52,101,22,3405271
"64830 Villamo   (Isojoki )",166,18913,14918,60,91,15,3139611
"64840 Heikkilänjoki   (Isojoki )",46,17229,15306,13,29,4,792513
"64850 Möykky   (Isojoki )",106,21733,17246,28,58,20,2303661
"64900 Isojoki Keskus   (Isojoki )",1036,19325,16516,262,655,119,20020613
"64930 Kodesjärvi   (Isojoki )",155,19166,15108,57,77,21,2970748
"65100 Vaasa Keskus   (Vaasa )",15746,20785,17819,3643,9788,2315,327277088
"65130 Hietalahti   (Vaasa )",4,..,..,..,..,..,..
"65170 Vaskiluoto   (Vaasa )",285,28659,23385,47,159,79,8167784
"65200 Palosaari   (Vaasa )",5197,19272,16218,1571,2952,674,100156262
"65230 Vetokannas   (Vaasa )",4276,24536,22433,751,2468,1057,104917034
"65280 Gerby   (Vaasa )",4946,27356,25362,675,2683,1588,135303599
"65300 Asevelikylä   (Vaasa )",3145,27167,25435,401,1681,1063,85439202
"65320 Huutoniemi   (Vaasa )",4994,23398,21671,793,3162,1039,116851935
"65350 Suvilahti   (Vaasa )",3184,22495,20684,537,2138,509,71622537
"65370 Ristinummi   (Vaasa )",3683,20659,19184,737,2450,496,76085889
"65380 Vanha Vaasa   (Vaasa )",2577,22719,21576,478,1603,496,58545893
"65410 Sundom   (Vaasa )",1743,26474,23884,282,961,500,46144453
"65450 Sulva   (Mustasaari )",1452,25167,23364,210,877,365,36542297
"65460 Tölby-Rimal   (Mustasaari )",237,27180,24895,28,139,70,6441772
"65470 Rimal   (Mustasaari )",40,22713,21733,8,24,8,908511
"65480 Vikby   (Mustasaari )",200,24955,24327,26,123,51,4990978
"65520 Helsingby   (Mustasaari )",1115,24757,23596,165,686,264,27604534
"65610 Mustasaari Keskus   (Mustasaari )",4525,26143,23166,572,2804,1149,118296328
"65630 Karperö   (Mustasaari )",895,25547,24346,119,542,234,22865003
"65650 Koskö   (Mustasaari )",217,25109,23976,24,141,52,5448556
"65710 Singsby   (Mustasaari )",453,24852,23234,73,254,126,11258033
"65730 Jungsund   (Mustasaari )",323,23887,21884,54,207,62,7715506
"65760 Iskmo   (Mustasaari )",246,25997,23356,42,141,63,6395329
"65800 Raippaluoto   (Mustasaari )",664,22989,22095,120,403,141,15264713
"65870 Björköby   (Mustasaari )",304,21529,17985,66,188,50,6544967
"65920 Norra Vallgrund-Söderudden   (Mustasaari )",257,22955,21588,58,153,46,5899547
"65930 Södra Vallgrund   (Mustasaari )",295,22542,21532,55,186,54,6649981
"65970 Söderudden   (Mustasaari )",186,19217,16907,54,108,24,3574403
"66100 Maalahti   (Maalahti )",1575,23465,20949,292,1007,276,36957331
"66140 Övermalax   (Maalahti )",1310,21019,19381,275,847,188,27534430
"66160 Långåminne   (Maalahti )",251,22029,18433,60,155,36,5529160
"66200 Korsnäs Keskus   (Korsnäs )",689,22320,19389,128,455,106,15378673
"66210 Moikipää   (Korsnäs )",482,24051,19426,114,287,81,11592641
"66220 Bergö   (Maalahti )",395,20490,19187,95,234,66,8093390
"66230 Korsbäck   (Korsnäs )",80,19547,18585,24,45,11,1563796
"66240 Petolahti   (Maalahti )",885,21355,18689,188,559,138,18899236
"66260 Svarvar   (Maalahti )",90,20323,17365,17,57,16,1829053
"66270 Pirttikylä-Sorvari   (Närpiö )",779,21270,17891,176,483,120,16569340
"66280 Taklax   (Korsnäs )",306,22246,19208,65,190,51,6807127
"66290 Harrström   (Korsnäs )",281,22658,17415,76,151,54,6366813
"66295 Töjby   (Närpiö )",313,20271,17079,96,171,46,6344878
"66300 Jurva Keskus   (Kurikka )",1848,20068,17805,427,1164,257,37084799
"66320 Niemenkylä   (Kurikka )",283,19053,17273,79,165,39,5392008
"66330 Hakko   (Kurikka )",238,19496,17150,70,136,32,4640006
"66340 Sarvijoki   (Kurikka )",306,20574,18815,79,182,45,6295615
"66350 Tainus   (Kurikka )",121,19706,15467,27,79,15,2384468
"66360 Kesti   (Kurikka )",357,21243,17016,96,209,52,7583778
"66370 Närvijoki   (Kurikka )",269,18569,15356,81,154,34,4995097
"66400 Laihia Keskus   (Laihia )",4565,24040,22246,693,2802,1070,109740408
"66420 Ruto   (Laihia )",273,25032,22824,48,153,72,6833841
"66430 Vedenoja   (Vaasa )",135,22505,22409,23,88,24,3038160
"66440 Tervajoki   (Isokyrö )",1541,21862,20158,328,934,279,33688839
"66450 Jakkula   (Laihia )",680,22100,20711,139,411,130,15028245
"66460 Haapala   (Laihia )",284,22248,18595,75,156,53,6318297
"66470 Jukaja-Jokisalo   (Laihia )",267,21565,19061,62,159,46,5757900
"66500 Vähäkyrö Keskus   (Vaasa )",1840,23990,20178,344,1150,346,44141719
"66510 Merikaarto   (Vaasa )",916,24297,23225,128,578,210,22256157
"66520 Veikkaala   (Mustasaari )",456,23731,22050,84,280,92,10821237
"66530 Koivulahti   (Mustasaari )",1328,23727,22707,202,839,287,31508817
"66540 Petsmo   (Mustasaari )",449,23261,21501,82,282,85,10444307
"66550 Västerhankmo   (Mustasaari )",263,21460,20796,57,159,47,5644032
"66560 Österhankmo   (Mustasaari )",178,23026,21624,38,103,37,4098625
"66580 Kuni   (Mustasaari )",293,22862,21247,54,176,63,6698690
"66590 Vassor   (Mustasaari )",136,23771,20306,24,89,23,3232857
"66600 Vöyri Keskus   (Vöyri )",2229,22981,20627,379,1456,394,51224168
"66640 Maksamaa   (Vöyri )",854,23518,21025,184,502,168,20084266
"66660 Bertby   (Vöyri )",112,24209,21883,17,68,27,2711390
"66680 Kaurajärvi   (Vöyri )",84,22531,19307,24,45,15,1892571
"66710 Kaitsor   (Vöyri )",199,25861,20933,43,118,38,5146335
"66730 Oxkangar   (Vöyri )",62,19116,15976,21,33,8,1185222
"66800 Oravainen Keskus   (Vöyri )",781,22467,19076,154,492,135,17546636
"66810 Kimo   (Vöyri )",259,24228,19145,60,150,49,6275128
"66820 Komossa   (Vöyri )",183,22702,15550,46,99,38,4154375
"66830 Oravaisten Tehdas   (Vöyri )",402,21336,20743,78,266,58,8577246
"66840 Pensala   (Uusikaarlepyy )",297,24487,20166,67,160,70,7272689
"66850 Jepua   (Uusikaarlepyy )",791,23998,19000,185,462,144,18982520
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",3143,21933,20112,618,2013,512,68935116
"66910 Soklot   (Uusikaarlepyy )",329,30289,24268,53,183,93,9965012
"66930 Kovjoki   (Uusikaarlepyy )",192,25739,21200,31,121,40,4941899
"66950 Munsala   (Uusikaarlepyy )",750,24987,20600,162,432,156,18740280
"66970 Hirvlax   (Uusikaarlepyy )",408,25063,20390,85,231,92,10225794
"66980 Monå   (Uusikaarlepyy )",104,24160,19290,28,55,21,2512615
"66999 Kaukaluoto   (Mustasaari )",55,20734,18622,16,31,8,1140344
"67100 Kokkola Keskus   (Kokkola )",8639,20845,18232,1916,5571,1152,180081757
"67200 Kiviniitty-Tullimäki   (Kokkola )",3591,21079,19179,748,2318,525,75694559
"67300 Halkokari   (Kokkola )",3016,24271,22092,467,1913,636,73201051
"67400 Rytimäki   (Kokkola )",3171,23530,23099,507,1962,702,74612919
"67410 Vitsari   (Kokkola )",625,21804,20463,142,371,112,13627402
"67500 Sokoja   (Kokkola )",820,22939,20900,163,498,159,18809728
"67600 Linnusperä-Kaustari   (Kokkola )",2048,24120,22396,358,1248,442,49396973
"67700 Kirkonmäki-Isokylä   (Kokkola )",3405,23854,22271,520,2143,742,81222753
"67800 Koivuhaka   (Kokkola )",2952,19413,17500,661,1977,314,57307512
"67900 Ykspihjala   (Kokkola )",1064,20753,19976,195,725,144,22080875
"68100 Himanka Keskus   (Kalajoki )",2093,20220,18366,517,1295,281,42320757
"68150 Hillilä   (Kalajoki )",263,20569,17266,80,143,40,5409661
"68210 Marinkainen   (Kokkola )",732,21161,19182,171,449,112,15489665
"68220 Karhi   (Kokkola )",111,20846,18295,27,68,16,2313947
"68230 Lohtaja Keskus   (Kokkola )",910,20945,18161,212,552,146,19059649
"68240 Ala-Viirre   (Kokkola )",287,20817,17686,72,168,47,5974589
"68300 Kälviä Keskus   (Kokkola )",2898,21726,20427,602,1780,516,62963279
"68320 Ruotsalo   (Kokkola )",560,22919,21637,112,339,109,12834914
"68370 Ullava Keskus   (Kokkola )",311,19804,17828,79,193,39,6159120
"68380 Yli-Ullava   (Kokkola )",289,21894,18841,79,149,61,6327483
"68390 Rahkonen   (Kokkola )",111,22611,17361,33,59,19,2509775
"68410 Alaveteli   (Kruunupyy )",1261,22401,20429,279,748,234,28247084
"68500 Kruunupyy Keskus   (Kruunupyy )",2270,21732,20056,471,1421,378,49331655
"68530 Lepplax   (Pedersören kunta )",334,26467,22312,49,209,76,8840128
"68550 Öja   (Kokkola )",607,21945,20859,114,379,114,13320369
"68555 Bosund   (Luoto )",636,23294,21716,108,429,99,14814739
"68560 Eugmo   (Luoto )",590,21734,20734,137,348,105,12823113
"68570 Luoto   (Luoto )",1476,22842,21523,250,943,283,33714817
"68580 Furuholmen   (Luoto )",597,24042,22025,105,352,140,14353082
"68600 Pietarsaari Keskus   (Pietarsaari )",9373,21886,19710,1758,6126,1489,205136917
"68620 Skutnäs-Västermalm   (Pietarsaari )",3771,22272,20350,699,2459,613,83988143
"68630 Kyrkostrand   (Pietarsaari )",1987,23206,21850,321,1283,383,46110032
"68660 Östermalm-Björnholmen   (Pietarsaari )",1861,20403,18551,323,1321,217,37970030
"68690 Sundby   (Pedersören kunta )",293,22021,20662,68,175,50,6452016
"68700 Teerijärvi   (Kruunupyy )",1455,25749,20227,302,901,252,37465235
"68750 Småbönders   (Kruunupyy )",226,21005,17360,64,130,32,4747230
"68800 Kolppi   (Pedersören kunta )",864,23562,21791,169,522,173,20357189
"68810 Ytteresse   (Pedersören kunta )",949,22127,21482,177,628,144,20998258
"68820 Ähtävä   (Pedersören kunta )",835,22077,20486,174,529,132,18434475
"68830 Bäckby   (Pedersören kunta )",120,22378,20554,24,78,18,2685358
"68840 Nederlappfors   (Pedersören kunta )",270,20761,17649,70,162,38,5605521
"68870 Edsevö   (Pedersören kunta )",379,20811,19110,63,266,50,7887425
"68910 Pännäinen   (Pedersören kunta )",943,23696,20631,165,628,150,22345314
"68920 Forsby   (Pedersören kunta )",345,23346,22036,70,213,62,8054375
"68930 Purmo   (Pedersören kunta )",519,22393,21000,112,318,89,11621882
"68940 Lillby   (Pedersören kunta )",383,22227,19272,77,237,69,8512786
"68970 Överpurmo   (Pedersören kunta )",190,20651,16717,52,114,24,3923627
"68999 Rita   (Kokkola )",63,24381,18109,22,28,13,1536018
"69100 Kannus Keskus   (Kannus )",3915,21533,19603,817,2504,594,84302752
"69150 Eskola   (Kannus )",382,20090,17785,92,240,50,7674281
"69170 Yli-Kannus   (Kannus )",212,21223,19743,48,131,33,4499276
"69300 Toholampi Keskus   (Toholampi )",1698,20622,18726,391,1063,244,35016270
"69310 Laitala   (Toholampi )",263,21717,22251,66,147,50,5711494
"69330 Määttälä   (Toholampi )",114,20610,19136,27,64,23,2349584
"69340 Purontaka   (Toholampi )",118,22443,21279,31,63,24,2648228
"69410 Sykäräinen   (Toholampi )",385,20545,16834,123,195,67,7909901
"69420 Syri   (Lestijärvi )",51,19330,15863,17,24,10,985834
"69440 Lestijärvi Keskus   (Lestijärvi )",420,19551,17177,125,242,53,8211432
"69450 Yli-Lesti   (Lestijärvi )",168,19257,15917,52,97,19,3235258
"69510 Halsua Keskus-Marjusaari   (Halsua )",686,21061,17700,186,401,99,14448131
"69550 Kanala   (Halsua )",80,19985,16907,26,43,11,1598774
"69570 Karvonen   (Halsua )",237,19895,18301,62,141,34,4715008
"69600 Kaustinen Keskus   (Kaustinen )",3131,21657,19804,667,1990,474,67807734
"69660 Köyhäjoki   (Kaustinen )",203,23858,20281,52,111,40,4843160
"69700 Veteli Keskus   (Veteli )",1147,20811,19020,241,750,156,23870769
"69730 Tunkkari   (Veteli )",391,21440,20777,75,259,57,8382975
"69750 Sillanpää   (Veteli )",150,20015,17323,45,89,16,3002192
"69820 Räyrinki   (Veteli )",568,20230,17619,157,343,68,11490656
"69830 Pulkkinen   (Veteli )",216,18958,15613,64,130,22,4094850
"69850 Patana   (Veteli )",184,20459,18034,55,100,29,3764521
"69910 Kivikangas   (Perho )",49,18792,12465,24,20,5,920790
"69920 Oksakoski-Kivikangas   (Perho )",377,19859,17781,94,229,54,7486678
"69950 Perho Keskus-Salamajärvi   (Perho )",965,19633,17223,233,630,102,18946272
"69970 Salamajärvi   (Perho )",31,18293,20767,10,20,1,567083
"69980 Möttönen   (Perho )",608,20184,17907,151,387,70,12271704
"70100 Kuopio Keskus   (Kuopio )",10784,22979,18801,2228,6606,1950,247803100
"70110 Etu-Niirala   (Kuopio )",3471,18898,16452,1029,2025,417,65596189
"70150 Neulamäki   (Kuopio )",4661,18728,17230,1393,2714,554,87290300
"70200 Puijonlaakso   (Kuopio )",5764,20539,18744,1368,3570,826,118388145
"70210 Kuopion Keskussairaala-alue   (Kuopio )",84,19263,17681,6,72,6,1618128
"70240 Niuvaniemen Sairaala-alue   (Kuopio )",113,40933,22868,34,62,17,4625434
"70260 Julkula   (Kuopio )",1975,24727,24115,232,1290,453,48835124
"70280 Länsi-Puijo   (Kuopio )",1690,21663,19388,322,1102,266,36609703
"70300 Linnanpelto   (Kuopio )",869,24825,22101,138,510,221,21573132
"70340 Inkilänmäki   (Kuopio )",2820,21485,18777,558,1818,444,60587160
"70400 Kettulanlahti   (Kuopio )",600,26311,23344,83,350,167,15786732
"70420 Päiväranta   (Kuopio )",1990,22976,21037,341,1267,382,45722363
"70460 Saarijärvi   (Kuopio )",3423,19472,18316,626,2491,306,66653600
"70500 Männistö   (Kuopio )",5884,19309,17380,1303,3947,634,113613021
"70600 Niirala-Huuhanmäki   (Kuopio )",2808,21280,17725,778,1546,484,59752987
"70620 Haapaniemi   (Kuopio )",1986,21371,18960,411,1251,324,42442450
"70700 Särkiniemi   (Kuopio )",3107,20423,19371,736,1899,472,63453842
"70780 Jynkkä   (Kuopio )",4023,22420,20874,724,2577,722,90193979
"70800 Pitkälahti   (Kuopio )",2516,26371,24070,384,1476,656,66348306
"70820 Litmanen   (Kuopio )",8984,23224,21596,1553,5622,1809,208641475
"70840 Jynkänmäki   (Kuopio )",3317,29870,26948,316,1742,1259,99077452
"70870 Hiltulanlahti   (Kuopio )",1800,24706,23489,278,1048,474,44471639
"70900 Toivala   (Siilinjärvi )",2065,26962,25384,261,1185,619,55675555
"70910 Vuorela   (Siilinjärvi )",2359,24370,22835,328,1524,507,57487965
"70940 Jännevirta   (Kuopio )",448,26620,24468,67,259,122,11925675
"71130 Kortejoki   (Kuopio )",453,23036,20378,83,283,87,10435236
"71150 Vartiala   (Kuopio )",465,23010,21228,94,277,94,10699820
"71160 Riistavesi   (Kuopio )",1230,21800,20510,256,750,224,26813911
"71170 Laukka-aho   (Tuusniemi )",84,18532,18318,29,46,9,1556700
"71200 Tuusniemi Keskus   (Tuusniemi )",1420,18961,16283,371,895,154,26924775
"71210 Tuusjärvi   (Tuusniemi )",200,20813,19211,46,123,31,4162500
"71240 Paakkila   (Tuusniemi )",191,21697,17438,46,117,28,4144181
"71260 Juurikkamäki   (Tuusniemi )",118,18941,15764,43,57,18,2235012
"71280 Kosula   (Tuusniemi )",225,17990,14527,75,123,27,4047724
"71310 Vehmersalmi Keskus   (Kuopio )",1076,20450,17202,264,664,148,22004189
"71330 Räsälä   (Kuopio )",284,22057,21146,80,146,58,6264304
"71360 Litmaniemi   (Kuopio )",160,20775,17376,50,84,26,3323958
"71380 Mustinlahti   (Kuopio )",155,17851,15377,56,82,17,2766871
"71460 Paukarlahti   (Leppävirta )",345,25128,24731,60,197,88,8669219
"71470 Oravikoski   (Leppävirta )",332,22717,20994,56,203,73,7542081
"71480 Kurkimäki   (Kuopio )",715,25426,24802,97,415,203,18179543
"71490 Airaksela   (Kuopio )",206,23304,22416,35,125,46,4800726
"71520 Kaislastenlahti   (Kuopio )",234,25462,25205,31,138,65,5958206
"71570 Syvänniemi   (Kuopio )",940,23982,23562,155,565,220,22543179
"71610 Salonkulma   (Kuopio )",4,..,..,..,..,..,..
"71640 Talluskylä   (Tervo )",209,18724,15448,66,120,23,3913259
"71650 Hirvilahti-Salonkulma   (Kuopio )",375,24724,21361,74,211,90,9271480
"71660 Leinolanlahti   (Kuopio )",99,18506,16303,31,59,9,1832080
"71670 Kurolanlahti   (Kuopio )",94,20029,15207,28,50,16,1882762
"71680 Pulkonkoski-Saarinen   (Kuopio )",179,21593,18362,47,110,22,3865180
"71690 Varpasmaa   (Kuopio )",14,..,..,..,..,..,..
"71720 Käärmelahti   (Kuopio )",437,25290,23888,65,259,113,11051595
"71730 Kinnulanlahti   (Kuopio )",497,21932,19665,116,297,84,10900353
"71740 Tavinsalmi   (Kuopio )",89,24785,20059,22,50,17,2205837
"71745 Haatala   (Kuopio )",22,..,..,..,..,..,..
"71750 Maaninka Keskus   (Kuopio )",967,20118,17505,193,661,113,19453995
"71760 Ahkionlahti-Vianta   (Kuopio )",234,21927,20496,65,128,41,5130963
"71775 Tuovilanlahti-Haatala   (Kuopio )",324,20265,17184,112,156,56,6565819
"71800 Siilinjärvi Keskus   (Siilinjärvi )",7989,22702,21079,1303,5182,1504,181366919
"71820 Pöljä   (Siilinjärvi )",591,22427,21588,119,358,114,13254630
"71840 Kuuslahti   (Siilinjärvi )",418,22903,22408,72,269,77,9573327
"71850 Leppäkaarre   (Siilinjärvi )",1630,22652,21926,234,1103,293,36922870
"71870 Harjamäki   (Siilinjärvi )",323,23329,21771,52,192,79,7535153
"71890 Hamula   (Siilinjärvi )",656,24101,22288,119,383,154,15810079
"71910 Alapitkä   (Lapinlahti )",667,21458,20126,163,385,119,14312668
"71920 Pajujärvi   (Lapinlahti )",317,21667,19704,76,187,54,6868464
"71950 Lammasaho   (Kuopio )",96,20919,18730,27,60,9,2008263
"71960 Lukkarila   (Lapinlahti )",196,19897,16090,61,104,31,3899903
"72100 Karttula Keskus   (Kuopio )",1453,20318,17452,335,921,197,29521937
"72140 Itä-Karttula-Riuttasenpää   (Kuopio )",25,..,..,..,..,..,..
"72210 Tervo Keskus-Eliaksela   (Tervo )",1028,19519,16790,252,661,115,20065499
"72220 Eliaksela   (Tervo )",58,19548,12428,29,19,10,1133789
"72300 Vesanto Keskus   (Vesanto )",1150,18347,15798,293,769,88,21099477
"72310 Niinivesi   (Vesanto )",228,18710,16655,65,145,18,4265904
"72330 Tiitilänkylä   (Vesanto )",102,18441,14779,34,53,15,1880984
"72350 Pienola   (Vesanto )",261,18882,15493,83,147,31,4928197
"72360 Närhilä   (Vesanto )",93,17605,13356,37,48,8,1637286
"72380 Horontaipale   (Vesanto )",112,20403,14974,39,52,21,2285156
"72400 Pielavesi Keskus-Jylänki   (Pielavesi )",2359,19169,16249,608,1526,225,45219233
"72430 Kumpula   (Pielavesi )",195,18446,15943,60,113,22,3597066
"72490 Saarinen   (Kuopio )",17,..,..,..,..,..,..
"72510 Jokijärvi   (Pielavesi )",102,18390,15895,34,57,11,1875791
"72530 Säviäntaipale   (Pielavesi )",195,18264,14069,71,103,21,3561540
"72550 Säviä   (Pielavesi )",246,19741,16800,55,159,32,4856320
"72570 Vuorikylä   (Pielavesi )",93,19755,15836,26,57,10,1837223
"72600 Keitele Keskus   (Keitele )",1757,20333,17491,447,1134,176,35724829
"72630 Kuusela-Rajala   (Keitele )",80,20573,20069,19,49,12,1645869
"72710 Vaaraslahti   (Pielavesi )",352,23941,16353,104,193,55,8427258
"72740 Laukkala   (Pielavesi )",122,17858,15756,42,69,11,2178715
"72810 Jylhänkylä   (Pielavesi )",117,18304,13640,51,48,18,2141511
"72840 Saarela   (Pielavesi )",99,20587,16388,29,58,12,2038147
"72930 Tossavanlahti   (Keitele )",89,17661,15545,29,51,9,1571837
"72950 Porttila   (Keitele )",76,19877,15991,21,46,9,1510626
"72980 Petäjäkylä   (Keitele )",68,20566,20572,17,41,10,1398510
"73100 Lapinlahti Keskus   (Lapinlahti )",4091,20685,18660,929,2552,610,84622133
"73110 Mäntylahti-Karvasalmi   (Lapinlahti )",230,20877,17704,74,123,33,4801757
"73120 Nerkoo-Horsmanmäki   (Lapinlahti )",405,21205,20062,89,252,64,8587970
"73200 Varpaisjärvi Keskus   (Lapinlahti )",1544,18754,16062,448,945,151,28956235
"73230 Syvärinpää   (Lapinlahti )",286,20832,18234,72,169,45,5957870
"73250 Korpijärvi   (Lapinlahti )",190,18749,15944,68,95,27,3562381
"73300 Nilsiä Keskus   (Kuopio )",2719,19332,17078,566,1886,267,52563648
"73310 Tahkovuori   (Kuopio )",98,40069,26949,14,47,37,3926777
"73320 Reittiö   (Kuopio )",1055,21403,19241,288,590,177,22579730
"73350 Haluna   (Kuopio )",341,23682,21474,68,201,72,8075679
"73360 Pajulahti   (Kuopio )",473,21793,20890,98,287,88,10308203
"73410 Pieksänkoski   (Kuopio )",212,21376,19280,53,122,37,4531750
"73460 Muuruvesi   (Juankoski )",610,19517,16443,172,357,81,11905525
"73470 Västinniemi   (Juankoski )",256,21644,20048,62,149,45,5540887
"73500 Juankoski Keskus   (Juankoski )",2512,19642,17216,500,1738,274,49341576
"73600 Kaavi Keskus   (Kaavi )",1843,19012,16188,470,1200,173,35039805
"73620 Kortteinen-Rasilampi   (Kaavi )",227,16907,15203,87,119,21,3837880
"73640 Sivakkavaara   (Kaavi )",108,16671,13926,42,56,10,1800472
"73645 Niinivaara-Onnivaara   (Kaavi )",84,20059,15037,31,39,14,1684970
"73670 Luikonlahti   (Kaavi )",418,18910,16456,121,247,50,7904433
"73710 Viitaniemi   (Juankoski )",154,18986,16504,47,94,13,2923879
"73730 Losomäki   (Juankoski )",68,15977,13457,26,38,4,1086466
"73770 Säyneinen-Ala-Siikajärvi   (Juankoski )",479,18415,15337,164,271,44,8820847
"73810 Palonurmi-Aholansaari   (Kuopio )",271,20096,17197,85,147,39,5446084
"73830 Keski-Siikajärvi   (Kuopio )",209,20592,17790,61,109,39,4303752
"73850 Ala-Luosta-Riitasalo   (Rautavaara )",85,20129,18831,25,46,14,1710925
"73860 Pykälikkö   (Rautavaara )",0,0,0,0,0,0,0
"73900 Rautavaara Keskus   (Rautavaara )",1216,17621,15541,375,744,97,21427570
"73970 Riitasalo   (Rautavaara )",15,..,..,..,..,..,..
"73990 Kangaslahti   (Rautavaara )",130,18672,15487,47,69,14,2427413
"74100 Iisalmi Keskus, Eteläinen   (Iisalmi )",3413,20061,17125,756,2289,368,68467149
"74120 Iisalmi Keskus Pohjoinen   (Iisalmi )",5438,21079,19390,1057,3637,744,114628583
"74130 Kihmula   (Iisalmi )",3913,21589,19269,826,2588,499,84476846
"74140 Ritoniemi   (Iisalmi )",942,21595,21170,206,588,148,20342943
"74150 Laidunmäki   (Iisalmi )",855,22836,20238,192,537,126,19524486
"74160 Koljonvirta   (Iisalmi )",809,24323,22045,150,509,150,19677049
"74170 Soinlahti   (Iisalmi )",687,22892,22230,135,434,118,15726896
"74200 Vieremä Keskus   (Vieremä )",1937,20122,17189,501,1193,243,38976715
