"Postal code area","Free-time residences, 2013 (RA)","Buildings, total, 2013 (RA)","Other buildings, 2013 (RA)","Residential buildings, 2013 (RA)","Dwellings, 2013 (RA)","Average floor area, 2013 (RA)","Dwellings in small houses, 2013 (RA)","Dwellings in blocks of flats, 2013 (RA)"
"63150 Ruona  (Kuortane)",136,264,39,225,222,106.0,222,0
"63160 Salmi  (Kuortane)",86,95,11,84,82,109.4,82,0
"63210 Niinimaa  (Alavus)",108,80,4,76,70,91.5,70,0
"63230 Lentilä  (Kuortane)",36,172,24,148,153,108.9,152,1
"63250 Rantala  (Kuortane)",6,60,12,48,47,101.8,47,0
"63300 Alavus Keskus  (Alavus)",142,1710,275,1435,2398,88.7,1900,498
"63320 Kattelus  (Alavus)",37,40,5,35,36,90.7,36,0
"63330 Pahajoki  (Alavus)",52,112,16,96,89,98.2,89,0
"63340 Sapsalampi  (Alavus)",211,140,12,128,126,93.0,126,0
"63350 Sulkavankylä  (Alavus)",31,103,9,94,95,102.1,95,0
"63355 Seinäjärvi  (Alavus)",133,76,12,64,61,110.8,61,0
"63360 Kuivaskylä  (Alavus)",14,136,12,124,125,96.2,125,0
"63370 Taipalus  (Alavus)",78,255,25,230,235,102.9,235,0
"63400 Alavus Asemanseutu  (Alavus)",67,657,109,548,692,89.9,642,50
"63410 Rantatöysä  (Alavus)",39,252,43,209,245,89.9,240,5
"63430 Kätkänjoki  (Alavus)",6,74,4,70,75,102.4,75,0
"63450 Löyä  (Kuortane)",21,36,1,35,34,111.1,34,0
"63500 Lehtimäki Keskus  (Alajärvi)",209,479,83,396,555,84.2,538,17
"63510 Lehtimäki Kirkonkylä  (Alajärvi)",75,193,33,160,146,101.9,146,0
"63530 Länsikylä  (Alajärvi)",176,109,15,94,82,104.2,82,0
"63540 Hernesmaa  (Alajärvi)",35,146,17,129,123,98.0,123,0
"63600 Töysä Keskus  (Alavus)",105,618,132,486,720,85.7,674,46
"63610 Tuuri  (Alavus)",69,487,97,390,540,91.6,539,1
"63640 Ritola  (Alavus)",187,253,57,196,190,101.9,190,0
"63660 Ähtärinranta  (Ähtäri)",115,114,11,103,99,98.5,99,0
"63680 Hakojärvi  (Alavus)",83,170,33,137,142,101.7,139,3
"63700 Ähtäri Keskus  (Ähtäri)",515,1750,311,1439,2383,85.7,2027,356
"63770 Peränne  (Ähtäri)",128,124,14,110,105,108.5,105,0
"63780 Alastaipale  (Ähtäri)",68,113,10,103,98,91.7,98,0
"63800 Soini Keskus  (Soini)",434,956,197,759,950,86.7,950,0
"63830 Keisala  (Soini)",11,50,6,44,43,80.6,43,0
"63880 Kukonkylä  (Soini)",37,126,16,110,108,94.0,108,0
"63890 Hautakylä  (Soini)",22,70,9,61,63,101.7,63,0
"63900 Myllymäki-Vehunkylä  (Ähtäri)",263,340,44,296,303,91.0,302,1
"63910 Inhan Tehtaat  (Ähtäri)",40,142,28,114,148,81.6,141,7
"63920 Inha  (Ähtäri)",221,323,126,197,202,104.3,199,3
"63950 Vehunkylä  (Ähtäri)",35,55,8,47,37,95.2,37,0
"64100 Kristiinankaupunki Keskus  (Kristiinankaupunki)",326,1312,291,1021,1738,90.5,1435,303
"64140 Tiukka  (Kristiinankaupunki)",12,302,46,256,276,105.3,276,0
"64200 Närpiö Keskus  (Närpiö)",25,1023,202,821,1453,86.6,944,509
"64210 Kalax  (Närpiö)",194,263,49,214,207,114.0,207,0
"64220 Yttermark  (Närpiö)",19,503,62,441,458,106.5,449,9
"64230 Närpiön Asemanseutu  (Närpiö)",5,574,184,390,428,110.7,425,3
"64240 Böle  (Närpiö)",67,135,13,122,118,108.7,118,0
"64250 Pjelax  (Närpiö)",151,232,43,189,187,112.3,187,0
"64260 Kaskinen  (Kaskinen)",251,736,180,556,894,90.1,596,298
"64300 Lapväärtti  (Kristiinankaupunki)",164,1006,202,804,935,102.0,883,52
"64320 Dagsmark  (Kristiinankaupunki)",20,326,63,263,245,105.5,245,0
"64350 Karijoki Keskus  (Karijoki)",90,671,95,576,699,86.5,699,0
"64370 Myrkky  (Karijoki)",30,213,28,185,198,90.4,198,0
"64440 Metsälä-Kallträsk  (Kristiinankaupunki)",33,154,15,139,139,99.5,139,0
"64450 Kallträsk  (Kristiinankaupunki)",3,46,10,36,35,100.7,35,0
"64460 Härkmeri  (Kristiinankaupunki)",126,216,26,190,192,103.2,192,0
"64480 Skaftung  (Kristiinankaupunki)",350,205,36,169,167,96.4,167,0
"64490 Siipyy  (Kristiinankaupunki)",294,179,31,148,148,88.8,143,5
"64510 Nämpnäs  (Närpiö)",314,276,64,212,203,107.3,203,0
"64530 Norrnäs  (Närpiö)",246,190,30,160,148,107.6,148,0
"64550 Rangsby  (Närpiö)",125,175,28,147,141,103.5,138,3
"64610 Övermark  (Närpiö)",29,627,86,541,569,101.6,554,15
"64700 Teuva Keskus  (Teuva)",108,1605,229,1376,1816,94.9,1758,58
"64720 Perälä  (Teuva)",24,374,32,342,346,95.3,346,0
"64740 Horo  (Teuva)",17,163,13,150,157,94.6,157,0
"64760 Peltola  (Teuva)",3,196,17,179,191,100.4,191,0
"64770 Äystö  (Teuva)",13,276,34,242,248,99.5,248,0
"64810 Vanhakylä  (Isojoki)",64,190,32,158,175,93.2,175,0
"64820 Kärjenkoski  (Isojoki)",44,143,7,136,131,92.1,131,0
"64830 Villamo  (Isojoki)",25,146,30,116,112,94.5,112,0
"64840 Heikkilänjoki  (Isojoki)",11,36,2,34,32,79.2,32,0
"64850 Möykky  (Isojoki)",31,85,7,78,80,94.3,80,0
"64900 Isojoki Keskus  (Isojoki)",89,620,138,482,697,83.2,662,35
"64930 Kodesjärvi  (Isojoki)",38,140,11,129,120,93.6,120,0
"65100 Vaasa Keskus  (Vaasa)",0,1349,480,869,12989,58.0,343,12646
"65130 Hietalahti  (Vaasa)",0,14,13,1,..,..,..,..
"65170 Vaskiluoto  (Vaasa)",5,295,246,49,209,74.1,63,146
"65200 Palosaari  (Vaasa)",2,686,138,548,4120,57.5,455,3665
"65230 Vetokannas  (Vaasa)",8,1374,176,1198,2608,90.3,1582,1026
"65280 Gerby  (Vaasa)",871,1995,248,1747,2842,102.5,2386,456
"65300 Asevelikylä  (Vaasa)",2,1455,121,1334,1828,103.5,1655,173
"65320 Huutoniemi  (Vaasa)",1,1460,171,1289,3152,82.1,1819,1333
"65350 Suvilahti  (Vaasa)",2,462,155,307,2292,68.7,422,1870
"65370 Ristinummi  (Vaasa)",0,869,131,738,2498,75.2,831,1667
"65380 Vanha Vaasa  (Vaasa)",8,970,235,735,1730,85.0,890,840
"65410 Sundom  (Vaasa)",804,1172,244,928,1003,116.3,999,4
"65450 Sulva  (Mustasaari)",52,871,139,732,830,112.8,824,6
"65460 Tölby-Rimal  (Mustasaari)",13,141,15,126,128,118.9,128,0
"65470 Rimal  (Mustasaari)",3,28,7,21,21,106.2,21,0
"65480 Vikby  (Mustasaari)",3,131,23,108,116,109.9,116,0
"65520 Helsingby  (Mustasaari)",40,699,141,558,628,112.2,627,1
"65610 Mustasaari Keskus  (Mustasaari)",78,1652,384,1268,2654,96.3,1910,744
"65630 Karperö  (Mustasaari)",51,480,67,413,496,109.2,496,0
"65650 Koskö  (Mustasaari)",87,138,12,126,131,99.5,131,0
"65710 Singsby  (Mustasaari)",10,270,37,233,242,122.2,242,0
"65730 Jungsund  (Mustasaari)",104,205,28,177,195,104.6,195,0
"65760 Iskmo  (Mustasaari)",472,176,43,133,130,114.1,130,0
"65800 Raippaluoto  (Mustasaari)",369,427,89,338,354,110.2,354,0
"65870 Björköby  (Mustasaari)",229,244,56,188,183,104.6,183,0
"65920 Norra Vallgrund-Söderudden  (Mustasaari)",140,180,34,146,143,109.9,143,0
"65930 Södra Vallgrund  (Mustasaari)",388,218,33,185,182,105.9,182,0
"65970 Söderudden  (Mustasaari)",414,154,32,122,116,101.9,116,0
"66100 Maalahti  (Maalahti)",702,859,153,706,934,100.4,879,55
"66140 Övermalax  (Maalahti)",72,756,54,702,806,95.2,782,24
"66160 Långåminne  (Maalahti)",35,172,19,153,158,97.5,158,0
"66200 Korsnäs Keskus  (Korsnäs)",239,443,132,311,396,103.2,383,13
"66210 Moikipää  (Korsnäs)",551,315,60,255,290,105.3,286,4
"66220 Bergö  (Maalahti)",454,312,46,266,273,96.9,273,0
"66230 Korsbäck  (Korsnäs)",4,68,11,57,52,111.9,52,0
"66240 Petolahti  (Maalahti)",496,587,105,482,545,101.5,545,0
"66260 Svarvar  (Maalahti)",25,75,9,66,61,95.2,61,0
"66270 Pirttikylä-Sorvari  (Närpiö)",29,524,95,429,495,97.5,462,33
"66280 Taklax  (Korsnäs)",16,211,35,176,180,111.8,180,0
"66290 Harrström  (Korsnäs)",149,197,41,156,180,106.1,180,0
"66295 Töjby  (Närpiö)",308,223,33,190,189,106.4,189,0
"66300 Jurva Keskus  (Kurikka)",49,1002,236,766,1151,85.6,1039,112
"66320 Niemenkylä  (Kurikka)",16,197,30,167,166,94.2,164,2
"66330 Hakko  (Kurikka)",41,171,18,153,150,85.4,150,0
"66340 Sarvijoki  (Kurikka)",54,199,17,182,177,95.6,177,0
"66350 Tainus  (Kurikka)",16,103,21,82,79,103.5,79,0
"66360 Kesti  (Kurikka)",43,238,37,201,207,100.9,206,1
"66370 Närvijoki  (Kurikka)",24,215,24,191,189,88.0,189,0
"66400 Laihia Keskus  (Laihia)",60,2116,269,1847,2821,94.7,2487,334
"66420 Ruto  (Laihia)",14,185,31,154,162,112.2,162,0
"66430 Vedenoja  (Laihia)",9,104,26,78,85,91.7,83,2
"66440 Tervajoki  (Isokyrö)",91,948,129,819,967,97.0,967,0
"66450 Jakkula  (Laihia)",65,455,53,402,430,99.9,421,9
"66460 Haapala  (Laihia)",34,181,20,161,168,98.3,168,0
"66470 Jukaja-Jokisalo  (Laihia)",64,208,39,169,171,100.3,171,0
"66500 Vähäkyrö Keskus  (Vaasa)",104,1130,152,978,1168,94.8,1075,93
"66510 Merikaarto  (Vaasa)",52,537,58,479,526,110.2,517,9
"66520 Veikkaala  (Mustasaari)",39,290,38,252,269,102.3,269,0
"66530 Koivulahti  (Mustasaari)",28,722,143,579,761,105.0,730,31
"66540 Petsmo  (Mustasaari)",465,303,44,259,271,100.5,271,0
"66550 Västerhankmo  (Mustasaari)",67,150,18,132,144,102.8,144,0
"66560 Österhankmo  (Mustasaari)",149,129,19,110,111,102.3,111,0
"66580 Kuni  (Mustasaari)",23,192,31,161,162,111.0,162,0
"66590 Vassor  (Mustasaari)",131,101,12,89,88,100.7,86,2
"66600 Vöyri Keskus  (Vöyri)",117,1367,264,1103,1375,100.6,1290,85
"66640 Maksamaa  (Vöyri)",1310,605,96,509,551,98.6,545,6
"66660 Bertby  (Vöyri)",116,77,13,64,66,100.2,66,0
"66680 Kaurajärvi  (Vöyri)",3,60,13,47,45,101.4,45,0
"66710 Kaitsor  (Vöyri)",174,168,39,129,146,105.0,130,16
"66730 Oxkangar  (Vöyri)",240,50,9,41,43,89.6,43,0
"66800 Oravainen Keskus  (Vöyri)",239,412,86,326,493,98.5,373,120
"66810 Kimo  (Vöyri)",20,164,25,139,149,110.3,145,4
"66820 Komossa  (Vöyri)",102,130,15,115,115,117.1,112,3
"66830 Oravaisten Tehdas  (Vöyri)",95,281,45,236,287,92.5,251,36
"66840 Pensala  (Uusikaarlepyy)",13,178,30,148,165,101.8,165,0
"66850 Jepua  (Uusikaarlepyy)",27,486,93,393,462,97.9,449,13
"66900 Uusikaarlepyy Keskus  (Uusikaarlepyy)",474,1484,301,1183,1937,90.3,1313,624
"66910 Soklot  (Uusikaarlepyy)",245,202,32,170,173,123.4,173,0
"66930 Kovjoki  (Uusikaarlepyy)",16,132,35,97,96,109.0,96,0
"66950 Munsala  (Uusikaarlepyy)",388,507,92,415,443,106.5,436,7
"66970 Hirvlax  (Uusikaarlepyy)",432,304,58,246,260,104.2,260,0
"66980 Monå  (Uusikaarlepyy)",107,69,5,64,61,109.4,61,0
"66999 Kaukaluoto  (Mustasaari)",402,62,21,41,39,83.1,39,0
"67100 Kokkola Keskus  (Kokkola)",0,2098,386,1712,6064,70.3,2308,3756
"67200 Kiviniitty-Tullimäki  (Kokkola)",11,723,84,639,2667,69.9,925,1742
"67300 Halkokari  (Kokkola)",178,1201,65,1136,1664,102.2,1515,149
"67400 Rytimäki  (Kokkola)",151,1425,58,1367,1707,110.9,1643,64
"67410 Vitsari  (Kokkola)",24,358,35,323,322,118.4,322,0
"67500 Sokoja  (Kokkola)",6,476,61,415,433,115.9,433,0
"67600 Linnusperä-Kaustari  (Kokkola)",1,1122,164,958,1045,120.4,1045,0
"67700 Kirkonmäki-Isokylä  (Kokkola)",4,1520,108,1412,1907,105.4,1760,147
"67800 Koivuhaka  (Kokkola)",135,777,154,623,1921,79.8,802,1119
"67900 Ykspihjala  (Kokkola)",52,800,251,549,646,89.8,633,13
"68100 Himanka Keskus  (Kalajoki)",455,1223,202,1021,1220,97.0,1220,0
"68150 Hillilä  (Kalajoki)",17,150,12,138,136,115.2,136,0
"68210 Marinkainen  (Kokkola)",110,370,37,333,397,105.1,397,0
"68220 Karhi  (Kokkola)",36,56,4,52,52,118.6,52,0
"68230 Lohtaja Keskus  (Kokkola)",153,529,74,455,536,102.8,528,8
"68240 Ala-Viirre  (Kokkola)",105,173,18,155,157,105.0,157,0
"68300 Kälviä Keskus  (Kokkola)",68,1500,174,1326,1643,105.6,1564,79
"68320 Ruotsalo  (Kokkola)",490,335,22,313,322,116.3,322,0
"68370 Ullava Keskus  (Kokkola)",34,190,30,160,194,91.5,194,0
"68380 Yli-Ullava  (Kokkola)",62,187,27,160,170,107.4,170,0
"68390 Rahkonen  (Kokkola)",12,65,5,60,62,105.5,62,0
"68410 Alaveteli  (Kruunupyy)",172,829,192,637,701,112.0,689,12
"68500 Kruunupyy Keskus  (Kruunupyy)",432,1348,358,990,1212,104.4,1104,108
"68530 Lepplax  (Pedersören kunta)",409,208,46,162,164,128.7,164,0
"68550 Öja  (Kokkola)",561,362,52,310,310,117.0,310,0
"68555 Bosund  (Luoto)",399,312,40,272,330,113.1,330,0
"68560 Eugmo  (Luoto)",672,297,43,254,275,117.5,275,0
"68570 Luoto  (Luoto)",612,700,65,635,770,106.7,724,46
"68580 Furuholmen  (Luoto)",159,271,8,263,312,106.2,312,0
"68600 Pietarsaari Keskus  (Pietarsaari)",150,3689,864,2825,5848,84.8,3276,2572
"68620 Skutnäs-Västermalm  (Pietarsaari)",963,1416,186,1230,2487,80.6,1470,1017
"68630 Kyrkostrand  (Pietarsaari)",0,898,91,807,1021,106.1,955,66
"68660 Östermalm-Björnholmen  (Pietarsaari)",133,689,126,563,1231,80.2,589,642
"68690 Sundby  (Pedersören kunta)",12,190,37,153,156,112.0,156,0
"68700 Teerijärvi  (Kruunupyy)",246,986,270,716,850,107.1,837,13
"68750 Småbönders  (Kruunupyy)",11,140,32,108,108,118.0,108,0
"68800 Kolppi  (Pedersören kunta)",10,519,130,389,433,112.2,421,12
"68810 Ytteresse  (Pedersören kunta)",10,504,124,380,428,121.2,428,0
"68820 Ähtävä  (Pedersören kunta)",53,482,108,374,460,106.9,432,28
"68830 Bäckby  (Pedersören kunta)",4,68,12,56,61,114.9,61,0
"68840 Nederlappfors  (Pedersören kunta)",98,196,40,156,155,102.3,155,0
"68870 Edsevö  (Pedersören kunta)",6,199,36,163,241,96.1,176,65
"68910 Pännäinen  (Pedersören kunta)",25,590,158,432,511,106.2,458,53
"68920 Forsby  (Pedersören kunta)",25,223,42,181,188,120.2,188,0
"68930 Purmo  (Pedersören kunta)",27,351,74,277,304,107.3,292,12
"68940 Lillby  (Pedersören kunta)",58,259,62,197,222,103.7,210,12
"68970 Överpurmo  (Pedersören kunta)",36,162,25,137,123,98.1,123,0
"68999 Rita  (Kokkola)",1,38,3,35,35,117.0,35,0
"69100 Kannus Keskus  (Kannus)",81,2041,304,1737,2445,93.5,2204,241
"69150 Eskola  (Kannus)",34,265,35,230,241,86.3,238,3
"69170 Yli-Kannus  (Kannus)",38,143,10,133,120,111.5,120,0
"69300 Toholampi Keskus  (Toholampi)",55,912,134,778,1105,95.4,1068,37
"69310 Laitala  (Toholampi)",23,176,25,151,141,115.8,141,0
"69330 Määttälä  (Toholampi)",16,72,7,65,69,116.4,69,0
"69340 Purontaka  (Toholampi)",28,82,8,74,74,120.3,74,0
"69410 Sykäräinen  (Toholampi)",38,256,31,225,248,100.6,248,0
"69420 Syri  (Lestijärvi)",8,33,6,27,28,124.7,28,0
"69440 Lestijärvi Keskus  (Lestijärvi)",306,268,48,220,273,90.7,273,0
"69450 Yli-Lesti  (Lestijärvi)",117,132,27,105,107,104.0,107,0
"69510 Halsua Keskus-Marjusaari  (Halsua)",139,488,122,366,435,97.0,435,0
"69550 Kanala  (Halsua)",30,62,6,56,52,101.3,52,0
"69570 Karvonen  (Halsua)",55,155,16,139,142,110.0,142,0
"69600 Kaustinen Keskus  (Kaustinen)",156,1775,279,1496,1896,99.1,1820,76
"69660 Köyhäjoki  (Kaustinen)",12,115,8,107,106,113.8,106,0
"69700 Veteli Keskus  (Veteli)",73,695,134,561,723,98.1,717,6
"69730 Tunkkari  (Veteli)",2,202,26,176,199,107.0,199,0
"69750 Sillanpää  (Veteli)",44,130,36,94,89,100.3,89,0
"69820 Räyrinki  (Veteli)",98,417,65,352,381,94.5,367,14
"69830 Pulkkinen  (Veteli)",21,149,12,137,130,106.7,130,0
"69850 Patana  (Veteli)",38,120,18,102,101,98.4,101,0
"69910 Kivikangas  (Perho)",14,40,6,34,32,95.9,32,0
"69920 Oksakoski-Kivikangas  (Perho)",26,262,33,229,226,104.6,226,0
"69950 Perho Keskus-Salamajärvi  (Perho)",89,535,93,442,598,90.7,598,0
"69970 Salamajärvi  (Perho)",39,31,2,29,26,93.7,26,0
"69980 Möttönen  (Perho)",66,379,52,327,340,110.1,340,0
"70100 Kuopio Keskus  (Kuopio)",273,730,206,524,8233,59.3,436,7797
"70110 Etu-Niirala  (Kuopio)",0,201,105,96,2836,51.5,71,2765
"70150 Neulamäki  (Kuopio)",14,728,101,627,3171,62.9,1022,2149
"70200 Puijonlaakso  (Kuopio)",2,226,62,164,3760,63.0,287,3473
"70210 Kuopion Keskussairaala-alue  (Kuopio)",153,55,54,1,..,..,..,..
"70240 Niuvaniemen Sairaala-alue  (Kuopio)",0,28,19,9,75,50.9,9,66
"70260 Julkula  (Kuopio)",146,406,33,373,1141,85.9,923,218
"70280 Länsi-Puijo  (Kuopio)",0,323,14,309,1120,76.7,446,674
"70300 Linnanpelto  (Kuopio)",0,149,27,122,541,72.7,179,362
"70340 Inkilänmäki  (Kuopio)",0,451,40,411,1878,69.7,527,1351
"70400 Kettulanlahti  (Kuopio)",2,306,35,271,338,106.2,338,0
"70420 Päiväranta  (Kuopio)",337,451,77,374,1197,80.9,609,588
"70460 Saarijärvi  (Kuopio)",11,429,170,259,2287,66.4,370,1917
"70500 Männistö  (Kuopio)",0,613,110,503,4475,57.2,690,3785
"70600 Niirala-Huuhanmäki  (Kuopio)",0,461,34,427,2073,60.2,490,1583
"70620 Haapaniemi  (Kuopio)",2,453,104,349,1416,63.0,505,911
"70700 Särkiniemi  (Kuopio)",149,429,133,296,2026,69.0,598,1428
"70780 Jynkkä  (Kuopio)",6,1087,170,917,2376,82.9,1715,661
"70800 Pitkälahti  (Kuopio)",169,1043,128,915,1465,97.5,1162,303
"70820 Litmanen  (Kuopio)",21,1839,81,1758,5579,80.8,2735,2844
"70840 Jynkänmäki  (Kuopio)",129,1013,30,983,1905,109.0,1325,580
"70870 Hiltulanlahti  (Kuopio)",333,1059,113,946,972,118.7,972,0
"70900 Toivala  (Siilinjärvi)",131,1069,175,894,1105,112.4,1097,8
"70910 Vuorela  (Siilinjärvi)",201,572,88,484,1411,84.1,1039,372
"70940 Jännevirta  (Kuopio)",164,288,52,236,235,123.5,235,0
"71130 Kortejoki  (Kuopio)",347,282,33,249,252,109.7,252,0
"71150 Vartiala  (Kuopio)",342,326,48,278,281,106.3,281,0
"71160 Riistavesi  (Kuopio)",559,661,71,590,750,94.1,719,31
"71170 Laukka-aho  (Tuusniemi)",12,69,5,64,60,93.7,57,3
"71200 Tuusniemi Keskus  (Tuusniemi)",354,768,123,645,960,79.3,867,93
"71210 Tuusjärvi  (Tuusniemi)",69,149,21,128,121,88.8,121,0
"71240 Paakkila  (Tuusniemi)",176,159,39,120,123,86.7,123,0
"71260 Juurikkamäki  (Tuusniemi)",127,104,11,93,84,88.8,84,0
"71280 Kosula  (Tuusniemi)",518,247,38,209,184,80.1,184,0
"71310 Vehmersalmi Keskus  (Kuopio)",629,586,64,522,720,86.7,692,28
"71330 Räsälä  (Kuopio)",307,176,9,167,166,105.8,166,0
"71360 Litmaniemi  (Kuopio)",448,119,8,111,111,94.7,111,0
"71380 Mustinlahti  (Kuopio)",245,113,9,104,98,86.3,98,0
"71460 Paukarlahti  (Leppävirta)",114,239,25,214,212,109.7,212,0
"71470 Oravikoski  (Leppävirta)",115,159,24,135,229,87.2,150,79
"71480 Kurkimäki  (Kuopio)",73,421,32,389,406,112.9,406,0
"71490 Airaksela  (Kuopio)",189,160,16,144,138,101.5,138,0
"71520 Kaislastenlahti  (Kuopio)",142,147,12,135,134,112.7,134,0
"71570 Syvänniemi  (Kuopio)",325,568,48,520,528,110.9,528,0
"71610 Salonkulma  (Kuopio)",0,3,1,2,..,..,..,..
"71640 Talluskylä  (Tervo)",193,169,14,155,150,89.0,150,0
"71650 Hirvilahti-Salonkulma  (Kuopio)",160,251,20,231,241,103.0,241,0
"71660 Leinolanlahti  (Maaninka)",108,82,8,74,71,94.0,68,3
"71670 Kurolanlahti  (Maaninka)",56,74,9,65,59,92.6,59,0
"71680 Pulkonkoski-Saarinen  (Maaninka)",94,139,12,127,118,99.9,118,0
"71690 Varpasmaa  (Maaninka)",9,12,0,12,12,126.8,12,0
"71720 Käärmelahti  (Maaninka)",73,285,36,249,242,113.2,242,0
"71730 Kinnulanlahti  (Maaninka)",77,315,39,276,282,113.0,274,8
"71740 Tavinsalmi  (Maaninka)",61,71,6,65,62,96.3,62,0
"71745 Haatala  (Maaninka)",5,19,3,16,15,114.1,15,0
"71750 Maaninka Keskus  (Maaninka)",97,462,88,374,688,76.6,665,23
"71760 Ahkionlahti-Vianta  (Maaninka)",251,179,14,165,161,101.0,161,0
"71775 Tuovilanlahti-Haatala  (Maaninka)",115,256,28,228,216,97.9,216,0
"71800 Siilinjärvi Keskus  (Siilinjärvi)",533,3209,489,2720,4894,87.2,3560,1334
"71820 Pöljä  (Siilinjärvi)",80,385,58,327,314,114.1,314,0
"71840 Kuuslahti  (Siilinjärvi)",111,263,34,229,226,106.3,226,0
"71850 Leppäkaarre  (Siilinjärvi)",1,507,12,495,1005,82.7,827,178
"71870 Harjamäki  (Siilinjärvi)",1,104,17,87,170,98.0,111,59
"71890 Hamula  (Siilinjärvi)",65,384,39,345,344,119.6,344,0
"71910 Alapitkä  (Lapinlahti)",208,425,40,385,421,96.3,421,0
"71920 Pajujärvi  (Lapinlahti)",126,225,13,212,199,96.6,199,0
"71950 Lammasaho  (Kuopio)",20,63,7,56,54,98.4,54,0
"71960 Lukkarila  (Lapinlahti)",40,159,13,146,141,93.2,141,0
"72100 Karttula Keskus  (Kuopio)",868,846,108,738,1005,86.3,956,49
"72140 Itä-Karttula-Riuttasenpää  (Kuopio)",23,19,0,19,16,109.6,16,0
"72210 Tervo Keskus-Eliaksela  (Tervo)",491,630,120,510,702,85.6,645,57
"72220 Eliaksela  (Tervo)",77,43,4,39,37,120.9,37,0
"72300 Vesanto Keskus  (Vesanto)",222,639,112,527,797,81.5,733,64
"72310 Niinivesi  (Vesanto)",127,167,12,155,157,100.4,157,0
"72330 Tiitilänkylä  (Vesanto)",66,74,6,68,66,111.7,66,0
"72350 Pienola  (Vesanto)",145,202,19,183,179,104.4,179,0
"72360 Närhilä  (Vesanto)",141,85,8,77,79,94.0,79,0
"72380 Horontaipale  (Vesanto)",106,89,8,81,79,99.3,79,0
"72400 Pielavesi Keskus-Jylänki  (Pielavesi)",456,1186,211,975,1719,78.9,1280,439
"72430 Kumpula  (Pielavesi)",84,148,17,131,124,103.0,124,0
"72490 Saarinen  (Maaninka)",33,17,1,16,13,96.5,13,0
"72510 Jokijärvi  (Pielavesi)",113,97,10,87,83,86.6,83,0
"72530 Säviäntaipale  (Pielavesi)",79,153,19,134,127,104.5,127,0
"72550 Säviä  (Pielavesi)",135,178,36,142,162,94.5,157,5
"72570 Vuorikylä  (Pielavesi)",44,74,7,67,61,105.7,61,0
"72600 Keitele Keskus  (Keitele)",319,1004,179,825,1174,85.4,1054,120
"72630 Kuusela-Rajala  (Keitele)",63,56,6,50,49,102.9,47,2
"72710 Vaaraslahti  (Pielavesi)",255,283,36,247,234,100.3,234,0
"72740 Laukkala  (Pielavesi)",110,119,13,106,102,102.2,102,0
"72810 Jylhänkylä  (Pielavesi)",61,80,8,72,70,109.7,70,0
"72840 Saarela  (Pielavesi)",65,72,11,61,60,101.8,60,0
"72930 Tossavanlahti  (Keitele)",37,75,9,66,60,101.4,60,0
"72950 Porttila  (Keitele)",14,62,7,55,53,113.0,53,0
"72980 Petäjäkylä  (Pielavesi)",121,69,7,62,54,91.3,54,0
"73100 Lapinlahti Keskus  (Lapinlahti)",514,1995,266,1729,2792,80.3,2319,473
"73110 Mäntylahti-Karvasalmi  (Lapinlahti)",39,174,13,161,149,81.6,149,0
"73120 Nerkoo-Horsmanmäki  (Lapinlahti)",105,269,18,251,237,103.4,237,0
"73200 Varpaisjärvi Keskus  (Lapinlahti)",190,841,147,694,1080,79.8,1080,0
"73230 Syvärinpää  (Lapinlahti)",163,203,21,182,181,98.6,181,0
"73250 Korpijärvi  (Lapinlahti)",101,146,17,129,123,97.4,123,0
"73300 Nilsiä Keskus  (Kuopio)",247,1183,211,972,1964,74.6,1472,492
"73310 Tahkovuori  (Kuopio)",548,323,259,64,73,88.8,73,0
"73320 Reittiö  (Kuopio)",567,777,92,685,653,100.7,653,0
"73350 Haluna  (Kuopio)",170,260,37,223,208,109.7,208,0
"73360 Pajulahti  (Kuopio)",144,321,38,283,278,103.2,278,0
"73410 Pieksänkoski  (Kuopio)",241,160,23,137,134,112.6,134,0
"73460 Muuruvesi  (Juankoski)",136,371,57,314,385,90.0,365,20
"73470 Västinniemi  (Juankoski)",110,161,14,147,141,99.5,141,0
"73500 Juankoski Keskus  (Juankoski)",380,1277,179,1098,1687,81.1,1408,279
"73600 Kaavi Keskus  (Kaavi)",352,887,91,796,1314,76.1,1074,240
"73620 Kortteinen-Rasilampi  (Kaavi)",220,200,33,167,154,86.0,154,0
"73640 Sivakkavaara  (Kaavi)",115,104,19,85,76,91.0,76,0
"73645 Niinivaara-Onnivaara  (Kaavi)",69,53,6,47,47,86.2,47,0
"73670 Luikonlahti  (Kaavi)",415,375,54,321,339,82.7,339,0
"73710 Viitaniemi  (Juankoski)",69,107,10,97,94,92.6,90,4
"73730 Losomäki  (Juankoski)",65,67,3,64,55,84.9,55,0
"73770 Säyneinen-Ala-Siikajärvi  (Juankoski)",288,332,30,302,333,90.9,319,14
"73810 Palonurmi-Aholansaari  (Kuopio)",264,207,13,194,197,95.1,197,0
"73830 Keski-Siikajärvi  (Kuopio)",61,153,18,135,130,96.1,130,0
"73850 Ala-Luosta-Riitasalo  (Rautavaara)",77,88,10,78,66,95.7,66,0
"73860 Pykälikkö  (Rautavaara)",1,4,3,1,..,..,..,..
"73900 Rautavaara Keskus  (Rautavaara)",395,803,102,701,927,76.3,845,82
"73970 Riitasalo  (Rautavaara)",14,15,0,15,11,111.0,11,0
"73990 Kangaslahti  (Rautavaara)",58,106,28,78,74,100.8,74,0
