"Postal code area","Inhabitants, total, 2017 (HE)","Females, 2017 (HE)","Males, 2017 (HE)","Average age of inhabitants, 2017 (HE)","0-2 years, 2017 (HE)","3-6 years, 2017 (HE)","7-12 years, 2017 (HE)","13-15 years, 2017 (HE)","16-17 years, 2017 (HE)","18-19 years, 2017 (HE)","20-24 years, 2017 (HE)","25-29 years, 2017 (HE)","30-34 years, 2017 (HE)","35-39 years, 2017 (HE)","40-44 years, 2017 (HE)","45-49 years, 2017 (HE)","50-54 years, 2017 (HE)","55-59 years, 2017 (HE)","60-64 years, 2017 (HE)","65-69 years, 2017 (HE)","70-74 years, 2017 (HE)","75-79 years, 2017 (HE)","80-84 years, 2017 (HE)","85 years or over, 2017 (HE)"
"27640 Honkilahti kk   (Eura )",300,144,156,46,9,13,15,11,5,7,16,19,16,13,9,8,26,22,23,28,19,15,14,12
"27650 Honkilahti   (Eura )",305,153,152,50,6,9,14,9,6,9,11,10,17,10,17,15,17,18,35,36,15,15,15,21
"27670 Mannila   (Eura )",159,74,85,48,4,7,13,7,2,2,3,4,1,11,9,10,8,16,12,13,13,6,8,10
"27710 Köyliö Keskus   (Säkylä )",1065,531,534,47,24,34,66,29,27,18,42,51,47,47,51,71,85,71,79,103,69,68,40,43
"27730 Tuiskula   (Säkylä )",203,106,97,44,11,10,8,6,3,3,8,13,11,8,4,16,16,18,22,16,13,9,4,4
"27740 Voitoinen   (Säkylä )",149,66,83,48,0,5,12,3,1,5,5,6,6,6,10,8,14,12,16,11,9,11,3,6
"27750 Yttilä   (Säkylä )",323,154,169,50,4,11,19,10,5,5,9,8,3,20,19,19,38,28,31,29,25,14,11,15
"27800 Säkylä Keskus   (Säkylä )",3083,1608,1475,48,60,112,203,93,63,66,95,115,131,152,151,195,211,240,264,259,269,153,121,130
"27820 Iso-Vimma   (Säkylä )",718,363,355,46,19,34,44,18,18,15,24,29,43,32,42,35,51,59,64,55,52,30,32,22
"27840 Kakkuri   (Säkylä )",447,218,229,48,15,14,22,6,7,7,25,27,21,17,14,23,41,37,34,46,39,21,17,14
"27860 Vuori   (Säkylä )",341,165,176,45,8,11,22,16,11,11,11,12,13,22,17,25,28,22,24,26,17,16,17,12
"27910 Huovinrinne   (Säkylä )",161,70,91,40,6,5,7,2,3,6,16,14,12,18,4,7,7,16,7,14,10,5,2,0
"27920 Otajoki   (Säkylä )",264,122,142,47,5,7,13,9,9,6,9,10,10,10,17,22,31,22,14,18,24,10,9,9
"28100 Pori Keskus   (Pori )",12587,6975,5612,50,149,209,284,163,113,272,1510,1119,666,516,422,525,650,705,847,1013,1055,849,746,774
"28120 Käppärä-Isomäki   (Pori )",3599,1861,1738,43,76,88,203,118,84,98,280,273,226,195,218,215,243,259,239,210,190,152,126,106
"28130 Impola   (Pori )",6371,3333,3038,42,154,176,263,138,106,173,848,561,417,360,255,327,409,406,423,406,359,247,175,168
"28190 Pormestarinluoto   (Pori )",3784,2016,1768,47,91,148,209,95,54,75,245,220,229,185,183,188,213,243,237,343,259,209,146,212
"28200 Toejoki   (Pori )",4859,2463,2396,42,168,253,365,180,108,85,184,258,327,317,302,300,313,329,369,364,303,149,114,71
"28220 Ruosniemi   (Pori )",4937,2422,2515,38,181,291,429,218,119,103,204,303,382,361,336,314,335,340,290,239,239,135,66,52
"28240 Isojoenranta   (Pori )",755,349,406,43,28,44,50,23,11,8,33,42,46,42,64,45,54,35,51,60,46,32,23,18
"28260 Harjunpää   (Ulvila )",983,476,507,41,32,69,71,38,27,22,25,42,69,70,56,59,60,73,80,72,50,39,17,12
"28300 Kalaholma-Väinölä   (Pori )",2567,1300,1267,41,69,116,204,111,78,71,89,105,146,157,175,216,233,189,173,162,136,65,39,33
"28330 Koivistonluoto   (Pori )",2756,1394,1362,42,80,130,162,78,60,73,184,184,186,167,150,170,194,180,173,219,162,98,67,39
"28360 Vanhakoivisto   (Pori )",4126,2187,1939,46,98,147,218,118,86,94,216,211,230,208,206,232,279,279,291,330,329,244,163,147
"28370 Sampola   (Pori )",3136,1676,1460,52,66,87,117,65,48,51,157,159,162,127,121,156,180,197,250,264,299,218,179,233
"28400 Ulvila Keskus   (Ulvila )",5667,2929,2738,44,154,255,424,204,140,129,253,281,253,319,320,361,379,391,372,410,379,301,206,136
"28430 Kartano-Harmaalinna   (Pori )",1612,812,800,41,46,96,141,52,28,30,59,100,85,111,89,134,108,134,122,103,68,51,40,15
"28450 Vanha-Ulvila   (Ulvila )",4260,2176,2084,43,136,203,344,177,100,87,148,167,215,285,281,241,280,272,275,358,298,177,126,90
"28500 Keskussairaala-alue-Tiilimäki   (Pori )",865,472,393,54,17,10,14,7,8,21,104,67,49,30,18,27,35,37,47,34,38,63,83,156
"28540 Pinomäki   (Pori )",614,295,319,40,19,17,45,30,19,19,29,29,29,44,37,49,68,49,40,35,21,17,13,5
"28560 Lattomeri   (Pori )",477,227,250,40,15,29,41,17,11,8,12,23,33,41,43,34,34,30,23,25,31,16,7,4
"28580 Niittymaa   (Pori )",581,288,293,43,20,27,40,22,12,10,23,31,32,37,38,38,47,42,39,40,36,24,14,9
"28600 Vähärauma   (Pori )",5115,2512,2603,37,204,303,483,200,126,105,315,289,376,425,397,321,294,274,226,287,211,113,94,72
"28610 Musa-Tiiliruukki   (Pori )",3860,1894,1966,43,115,168,226,107,85,92,209,236,235,234,212,241,317,304,307,273,219,135,84,61
"28660 Pietniemi-Leppäkorpi   (Pori )",3739,1904,1835,41,129,186,299,146,93,75,140,234,247,214,223,234,280,238,279,297,207,112,65,41
"28760 Kyläsaari   (Pori )",2276,1134,1142,43,64,92,181,108,68,53,69,98,113,132,150,172,188,158,146,146,125,88,66,59
"28800 Pihlava   (Pori )",4244,2088,2156,45,127,172,320,122,66,85,151,173,239,269,233,247,290,268,399,412,292,189,104,86
"28840 Yyteri-Kaanaa   (Pori )",880,423,457,47,17,30,53,34,9,16,32,25,37,49,41,74,79,71,71,89,58,54,19,22
"28880 Mäntyluoto   (Pori )",394,189,205,53,4,5,12,9,8,9,11,7,16,13,15,14,51,38,49,46,35,27,15,10
"28900 Tahkoluoto-Reposaari   (Pori )",951,476,475,54,18,13,42,32,17,14,11,28,34,29,45,52,63,85,95,101,93,60,61,58
"29100 Luvia Keskus   (Eurajoki )",3071,1509,1562,43,104,153,258,112,75,55,71,112,159,193,211,171,215,203,209,281,210,134,65,80
"29180 Peränkylä   (Eurajoki )",253,123,130,49,5,7,15,10,5,3,8,8,7,9,18,16,22,11,28,28,24,11,10,8
"29200 Harjavalta Keskus   (Harjavalta )",7091,3624,3467,47,167,296,402,251,119,153,251,311,390,373,383,393,475,474,519,652,554,405,253,270
"29250 Nakkila Keskus   (Nakkila )",4709,2376,2333,45,105,203,326,176,121,112,180,198,225,267,269,293,322,299,356,371,321,242,165,158
"29270 Hormisto   (Nakkila )",442,214,228,48,6,16,33,8,15,4,14,20,18,22,21,25,34,31,28,34,54,25,21,13
"29280 Järvimaa   (Nakkila )",294,147,147,45,7,16,20,7,5,5,13,9,17,20,15,18,24,22,19,29,19,15,6,8
"29310 Kaasmarkku   (Ulvila )",558,254,304,44,13,37,32,17,10,10,21,22,34,40,34,29,38,42,44,51,34,22,12,16
"29320 Leineperi   (Ulvila )",228,106,122,43,3,8,17,11,12,7,4,6,11,14,15,20,18,18,18,20,9,8,5,4
"29340 Kullaa Keskus   (Ulvila )",903,429,474,47,29,33,57,20,14,16,35,28,46,49,59,50,68,76,78,87,52,38,43,25
"29350 Palus   (Ulvila )",299,142,157,45,11,15,21,8,6,7,10,10,15,21,16,20,21,17,16,31,21,8,16,9
"29570 Söörmarkku   (Pori )",997,489,508,38,35,68,113,38,36,16,27,43,75,81,61,68,58,52,52,58,50,38,14,14
"29600 Noormarkku Keskus   (Pori )",4695,2428,2267,44,123,208,372,176,102,94,156,166,228,281,278,317,354,346,318,369,309,233,154,111
"29630 Pomarkku Keskus   (Pomarkku )",1864,921,943,47,50,76,137,66,42,42,41,61,88,95,103,98,121,138,164,147,136,99,79,81
"29640 Honkakoski   (Pomarkku )",268,132,136,49,4,8,14,9,7,9,10,5,8,14,10,16,16,22,37,24,18,18,8,11
"29680 Kairila   (Pori )",293,132,161,51,5,8,20,5,7,3,6,7,11,16,9,16,27,21,26,35,19,20,18,14
"29700 Ahlainen   (Pori )",782,376,406,50,17,26,44,23,18,18,12,17,32,41,40,33,59,42,80,108,73,43,28,28
"29720 Lamppi   (Pori )",197,101,96,48,3,9,15,8,3,3,4,10,9,10,4,14,11,13,13,19,15,15,11,8
"29740 Etelämaa   (Merikarvia )",92,42,50,47,3,5,6,3,1,3,3,2,5,2,5,5,7,9,6,8,4,3,8,4
"29750 Pohjansaha   (Merikarvia )",112,54,58,49,1,3,9,5,2,2,6,2,2,6,8,9,5,7,7,6,14,10,6,2
"29760 Köörtilä   (Merikarvia )",76,35,41,51,2,2,4,2,3,1,1,1,3,6,2,2,4,9,5,10,6,6,2,5
"29790 Tuorila   (Merikarvia )",324,162,162,46,21,14,16,10,1,5,9,18,16,14,14,13,22,33,35,30,11,14,16,12
"29810 Siikainen Keskus   (Siikainen )",858,404,454,52,18,24,40,20,16,13,28,21,31,30,30,48,86,61,84,92,58,59,50,49
"29830 Sammi   (Siikainen )",181,82,99,46,4,9,14,10,4,1,3,4,5,8,10,11,11,18,19,24,13,8,4,1
"29860 Otamo   (Siikainen )",139,58,81,48,3,4,6,5,3,5,5,6,7,7,9,11,5,11,6,15,12,7,8,4
"29880 Leväsjoki-Saarineva   (Siikainen )",199,100,99,50,3,9,7,9,4,8,1,5,8,7,9,17,13,18,19,12,17,14,15,4
"29900 Merikarvia Keskus-Rannikko   (Merikarvia )",2239,1144,1095,50,48,90,129,73,37,34,52,51,81,121,106,100,151,191,207,202,180,144,103,139
"29940 Kuvaskangas   (Merikarvia )",267,126,141,50,7,8,12,9,5,7,6,15,4,12,10,13,19,22,26,32,21,8,17,14
"30100 Forssa Keskus   (Tammela )",10270,5301,4969,47,182,329,600,320,221,237,450,491,457,517,552,614,660,733,882,907,787,511,415,405
"30300 Viksberg   (Forssa )",2549,1273,1276,46,63,59,116,43,49,51,173,186,144,142,137,140,157,188,216,209,191,133,91,61
"30420 Tölö   (Forssa )",4817,2496,2321,46,115,166,283,139,82,117,236,250,260,267,235,266,323,368,362,404,364,243,183,154
"31110 Matku   (Forssa )",546,242,304,44,20,33,30,16,12,11,16,21,35,22,31,27,55,50,38,51,31,16,15,16
"31130 Koijärvi   (Forssa )",253,112,141,47,5,6,19,9,6,10,7,6,11,16,16,11,17,19,20,23,18,17,11,6
"31140 Menonen   (Urjala )",166,89,77,48,5,8,12,4,3,2,3,3,6,7,14,7,12,13,15,16,16,11,5,4
"31160 Nuutajärvi   (Urjala )",269,143,126,49,5,3,17,5,5,4,4,9,17,23,17,11,14,30,27,24,22,13,9,10
"31170 Savijoki   (Forssa )",200,99,101,49,5,7,7,5,2,4,7,6,12,8,12,10,20,14,16,26,20,9,8,2
"31230 Susikas   (Tammela )",198,87,111,50,2,8,9,7,6,2,8,3,5,7,11,10,16,19,25,28,8,10,5,9
"31250 Teuro   (Tammela )",224,107,117,45,10,12,13,1,4,2,9,11,13,14,10,13,11,22,23,18,19,11,5,3
"31300 Tammela Keskus   (Tammela )",3120,1600,1520,46,71,115,232,121,77,62,112,116,139,173,166,227,180,240,240,243,184,155,125,142
"31310 Mustiala   (Tammela )",90,49,41,44,3,2,4,1,0,2,15,3,3,4,2,7,11,9,6,5,4,5,2,2
"31340 Porras   (Tammela )",553,260,293,45,13,15,45,20,12,16,20,19,31,23,31,32,42,63,44,50,35,11,12,19
"31350 Vistinkoski   (Tammela )",235,107,128,49,5,7,12,8,2,4,7,9,8,9,11,18,14,25,22,30,19,11,5,9
"31370 Eerikkilän Urheiluopisto   (Tammela )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"31380 Letku-Torro   (Tammela )",331,165,166,43,4,20,30,15,10,3,7,10,20,20,20,20,22,30,30,25,20,4,11,10
"31400 Somero Keskus   (Somero )",6137,3180,2957,49,122,248,350,213,117,120,234,234,256,296,293,344,429,395,467,539,465,376,297,342
"31410 Ylöpirtti   (Somero )",365,170,195,46,10,15,20,14,7,5,12,14,16,23,17,26,29,35,32,29,26,14,11,10
"31450 Häntälä   (Somero )",359,165,194,43,14,7,27,12,12,12,12,10,24,16,26,21,28,39,38,27,18,9,3,4
"31460 Hirsjärvi   (Somero )",236,109,127,51,4,6,10,6,4,4,6,12,9,7,10,12,27,21,22,28,20,11,9,8
"31470 Somerniemi   (Somero )",698,326,372,47,18,23,39,36,23,11,23,14,25,28,35,55,62,46,57,46,54,42,34,27
"31490 Terttilä   (Somero )",244,117,127,48,5,6,14,13,6,5,10,3,6,9,13,12,26,26,28,22,20,7,4,9
"31500 Koski Tl   (Koski Tl )",2375,1194,1181,48,46,101,143,69,60,51,73,75,111,127,116,133,171,192,149,202,177,149,115,115
"31520 Pitkäjärvi   (Somero )",515,255,260,43,16,23,46,18,25,9,9,17,22,30,30,31,29,48,49,42,33,18,11,9
"31530 Pyöli   (Somero )",310,145,165,49,5,8,16,12,3,5,10,9,18,14,20,20,24,30,24,26,24,20,14,8
"31600 Jokioinen Keskus   (Jokioinen )",3661,1879,1782,45,75,162,263,148,93,66,105,125,180,201,246,250,248,283,291,293,243,134,126,129
"31610 Vaulammi   (Jokioinen )",447,216,231,46,10,13,27,20,9,16,15,12,15,18,36,29,41,41,51,31,25,12,16,10
"31620 Latovainio   (Jokioinen )",403,191,212,44,9,15,23,17,12,11,16,24,15,19,24,31,32,27,28,42,25,15,10,8
"31630 Minkiö   (Jokioinen )",591,280,311,41,14,26,53,34,19,14,29,17,22,31,41,35,62,33,38,51,28,17,15,12
"31640 Humppila Keskus   (Humppila )",2015,1016,999,46,36,76,132,70,57,47,78,62,87,106,128,100,147,160,195,187,123,73,66,85
"31650 Venäjänkangas   (Humppila )",271,116,155,45,6,13,19,9,4,3,8,5,21,16,20,13,20,29,25,23,18,7,5,7
"31700 Urjala Asemanseutu-Hanhisuo   (Urjala )",1445,704,741,45,36,69,105,46,34,34,37,41,69,85,100,97,107,106,112,135,107,58,30,37
"31720 Urjalankylä-Kehro   (Urjala )",386,198,188,50,11,15,21,10,5,8,3,12,11,12,27,29,30,37,32,28,33,27,17,18
"31730 Honkola   (Urjala )",110,52,58,49,1,2,5,1,5,2,1,5,5,11,4,6,14,13,7,6,6,8,6,2
"31750 Kehro   (Urjala )",52,26,26,57,1,0,1,0,0,0,2,1,2,2,4,4,2,2,7,8,12,0,2,2
"31760 Urjala Keskus   (Urjala )",1887,991,896,50,40,56,108,52,43,33,74,63,98,80,104,93,108,117,150,171,138,116,113,130
"31810 Oriniemi   (Punkalaidun )",399,190,209,45,14,17,35,14,6,4,14,13,16,20,25,25,35,33,27,24,32,16,14,15
"31830 Halkivaha   (Urjala )",267,125,142,48,6,5,21,7,5,6,7,6,14,10,15,22,22,25,24,18,19,18,10,7
"31850 Koskioinen   (Punkalaidun )",152,78,74,46,2,4,14,8,6,3,4,6,4,5,9,8,14,14,14,10,8,6,4,9
"31860 Tursa   (Urjala )",285,121,164,52,3,7,13,3,6,5,3,10,10,14,11,21,26,26,36,28,25,20,11,7
"31900 Punkalaidun Keskus   (Punkalaidun )",1818,913,905,52,31,41,97,46,39,39,54,73,74,64,86,97,111,135,162,172,142,109,111,135
"31930 Vanttila   (Punkalaidun )",124,52,72,44,3,7,6,5,7,5,5,4,4,4,6,6,12,8,13,7,10,5,4,3
"31950 Sadonmaa   (Punkalaidun )",161,74,87,47,4,6,13,5,5,1,4,4,10,7,6,11,11,10,12,15,13,15,5,4
"31960 Orisuo   (Loimaa )",71,28,43,49,0,2,4,3,1,3,4,4,0,3,5,6,4,3,8,4,5,1,5,6
"31970 Kanteenmaa   (Punkalaidun )",151,65,86,47,3,2,11,5,5,3,8,5,5,4,7,14,13,17,14,13,5,5,7,5
"32100 Ypäjä Keskus   (Ypäjä )",2020,1008,1012,47,46,67,118,66,37,38,105,85,105,109,107,127,138,151,159,185,139,83,66,89
"32140 Ypäjä Asemanseutu   (Ypäjä )",302,147,155,46,2,8,21,14,9,7,9,16,6,16,17,25,20,37,29,30,10,8,12,6
"32200 Loimaa Keskus   (Loimaa )",8247,4332,3915,46,204,311,474,237,166,197,401,450,436,423,382,465,535,573,624,659,572,439,309,390
"32210 Loimaa kk   (Loimaa )",2308,1163,1145,47,49,88,148,80,59,39,92,79,111,128,130,116,152,168,194,212,188,106,70,99
"32250 Kojonkulma   (Loimaa )",309,149,160,41,10,12,32,17,14,7,7,5,19,21,21,21,24,12,18,26,23,10,3,7
"32260 Kojonperä   (Loimaa )",163,78,85,50,3,2,8,7,2,2,5,7,13,7,5,12,9,16,13,15,14,13,6,4
"32270 Metsämaa-Murto   (Loimaa )",455,215,240,49,12,15,34,10,9,7,10,22,17,18,19,20,34,35,43,54,34,27,15,20
"32280 Metsäkorpi   (Loimaa )",180,87,93,42,6,17,11,2,5,3,5,10,11,8,9,13,15,15,12,16,6,7,5,4
"32300 Mellilä   (Loimaa )",1272,593,679,48,24,50,64,34,23,26,43,46,63,73,72,93,94,112,84,132,87,68,37,47
"32410 Niinijoki   (Loimaa )",574,266,308,44,14,24,39,29,20,14,23,22,19,37,29,31,48,49,53,40,32,22,15,14
"32430 Ylhäinen   (Loimaa )",83,39,44,50,2,3,2,3,0,2,2,3,2,3,4,8,6,9,9,10,7,6,1,1
"32440 Alastaro Keskus   (Loimaa )",1764,855,909,49,40,61,97,50,42,23,52,78,85,91,91,89,109,148,154,147,132,74,92,109
"32450 Tammiainen   (Loimaa )",256,114,142,47,4,6,20,7,11,4,5,10,8,15,15,19,14,21,19,26,23,16,4,9
"32500 Oripää Keskus   (Oripää )",1190,596,594,44,34,54,103,61,28,27,41,40,63,64,68,74,63,76,86,80,76,43,53,56
"32520 Latva   (Oripää )",157,67,90,40,3,8,9,8,4,7,8,13,5,8,11,9,9,15,12,15,7,5,1,0
"32560 Virttaa   (Loimaa )",454,217,237,45,14,15,27,16,8,11,15,22,22,31,26,25,39,43,33,50,20,15,10,12
"32610 Vampula Keskus   (Huittinen )",992,479,513,48,24,34,54,28,24,21,38,34,50,45,46,64,85,76,63,78,70,53,54,51
"32620 Rutava   (Huittinen )",390,173,217,48,5,12,21,13,8,13,11,13,16,8,22,33,37,36,36,23,29,30,10,14
"32700 Huittinen Keskus   (Huittinen )",7737,4005,3732,46,213,298,461,224,152,181,357,387,425,424,367,397,519,531,609,640,538,422,279,313
"32710 Sampu   (Huittinen )",616,288,328,42,20,28,52,29,16,11,17,21,28,42,42,50,48,38,53,44,28,16,22,11
"32730 Keikyä   (Sastamala )",738,370,368,48,21,24,39,25,18,15,15,28,37,42,37,28,62,73,64,74,56,30,22,28
"32740 Äetsä Keskus   (Sastamala )",1736,869,867,48,29,65,85,56,36,32,69,87,86,79,84,96,117,137,167,171,132,75,64,69
"32760 Suttila   (Huittinen )",155,72,83,49,5,5,6,3,4,2,4,4,8,4,11,8,14,16,24,8,11,6,5,7
"32770 Huhtamo   (Huittinen )",221,101,120,44,8,16,10,3,3,2,7,10,20,13,9,8,18,26,22,12,12,14,2,6
"32800 Kokemäki Keskus   (Kokemäki )",3974,2052,1922,49,87,124,234,111,72,80,161,171,154,158,209,249,292,330,322,312,309,230,170,199
"32810 Peipohja   (Kokemäki )",1820,910,910,45,58,67,115,58,43,30,78,94,96,93,116,110,134,125,144,171,130,68,47,43
"32830 Riste   (Kokemäki )",471,244,227,47,13,11,25,23,9,14,13,17,20,16,27,36,37,29,42,50,39,18,18,14
"32860 Korkeaoja   (Kokemäki )",161,68,93,42,7,3,8,5,3,3,15,9,7,16,7,4,17,19,7,14,7,6,3,1
"32910 Kauvatsa Asemanseutu   (Kokemäki )",290,134,156,46,8,12,19,7,5,5,7,20,12,14,16,12,28,28,22,24,21,14,7,9
"32920 Kauvatsa   (Kokemäki )",561,267,294,52,6,16,25,17,10,7,18,18,22,22,35,26,40,40,52,62,45,30,30,40
"33100 Tampere Keskus   (Tampere )",17114,9002,8112,41,316,347,416,188,170,278,2540,2558,1761,1151,839,714,808,791,878,947,852,611,436,513
"33180 Lapinniemi-Käpylä   (Tampere )",2277,1283,994,52,38,54,76,36,27,46,141,171,158,121,101,99,118,115,139,128,140,127,142,300
"33200 Tampere Keskus Läntinen   (Tampere )",6459,3530,2929,44,80,82,143,85,69,110,813,851,622,430,350,272,312,368,334,383,420,248,211,276
"33210 Itä-Amuri-Tammerkoski   (Tampere )",5962,3260,2702,45,100,125,149,50,55,113,716,736,578,370,289,230,288,283,282,396,425,300,228,249
"33230 Länsi-Amuri   (Tampere )",6011,3313,2698,46,111,140,257,112,82,105,399,550,489,450,328,301,358,339,353,400,420,298,233,286
"33240 Tahmela   (Tampere )",1653,831,822,41,41,62,117,62,41,29,80,92,130,124,121,114,146,126,110,87,82,46,20,23
"33250 Pispala   (Tampere )",2336,1195,1141,39,62,88,154,67,45,39,138,210,202,217,170,161,174,149,148,134,93,46,26,13
"33270 Epilä   (Tampere )",7624,4000,3624,40,260,373,497,240,139,129,377,588,655,629,467,479,465,498,438,414,368,283,154,171
"33300 Rahola   (Tampere )",5083,2649,2434,41,173,222,361,169,105,118,277,348,390,341,336,334,353,322,299,283,259,175,118,100
"33310 Tesoma   (Tampere )",7203,3870,3333,43,209,336,479,234,151,141,387,468,463,460,379,414,501,431,414,464,453,337,274,208
"33330 Myllypuro-Kalkku   (Tampere )",3360,1693,1667,37,140,181,260,102,66,75,238,291,288,265,266,196,194,160,187,161,141,74,50,25
"33340 Haukiluoma-Ikuri   (Tampere )",5184,2635,2549,42,182,255,372,150,125,125,193,285,307,327,333,347,373,393,339,393,325,165,135,60
"33380 Pitkäniemi   (Nokia )",32,10,22,56,0,0,0,0,0,1,1,4,0,0,4,2,4,3,3,1,2,2,0,5
"33400 Luoteis-Tampere   (Tampere )",8728,4576,4152,39,256,414,625,288,228,244,720,600,544,513,513,567,633,584,491,504,432,279,165,128
"33410 Lentävänniemi   (Tampere )",4622,2496,2126,45,139,180,202,74,56,107,305,338,316,276,214,215,280,316,315,459,368,217,133,112
"33420 Lamminpää   (Tampere )",2104,1079,1025,42,64,108,157,62,53,53,105,73,135,139,151,130,173,160,145,116,104,94,50,32
"33430 Vuorentausta   (Ylöjärvi )",2908,1458,1450,41,109,153,200,98,80,49,111,170,201,181,170,170,239,245,160,173,175,108,76,40
"33450 Siivikkala   (Ylöjärvi )",2882,1392,1490,39,116,163,242,128,76,59,93,129,188,207,220,203,227,210,188,165,130,67,44,27
"33470 Ylöjärvi Keskus   (Ylöjärvi )",6216,3282,2934,43,206,285,386,230,147,132,317,367,362,342,343,396,410,401,427,423,382,281,203,176
"33480 Manninmäki-Haavisto   (Ylöjärvi )",7420,3817,3603,37,271,514,762,374,213,186,256,337,411,567,613,529,481,435,403,372,318,168,117,93
"33500 Osmonmäki-Petsamo   (Tampere )",11344,6302,5042,43,232,290,364,149,88,155,1364,1469,1067,806,551,469,537,532,597,573,539,485,435,642
"33520 Keskussairaala-alue-Kauppi   (Tampere )",969,478,491,38,30,42,50,33,12,16,118,86,83,88,60,46,57,52,61,41,41,17,20,16
"33530 Kissanmaa   (Tampere )",5068,2509,2559,41,104,133,176,85,80,151,733,563,362,272,242,236,295,316,298,286,263,213,151,109
"33540 Kaleva   (Tampere )",9629,5201,4428,38,197,236,253,112,98,217,1946,1561,980,604,418,339,369,385,381,376,351,266,233,307
"33560 Takahuhti   (Tampere )",10188,5425,4763,43,294,434,672,311,198,228,707,650,668,669,580,608,630,596,553,622,596,446,363,363
"33580 Atala-Linnainmaa   (Tampere )",15504,8025,7479,39,613,853,1186,479,313,362,879,1109,1172,1132,989,900,992,1071,933,871,674,447,333,196
"33610 Olkahinen-Tasanne   (Tampere )",3794,1887,1907,40,129,207,280,160,95,98,126,171,263,255,250,250,343,303,278,211,182,106,40,47
"33680 Aitolahti   (Tampere )",1648,802,846,45,36,73,133,62,54,35,46,49,55,108,101,112,140,111,121,135,112,65,53,47
"33700 Messukylä   (Tampere )",1729,855,874,39,59,86,103,56,33,40,156,130,116,119,122,118,110,89,105,120,86,42,20,19
"33710 Kaukajärvi   (Tampere )",18171,9400,8771,39,660,934,1287,528,366,463,1505,1415,1351,1268,1058,1070,1122,1099,1033,906,872,589,357,288
"33720 Hervanta   (Tampere )",25228,11839,13389,37,805,929,1211,462,359,592,4161,3404,2343,1625,1146,1006,979,986,1223,1427,1150,624,422,374
"33730 Leinola-Vehmainen   (Tampere )",1887,912,975,41,75,77,131,65,54,50,69,94,110,126,134,132,150,155,130,126,79,72,35,23
"33800 Nekala   (Tampere )",5316,2646,2670,38,156,217,304,130,92,106,470,550,551,497,358,282,273,247,258,278,185,167,106,89
"33820 Koivistonkylä   (Tampere )",9137,4592,4545,40,295,423,649,315,224,227,524,654,656,630,614,595,680,668,539,417,392,255,201,179
"33840 Peltolammi   (Tampere )",3462,1728,1734,42,93,120,155,58,51,72,354,355,274,225,185,174,208,193,191,242,197,149,95,71
"33850 Multisilta   (Pirkkala )",2403,1229,1174,40,88,111,119,44,59,53,195,221,199,178,141,128,135,156,129,144,103,94,62,44
"33870 Vuores   (Lempäälä )",3965,2037,1928,30,236,304,244,46,46,154,578,471,509,400,248,154,154,125,115,85,63,19,11,3
"33880 Höytämö   (Lempäälä )",3767,1847,1920,40,119,207,326,159,97,79,148,155,233,275,299,304,264,234,210,230,199,84,83,62
"33900 Härmälä-Rantaperkiö   (Tampere )",11450,5978,5472,39,387,431,443,221,177,233,1295,1429,1053,768,667,530,647,645,621,613,499,304,232,255
"33920 Toivio   (Pirkkala )",1260,628,632,35,44,104,158,59,33,33,29,36,73,102,132,89,89,86,48,54,42,26,12,11
"33950 Killo   (Pirkkala )",5752,2937,2815,40,228,309,401,194,118,115,305,367,394,467,389,363,378,375,342,351,296,185,106,69
"33960 Suuppa   (Pirkkala )",10457,5319,5138,39,377,600,923,434,286,221,352,509,692,781,800,737,717,582,541,584,548,368,211,194
"33980 Pirkkala kk   (Pirkkala )",1484,700,784,38,45,103,164,76,40,38,33,40,66,116,127,116,108,112,81,76,75,30,25,13
"34110 Lakiala   (Ylöjärvi )",1364,657,707,32,53,109,194,108,50,42,37,43,60,109,118,103,87,84,56,45,35,11,15,5
"34130 Ylinen   (Ylöjärvi )",1242,564,678,39,35,61,118,71,37,39,38,56,64,69,90,100,120,102,85,54,58,21,15,9
"34140 Mutala   (Ylöjärvi )",801,388,413,38,30,45,101,36,27,18,20,27,31,68,78,57,53,49,38,39,34,22,13,15
"34150 Kyrönlahti   (Ylöjärvi )",402,188,214,42,13,25,31,16,9,4,10,16,27,22,25,41,26,19,29,33,32,11,7,6
"34180 Länsi-Teisko   (Ylöjärvi )",147,62,85,49,6,7,4,3,1,1,4,4,6,10,9,8,12,13,15,13,12,7,7,5
"34240 Kämmenteisko   (Tampere )",1688,814,874,39,58,103,167,78,57,40,53,44,82,117,121,128,131,103,122,96,90,48,29,21
"34260 Terälahti   (Tampere )",888,432,456,46,16,43,58,33,16,17,22,18,43,47,65,64,83,63,87,67,54,37,29,26
"34270 Velaatta   (Tampere )",297,130,167,50,2,8,18,10,6,4,3,7,12,12,21,31,32,28,19,18,25,15,15,11
"34300 Kuru Keskus   (Ylöjärvi )",1477,726,751,50,34,49,93,43,19,32,40,38,54,71,56,89,100,157,133,118,135,78,64,74
"34320 Parkkuu   (Ylöjärvi )",214,97,117,50,2,7,8,13,6,2,0,5,10,15,8,19,9,18,25,17,20,14,10,6
"34330 Poikelus   (Ylöjärvi )",259,117,142,44,7,16,14,12,10,4,5,6,14,19,12,18,17,24,24,18,17,13,4,5
