"Postal code area","Households, total, 2015 (TE)","Average size of households, 2015 (TE)","Occupancy rate, 2015 (TE)","Young single persons, 2015 (TE)","Young couples without children, 2015 (TE)","Households with children, 2015 (TE)","Households with small children, 2015 (TE)","Households with children under school age, 2015 (TE)","Households with school-age children, 2015 (TE)","Households with teenagers, 2015 (TE)","Adult households, 2015 (TE)","Pensioner households, 2015 (TE)","Households living in owner-occupied dwellings, 2015 (TE)","Households living in rented dwellings, 2015 (TE)","Households living in other dwellings, 2015 (TE)"
"85430 Koivisto   (Sievi )",225,2.7,42.6,5,8,63,22,37,36,30,82,80,218,2,5
"85450 Joenkylä   (Sievi )",84,3.3,36.2,0,1,29,10,15,23,16,24,32,74,6,4
"85470 Kiiskilampi   (Sievi )",183,2.9,37.5,5,0,54,17,26,32,31,58,74,174,5,4
"85500 Nivala Keskus   (Nivala )",3168,2.3,40.4,302,109,847,269,479,438,358,1285,1052,2309,773,86
"85540 Mönkö   (Nivala )",185,3.1,37.0,6,5,64,30,40,35,29,70,57,172,3,10
"85560 Ainastalo   (Nivala )",189,2.5,41.5,17,6,49,17,29,27,25,80,60,160,19,10
"85580 Karvoskylä   (Nivala )",300,2.3,44.5,9,8,61,26,39,27,22,112,128,280,8,12
"85620 Sarja   (Nivala )",111,2.5,45.2,2,1,31,9,16,14,15,42,40,105,2,4
"85630 Sarjanahde   (Nivala )",172,3.5,32.8,2,1,73,28,46,45,40,50,51,166,2,4
"85640 Maliskylä   (Nivala )",221,2.3,47.5,11,6,52,15,22,23,22,86,88,200,12,9
"85660 Ruuskankylä   (Nivala )",63,2.7,39.1,0,3,17,6,8,10,7,23,24,60,1,2
"85710 Parkkila   (Haapajärvi )",142,2.6,40.4,3,1,43,14,27,21,17,54,47,130,2,10
"85730 Tulppo   (Haapajärvi )",55,2.3,44.1,1,1,12,2,4,6,7,24,19,50,3,2
"85800 Haapajärvi Keskus   (Haapajärvi )",2594,2.2,40.1,214,84,601,167,293,309,290,1125,876,1777,725,92
"85820 Oksava   (Haapajärvi )",348,2.5,42.8,7,4,97,23,47,49,48,129,125,319,15,14
"85840 Kuona   (Haapajärvi )",104,3.1,35.3,4,3,31,8,17,17,23,49,25,94,3,7
"85900 Reisjärvi Keskus   (Reisjärvi )",895,2.3,42.2,60,18,196,63,102,101,91,312,393,629,241,25
"85930 Kangaskylä-Tolpankangas   (Reisjärvi )",72,2.3,46.9,1,2,17,1,2,10,12,30,26,68,2,2
"85940 Räisälänmäki   (Reisjärvi )",87,2.9,38.6,2,1,23,9,11,16,13,40,24,83,3,1
"85980 Köyhänperä   (Reisjärvi )",132,2.8,40.8,8,2,40,9,17,20,21,48,46,123,3,6
"86100 Pyhäjoki Keskus   (Pyhäjoki )",863,2.1,43.8,45,30,175,37,85,100,72,330,360,655,192,16
"86110 Parhalahti   (Pyhäjoki )",150,2.4,42.2,7,5,43,8,18,19,23,54,57,138,9,3
"86160 Pirttikoski   (Pyhäjoki )",141,2.2,51.8,2,3,28,6,14,11,12,52,64,134,3,4
"86170 Yppäri   (Pyhäjoki )",209,2.8,41.4,3,4,63,25,34,36,33,67,82,189,9,11
"86210 Petäjäskoski   (Oulainen )",62,3.3,36.1,1,0,29,8,13,16,19,13,21,61,1,0
"86220 Merijärvi Keskus   (Merijärvi )",302,2.7,34.8,17,4,94,43,58,37,42,100,110,219,75,8
"86230 Ylipää   (Merijärvi )",70,2.1,46.3,0,1,9,2,2,5,7,19,43,66,4,0
"86240 Pyhänkoski   (Merijärvi )",85,2.3,47.0,7,0,14,5,7,6,9,36,35,78,6,1
"86300 Oulainen Keskus   (Oulainen )",3114,2.1,42.3,238,94,699,189,329,356,326,1317,1110,2363,704,47
"86350 Kilpua   (Oulainen )",58,2.2,42.4,3,0,10,2,4,4,7,26,22,53,3,2
"86360 Ilveskorpi   (Raahe )",91,2.3,46.9,2,2,20,6,11,7,6,39,32,82,4,5
"86400 Vihanti Keskus   (Raahe )",821,2.1,43.6,47,11,134,40,77,66,67,353,339,634,176,11
"86440 Lampinsaari   (Raahe )",127,2.1,49.8,6,0,20,6,10,11,10,56,53,106,11,10
"86460 Alpua   (Raahe )",169,2.3,44.7,3,2,37,11,19,21,21,57,75,157,8,4
"86470 Lumimetsä   (Raahe )",76,2.6,42.8,3,0,19,4,9,13,8,31,26,74,1,1
"86480 Karhukangas   (Haapavesi )",22,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"86510 Matkaniva   (Oulainen )",125,2.4,46.1,2,2,31,11,18,12,13,46,49,120,1,4
"86530 Annonen   (Oulainen )",80,2.2,46.0,2,5,16,6,7,7,6,42,23,75,1,4
"86550 Mieluskylä   (Haapavesi )",132,3.0,37.7,1,2,49,16,24,23,22,39,46,125,4,3
"86600 Haapavesi Keskus   (Haapavesi )",2375,2.3,40.7,218,76,586,182,312,280,253,1031,768,1677,622,76
"86650 Kytökylä-Joutenniva   (Haapavesi )",196,2.6,39.1,7,4,58,19,30,32,22,74,69,173,12,11
"86680 Vatjusjärvi   (Haapavesi )",193,2.4,42.6,7,1,50,12,28,31,26,73,71,180,6,7
"86690 Karsikas   (Haapavesi )",89,2.0,51.3,7,0,11,2,2,8,4,35,45,82,1,6
"86710 Kärsämäki Keskus   (Kärsämäki )",1136,2.3,40.1,76,12,256,68,124,130,122,438,451,840,252,44
"86790 Venetpalo   (Kärsämäki )",6,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"86800 Pyhäsalmi   (Pyhäjärvi )",2120,2.0,42.5,105,49,355,95,186,160,142,800,977,1513,537,70
"86810 Pellikkaperä   (Pyhäjärvi )",69,2.5,41.9,2,2,17,7,11,12,7,23,30,65,1,3
"86850 Hiidenniemi   (Pyhäjärvi )",105,2.3,40.3,2,1,22,5,7,12,14,31,52,95,3,7
"86870 Vesikoski   (Pyhäjärvi )",124,2.1,46.9,5,3,15,5,11,6,5,55,55,106,9,9
"86900 Pyhäkumpu   (Pyhäjärvi )",236,2.1,43.1,13,6,49,7,18,26,22,103,86,185,36,15
"86980 Väliaho   (Pyhäjärvi )",32,2.0,46.4,0,1,3,0,1,2,3,14,16,30,1,1
"87100 Kajaani Keskus   (Kajaani )",3958,1.5,38.5,865,257,296,74,131,101,100,2178,1492,1886,2001,71
"87150 Purola   (Kajaani )",1078,2.2,39.8,140,45,264,64,124,118,108,540,283,804,253,21
"87200 Teppana   (Kajaani )",2101,1.9,40.9,204,103,434,120,218,166,159,1008,666,1443,638,20
"87250 Kättö-Kätönlahti   (Kajaani )",1885,2.3,40.4,116,58,551,161,300,282,181,818,525,1408,451,26
"87300 Palokangas   (Kajaani )",671,1.7,37.3,130,33,106,23,50,44,34,392,175,312,354,5
"87400 Petäisenniska   (Kajaani )",889,2.0,41.1,99,64,177,54,107,66,64,421,292,671,205,13
"87500 Lehtikangas   (Kajaani )",2754,2.2,39.5,248,113,712,173,342,339,297,1271,773,2098,620,36
"87700 Lohtaja-Kettu   (Kajaani )",2079,2.0,37.3,359,118,478,132,264,199,164,1291,317,1079,991,9
"87800 Vuoreslahti   (Kajaani )",393,2.4,46.7,12,12,104,30,56,41,42,174,118,372,5,16
"87830 Nakertaja   (Kajaani )",620,2.5,38.4,32,25,210,53,105,117,86,291,122,477,131,12
"87850 Paltaniemi   (Kajaani )",180,2.8,41.9,3,2,65,12,26,39,31,52,64,167,12,1
"87900 Karankalahti   (Kajaani )",201,2.3,45.9,3,6,54,17,32,17,24,92,57,190,4,7
"87910 Linnantaus   (Kajaani )",192,2.7,40.7,9,5,74,19,34,38,35,84,35,180,10,2
"87930 Salmijärvi   (Kajaani )",107,2.4,44.3,0,4,27,7,14,13,13,44,37,90,12,5
"87950 Kuluntalahti   (Kajaani )",316,2.9,40.6,2,11,137,37,66,72,64,109,72,305,3,8
"87970 Jormua   (Kajaani )",186,2.6,43.6,3,2,65,21,37,35,24,66,56,183,2,1
"88120 Tuhkakylä   (Sotkamo )",45,1.9,54.0,1,1,5,1,2,4,4,15,25,42,0,3
"88200 Otanmäki-Kytökoski   (Kajaani )",532,1.8,42.1,25,12,70,23,35,29,32,256,208,392,123,17
"88270 Vuolijoki Keskus   (Kajaani )",442,2.0,45.9,14,7,73,11,21,33,43,182,190,337,95,10
"88300 Paltamo Keskus   (Paltamo )",1188,1.9,44.4,39,18,197,39,78,91,98,476,520,808,337,43
"88310 Melalahti   (Paltamo )",104,2.1,44.1,5,1,19,3,12,11,3,42,43,97,3,4
"88340 Manamansalo   (Vaala )",52,1.8,45.6,1,0,2,0,0,1,2,23,27,46,2,4
"88350 Kivesjärvi   (Paltamo )",49,2.2,42.4,0,1,6,1,3,4,4,22,21,45,0,4
"88380 Mieslahti   (Paltamo )",105,2.2,42.6,3,0,20,5,11,10,10,42,45,96,3,6
"88400 Ristijärvi Keskus-Hiisijärvi   (Ristijärvi )",626,1.9,46.8,14,8,83,20,40,38,37,246,309,461,143,22
"88440 Jokikylä   (Ristijärvi )",33,1.9,54.0,1,2,2,0,0,1,1,19,12,32,1,0
"88460 Hiisijärvi   (Ristijärvi )",21,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88470 Kontiomäki   (Paltamo )",265,2.0,41.8,18,6,46,14,28,22,18,134,86,185,77,3
"88490 Pohjavaara   (Sotkamo )",103,2.4,49.5,2,1,23,6,12,11,10,36,47,99,1,3
"88530 Paakki   (Sotkamo )",46,2.5,42.2,0,0,12,1,4,8,7,17,17,44,2,0
"88600 Sotkamo Keskus   (Sotkamo )",3196,2.0,43.6,185,77,611,156,295,276,244,1309,1285,2341,757,98
"88610 Vuokatti   (Sotkamo )",1151,2.3,41.7,100,41,317,76,151,160,132,557,280,831,298,22
"88615 Vuokatin Urheiluopisto   (Sotkamo )",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"88620 Korholanmäki   (Sotkamo )",190,2.6,46.2,2,2,52,17,29,20,23,83,56,179,3,8
"88640 Ontojoki   (Sotkamo )",41,2.0,50.8,2,0,9,2,3,1,6,19,13,37,1,3
"88670 Juurikkalahti-Maanselkä   (Sotkamo )",76,2.6,43.4,1,1,17,6,7,8,11,32,28,70,2,4
"88690 Maanselkä   (Sotkamo )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88730 Ylä-Vieksi   (Kuhmo )",71,2.0,48.8,1,0,9,2,4,1,5,27,35,59,7,5
"88740 Härmänkylä-Iivantiira   (Kuhmo )",43,2.0,45.5,1,0,3,0,1,2,2,20,20,38,5,0
"88760 Iivantiira   (Kuhmo )",74,2.1,46.8,3,0,7,2,2,5,3,40,27,64,10,0
"88820 Katerma   (Kuhmo )",4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"88900 Kuhmo Keskus   (Kuhmo )",4128,1.9,45.0,191,66,655,129,290,322,285,1690,1807,3012,982,134
"88930 Lentiira-Kuumu   (Kuhmo )",160,1.9,54.8,2,0,13,1,5,9,4,72,79,129,25,6
"88940 Kuumu   (Kuhmo )",12,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89110 Törmänmäki   (Puolanka )",29,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89140 Kotila-Törmänmäki   (Puolanka )",36,2.4,39.7,1,0,8,2,3,5,5,20,9,27,5,4
"89200 Puolanka Keskus   (Puolanka )",1216,1.9,43.9,41,6,169,25,56,77,91,493,558,847,328,41
"89210 Puokiovaara   (Puolanka )",25,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89320 Joukokylä   (Puolanka )",61,2.0,43.9,1,0,7,3,3,2,4,26,29,53,4,4
"89330 Suolijärvi   (Puolanka )",34,2.0,52.6,2,0,1,0,0,1,1,17,16,29,2,3
"89400 Hyrynsalmi Keskus   (Hyrynsalmi )",1099,1.9,47.1,34,10,145,37,59,59,69,430,529,834,223,42
"89430 Hoikka   (Hyrynsalmi )",20,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89440 Sakara   (Suomussalmi )",41,2.4,43.6,0,1,11,3,7,3,5,12,19,40,0,1
"89540 Moisiovaara   (Hyrynsalmi )",102,2.0,54.9,0,0,11,2,2,2,8,38,55,92,1,9
"89560 Karhuvaara   (Hyrynsalmi )",38,1.9,49.8,0,0,3,1,2,2,2,17,19,35,0,3
"89600 Ämmänsaari   (Suomussalmi )",2767,1.9,43.5,128,32,428,98,174,195,204,1162,1188,1867,807,93
"89610 Jumaliskylä   (Suomussalmi )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89640 Pesiökylä   (Suomussalmi )",56,2.1,41.6,3,0,15,4,6,4,8,26,15,47,7,2
"89660 Takalo   (Suomussalmi )",54,1.9,53.2,1,0,7,2,4,3,2,26,21,45,5,4
"89670 Näljänkä   (Suomussalmi )",118,2.0,45.4,1,0,10,2,2,2,7,39,70,109,6,3
"89680 Vaaranniva   (Suomussalmi )",53,1.8,52.7,1,0,2,0,2,2,1,19,32,47,4,2
"89730 Ahjola   (Suomussalmi )",15,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89740 Kianta   (Suomussalmi )",25,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89760 Piispajärvi-Peranka-Kaikkoinen   (Suomus",49,2.2,42.6,0,0,8,1,3,3,6,17,24,42,5,2
"89770 Peranka   (Suomussalmi )",22,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"89780 Kaikkonen   (Suomussalmi )",31,2.0,50.8,0,0,3,1,1,0,2,13,15,28,1,2
"89800 Suomussalmi Keskus   (Suomussalmi )",704,2.1,45.3,23,6,132,22,55,61,68,276,298,562,120,22
"89830 Ala-Vuokki   (Suomussalmi )",30,1.7,48.6,0,0,0,0,0,0,0,7,23,24,4,2
"89840 Ylä-Vuokki   (Suomussalmi )",41,1.8,52.4,1,0,2,0,1,1,1,13,26,38,1,2
"89920 Ruhtinansalmi   (Suomussalmi )",186,2.0,51.7,1,0,19,3,6,7,12,57,112,162,17,7
"90100 Oulu Keskus   (Oulu )",5468,1.5,38.8,1495,546,335,100,161,108,105,3682,1458,1779,3531,158
"90120 Heinäpää   (Oulu )",4515,1.5,36.4,1316,475,311,86,151,99,115,3194,1012,1638,2789,88
"90130 Raksila   (Oulu )",3839,1.6,36.1,959,425,394,143,230,114,92,2546,904,1638,2113,88
"90140 Karjasilta   (Oulu )",1770,1.7,36.8,361,98,258,61,115,113,109,969,549,1008,710,52
"90150 Höyhtyä   (Oulu )",3123,1.8,37.7,511,184,584,139,281,237,191,1751,792,1850,1184,89
"90220 Kontinkangas   (Oulu )",446,1.5,34.0,205,29,52,9,18,22,24,372,22,0,445,1
"90230 Värttö-Maikkula   (Oulu )",3776,1.9,41.1,618,286,727,184,335,312,273,2122,945,2195,1484,97
"90240 Iinatti   (Oulu )",2975,2.1,41.4,322,143,731,199,356,300,286,1656,594,1973,959,43
"90250 Kaukovainio   (Oulu )",3936,1.7,36.7,917,291,593,210,331,188,197,2515,829,1420,2466,50
"90310 Madekoski   (Oulu )",1034,2.7,41.4,35,48,407,98,188,238,175,433,199,835,163,36
"90400 Äimärautio   (Oulu )",681,1.5,33.2,233,132,42,13,16,9,16,550,89,214,458,9
"90410 Kaakkuri   (Oulu )",1763,2.4,40.0,127,93,596,158,282,250,235,891,279,1251,477,35
"90420 Metsokangas   (Oulu )",3927,2.6,34.5,601,290,1750,588,1100,892,501,1859,323,2352,1535,40
"90440 Kempele Keskus   (Kempele )",3981,2.3,39.2,341,168,1149,323,616,528,454,1730,1108,2848,1050,83
"90450 Honkanen   (Kempele )",2675,2.8,37.7,116,73,1228,317,650,642,454,991,463,2314,323,38
"90460 Oulunsalo Keskus   (Oulu )",3223,2.7,37.5,150,113,1293,394,678,657,506,1268,677,2474,667,82
"90470 Varjakka   (Oulu )",402,3.1,37.5,7,4,153,53,90,91,70,144,106,378,17,7
"90480 Hailuoto   (Hailuoto )",493,2.0,47.2,8,4,74,24,42,29,30,189,234,413,61,19
"90500 Tuira   (Oulu )",5499,1.5,37.7,1272,394,459,158,266,133,123,3481,1565,2006,3393,100
"90510 Hietasaari   (Oulu )",950,1.8,38.0,212,77,158,65,106,35,44,643,149,479,457,14
"90520 Taskila-Toppila   (Oulu )",2844,1.8,36.0,668,230,493,163,283,181,162,1983,370,907,1899,38
"90530 Välivainio   (Oulu )",3580,1.6,36.7,939,430,367,113,202,116,121,2556,662,1228,2291,61
"90540 Kuivasjärvi   (Oulu )",3876,2.9,36.3,222,240,2018,666,1229,1011,582,1457,407,3247,585,44
"90550 Pyykkösjärvi-Puolivälikangas   (Oulu )",2334,1.9,40.1,313,125,414,138,251,167,147,1217,709,1221,1068,45
"90560 Koskela-Oulu   (Oulu )",1623,1.8,41.0,244,95,271,71,132,99,114,917,443,958,627,38
"90570 Kaijonharju-Linnanmaa   (Oulu )",4105,1.8,34.4,1299,549,601,262,397,202,116,3168,339,1041,3016,48
"90580 Rajakylä   (Oulu )",2233,2.0,42.2,304,75,484,137,223,201,208,1267,487,1213,978,42
"90590 Teknologiakylä   (Oulu )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"90620 Rusko-Heikinharju   (Oulu )",229,2.3,40.8,12,9,57,17,33,21,21,112,60,179,35,15
"90630 Korvensuora   (Oulu )",2716,2.5,37.5,220,132,1104,314,604,506,373,1257,365,2125,555,36
"90650 Haapalehto   (Oulu )",4781,2.2,41.1,407,234,1268,315,590,585,495,2307,1227,3256,1398,127
"90660 Sanginsuu   (Oulu )",267,2.4,49.7,5,6,64,13,29,33,29,117,88,240,14,13
"90670 Hiukkavaara   (Oulu )",426,2.7,34.0,34,37,209,124,169,55,28,187,31,304,94,28
"90800 Pateniemi   (Oulu )",3372,2.4,40.9,120,98,1062,256,507,476,448,1457,861,2626,668,78
"90810 Kiviniemi   (Oulu )",1141,2.6,43.4,46,35,419,86,175,230,185,470,255,993,116,32
"90820 Kello   (Oulu )",1205,2.7,40.9,39,17,463,121,234,268,198,453,299,1047,127,31
"90830 Haukipudas Keskus   (Oulu )",3427,2.4,38.5,196,94,1170,321,591,594,451,1362,903,2459,898,70
"90840 Haukipudas Asemanseutu   (Oulu )",657,3.0,36.6,26,21,257,77,138,142,129,243,159,565,70,22
"90850 Martinniemi   (Oulu )",898,2.6,36.8,38,31,307,98,177,163,104,379,213,727,150,21
"90860 Halosenniemi   (Oulu )",201,2.7,39.0,4,1,56,25,31,28,25,80,67,197,3,1
"90900 Kiiminki Keskus   (Oulu )",2469,2.7,38.2,113,66,940,272,509,492,375,921,618,2039,359,71
"90910 Kontio   (Oulu )",497,3.4,37.6,6,9,252,76,145,144,111,157,93,477,5,15
"90940 Jääli   (Oulu )",1988,2.5,41.2,94,60,747,165,336,386,311,826,428,1709,242,37
"91100 Ii Keskus   (Ii )",2529,2.5,38.5,129,81,856,274,483,433,329,998,686,2002,458,69
"91110 Ii Asemanseutu   (Ii )",312,2.8,38.3,5,9,94,40,60,53,48,125,94,283,18,11
"91140 Olhava   (Ii )",188,2.0,42.6,2,6,29,3,8,14,16,82,77,162,9,17
"91150 Yli-Olhava   (Ii )",81,2.0,45.8,0,1,15,4,7,8,7,34,33,74,0,7
"91200 Yli-Ii Keskus   (Oulu )",512,2.5,37.9,19,11,128,53,69,60,70,182,206,378,114,20
"91210 Jakkukylä   (Oulu )",150,3.1,37.9,3,2,48,16,27,28,27,44,59,146,0,4
"91240 Tannila   (Oulu )",90,2.2,42.6,2,0,14,2,4,8,10,31,46,85,1,4
"91260 Pahkakoski-Räinä   (Oulu )",63,2.1,42.4,0,1,7,3,5,6,0,30,26,56,2,5
"91300 Ylikiiminki Keskus   (Oulu )",1276,2.6,39.8,53,19,355,117,214,208,135,511,416,1076,149,51
"91310 Arkala   (Oulu )",88,2.5,38.9,3,4,28,7,17,10,10,40,21,86,0,2
"91410 Jokirinne   (Muhos )",322,3.1,35.5,4,4,144,47,84,78,65,119,60,266,51,5
"91430 Leppiniemi   (Muhos )",56,2.6,30.7,4,3,20,5,11,9,9,31,6,16,35,5
"91500 Muhos Keskus   (Muhos )",2961,2.4,39.0,186,73,870,277,468,459,368,1238,868,2312,549,100
"91510 Rova   (Muhos )",182,2.7,45.6,4,9,58,19,32,26,24,68,60,173,4,5
"91560 Kylmälänkylä   (Muhos )",52,2.5,40.6,2,0,16,4,7,4,7,23,15,47,5,0
"91600 Utajärvi Keskus   (Utajärvi )",928,2.2,39.5,39,10,206,58,101,106,91,358,369,704,198,26
"91620 Sanginkylä   (Utajärvi )",75,2.5,38.2,0,1,18,5,9,8,10,27,36,65,5,5
"91630 Juorkuna   (Utajärvi )",56,1.8,51.8,1,0,2,0,0,1,1,21,33,53,2,1
"91640 Särkijärvi   (Utajärvi )",52,2.0,44.0,1,0,4,1,1,2,1,18,32,49,1,2
"91660 Ahmas   (Utajärvi )",135,2.1,43.0,5,1,19,0,5,11,12,66,52,115,9,11
"91670 Rokua   (Muhos )",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91700 Vaala Keskus-Oterma   (Vaala )",847,1.8,43.8,33,7,129,28,52,68,68,311,409,520,299,28
"91710 Jylhämä   (Vaala )",32,1.7,52.8,1,0,4,0,1,1,2,17,11,26,4,2
"91720 Oterma   (Vaala )",35,1.9,45.7,0,0,3,0,0,3,2,12,20,35,0,0
"91730 Kankari   (Vaala )",52,2.1,49.2,0,0,4,0,3,3,2,18,30,48,1,3
"91740 Jaalanka-Liminpuro   (Vaala )",65,1.9,48.3,2,0,6,1,2,3,2,26,33,62,2,1
"91750 Liminpuro   (Vaala )",29,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"91760 Säräisniemi   (Vaala )",167,1.7,54.4,3,3,16,3,5,8,7,65,86,143,15,9
"91780 Neittävä   (Vaala )",47,2.3,45.4,0,2,9,2,3,3,6,19,19,44,2,1
"91790 Nuojua   (Vaala )",55,2.8,34.5,1,0,20,9,12,7,11,20,15,45,5,5
"91800 Tyrnävä   (Tyrnävä )",1902,3.1,34.3,70,56,781,299,487,443,317,666,461,1640,211,51
"91900 Liminka Keskus   (Liminka )",2097,2.9,36.3,88,60,891,328,547,471,327,729,484,1723,326,48
"91910 Tupos   (Liminka )",831,3.9,32.2,7,20,553,156,326,351,248,201,79,774,43,14
"91930 Ala-Temmes   (Liminka )",171,2.5,44.8,3,8,45,11,16,28,23,82,46,155,6,10
"91950 Temmes   (Liminka )",299,2.2,43.1,6,11,74,16,35,39,32,109,116,250,42,7
"91980 Lumijoki   (Lumijoki )",744,2.7,38.9,34,22,228,79,134,134,97,291,231,595,128,21
"92100 Raahe Keskus   (Raahe )",2347,1.7,41.1,359,98,322,82,157,120,120,1208,824,1195,1104,48
"92120 Ollinsaari-Mestauskallio   (Raahe )",1480,2.1,40.5,186,57,324,90,162,147,130,806,354,871,597,12
"92130 Isoholmi-Antinkangas   (Raahe )",1482,2.2,45.3,79,38,350,94,180,169,139,597,539,1290,174,18
"92140 Pattijoki Keskus   (Raahe )",2386,2.6,39.7,124,72,792,223,417,419,346,936,667,2040,312,34
"92150 Kummatti-Junnilanmäki   (Raahe )",810,1.6,40.3,142,20,111,22,46,56,45,472,230,315,484,11
"92160 Saloinen   (Raahe )",726,2.5,44.7,15,9,195,67,108,99,87,265,271,692,27,7
"92180 Lapaluoto   (Raahe )",77,1.9,45.7,2,1,8,1,3,3,3,33,36,70,5,2
"92210 Arkkukari   (Raahe )",282,3.3,36.0,4,5,111,39,65,72,54,85,88,271,4,7
"92220 Piehinki   (Raahe )",277,2.4,43.7,2,7,66,14,27,30,34,124,89,269,2,6
"92230 Mattilanperä   (Raahe )",86,2.8,42.1,0,2,34,9,15,17,16,28,24,84,0,2
"92240 Lasikangas   (Raahe )",126,2.4,46.0,1,2,38,15,24,18,10,54,35,124,0,2
"92260 Kopsa   (Raahe )",134,2.2,48.4,6,4,26,8,13,12,9,60,48,131,1,2
"92320 Siikajoki Keskus   (Siikajoki )",415,2.5,39.1,10,9,100,34,56,53,54,157,163,344,62,9
"92330 Karinkanta   (Siikajoki )",92,2.4,41.1,3,1,16,6,10,7,7,45,31,84,3,5
"92350 Revonlahti   (Siikajoki )",307,2.6,40.0,26,9,94,26,51,55,43,144,71,253,47,7
"92400 Ruukki Keskus   (Siikajoki )",748,2.2,40.9,41,18,179,54,94,90,84,326,249,569,161,18
"92430 Paavola-Huumola   (Siikajoki )",423,2.4,42.8,23,9,97,31,51,51,48,161,168,346,66,11
"92440 Saarikoski   (Siikajoki )",16,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"92450 Luohua   (Siikajoki )",126,2.8,38.2,5,2,34,17,24,21,17,46,47,118,5,3
"92470 Tuomioja   (Siikajoki )",113,2.3,44.1,4,1,30,18,23,16,7,48,37,107,5,1
"92500 Rantsila Keskus   (Siikalatva )",704,2.1,41.6,34,11,130,40,71,71,55,290,286,525,158,21
"92520 Sipola   (Siikalatva )",35,2.0,44.4,0,0,8,0,3,3,4,10,17,30,1,4
"92530 Mankila   (Siikalatva )",69,2.5,40.8,0,2,17,1,7,9,11,30,22,64,2,3
"92600 Pulkkila Keskus   (Siikalatva )",582,2.0,45.5,29,11,102,25,42,53,49,220,261,431,136,15
"92610 Vorna   (Siikalatva )",37,2.6,35.9,0,0,10,3,6,3,5,13,14,35,0,2
"92620 Piippola Keskus   (Siikalatva )",433,2.1,44.5,38,12,79,25,40,37,36,195,164,308,107,18
"92640 Leskelä   (Siikalatva )",86,2.2,46.0,2,2,12,4,6,4,6,42,33,81,3,2
"92650 Laakkola   (Siikalatva )",78,2.3,41.5,3,2,19,7,8,11,7,32,28,59,13,6
"92700 Kestilä   (Siikalatva )",639,2.0,46.4,30,7,91,25,34,42,54,264,289,508,104,27
"92810 Pelsonsuo   (Vaala )",67,2.6,43.8,0,2,16,5,7,10,7,26,26,55,10,2
"92830 Veneheitto   (Vaala )",120,2.2,50.9,6,4,21,7,12,8,8,59,42,111,7,2
"92910 Tavastkenkä   (Pyhäntä )",122,2.3,46.8,6,4,28,6,15,14,12,49,45,107,6,9
"92920 Ahokylä   (Pyhäntä )",31,2.4,41.8,1,2,6,2,2,3,4,20,5,30,0,1
"92930 Pyhäntä   (Pyhäntä )",493,2.4,36.9,27,16,109,39,56,62,56,219,169,320,151,22
"93100 Pudasjärvi Keskus   (Pudasjärvi )",2372,2.1,39.3,133,24,422,128,211,221,177,928,1031,1481,776,115
"93140 Kipinä   (Pudasjärvi )",206,2.3,42.9,8,2,45,16,22,20,24,85,78,181,10,15
"93160 Hetejärvi   (Pudasjärvi )",103,2.4,43.1,3,1,24,5,11,13,11,31,51,93,1,9
"93170 Yli-Kollaja   (Pudasjärvi )",40,2.7,37.7,1,0,9,6,6,2,3,12,19,35,2,3
"93180 Ikosenniemi   (Pudasjärvi )",14,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93187 Ala-Siurua   (Pudasjärvi )",64,2.2,45.2,0,2,8,1,2,4,6,27,30,56,1,7
"93190 Yli-Siurua-Ikosenniemi   (Pudasjärvi )",62,1.9,51.1,1,0,5,1,4,1,2,26,31,53,1,8
"93195 Kokkokylä   (Pudasjärvi )",27,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"93220 Livo   (Pudasjärvi )",46,2.1,44.1,4,0,6,1,2,3,5,22,18,38,2,6
"93225 Pärjänsuo   (Pudasjärvi )",99,2.4,40.1,2,2,23,7,12,15,12,37,40,85,8,6
"93240 Rytinki   (Pudasjärvi )",59,2.1,44.5,3,0,5,0,2,2,4,26,29,51,4,4
"93250 Sarajärvi   (Pudasjärvi )",125,1.9,48.2,3,0,14,3,5,8,10,51,60,104,14,7
"93270 Sotkajärvi   (Pudasjärvi )",198,2.4,42.9,7,3,33,8,16,16,17,86,81,177,12,9
"93277 Iinattijärvi   (Pudasjärvi )",71,2.2,43.8,4,0,9,3,4,5,5,36,26,65,5,1
