"Postal code area","Aged 18 or over, total, 2013 (KO)","Basic level studies, 2013 (KO)","With education, total, 2013 (KO)","Matriculation examination, 2013 (KO)","Vocational diploma, 2013 (KO)","Academic degree - Lower level university degree, 2013 (KO)","Academic degree - Higher level university degree, 2013 (KO)"
"66210 Moikipää   (Korsnäs )",482,147,335,33,227,49,26
"66220 Bergö   (Maalahti )",395,157,238,17,174,29,18
"66230 Korsbäck   (Korsnäs )",80,28,52,0,47,5,0
"66240 Petolahti   (Maalahti )",885,305,580,44,445,63,28
"66260 Svarvar   (Maalahti )",90,39,51,3,37,10,1
"66270 Pirttikylä-Sorvari   (Närpiö )",779,303,476,20,382,50,24
"66280 Taklax   (Korsnäs )",306,124,182,9,148,19,6
"66290 Harrström   (Korsnäs )",281,134,147,13,109,17,8
"66295 Töjby   (Närpiö )",313,137,176,15,129,19,13
"66300 Jurva Keskus   (Kurikka )",1848,654,1194,52,964,110,68
"66320 Niemenkylä   (Kurikka )",283,123,160,10,125,19,6
"66330 Hakko   (Kurikka )",238,111,127,4,105,13,5
"66340 Sarvijoki   (Kurikka )",306,110,196,13,158,22,3
"66350 Tainus   (Kurikka )",121,57,64,2,55,5,2
"66360 Kesti   (Kurikka )",357,110,247,13,204,20,10
"66370 Närvijoki   (Kurikka )",269,117,152,8,133,8,3
"66400 Laihia Keskus   (Laihia )",4565,1259,3306,174,2242,542,348
"66420 Ruto   (Laihia )",273,72,201,12,158,20,11
"66430 Vedenoja   (Vaasa )",135,44,91,3,73,10,5
"66440 Tervajoki   (Isokyrö )",1541,450,1091,54,884,108,45
"66450 Jakkula   (Laihia )",680,223,457,15,346,64,32
"66460 Haapala   (Laihia )",284,110,174,9,131,23,11
"66470 Jukaja-Jokisalo   (Laihia )",267,107,160,10,124,13,13
"66500 Vähäkyrö Keskus   (Vaasa )",1840,659,1181,54,939,120,68
"66510 Merikaarto   (Vaasa )",916,215,701,32,507,116,46
"66520 Veikkaala   (Mustasaari )",456,119,337,19,238,47,33
"66530 Koivulahti   (Mustasaari )",1328,270,1058,58,689,191,120
"66540 Petsmo   (Mustasaari )",449,131,318,21,215,58,24
"66550 Västerhankmo   (Mustasaari )",263,66,197,14,139,29,15
"66560 Österhankmo   (Mustasaari )",178,44,134,8,102,14,10
"66580 Kuni   (Mustasaari )",293,57,236,9,160,44,23
"66590 Vassor   (Mustasaari )",136,33,103,7,71,14,11
"66600 Vöyri Keskus   (Vöyri )",2229,649,1580,105,1093,207,175
"66640 Maksamaa   (Vöyri )",854,309,545,31,404,69,41
"66660 Bertby   (Vöyri )",112,34,78,8,52,14,4
"66680 Kaurajärvi   (Vöyri )",84,36,48,6,33,8,1
"66710 Kaitsor   (Vöyri )",199,60,139,5,100,15,19
"66730 Oxkangar   (Vöyri )",62,27,35,2,29,4,0
"66800 Oravainen Keskus   (Vöyri )",781,289,492,33,348,71,40
"66810 Kimo   (Vöyri )",259,95,164,15,125,17,7
"66820 Komossa   (Vöyri )",183,59,124,7,101,12,4
"66830 Oravaisten Tehdas   (Vöyri )",402,143,259,9,205,32,13
"66840 Pensala   (Uusikaarlepyy )",297,99,198,9,167,17,5
"66850 Jepua   (Uusikaarlepyy )",791,302,489,38,367,58,26
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",3143,1057,2086,127,1410,333,216
"66910 Soklot   (Uusikaarlepyy )",329,74,255,17,192,32,14
"66930 Kovjoki   (Uusikaarlepyy )",192,77,115,7,93,7,8
"66950 Munsala   (Uusikaarlepyy )",750,276,474,18,378,54,24
"66970 Hirvlax   (Uusikaarlepyy )",408,151,257,13,191,36,17
"66980 Monå   (Uusikaarlepyy )",104,43,61,3,53,1,4
"66999 Kaukaluoto   (Mustasaari )",55,25,30,3,25,1,1
"67100 Kokkola Keskus   (Kokkola )",8639,2558,6081,622,3888,978,593
"67200 Kiviniitty-Tullimäki   (Kokkola )",3591,951,2640,256,1684,388,312
"67300 Halkokari   (Kokkola )",3016,722,2294,156,1542,339,257
"67400 Rytimäki   (Kokkola )",3171,689,2482,133,1666,430,253
"67410 Vitsari   (Kokkola )",625,208,417,29,305,57,26
"67500 Sokoja   (Kokkola )",820,252,568,23,439,59,47
"67600 Linnusperä-Kaustari   (Kokkola )",2048,545,1503,76,1050,244,133
"67700 Kirkonmäki-Isokylä   (Kokkola )",3405,784,2621,144,1795,401,281
"67800 Koivuhaka   (Kokkola )",2952,966,1986,103,1635,182,66
"67900 Ykspihjala   (Kokkola )",1064,362,702,26,568,73,35
"68100 Himanka Keskus   (Kalajoki )",2093,732,1361,57,1106,132,66
"68150 Hillilä   (Kalajoki )",263,98,165,8,140,13,4
"68210 Marinkainen   (Kokkola )",732,248,484,20,409,41,14
"68220 Karhi   (Kokkola )",111,30,81,2,64,12,3
"68230 Lohtaja Keskus   (Kokkola )",910,317,593,29,462,64,38
"68240 Ala-Viirre   (Kokkola )",287,111,176,12,142,17,5
"68300 Kälviä Keskus   (Kokkola )",2898,849,2049,78,1552,269,150
"68320 Ruotsalo   (Kokkola )",560,147,413,19,316,55,23
"68370 Ullava Keskus   (Kokkola )",311,136,175,11,143,14,7
"68380 Yli-Ullava   (Kokkola )",289,140,149,5,131,10,3
"68390 Rahkonen   (Kokkola )",111,40,71,5,57,7,2
"68410 Alaveteli   (Kruunupyy )",1261,425,836,53,591,124,68
"68500 Kruunupyy Keskus   (Kruunupyy )",2270,793,1477,118,1021,207,131
"68530 Lepplax   (Pedersören kunta )",334,104,230,7,189,28,6
"68550 Öja   (Kokkola )",607,182,425,20,302,65,38
"68555 Bosund   (Luoto )",636,171,465,22,373,43,27
"68560 Eugmo   (Luoto )",590,195,395,22,327,35,11
"68570 Luoto   (Luoto )",1476,418,1058,77,769,136,76
"68580 Furuholmen   (Luoto )",597,136,461,40,337,53,31
"68600 Pietarsaari Keskus   (Pietarsaari )",9373,3093,6280,482,4248,893,657
"68620 Skutnäs-Västermalm   (Pietarsaari )",3771,1082,2689,231,1766,394,298
"68630 Kyrkostrand   (Pietarsaari )",1987,524,1463,101,978,220,164
"68660 Östermalm-Björnholmen   (Pietarsaari )",1861,798,1063,46,854,98,65
"68690 Sundby   (Pedersören kunta )",293,83,210,6,158,30,16
"68700 Teerijärvi   (Kruunupyy )",1455,522,933,60,688,122,63
"68750 Småbönders   (Kruunupyy )",226,100,126,14,88,18,6
"68800 Kolppi   (Pedersören kunta )",864,287,577,43,453,56,25
"68810 Ytteresse   (Pedersören kunta )",949,284,665,29,550,69,17
"68820 Ähtävä   (Pedersören kunta )",835,235,600,44,444,69,43
"68830 Bäckby   (Pedersören kunta )",120,41,79,4,64,10,1
"68840 Nederlappfors   (Pedersören kunta )",270,109,161,9,121,19,12
"68870 Edsevö   (Pedersören kunta )",379,141,238,11,190,23,14
"68910 Pännäinen   (Pedersören kunta )",943,253,690,34,494,91,71
"68920 Forsby   (Pedersören kunta )",345,90,255,15,194,30,16
"68930 Purmo   (Pedersören kunta )",519,157,362,16,271,41,34
"68940 Lillby   (Pedersören kunta )",383,145,238,12,184,24,18
"68970 Överpurmo   (Pedersören kunta )",190,80,110,5,92,8,5
"68999 Rita   (Kokkola )",63,26,37,2,29,5,1
"69100 Kannus Keskus   (Kannus )",3915,1253,2662,137,2089,285,151
"69150 Eskola   (Kannus )",382,146,236,14,198,18,6
"69170 Yli-Kannus   (Kannus )",212,67,145,9,116,14,6
"69300 Toholampi Keskus   (Toholampi )",1698,584,1114,66,846,138,64
"69310 Laitala   (Toholampi )",263,80,183,17,138,19,9
"69330 Määttälä   (Toholampi )",114,50,64,4,51,6,3
"69340 Purontaka   (Toholampi )",118,45,73,3,60,7,3
"69410 Sykäräinen   (Toholampi )",385,151,234,21,187,22,4
"69420 Syri   (Lestijärvi )",51,20,31,4,19,6,2
"69440 Lestijärvi Keskus   (Lestijärvi )",420,159,261,30,175,33,23
"69450 Yli-Lesti   (Lestijärvi )",168,76,92,6,74,9,3
"69510 Halsua Keskus-Marjusaari   (Halsua )",686,287,399,27,312,38,22
"69550 Kanala   (Halsua )",80,40,40,1,35,2,2
"69570 Karvonen   (Halsua )",237,95,142,11,111,16,4
"69600 Kaustinen Keskus   (Kaustinen )",3131,1044,2087,109,1534,317,127
"69660 Köyhäjoki   (Kaustinen )",203,88,115,9,82,18,6
"69700 Veteli Keskus   (Veteli )",1147,352,795,45,603,82,65
"69730 Tunkkari   (Veteli )",391,81,310,18,230,38,24
"69750 Sillanpää   (Veteli )",150,54,96,4,81,9,2
"69820 Räyrinki   (Veteli )",568,238,330,20,255,39,16
"69830 Pulkkinen   (Veteli )",216,93,123,7,105,11,0
"69850 Patana   (Veteli )",184,69,115,6,95,12,2
"69910 Kivikangas   (Perho )",49,25,24,0,20,4,0
"69920 Oksakoski-Kivikangas   (Perho )",377,153,224,10,183,23,8
"69950 Perho Keskus-Salamajärvi   (Perho )",965,395,570,24,446,66,34
"69970 Salamajärvi   (Perho )",31,17,14,0,12,1,1
"69980 Möttönen   (Perho )",608,232,376,19,324,23,10
"70100 Kuopio Keskus   (Kuopio )",10784,2055,8729,1376,4627,1342,1384
"70110 Etu-Niirala   (Kuopio )",3471,655,2816,694,1376,424,322
"70150 Neulamäki   (Kuopio )",4661,907,3754,634,2241,503,376
"70200 Puijonlaakso   (Kuopio )",5764,1137,4627,733,2508,678,708
"70210 Kuopion Keskussairaala-alue   (Kuopio )",84,45,39,2,29,6,2
"70240 Niuvaniemen Sairaala-alue   (Kuopio )",113,29,84,8,62,11,3
"70260 Julkula   (Kuopio )",1975,317,1658,100,997,290,271
"70280 Länsi-Puijo   (Kuopio )",1690,347,1343,100,840,180,223
"70300 Linnanpelto   (Kuopio )",869,139,730,73,362,119,176
"70340 Inkilänmäki   (Kuopio )",2820,700,2120,176,1420,277,247
"70400 Kettulanlahti   (Kuopio )",600,112,488,37,292,70,89
"70420 Päiväranta   (Kuopio )",1990,440,1550,105,1029,220,196
"70460 Saarijärvi   (Kuopio )",3423,877,2546,206,1927,266,147
"70500 Männistö   (Kuopio )",5884,1550,4334,479,2830,577,448
"70600 Niirala-Huuhanmäki   (Kuopio )",2808,444,2364,571,1032,348,413
"70620 Haapaniemi   (Kuopio )",1986,488,1498,169,890,206,233
"70700 Särkiniemi   (Kuopio )",3107,640,2467,266,1495,364,342
"70780 Jynkkä   (Kuopio )",4023,873,3150,224,2075,455,396
"70800 Pitkälahti   (Kuopio )",2516,455,2061,110,1327,326,298
"70820 Litmanen   (Kuopio )",8984,1759,7225,456,4709,1103,957
"70840 Jynkänmäki   (Kuopio )",3317,341,2976,181,1332,706,757
"70870 Hiltulanlahti   (Kuopio )",1800,341,1459,45,1036,222,156
"70900 Toivala   (Siilinjärvi )",2065,300,1765,70,1118,318,259
"70910 Vuorela   (Siilinjärvi )",2359,419,1940,101,1321,299,219
"70940 Jännevirta   (Kuopio )",448,85,363,20,235,62,46
"71130 Kortejoki   (Kuopio )",453,138,315,10,225,44,36
"71150 Vartiala   (Kuopio )",465,120,345,8,260,49,28
"71160 Riistavesi   (Kuopio )",1230,359,871,34,666,97,74
"71170 Laukka-aho   (Tuusniemi )",84,28,56,3,45,6,2
"71200 Tuusniemi Keskus   (Tuusniemi )",1420,525,895,50,732,62,51
"71210 Tuusjärvi   (Tuusniemi )",200,56,144,2,122,16,4
"71240 Paakkila   (Tuusniemi )",191,61,130,7,101,15,7
"71260 Juurikkamäki   (Tuusniemi )",118,49,69,1,55,9,4
"71280 Kosula   (Tuusniemi )",225,92,133,5,115,9,4
"71310 Vehmersalmi Keskus   (Kuopio )",1076,401,675,22,549,56,48
"71330 Räsälä   (Kuopio )",284,80,204,6,149,26,23
"71360 Litmaniemi   (Kuopio )",160,65,95,4,77,9,5
"71380 Mustinlahti   (Kuopio )",155,65,90,1,85,3,1
"71460 Paukarlahti   (Leppävirta )",345,85,260,5,188,47,20
"71470 Oravikoski   (Leppävirta )",332,78,254,9,181,35,29
"71480 Kurkimäki   (Kuopio )",715,130,585,23,384,112,66
"71490 Airaksela   (Kuopio )",206,56,150,5,118,19,8
"71520 Kaislastenlahti   (Kuopio )",234,42,192,10,131,34,17
"71570 Syvänniemi   (Kuopio )",940,161,779,43,567,108,61
"71610 Salonkulma   (Kuopio )",4,..,..,..,..,..,..
"71640 Talluskylä   (Tervo )",209,90,119,5,108,1,5
"71650 Hirvilahti-Salonkulma   (Kuopio )",375,103,272,6,227,25,14
"71660 Leinolanlahti   (Kuopio )",99,26,73,4,65,2,2
"71670 Kurolanlahti   (Kuopio )",94,34,60,2,52,4,2
"71680 Pulkonkoski-Saarinen   (Kuopio )",179,57,122,4,109,7,2
"71690 Varpasmaa   (Kuopio )",14,..,..,..,..,..,..
"71720 Käärmelahti   (Kuopio )",437,82,355,8,270,57,20
"71730 Kinnulanlahti   (Kuopio )",497,136,361,16,283,39,23
"71740 Tavinsalmi   (Kuopio )",89,38,51,2,41,6,2
"71745 Haatala   (Kuopio )",22,..,..,..,..,..,..
"71750 Maaninka Keskus   (Kuopio )",967,357,610,24,471,76,39
"71760 Ahkionlahti-Vianta   (Kuopio )",234,70,164,5,136,13,10
"71775 Tuovilanlahti-Haatala   (Kuopio )",324,110,214,8,183,19,4
"71800 Siilinjärvi Keskus   (Siilinjärvi )",7989,1921,6068,265,4435,803,565
"71820 Pöljä   (Siilinjärvi )",591,133,458,22,352,58,26
"71840 Kuuslahti   (Siilinjärvi )",418,111,307,11,250,33,13
"71850 Leppäkaarre   (Siilinjärvi )",1630,314,1316,57,1009,148,102
"71870 Harjamäki   (Siilinjärvi )",323,52,271,14,168,40,49
"71890 Hamula   (Siilinjärvi )",656,136,520,21,373,75,51
"71910 Alapitkä   (Lapinlahti )",667,164,503,14,401,54,34
"71920 Pajujärvi   (Lapinlahti )",317,105,212,5,170,16,21
"71950 Lammasaho   (Kuopio )",96,25,71,2,63,5,1
"71960 Lukkarila   (Lapinlahti )",196,66,130,13,99,7,11
"72100 Karttula Keskus   (Kuopio )",1453,532,921,26,767,82,46
"72140 Itä-Karttula-Riuttasenpää   (Kuopio )",25,..,..,..,..,..,..
"72210 Tervo Keskus-Eliaksela   (Tervo )",1028,388,640,32,527,41,40
"72220 Eliaksela   (Tervo )",58,18,40,4,30,3,3
"72300 Vesanto Keskus   (Vesanto )",1150,503,647,30,529,57,31
"72310 Niinivesi   (Vesanto )",228,101,127,4,106,10,7
"72330 Tiitilänkylä   (Vesanto )",102,41,61,2,44,7,8
"72350 Pienola   (Vesanto )",261,120,141,8,120,5,8
"72360 Närhilä   (Vesanto )",93,41,52,1,43,6,2
"72380 Horontaipale   (Vesanto )",112,44,68,6,51,5,6
"72400 Pielavesi Keskus-Jylänki   (Pielavesi )",2359,930,1429,65,1148,137,79
"72430 Kumpula   (Pielavesi )",195,64,131,5,113,7,6
"72490 Saarinen   (Kuopio )",17,..,..,..,..,..,..
"72510 Jokijärvi   (Pielavesi )",102,46,56,1,46,4,5
"72530 Säviäntaipale   (Pielavesi )",195,81,114,4,103,6,1
"72550 Säviä   (Pielavesi )",246,93,153,6,132,9,6
"72570 Vuorikylä   (Pielavesi )",93,36,57,1,53,0,3
"72600 Keitele Keskus   (Keitele )",1757,661,1096,33,923,93,47
"72630 Kuusela-Rajala   (Keitele )",80,29,51,5,38,7,1
"72710 Vaaraslahti   (Pielavesi )",352,109,243,13,192,24,14
"72740 Laukkala   (Pielavesi )",122,60,62,3,48,9,2
"72810 Jylhänkylä   (Pielavesi )",117,45,72,7,58,6,1
"72840 Saarela   (Pielavesi )",99,41,58,1,52,5,0
"72930 Tossavanlahti   (Keitele )",89,38,51,2,46,2,1
"72950 Porttila   (Keitele )",76,28,48,3,41,3,1
"72980 Petäjäkylä   (Keitele )",68,33,35,1,32,2,0
"73100 Lapinlahti Keskus   (Lapinlahti )",4091,1340,2751,120,2167,278,186
"73110 Mäntylahti-Karvasalmi   (Lapinlahti )",230,80,150,10,121,14,5
"73120 Nerkoo-Horsmanmäki   (Lapinlahti )",405,111,294,16,232,32,14
"73200 Varpaisjärvi Keskus   (Lapinlahti )",1544,620,924,37,762,79,46
"73230 Syvärinpää   (Lapinlahti )",286,104,182,7,157,14,4
"73250 Korpijärvi   (Lapinlahti )",190,80,110,4,94,10,2
"73300 Nilsiä Keskus   (Kuopio )",2719,1057,1662,73,1346,151,92
"73310 Tahkovuori   (Kuopio )",98,23,75,7,51,13,4
"73320 Reittiö   (Kuopio )",1055,370,685,23,576,47,39
"73350 Haluna   (Kuopio )",341,78,263,13,215,24,11
"73360 Pajulahti   (Kuopio )",473,128,345,14,278,33,20
"73410 Pieksänkoski   (Kuopio )",212,55,157,7,129,13,8
"73460 Muuruvesi   (Juankoski )",610,203,407,14,336,38,19
"73470 Västinniemi   (Juankoski )",256,57,199,5,167,20,7
"73500 Juankoski Keskus   (Juankoski )",2512,908,1604,63,1350,120,71
"73600 Kaavi Keskus   (Kaavi )",1843,756,1087,37,925,78,47
"73620 Kortteinen-Rasilampi   (Kaavi )",227,101,126,2,116,6,2
"73640 Sivakkavaara   (Kaavi )",108,59,49,1,44,3,1
"73645 Niinivaara-Onnivaara   (Kaavi )",84,38,46,2,41,2,1
"73670 Luikonlahti   (Kaavi )",418,168,250,7,221,16,6
"73710 Viitaniemi   (Juankoski )",154,47,107,7,91,4,5
"73730 Losomäki   (Juankoski )",68,36,32,1,26,3,2
"73770 Säyneinen-Ala-Siikajärvi   (Juankoski )",479,200,279,9,243,18,9
"73810 Palonurmi-Aholansaari   (Kuopio )",271,93,178,7,154,13,4
"73830 Keski-Siikajärvi   (Kuopio )",209,87,122,6,105,7,4
"73850 Ala-Luosta-Riitasalo   (Rautavaara )",85,28,57,2,51,0,4
"73860 Pykälikkö   (Rautavaara )",0,0,0,0,0,0,0
"73900 Rautavaara Keskus   (Rautavaara )",1216,572,644,25,560,36,23
"73970 Riitasalo   (Rautavaara )",15,..,..,..,..,..,..
"73990 Kangaslahti   (Rautavaara )",130,59,71,3,60,4,4
"74100 Iisalmi Keskus, Eteläinen   (Iisalmi )",3413,1097,2316,177,1629,306,204
"74120 Iisalmi Keskus Pohjoinen   (Iisalmi )",5438,1504,3934,220,2907,525,282
"74130 Kihmula   (Iisalmi )",3913,1026,2887,138,2197,345,207
"74140 Ritoniemi   (Iisalmi )",942,240,702,26,558,85,33
"74150 Laidunmäki   (Iisalmi )",855,234,621,24,511,62,24
"74160 Koljonvirta   (Iisalmi )",809,179,630,23,469,91,47
"74170 Soinlahti   (Iisalmi )",687,172,515,20,404,69,22
"74200 Vieremä Keskus   (Vieremä )",1937,673,1264,53,1034,113,64
"74230 Salahmi   (Vieremä )",341,118,223,7,193,17,6
"74240 Marttisenjärvi   (Vieremä )",127,55,72,1,70,0,1
"74250 Nissilä   (Vieremä )",113,63,50,3,44,2,1
"74270 Kauppilanmäki   (Vieremä )",402,122,280,21,218,27,14
"74300 Sonkajärvi Keskus   (Sonkajärvi )",2359,847,1512,59,1273,111,69
"74340 Sukeva-Kainuunmäki   (Sonkajärvi )",671,265,406,11,350,30,15
"74345 Kalliosuo   (Sonkajärvi )",69,31,38,0,36,2,0
"74360 Sonkakoski   (Sonkajärvi )",143,53,90,8,70,7,5
"74380 Jyrkkä   (Sonkajärvi )",78,31,47,1,40,6,0
"74390 Laakajärvi   (Sotkamo )",69,25,44,1,35,5,3
"74420 Hernejärvi   (Sonkajärvi )",246,82,164,6,132,18,8
"74470 Paloinen   (Lapinlahti )",134,58,76,2,67,4,3
"74490 Koirakoski   (Sonkajärvi )",113,63,50,1,43,6,0
"74510 Peltosalmi-Sourunsalo   (Iisalmi )",594,148,446,17,376,37,16
"74520 Kirmanranta   (Iisalmi )",438,91,347,16,270,36,25
"74540 Kotikylä   (Iisalmi )",134,31,103,6,75,10,12
"74550 Pörsänmäki   (Iisalmi )",201,66,135,5,120,9,1
"74590 Kurenpolvi   (Vieremä )",261,74,187,5,142,25,15
"74595 Runni   (Iisalmi )",542,174,368,8,315,35,10
"74610 Honkaranta   (Kiuruvesi )",149,45,104,3,84,14,3
"74630 Heinäkylä   (Kiuruvesi )",190,54,136,5,104,17,10
"74640 Sulkavanjärvi   (Kiuruvesi )",141,37,104,3,88,12,1
"74670 Rapakkojoki   (Kiuruvesi )",94,24,70,5,54,6,5
"74680 Myllyniemi   (Kiuruvesi )",360,132,228,7,191,16,14
"74700 Kiuruvesi Keskus   (Kiuruvesi )",5361,1919,3442,154,2800,322,166
"74720 Niemiskylä   (Kiuruvesi )",167,42,125,5,105,7,8
"74740 Aittojärvi   (Kiuruvesi )",257,108,149,7,132,6,4
"74770 Kalliokylä   (Kiuruvesi )",57,24,33,0,29,3,1
"74840 Koppeloharju   (Kiuruvesi )",217,78,139,3,123,8,5
"74940 Remeskylä-Tihilänkangas   (Kiuruvesi )",113,37,76,3,70,1,2
"74980 Tihilänkangas   (Kiuruvesi )",33,16,17,0,17,0,0
"75500 Nurmes Keskus   (Nurmes )",3692,1358,2334,57,1972,187,118
"75530 Porokylä   (Nurmes )",2459,853,1606,43,1335,163,65
"75650 Savikylä   (Nurmes )",391,146,245,4,212,20,9
"75680 Ylä-Luosta   (Rautavaara )",102,49,53,4,47,2,0
"75700 Valtimo Keskus   (Valtimo )",1263,532,731,19,599,77,36
"75710 Karhunpää   (Valtimo )",245,86,159,7,127,13,12
"75740 Pajukoski   (Valtimo )",100,36,64,3,57,3,1
"75770 Puukari   (Valtimo )",162,54,108,1,95,6,6
"75790 Rumo   (Valtimo )",75,31,44,5,33,2,4
"75840 Ylä-Valtimo   (Valtimo )",135,57,78,2,68,6,2
"75890 Saramo-Petäiskylä-Mujejärvi   (Nurmes )",68,27,41,0,36,5,0
"75930 Petäiskylä   (Nurmes )",48,27,21,0,20,1,0
"75940 Mujejärvi   (Nurmes )",10,..,..,..,..,..,..
"75970 Kohtavaara   (Nurmes )",90,22,68,1,58,3,6
"75990 Höljäkkä   (Nurmes )",117,52,65,3,54,6,2
"76100 Pieksämäki Keskus   (Pieksämäki )",5032,1672,3360,156,2640,375,189
"76120 Kotiopuisto   (Pieksämäki )",1740,521,1219,53,970,141,55
"76130 Pappilanmäki   (Pieksämäki )",801,200,601,35,431,83,52
"76150 Länsirinne   (Pieksämäki )",2705,802,1903,68,1558,168,109
"76280 Partaharju   (Pieksämäki )",123,29,94,3,79,8,4
"76620 Pyhitty   (Pieksämäki )",120,30,90,5,69,7,9
"76780 Lamminmäki   (Pieksämäki )",92,22,70,0,61,6,3
"76850 Naarajärvi   (Pieksämäki )",2384,668,1716,69,1345,195,107
"76940 Nenonpelto   (Pieksämäki )",176,54,122,4,109,3,6
"77110 Paltanen   (Pieksämäki )",74,26,48,0,43,3,2
"77120 Venetmäki   (Pieksämäki )",162,59,103,7,83,8,5
"77140 Huumala   (Pieksämäki )",92,32,60,0,53,2,5
"77220 Neuvola   (Pieksämäki )",138,46,92,0,83,6,3
"77240 Halkokumpu   (Pieksämäki )",138,54,84,2,69,11,2
"77320 Hurskaala   (Pieksämäki )",61,24,37,0,33,3,1
"77330 Virtasalmi Keskus   (Pieksämäki )",602,266,336,19,278,26,13
"77350 Montola   (Pieksämäki )",202,78,124,4,109,6,5
"77380 Kantala   (Mikkeli )",137,67,70,2,54,9,5
"77430 Siikamäki   (Pieksämäki )",333,107,226,10,179,25,12
"77460 Maavesi   (Joroinen )",327,90,237,10,190,28,9
"77480 Savuniemi   (Joroinen )",42,12,30,2,20,8,0
"77520 Haapakoski-Partaharju   (Pieksämäki )",165,56,109,2,97,5,5
"77570 Jäppilä Keskus   (Pieksämäki )",687,246,441,14,367,39,21
"77580 Tihusniemi   (Pieksämäki )",139,54,85,1,70,10,4
"77600 Suonenjoki Keskus   (Suonenjoki )",5529,1804,3725,154,2978,356,237
"77630 Lempyy   (Suonenjoki )",180,42,138,8,111,17,2
"77690 Suontee   (Suonenjoki )",109,29,80,2,67,6,5
"77700 Rautalampi Keskus   (Rautalampi )",2211,795,1416,57,1124,139,96
"77770 Myhinpää   (Rautalampi )",108,67,41,0,34,3,4
"77800 Iisvesi   (Suonenjoki )",471,199,272,8,236,15,13
"77910 Vaajasalmi   (Rautalampi )",86,20,66,2,54,6,4
"77930 Kerkonjoensuu   (Rautalampi )",351,139,212,9,182,14,7
"77960 Pakarila   (Rautalampi )",5,..,..,..,..,..,..
"78200 Varkaus Keskus   (Leppävirta )",4139,1627,2512,121,2006,255,130
"78210 Kuoppakangas   (Varkaus )",1383,411,972,38,680,172,82
"78250 Päiviönsaari   (Varkaus )",903,233,670,34,462,108,66
"78300 Kommila   (Varkaus )",1979,589,1390,44,1084,150,112
"78310 Puurtila   (Leppävirta )",917,179,738,37,491,143,67
"78400 Luttila   (Varkaus )",1059,231,828,19,654,106,49
"78480 Timola   (Leppävirta )",408,93,315,10,237,40,28
"78500 Pitkälänniemi-Könönpelto   (Varkaus )",1949,481,1468,54,1117,209,88
"78610 Kurola   (Varkaus )",198,50,148,7,109,20,12
"78710 Akonlahti   (Varkaus )",528,140,388,6,311,47,24
"78850 Käpykangas   (Joroinen )",2542,749,1793,83,1364,242,104
"78870 Kaura-Aho   (Varkaus )",1990,550,1440,64,1121,185,70
"78880 Kuvansi   (Joroinen )",979,233,746,22,593,92,39
"78900 Ruokokoski   (Varkaus )",190,54,136,3,105,19,9
"79100 Leppävirta Keskus   (Leppävirta )",4729,1473,3256,122,2484,397,253
"79130 Sorsakoski   (Leppävirta )",857,331,526,15,452,40,19
"79140 Kotalahti   (Leppävirta )",290,71,219,6,182,21,10
"79150 Konnuslahti-Valkeamäki   (Leppävirta )",328,99,229,7,198,16,8
"79160 Saamaiskylä   (Leppävirta )",59,24,35,1,24,4,6
"79180 Tuppurinmäki   (Leppävirta )",35,13,22,0,19,2,1
"79190 Valkeamäki   (Leppävirta )",31,15,16,1,11,2,2
"79230 Moninmäki   (Leppävirta )",54,17,37,1,30,5,1
"79255 Kurjala-Moninmäki   (Leppävirta )",116,31,85,5,67,8,5
"79265 Puponmäki   (Leppävirta )",85,29,56,3,48,5,0
"79330 Näädänmaa   (Leppävirta )",91,25,66,5,53,7,1
"79350 Itä-Soisalo   (Leppävirta )",100,45,55,1,49,4,1
"79410 Niinimäki   (Leppävirta )",128,48,80,1,74,4,1
"79480 Kangaslampi Keskus   (Varkaus )",546,203,343,12,285,32,14
"79520 Viljolahti   (Varkaus )",153,67,86,3,71,9,3
"79600 Joroinen Keskus   (Joroinen )",2168,710,1458,66,1110,176,106
"79620 Huutokoski   (Joroinen )",183,58,125,5,107,11,2
"79630 Kolma   (Joroinen )",190,55,135,3,109,18,5
"79660 Kerisalo   (Joroinen )",145,40,105,6,84,7,8
"79680 Lahnalahti   (Joroinen )",114,42,72,5,61,5,1
"79690 Kaitainen   (Joroinen )",166,60,106,7,80,14,5
"79700 Heinävesi Keskus   (Heinävesi )",2059,860,1199,39,970,125,65
"79810 Karvion kanava   (Heinävesi )",191,69,122,2,110,6,4
"79820 Varistaipale   (Heinävesi )",95,41,54,5,40,7,2
"79830 Palokki   (Heinävesi )",70,31,39,5,23,6,5
"79850 Uusi-Valamo   (Heinävesi )",0,0,0,0,0,0,0
"79860 Suuraho - Uusi-Valamo   (Heinävesi )",159,67,92,10,65,11,6
"79885 Etelä-Petruma   (Heinävesi )",59,26,33,0,30,3,0
"79895 Sarvikumpu   (Heinävesi )",107,47,60,1,54,3,2
"79910 Kerma   (Heinävesi )",228,81,147,8,111,15,13
"79940 Vihtari-Poikiinaho   (Heinävesi )",152,70,82,2,74,5,1
"80100 Joensuu Keskus, Pohjoinen   (Joensuu )",7930,1556,6374,1381,3135,965,893
"80110 Joensuu Keskus Eteläinen   (Joensuu )",4215,734,3481,750,1558,576,597
"80130 Kanervala   (Kontiolahti )",1932,295,1637,261,707,282,387
