"Postal code area","Households, total, 2012 (TR)","Average income of households, 2012 (TR)","Median income of households, 2012 (TR)","Households belonging to the lowest income category, 2012 (TR)","Households belonging to the middle income category, 2012 (TR)","Households belonging to the highest income category, 2012 (TR)","Accumulated purchasing power of households, 2012 (TR)"
"63210 Niinimaa  (Alavus)",54,35890,29942,13,37,4,1938040
"63230 Lentilä  (Kuortane)",126,40330,34054,33,77,16,5081569
"63250 Rantala  (Kuortane)",42,38902,35308,11,24,7,1633869
"63300 Alavus Keskus  (Alavus)",2247,34934,27859,668,1338,241,78496611
"63320 Kattelus  (Alavus)",28,..,..,..,..,..,..
"63330 Pahajoki  (Alavus)",72,36068,31843,23,41,8,2596865
"63340 Sapsalampi  (Alavus)",92,36995,31572,26,55,11,3403559
"63350 Sulkavankylä  (Alavus)",81,44564,38613,32,36,13,3609721
"63355 Seinäjärvi  (Alavus)",53,35892,31774,27,21,5,1902295
"63360 Kuivaskylä  (Alavus)",111,37367,35920,33,69,9,4147687
"63370 Taipalus  (Alavus)",202,41995,39673,63,122,17,8482976
"63400 Alavus Asemanseutu  (Alavus)",618,32818,28896,190,375,53,20281796
"63410 Rantatöysä  (Alavus)",214,33872,26798,77,118,19,7248549
"63430 Kätkänjoki  (Alavus)",66,39950,26394,27,33,6,2636712
"63450 Löyä  (Kuortane)",29,..,..,..,..,..,..
"63500 Lehtimäki Keskus  (Alajärvi)",478,31587,26065,189,236,53,15098711
"63510 Lehtimäki Kirkonkylä  (Alajärvi)",130,34976,28124,50,65,15,4546903
"63530 Länsikylä  (Alajärvi)",74,36750,28469,28,37,9,2719470
"63540 Hernesmaa  (Alajärvi)",100,33480,31359,27,66,7,3348020
"63600 Töysä Keskus  (Alavus)",623,29989,25642,248,330,45,18683061
"63610 Tuuri  (Alavus)",478,35828,29555,154,279,45,17125791
"63640 Ritola  (Alavus)",144,36705,32705,48,81,15,5285479
"63660 Ähtärinranta  (Ähtäri)",84,33627,27130,30,47,7,2824703
"63680 Hakojärvi  (Alavus)",126,35245,32477,44,72,10,4440811
"63700 Ähtäri Keskus  (Ähtäri)",2163,33150,27670,686,1258,219,71704213
"63770 Peränne  (Ähtäri)",91,35657,34346,28,56,7,3244788
"63780 Alastaipale  (Ähtäri)",85,32023,26979,37,40,8,2721919
"63800 Soini Keskus  (Soini)",783,33796,28143,269,450,64,26461935
"63830 Keisala  (Soini)",30,33487,29797,10,18,2,1004599
"63880 Kukonkylä  (Soini)",90,33580,27227,35,47,8,3022184
"63890 Hautakylä  (Soini)",48,37132,30502,21,23,4,1782330
"63900 Myllymäki-Vehunkylä  (Ähtäri)",249,35239,31512,68,154,27,8774626
"63910 Inhan Tehtaat  (Ähtäri)",116,32129,27236,37,70,9,3726968
"63920 Inha  (Ähtäri)",168,39716,32027,47,90,31,6672257
"63950 Vehunkylä  (Ähtäri)",27,..,..,..,..,..,..
"64100 Kristiinankaupunki Keskus  (Kristiinankaupunki)",1507,34464,29087,420,860,227,51937167
"64140 Tiukka  (Kristiinankaupunki)",234,38977,32778,60,140,34,9120572
"64200 Närpiö Keskus  (Närpiö)",1343,35906,28395,358,818,167,48222403
"64210 Kalax  (Närpiö)",181,45210,43270,33,109,39,8183091
"64220 Yttermark  (Närpiö)",408,40369,37778,86,272,50,16470499
"64230 Närpiön Asemanseutu  (Närpiö)",383,45265,42205,57,250,76,17336538
"64240 Böle  (Närpiö)",104,42839,39359,23,57,24,4455214
"64250 Pjelax  (Närpiö)",155,41960,35501,41,90,24,6503797
"64260 Kaskinen  (Kaskinen)",715,36969,31454,160,449,106,26432852
"64300 Lapväärtti  (Kristiinankaupunki)",835,36521,30296,240,492,103,30494749
"64320 Dagsmark  (Kristiinankaupunki)",211,36676,30413,55,135,21,7738740
"64350 Karijoki Keskus  (Karijoki)",580,33261,26715,197,322,61,19291214
"64370 Myrkky  (Karijoki)",168,34196,27159,58,84,26,5745003
"64440 Metsälä-Kallträsk  (Kristiinankaupunki)",107,36045,27983,44,49,14,3856769
"64450 Kallträsk  (Kristiinankaupunki)",26,..,..,..,..,..,..
"64460 Härkmeri  (Kristiinankaupunki)",160,34671,25726,65,79,16,5547336
"64480 Skaftung  (Kristiinankaupunki)",131,33613,28420,46,72,13,4403335
"64490 Siipyy  (Kristiinankaupunki)",106,27915,21223,45,55,6,2958948
"64510 Nämpnäs  (Närpiö)",169,40884,34543,34,112,23,6909467
"64530 Norrnäs  (Närpiö)",128,36025,31687,36,81,11,4611254
"64550 Rangsby  (Närpiö)",123,35124,28869,41,68,14,4320312
"64610 Övermark  (Närpiö)",507,37818,33035,139,283,85,19173496
"64700 Teuva Keskus  (Teuva)",1633,34655,29048,509,929,195,56592130
"64720 Perälä  (Teuva)",292,36701,31551,82,167,43,10716687
"64740 Horo  (Teuva)",133,37147,25255,55,60,18,4940593
"64760 Peltola  (Teuva)",171,38405,32285,50,94,27,6567335
"64770 Äystö  (Teuva)",217,36779,31814,67,123,27,7981090
"64810 Vanhakylä  (Isojoki)",138,36000,23058,55,60,23,4968001
"64820 Kärjenkoski  (Isojoki)",92,37174,27019,33,48,11,3420039
"64830 Villamo  (Isojoki)",88,33699,25172,36,42,10,2965488
"64840 Heikkilänjoki  (Isojoki)",25,..,..,..,..,..,..
"64850 Möykky  (Isojoki)",63,40047,30053,15,37,11,2522962
"64900 Isojoki Keskus  (Isojoki)",601,31993,24815,231,306,64,19227658
"64930 Kodesjärvi  (Isojoki)",96,31395,26985,41,50,5,3013959
"65100 Vaasa Keskus  (Vaasa)",10721,29738,23471,3583,5616,1522,318820681
"65130 Hietalahti  (Vaasa)",4,..,..,..,..,..,..
"65170 Vaskiluoto  (Vaasa)",162,52445,38223,33,80,49,8496105
"65200 Palosaari  (Vaasa)",3435,27999,21815,1342,1717,376,96176808
"65230 Vetokannas  (Vaasa)",2400,42965,36442,491,1436,473,103116192
"65280 Gerby  (Vaasa)",2627,49499,47218,322,1538,767,130033565
"65300 Asevelikylä  (Vaasa)",1536,51275,50285,164,945,427,78758443
"65320 Huutoniemi  (Vaasa)",2801,39976,35461,601,1656,544,111973856
"65350 Suvilahti  (Vaasa)",2012,35026,29217,439,1289,284,70471600
"65370 Ristinummi  (Vaasa)",2361,32233,27177,754,1357,250,76102805
"65380 Vanha Vaasa  (Vaasa)",1525,40476,33663,346,908,271,61725142
"65410 Sundom  (Vaasa)",911,49370,46659,134,551,226,44976524
"65450 Sulva  (Mustasaari)",756,47390,44675,110,467,179,35827086
"65460 Tölby-Rimal  (Mustasaari)",118,50317,48184,13,69,36,5937358
"65470 Rimal  (Mustasaari)",18,..,..,..,..,..,..
"65480 Vikby  (Mustasaari)",108,47344,44476,13,66,29,5113119
"65520 Helsingby  (Mustasaari)",595,46759,43939,79,377,139,27821422
"65610 Mustasaari Keskus  (Mustasaari)",2499,44958,40121,321,1567,611,112350575
"65630 Karperö  (Mustasaari)",458,48826,47695,55,280,123,22362332
"65650 Koskö  (Mustasaari)",113,44073,41914,18,69,26,4980298
"65710 Singsby  (Mustasaari)",229,46640,44832,24,149,56,10680518
"65730 Jungsund  (Mustasaari)",170,45303,42426,23,118,29,7701503
"65760 Iskmo  (Mustasaari)",125,50115,42884,15,82,28,6264332
"65800 Raippaluoto  (Mustasaari)",337,44274,41237,56,214,67,14920252
"65870 Björköby  (Mustasaari)",163,39375,35817,49,87,27,6418205
"65920 Norra Vallgrund-Söderudden  (Mustasaari)",132,43751,37545,28,81,23,5775084
"65930 Södra Vallgrund  (Mustasaari)",160,41506,36849,25,108,27,6640919
"65970 Söderudden  (Mustasaari)",104,34518,29290,28,63,13,3589849
"66100 Maalahti  (Maalahti)",864,40527,35403,194,510,160,35015345
"66140 Övermalax  (Maalahti)",711,37733,33001,176,427,108,26828393
"66160 Långåminne  (Maalahti)",138,37728,32683,36,85,17,5206450
"66200 Korsnäs Keskus  (Korsnäs)",358,39137,34020,76,216,66,14011184
"66210 Moikipää  (Korsnäs)",244,45400,39038,55,145,44,11077622
"66220 Bergö  (Maalahti)",237,33876,30973,64,144,29,8028598
"66230 Korsbäck  (Korsnäs)",42,36914,34249,11,23,8,1550390
"66240 Petolahti  (Maalahti)",487,37879,33141,118,297,72,18447050
"66260 Svarvar  (Maalahti)",46,41132,36992,9,29,8,1892076
"66270 Pirttikylä-Sorvari  (Närpiö)",412,38248,32800,104,250,58,15758027
"66280 Taklax  (Korsnäs)",164,42723,36817,44,88,32,7006591
"66290 Harrström  (Korsnäs)",149,40194,31382,50,74,25,5988950
"66295 Töjby  (Närpiö)",168,38855,32945,55,79,34,6527597
"66300 Jurva Keskus  (Kurikka)",1067,34175,29329,340,582,145,36464930
"66320 Niemenkylä  (Kurikka)",147,37811,31164,47,82,18,5558218
"66330 Hakko  (Kurikka)",127,35013,30839,36,76,15,4446620
"66340 Sarvijoki  (Kurikka)",156,40117,33025,39,90,27,6258273
"66350 Tainus  (Kurikka)",72,31145,25236,29,38,5,2242412
"66360 Kesti  (Kurikka)",185,38545,33940,50,105,30,7130756
"66370 Närvijoki  (Kurikka)",155,32424,25329,59,82,14,5025665
"66400 Laihia Keskus  (Laihia)",2594,40699,36634,534,1588,472,105572027
"66420 Ruto  (Laihia)",140,47662,42008,23,82,35,6672694
"66430 Vedenoja  (Laihia)",80,37466,32214,20,46,14,2997305
"66440 Tervajoki  (Isokyrö)",871,38635,33959,230,496,145,33651040
"66450 Jakkula  (Laihia)",376,40047,35906,88,219,69,15057610
"66460 Haapala  (Laihia)",147,40841,34580,26,95,26,6003557
"66470 Jukaja-Jokisalo  (Laihia)",150,39529,34910,36,92,22,5929398
"66500 Vähäkyrö Keskus  (Vaasa)",1045,38347,33721,272,626,147,40072442
"66510 Merikaarto  (Vaasa)",477,45383,44130,62,321,94,21647516
"66520 Veikkaala  (Mustasaari)",250,42154,39453,53,139,58,10538479
"66530 Koivulahti  (Mustasaari)",718,42704,40771,127,452,139,30661344
"66540 Petsmo  (Mustasaari)",253,39954,37227,55,146,52,10108375
"66550 Västerhankmo  (Mustasaari)",135,41884,39146,27,79,29,5654348
"66560 Österhankmo  (Mustasaari)",99,40710,36023,19,59,21,4030321
"66580 Kuni  (Mustasaari)",155,41984,40169,31,99,25,6507539
"66590 Vassor  (Mustasaari)",75,40438,38710,15,44,16,3032880
"66600 Vöyri Keskus  (Vöyri)",1213,40119,34689,272,733,208,48664023
"66640 Maksamaa  (Vöyri)",482,40258,37201,128,269,85,19404286
"66660 Bertby  (Vöyri)",60,45331,40777,10,35,15,2719844
"66680 Kaurajärvi  (Vöyri)",38,45379,42689,6,22,10,1724399
"66710 Kaitsor  (Vöyri)",107,50117,36159,19,64,24,5362540
"66730 Oxkangar  (Vöyri)",36,31644,24374,12,20,4,1139186
"66800 Oravainen Keskus  (Vöyri)",441,41140,32327,106,267,68,18142647
"66810 Kimo  (Vöyri)",127,49363,38318,28,69,30,6269146
"66820 Komossa  (Vöyri)",95,41531,30474,29,49,17,3945466
"66830 Oravaisten Tehdas  (Vöyri)",213,39283,33108,43,138,32,8367305
"66840 Pensala  (Uusikaarlepyy)",146,47442,39575,39,68,39,6926523
"66850 Jepua  (Uusikaarlepyy)",426,43110,33793,103,255,68,18365071
"66900 Uusikaarlepyy Keskus  (Uusikaarlepyy)",1709,39168,33688,401,1049,259,66938864
"66910 Soklot  (Uusikaarlepyy)",160,55199,46453,18,105,37,8831886
"66930 Kovjoki  (Uusikaarlepyy)",88,52335,41779,16,50,22,4605523
"66950 Munsala  (Uusikaarlepyy)",405,45119,39250,94,213,98,18273275
"66970 Hirvlax  (Uusikaarlepyy)",223,42824,35689,52,124,47,9549693
"66980 Monå  (Uusikaarlepyy)",57,41557,37690,13,30,14,2368769
"66999 Kaukaluoto  (Mustasaari)",31,33575,30317,10,16,5,1040820
"67100 Kokkola Keskus  (Kokkola)",5583,31601,24835,1771,3086,726,176426324
"67200 Kiviniitty-Tullimäki  (Kokkola)",2290,31670,26239,694,1305,291,72525364
"67300 Halkokari  (Kokkola)",1597,45129,42112,201,1055,341,72071026
"67400 Rytimäki  (Kokkola)",1584,45566,44292,205,1084,295,72176618
"67410 Vitsari  (Kokkola)",300,43836,41500,43,209,48,13150933
"67500 Sokoja  (Kokkola)",401,46236,43139,73,248,80,18540824
"67600 Linnusperä-Kaustari  (Kokkola)",992,49316,47097,135,674,183,48921337
"67700 Kirkonmäki-Isokylä  (Kokkola)",1771,44918,43244,276,1163,332,79549784
"67800 Koivuhaka  (Kokkola)",1811,31225,27262,607,1068,136,56548348
"67900 Ykspihjala  (Kokkola)",598,36865,34664,107,419,72,22045242
"68100 Himanka Keskus  (Kalajoki)",1125,37724,32891,294,685,146,42439963
"68150 Hillilä  (Kalajoki)",130,41230,35754,31,86,13,5359901
"68210 Marinkainen  (Kokkola)",359,42242,38535,82,227,50,15164876
"68220 Karhi  (Kokkola)",50,46141,41715,8,35,7,2307054
"68230 Lohtaja Keskus  (Kokkola)",494,39567,33511,142,274,78,19546100
"68240 Ala-Viirre  (Kokkola)",140,40115,35273,45,71,24,5616115
"68300 Kälviä Keskus  (Kokkola)",1507,40851,38165,307,965,235,61561757
"68320 Ruotsalo  (Kokkola)",288,43931,43431,46,185,57,12652009
"68370 Ullava Keskus  (Kokkola)",162,37655,34901,50,92,20,6100130
"68380 Yli-Ullava  (Kokkola)",141,41985,38969,35,86,20,5919919
"68390 Rahkonen  (Kokkola)",55,45995,35474,13,29,13,2529745
"68410 Alaveteli  (Kruunupyy)",623,44782,41139,127,390,106,27899059
"68500 Kruunupyy Keskus  (Kruunupyy)",1114,41680,38993,242,712,160,46431400
"68530 Lepplax  (Pedersören kunta)",149,56288,46099,24,97,28,8386905
"68550 Öja  (Kokkola)",300,44712,42655,53,189,58,13413742
"68555 Bosund  (Luoto)",275,51261,47019,37,205,33,14096748
"68560 Eugmo  (Luoto)",247,51288,44886,46,176,25,12668045
"68570 Luoto  (Luoto)",711,45239,43750,119,501,91,32165256
"68580 Furuholmen  (Luoto)",280,49923,47413,32,197,51,13978455
"68600 Pietarsaari Keskus  (Pietarsaari)",5297,37522,31847,1269,3243,785,198755943
"68620 Skutnäs-Västermalm  (Pietarsaari)",2237,37202,31453,524,1405,308,83221474
"68630 Kyrkostrand  (Pietarsaari)",1000,45567,43528,96,716,188,45566827
"68660 Östermalm-Björnholmen  (Pietarsaari)",1075,34289,29859,257,699,119,36860242
"68690 Sundby  (Pedersören kunta)",144,45288,41225,20,99,25,6521448
"68700 Teerijärvi  (Kruunupyy)",731,48065,39622,142,464,125,35135615
"68750 Småbönders  (Kruunupyy)",106,44383,42234,28,67,11,4704610
"68800 Kolppi  (Pedersören kunta)",402,49240,44820,71,256,75,19794669
"68810 Ytteresse  (Pedersören kunta)",401,51536,47676,61,296,44,20665918
"68820 Ähtävä  (Pedersören kunta)",428,42683,39288,105,259,64,18268470
"68830 Bäckby  (Pedersören kunta)",55,46839,44171,9,42,4,2576146
"68840 Nederlappfors  (Pedersören kunta)",137,40213,38728,36,83,18,5509247
"68870 Edsevö  (Pedersören kunta)",219,39259,36115,30,170,19,8597773
"68910 Pännäinen  (Pedersören kunta)",485,42780,40904,97,306,82,20748437
"68920 Forsby  (Pedersören kunta)",174,45482,44225,26,122,26,7913796
"68930 Purmo  (Pedersören kunta)",265,43154,40513,57,158,50,11435782
"68940 Lillby  (Pedersören kunta)",195,43081,40041,52,113,30,8400755
"68970 Överpurmo  (Pedersören kunta)",98,37592,30649,30,55,13,3683982
"68999 Rita  (Kokkola)",33,57471,49124,10,12,11,1896533
"69100 Kannus Keskus  (Kannus)",2189,38059,33009,541,1363,285,83310760
"69150 Eskola  (Kannus)",209,36008,31630,55,133,21,7525705
"69170 Yli-Kannus  (Kannus)",106,43928,44026,20,73,13,4656355
"69300 Toholampi Keskus  (Toholampi)",926,36505,31380,259,557,110,33803392
"69310 Laitala  (Toholampi)",130,44955,44408,27,82,21,5844107
"69330 Määttälä  (Toholampi)",59,42980,36251,11,40,8,2535800
"69340 Purontaka  (Toholampi)",60,44639,43497,15,33,12,2678336
"69410 Sykäräinen  (Toholampi)",201,38321,30059,62,113,26,7702550
"69420 Syri  (Lestijärvi)",23,..,..,..,..,..,..
"69440 Lestijärvi Keskus  (Lestijärvi)",228,34741,27696,78,120,30,7920849
"69450 Yli-Lesti  (Lestijärvi)",92,36383,31911,25,61,6,3347220
"69510 Halsua Keskus-Marjusaari  (Halsua)",364,38031,32469,115,199,50,13843416
"69550 Kanala  (Halsua)",45,35870,25459,17,22,6,1614130
"69570 Karvonen  (Halsua)",122,38059,35455,29,79,14,4643167
"69600 Kaustinen Keskus  (Kaustinen)",1682,39185,35587,363,1095,224,65908649
"69660 Köyhäjoki  (Kaustinen)",97,44042,39060,26,54,17,4272066
"69700 Veteli Keskus  (Veteli)",645,36372,32277,172,403,70,23460093
"69730 Tunkkari  (Veteli)",200,37628,32404,38,141,21,7525619
"69750 Sillanpää  (Veteli)",82,36849,31861,23,51,8,3021599
"69820 Räyrinki  (Veteli)",309,37345,29727,101,171,37,11539628
"69830 Pulkkinen  (Veteli)",112,37616,33363,34,60,18,4213038
"69850 Patana  (Veteli)",87,41109,38688,23,54,10,3576452
"69910 Kivikangas  (Perho)",26,..,..,..,..,..,..
"69920 Oksakoski-Kivikangas  (Perho)",196,37789,34383,49,130,17,7406730
"69950 Perho Keskus-Salamajärvi  (Perho)",528,34905,28960,189,292,47,18429725
"69970 Salamajärvi  (Perho)",20,..,..,..,..,..,..
"69980 Möttönen  (Perho)",296,41297,38175,85,195,16,12223796
"70100 Kuopio Keskus  (Kuopio)",7364,32577,24576,2249,3844,1271,239897171
"70110 Etu-Niirala  (Kuopio)",2482,25187,20510,1016,1212,254,62513611
"70150 Neulamäki  (Kuopio)",3010,28925,23930,1144,1536,330,87064198
"70200 Puijonlaakso  (Kuopio)",3645,31131,25969,1038,2127,480,113472279
"70210 Kuopion Keskussairaala-alue  (Kuopio)",2,..,..,..,..,..,..
"70240 Niuvaniemen Sairaala-alue  (Kuopio)",62,44416,29623,3,50,9,2753784
"70260 Julkula  (Kuopio)",1103,44049,41057,107,735,261,48585530
"70280 Länsi-Puijo  (Kuopio)",1067,34704,28300,286,642,139,37029273
"70300 Linnanpelto  (Kuopio)",424,41699,35149,82,237,105,17680264
"70340 Inkilänmäki  (Kuopio)",1643,34098,27512,439,948,256,56023422
"70400 Kettulanlahti  (Kuopio)",305,50808,45359,42,176,87,15496454
"70420 Päiväranta  (Kuopio)",1145,39149,34115,233,721,191,44825935
"70460 Saarijärvi  (Kuopio)",2218,30134,26379,642,1397,179,66837059
"70500 Männistö  (Kuopio)",4047,27360,22502,1454,2260,333,110724883
"70600 Niirala-Huuhanmäki  (Kuopio)",1822,32208,24378,618,946,258,58682150
"70620 Haapaniemi  (Kuopio)",1302,32493,24508,413,705,184,42306027
"70700 Särkiniemi  (Kuopio)",1935,32654,27954,578,1105,252,63186231
"70780 Jynkkä  (Kuopio)",2257,38523,34099,492,1376,389,86947040
"70800 Pitkälahti  (Kuopio)",1385,45979,42657,282,756,347,63681003
"70820 Litmanen  (Kuopio)",5285,37794,30664,1520,2945,820,199742723
"70840 Jynkänmäki  (Kuopio)",1476,56463,53602,103,851,522,83339364
"70870 Hiltulanlahti  (Kuopio)",896,48169,46991,108,575,213,43159035
"70900 Toivala  (Siilinjärvi)",1030,51842,49626,69,701,260,53397223
"70910 Vuorela  (Siilinjärvi)",1380,40777,36436,190,904,286,56271806
"70940 Jännevirta  (Kuopio)",221,51504,48647,21,136,64,11382275
"71130 Kortejoki  (Kuopio)",229,43471,40726,42,137,50,9954964
"71150 Vartiala  (Kuopio)",240,43829,39380,51,144,45,10518993
"71160 Riistavesi  (Kuopio)",679,37275,33590,178,399,102,25309420
"71170 Laukka-aho  (Tuusniemi)",51,35006,33397,12,35,4,1785302
"71200 Tuusniemi Keskus  (Tuusniemi)",879,29623,24275,347,455,77,26038705
"71210 Tuusjärvi  (Tuusniemi)",109,36740,35331,27,68,14,4004624
"71240 Paakkila  (Tuusniemi)",106,39407,29841,33,64,9,4177151
"71260 Juurikkamäki  (Tuusniemi)",73,27650,22885,34,34,5,2018460
"71280 Kosula  (Tuusniemi)",134,28962,22819,56,60,18,3880960
"71310 Vehmersalmi Keskus  (Kuopio)",651,34321,29219,219,337,95,22342936
"71330 Räsälä  (Kuopio)",145,44117,40983,37,71,37,6396933
"71360 Litmaniemi  (Kuopio)",93,33121,30008,27,56,10,3080293
"71380 Mustinlahti  (Kuopio)",83,32692,29131,28,44,11,2713471
"71460 Paukarlahti  (Leppävirta)",185,45531,41603,32,112,41,8423204
"71470 Oravikoski  (Leppävirta)",202,36928,30953,56,112,34,7459393
"71480 Kurkimäki  (Kuopio)",370,48666,50121,50,248,72,18006582
"71490 Airaksela  (Kuopio)",112,39368,39532,26,65,21,4409264
"71520 Kaislastenlahti  (Kuopio)",119,45703,47555,13,79,27,5438643
"71570 Syvänniemi  (Kuopio)",486,46366,45906,61,332,93,22534042
"71610 Salonkulma  (Kuopio)",3,..,..,..,..,..,..
"71640 Talluskylä  (Tervo)",126,30343,25275,52,63,11,3823249
"71650 Hirvilahti-Salonkulma  (Kuopio)",211,41167,37768,44,120,47,8686169
"71660 Leinolanlahti  (Maaninka)",55,33375,29749,16,33,6,1835642
"71670 Kurolanlahti  (Maaninka)",52,38190,27949,20,21,11,1985861
"71680 Pulkonkoski-Saarinen  (Maaninka)",101,38351,34476,22,69,10,3873431
"71690 Varpasmaa  (Maaninka)",8,..,..,..,..,..,..
"71720 Käärmelahti  (Maaninka)",223,50832,46465,37,143,43,11335481
"71730 Kinnulanlahti  (Maaninka)",259,43277,37646,62,153,44,11208681
"71740 Tavinsalmi  (Maaninka)",53,35439,29782,18,29,6,1878287
"71745 Haatala  (Maaninka)",12,..,..,..,..,..,..
"71750 Maaninka Keskus  (Maaninka)",610,30484,23731,245,316,49,18595252
"71760 Ahkionlahti-Vianta  (Maaninka)",126,39156,35808,34,73,19,4933634
"71775 Tuovilanlahti-Haatala  (Maaninka)",180,36802,31242,63,92,25,6624296
"71800 Siilinjärvi Keskus  (Siilinjärvi)",4585,38348,33931,1032,2822,731,175823421
"71820 Pöljä  (Siilinjärvi)",292,44842,44804,48,191,53,13093903
"71840 Kuuslahti  (Siilinjärvi)",208,44182,44292,31,139,38,9189883
"71850 Leppäkaarre  (Siilinjärvi)",971,37839,35106,176,657,138,36741585
"71870 Harjamäki  (Siilinjärvi)",172,41385,41663,45,99,28,7118300
"71890 Hamula  (Siilinjärvi)",320,46798,45334,51,210,59,14975313
"71910 Alapitkä  (Lapinlahti)",374,36443,31151,98,218,58,13629767
"71920 Pajujärvi  (Lapinlahti)",173,39047,35528,41,110,22,6755063
"71950 Lammasaho  (Kuopio)",51,38528,33089,20,23,8,1964917
"71960 Lukkarila  (Lapinlahti)",110,35804,27904,38,55,17,3938393
"72100 Karttula Keskus  (Kuopio)",873,32774,26980,292,470,111,28611695
"72140 Itä-Karttula-Riuttasenpää  (Kuopio)",15,..,..,..,..,..,..
"72210 Tervo Keskus-Eliaksela  (Tervo)",608,30729,24483,236,307,65,18682958
"72220 Eliaksela  (Tervo)",30,35977,24315,14,11,5,1079317
"72300 Vesanto Keskus  (Vesanto)",713,28777,23782,276,382,55,20517965
"72310 Niinivesi  (Vesanto)",126,32338,25558,45,66,15,4074647
"72330 Tiitilänkylä  (Vesanto)",51,34985,30480,17,30,4,1784238
"72350 Pienola  (Vesanto)",149,32651,26271,57,76,16,4864995
"72360 Närhilä  (Vesanto)",56,31837,28035,18,33,5,1782883
"72380 Horontaipale  (Vesanto)",58,36319,27805,25,26,7,2106530
"72400 Pielavesi Keskus-Jylänki  (Pielavesi)",1484,30237,23763,585,762,137,44871374
"72430 Kumpula  (Pielavesi)",105,33364,29944,35,64,6,3503241
"72490 Saarinen  (Maaninka)",9,..,..,..,..,..,..
"72510 Jokijärvi  (Pielavesi)",59,30047,26168,21,33,5,1772783
"72530 Säviäntaipale  (Pielavesi)",104,36281,27182,39,54,11,3773263
"72550 Säviä  (Pielavesi)",128,33276,29447,35,78,15,4259264
"72570 Vuorikylä  (Pielavesi)",50,36177,26942,19,26,5,1808842
"72600 Keitele Keskus  (Keitele)",1032,33308,26778,343,584,105,34373461
"72630 Kuusela-Rajala  (Keitele)",38,44559,37304,4,30,4,1693257
"72710 Vaaraslahti  (Pielavesi)",185,40655,33729,51,106,28,7521129
"72740 Laukkala  (Pielavesi)",75,33104,28191,22,47,6,2482830
"72810 Jylhänkylä  (Pielavesi)",57,37097,35073,19,32,6,2114542
"72840 Saarela  (Pielavesi)",52,37641,28422,17,30,5,1957357
"72930 Tossavanlahti  (Keitele)",53,32970,25770,18,29,6,1747431
"72950 Porttila  (Keitele)",42,34805,29266,14,23,5,1461820
"72980 Petäjäkylä  (Pielavesi)",42,34358,23675,14,23,5,1443052
"73100 Lapinlahti Keskus  (Lapinlahti)",2475,33813,27816,838,1301,336,83687349
"73110 Mäntylahti-Karvasalmi  (Lapinlahti)",126,36984,34122,44,68,14,4660022
"73120 Nerkoo-Horsmanmäki  (Lapinlahti)",208,40359,38937,48,131,29,8394605
"73200 Varpaisjärvi Keskus  (Lapinlahti)",976,28738,23146,421,475,80,28048071
"73230 Syvärinpää  (Lapinlahti)",150,39588,34020,35,89,26,5938230
"73250 Korpijärvi  (Lapinlahti)",98,37134,32112,29,59,10,3639159
"73300 Nilsiä Keskus  (Kuopio)",1710,29398,23892,659,916,135,50270653
"73310 Tahkovuori  (Kuopio)",49,64504,43183,12,17,20,3160702
