"Postal code area","Free-time residences, 2017 (RA)","Buildings, total, 2017 (RA)","Other buildings, 2017 (RA)","Residential buildings, 2017 (RA)","Dwellings, 2017 (RA)","Average floor area, 2017 (RA)","Dwellings in small houses, 2017 (RA)","Dwellings in blocks of flats, 2017 (RA)"
"37630 Vääräkoivu   (Valkeakoski )",54,1679,184,1495,3622,86.1,1930,1692
"37700 Sääksmäki   (Valkeakoski )",93,227,45,182,222,96.9,222,0
"37720 Ritvala   (Valkeakoski )",171,114,18,96,88,121.7,84,4
"37740 Haukila   (Valkeakoski )",60,155,16,139,139,100.6,139,0
"37770 Tarttila   (Valkeakoski )",134,275,46,229,218,111.3,218,0
"37800 Toijala keskus   (Akaa )",489,3119,383,2736,4842,86.4,3160,1682
"37830 Viiala Keskus   (Akaa )",190,2133,321,1812,2740,87.1,2046,694
"37850 Metsäkansa   (Valkeakoski )",162,203,28,175,165,105.5,165,0
"37860 Kärjenniemi   (Valkeakoski )",187,371,29,342,338,112.0,336,2
"37900 Kylmäkoski Asemanseutu   (Akaa )",26,202,27,175,155,96.0,155,0
"37910 Kylmäkoski Keskus   (Akaa )",265,590,99,491,677,95.1,677,0
"37960 Sotkia   (Akaa )",41,138,16,122,125,108.4,125,0
"38100 Karkku   (Sastamala )",313,518,84,434,417,102.7,407,10
"38120 Kutala   (Sastamala )",259,147,18,129,115,99.1,107,8
"38130 Ellivuori   (Sastamala )",46,18,13,5,..,..,..,..
"38140 Kärppälä   (Sastamala )",221,228,18,210,178,112.5,178,0
"38200 Vammala Keskus   (Sastamala )",45,1721,252,1469,3866,77.4,1730,2136
"38210 Vammala Asemanseutu   (Sastamala )",297,1742,238,1504,2325,85.4,1576,749
"38220 Stormi   (Sastamala )",155,505,74,431,387,109.3,377,10
"38250 Roismala   (Sastamala )",297,726,132,594,598,108.9,578,20
"38270 Sammaljoki   (Sastamala )",71,216,26,190,175,103.8,170,5
"38280 Illo   (Sastamala )",54,244,16,228,207,110.5,207,0
"38300 Kiikka   (Sastamala )",236,913,129,784,914,101.3,889,25
"38360 Kiikoinen   (Sastamala )",258,673,95,578,627,100.9,624,3
"38420 Häijää   (Sastamala )",393,511,45,466,479,105.6,479,0
"38460 Mouhijärvi Keskus   (Sastamala )",514,830,112,718,869,93.0,844,25
"38470 Hyynilä   (Sastamala )",193,152,12,140,122,97.6,122,0
"38490 Haukijärvi   (Hämeenkyrö )",56,53,6,47,41,99.8,41,0
"38510 Suodenniemi   (Sastamala )",506,711,79,632,676,96.7,676,0
"38600 Lavia Keskus   (Pori )",646,922,147,775,888,92.2,820,68
"38650 Yli-Putto   (Pori )",47,117,19,98,85,105.5,85,0
"38670 Kalliala-Haunia   (Pori )",171,131,7,124,110,101.4,110,0
"38680 Tuunajärvi   (Pomarkku )",41,79,6,73,61,96.0,61,0
"38700 Kankaanpää Keskus   (Kankaanpää )",256,2148,387,1761,3369,87.2,2388,981
"38710 Myllymäki   (Kankaanpää )",4,583,40,543,1335,76.3,894,441
"38720 Vihteljärvi   (Kankaanpää )",91,263,23,240,239,108.4,239,0
"38740 Hapuoja   (Kankaanpää )",37,233,20,213,208,107.8,208,0
"38750 Veneskoski   (Kankaanpää )",46,155,15,140,124,104.7,124,0
"38760 Venesjärvi   (Kankaanpää )",186,194,19,175,166,107.8,166,0
"38770 Lohikko   (Kankaanpää )",24,209,26,183,178,114.1,178,0
"38800 Jämijärvi Keskus   (Jämijärvi )",358,986,160,826,892,96.2,842,50
"38840 Niinisalo   (Kankaanpää )",47,480,55,425,520,93.3,418,102
"38860 Suurimaa   (Jämijärvi )",6,121,17,104,93,113.7,93,0
"38910 Ala-Honkajoki   (Kankaanpää )",69,309,22,287,259,103.6,259,0
"38920 Vatajankoski   (Honkajoki )",39,147,20,127,121,97.0,121,0
"38950 Honkajoki Keskus   (Honkajoki )",118,796,173,623,716,90.8,707,9
"38970 Lauhala   (Honkajoki )",56,187,30,157,156,90.8,156,0
"39100 Hämeenkyrö Keskus   (Hämeenkyrö )",221,1377,174,1203,1841,86.2,1504,337
"39110 Simuna   (Hämeenkyrö )",100,141,9,132,112,104.5,112,0
"39130 Sasi   (Hämeenkyrö )",260,359,35,324,317,119.4,317,0
"39150 Pinsiö   (Hämeenkyrö )",115,388,45,343,345,118.9,345,0
"39160 Julkujärvi   (Ylöjärvi )",35,1109,59,1050,1410,106.1,1401,9
"39170 Jumesniemi   (Hämeenkyrö )",77,89,10,79,70,123.0,70,0
"39180 Herttuala   (Hämeenkyrö )",26,57,4,53,42,112.2,42,0
"39195 Kaipio   (Hämeenkyrö )",15,91,6,85,74,108.0,74,0
"39200 Kyröskoski   (Hämeenkyrö )",169,1832,232,1600,2469,85.1,2025,444
"39230 Osara   (Hämeenkyrö )",112,131,24,107,105,100.0,105,0
"39290 Vesajärvi   (Hämeenkyrö )",65,129,19,110,85,103.5,85,0
"39310 Viljakkala Keskus   (Ylöjärvi )",482,533,80,453,515,92.6,515,0
"39340 Karhe   (Ylöjärvi )",333,169,15,154,137,109.1,137,0
"39360 Komi   (Ylöjärvi )",86,148,13,135,123,110.0,123,0
"39380 Lavajärvi   (Hämeenkyrö )",70,100,15,85,76,122.8,76,0
"39410 Luhalahti   (Ikaalinen )",507,213,25,188,166,99.4,166,0
"39430 Röyhiö   (Ikaalinen )",233,113,11,102,87,103.8,87,0
"39450 Sisättö   (Ikaalinen )",313,119,17,102,80,100.0,80,0
"39500 Ikaalinen Keskus   (Ikaalinen )",471,1740,262,1478,2874,82.6,1884,990
"39530 Kilvakkala   (Ikaalinen )",305,625,95,530,488,103.6,488,0
"39580 Riitiala   (Ikaalinen )",328,278,43,235,210,105.0,210,0
"39590 Tevaniemi   (Ikaalinen )",149,138,19,119,115,105.8,109,6
"39610 Kovelahti   (Ikaalinen )",113,145,15,130,114,110.3,114,0
"39620 Kovesjoki   (Parkano )",141,161,22,139,107,105.2,107,0
"39660 Lapinneva   (Parkano )",25,200,41,159,152,99.4,152,0
"39700 Parkano Keskus   (Parkano )",621,2478,603,1875,3131,87.8,2345,786
"39750 Vatajanjärvi   (Parkano )",241,264,62,202,199,101.6,199,0
"39770 Aureskoski   (Parkano )",175,72,19,53,42,91.0,42,0
"39780 Alaskylä   (Parkano )",38,124,22,102,110,115.4,110,0
"39810 Linnankylä   (Kihniö )",249,248,54,194,159,105.2,159,0
"39820 Kihniö Keskus   (Kihniö )",593,901,178,723,840,89.8,818,22
"39880 Kihniö Asemanseutu   (Kihniö )",104,95,4,91,76,95.0,74,2
"39920 Suomijärvi   (Karvia )",54,112,7,105,95,100.0,95,0
"39930 Karvia Keskus   (Karvia )",26,527,121,406,626,87.3,600,26
"39940 Kantti   (Karvia )",37,188,20,168,145,106.5,145,0
"39960 Sarvela   (Karvia )",116,279,40,239,212,105.7,212,0
"39965 Karviankylä   (Karvia )",61,108,13,95,86,97.8,86,0
"39980 Sara   (Karvia )",55,111,14,97,102,89.9,102,0
"39990 Alkkia   (Karvia )",39,82,8,74,62,89.0,62,0
"40100 Jyväskylä Keskus   (Jyväskylä )",0,573,253,320,10196,54.7,51,10145
"40200 Mannila-Taulumäki   (Jyväskylä )",10,519,62,457,2631,67.2,740,1891
"40250 Ritoniemi-Lohikoski   (Jyväskylä )",24,1152,119,1033,3020,83.8,1838,1182
"40270 Pappilanrinne-Pappilanvuori   (Jyväskylä )",217,2441,149,2292,5692,84.6,3543,2149
"40320 Seppälän Teollisuusalue   (Jyväskylä )",10,1065,451,614,3174,66.3,835,2339
"40340 Huhtasuo   (Jyväskylä )",2,380,67,313,4106,61.5,407,3699
"40400 Halssila   (Jyväskylä )",1,640,65,575,2185,74.1,1160,1025
"40420 Jyskä   (Jyväskylä )",3,1076,56,1020,2377,80.2,1668,709
"40500 Keljo-Ristonmaa   (Jyväskylä )",39,630,94,536,1863,70.3,803,1060
"40520 Kuokkala-Ristikivi   (Jyväskylä )",153,2205,267,1938,9331,68.1,2566,6765
"40530 Keljonkangas   (Jyväskylä )",42,1526,134,1392,2759,87.5,1850,909
"40600 Mattilanpelto   (Jyväskylä )",0,375,40,335,1385,66.1,518,867
"40620 Keskussairaala-alue-Kukkumäki   (Jyväskylä )",0,27,18,9,294,50.2,0,294
"40630 Kypärämäki   (Jyväskylä )",1,945,78,867,1997,80.6,1070,927
"40640 Keltinmäki   (Jyväskylä )",0,949,81,868,3701,72.5,1079,2622
"40660 Länsi-Palokka   (Jyväskylä )",57,308,12,296,287,109.4,287,0
"40700 Mäki-Matti   (Jyväskylä )",0,421,107,314,3722,53.1,243,3479
"40720 Nisula   (Jyväskylä )",0,240,48,192,1791,61.7,298,1493
"40740 Kortepohja   (Jyväskylä )",7,431,71,360,5111,53.8,515,4596
"40800 Vaajakoski   (Jyväskylä )",277,2247,230,2017,4030,82.4,2522,1508
"40820 Vuoritsalo   (Jyväskylä )",103,151,14,137,528,74.1,179,349
"40900 Säynätsalo   (Jyväskylä )",53,971,78,893,1730,85.2,1072,658
"40930 Kinkomaa   (Muurame )",104,441,25,416,629,96.1,556,73
"40950 Muurame Keskus   (Muurame )",679,2447,235,2212,3636,97.3,2730,906
"41120 Puuppola   (Jyväskylä )",110,680,32,648,686,123.1,666,20
"41140 Kuikka   (Jyväskylä )",58,263,17,246,230,117.3,230,0
"41160 Tikkakoski   (Jyväskylä )",44,1301,99,1202,2294,85.9,1709,585
"41180 Vehniä   (Laukaa )",83,371,68,303,301,104.2,301,0
"41210 Jokihaara   (Uurainen )",133,190,13,177,167,110.4,167,0
"41220 Höytiä   (Uurainen )",122,172,14,158,150,98.9,150,0
"41230 Uurainen Keskus   (Uurainen )",223,683,104,579,805,88.7,747,58
"41240 Kyynämöinen   (Uurainen )",136,149,21,128,116,111.0,116,0
"41260 Hoikankylä   (Saarijärvi )",25,76,2,74,71,101.9,71,0
"41270 Lannevesi   (Saarijärvi )",223,314,35,279,253,100.3,253,0
"41290 Kangashäkki   (Uurainen )",62,320,39,281,280,115.8,280,0
"41310 Leppävesi   (Laukaa )",78,1084,151,933,1155,105.0,1155,0
"41325 Laukkavirta   (Laukaa )",178,175,27,148,134,119.1,134,0
"41330 Vihtavuori   (Laukaa )",115,1030,214,816,1154,95.5,1023,131
"41340 Laukaa Keskus   (Laukaa )",121,1521,182,1339,2687,85.8,1937,750
"41350 Laukaa Asemanseutu   (Laukaa )",63,373,96,277,329,100.9,329,0
"41360 Valkola   (Laukaa )",98,242,34,208,207,110.9,207,0
"41370 Kuusa   (Laukaa )",452,589,102,487,446,116.4,446,0
"41390 Äijälä   (Laukaa )",148,240,54,186,178,102.1,178,0
"41400 Lievestuore   (Laukaa )",283,1465,202,1263,1664,89.7,1562,102
"41410 Kankainen   (Toivakka )",79,104,8,96,89,95.1,89,0
"41440 Ruuhimäki   (Toivakka )",48,143,22,121,112,95.1,112,0
"41450 Leppälahti   (Jyväskylä )",331,327,24,303,292,106.1,292,0
"41490 Niemisjärvi   (Hankasalmi )",253,408,35,373,399,99.2,399,0
"41500 Hankasalmi Asemanseutu   (Hankasalmi )",237,726,124,602,823,81.0,709,114
"41520 Hankasalmi Keskus   (Hankasalmi )",550,873,117,756,1049,86.8,1045,4
"41530 Veneranta   (Hankasalmi )",117,94,10,84,79,108.4,79,0
"41540 Ristimäki   (Hankasalmi )",121,151,9,142,125,105.2,125,0
"41550 Hannula   (Hankasalmi )",108,101,8,93,80,110.5,80,0
"41560 Säkinmäki   (Hankasalmi )",116,106,8,98,91,103.0,91,0
"41580 Sauvamäki   (Hankasalmi )",98,162,14,148,129,111.5,129,0
"41630 Oravasaari   (Jyväskylä )",258,187,12,175,166,110.0,166,0
"41660 Toivakka Keskus   (Toivakka )",874,944,152,792,942,91.9,942,0
"41710 Rutalahti-Kivisuo   (Jyväskylä )",245,199,29,170,149,93.3,149,0
"41730 Kivisuo   (Joutsa )",36,30,3,27,20,79.2,20,0
"41750 Havumäki   (Joutsa )",49,75,7,68,54,92.7,54,0
"41770 Leivonmäki   (Joutsa )",300,377,74,303,429,82.1,429,0
"41800 Korpilahti Keskus   (Jyväskylä )",818,1545,184,1361,1938,87.9,1685,253
"41820 Saakoski   (Jyväskylä )",111,187,12,175,148,100.6,148,0
"41840 Moksi   (Jyväskylä )",69,78,15,63,54,96.5,54,0
"41860 Rannila   (Jyväskylä )",162,130,6,124,113,111.9,113,0
"41870 Putkilahti   (Jyväskylä )",311,145,23,122,102,100.3,98,4
"41880 Oittila   (Jyväskylä )",241,92,8,84,68,115.7,68,0
"41900 Petäjävesi Keskus   (Petäjävesi )",327,1170,165,1005,1424,90.2,1242,182
"41920 Kintaus   (Petäjävesi )",163,284,30,254,262,104.1,262,0
"41925 Ylä-Kintaus   (Petäjävesi )",74,94,9,85,73,106.0,73,0
"41930 Kuohu   (Jyväskylä )",141,379,27,352,343,103.1,343,0
"41940 Vesanka   (Jyväskylä )",447,622,46,576,557,112.8,557,0
"41970 Huttula   (Keuruu )",17,45,11,34,28,101.5,28,0
"41980 Kuivasmäki   (Petäjävesi )",101,118,17,101,91,103.7,91,0
"42100 Jämsä Keskus   (Jämsä )",1603,4341,1123,3218,5984,82.3,3742,2242
"42140 Juokslahti   (Jämsä )",139,192,31,161,137,112.6,134,3
"42220 Kaipola   (Jämsä )",3,457,88,369,620,79.6,376,244
"42300 Jämsänkoski Keskus   (Jämsä )",94,2150,275,1875,3237,78.9,2248,989
"42330 Haavisto   (Jämsä )",170,231,40,191,178,118.8,178,0
"42440 Koskenpää   (Jämsä )",549,452,53,399,392,88.5,379,13
"42520 Asunta   (Keuruu )",109,123,16,107,93,98.9,93,0
"42560 Pohjoisjärvi   (Keuruu )",48,46,5,41,34,104.2,34,0
"42600 Multia Keskus-Väätäiskylä   (Multia )",533,786,135,651,836,86.3,806,30
"42660 Sahrajärvi   (Multia )",56,103,16,87,64,91.1,64,0
"42700 Keuruu Keskus   (Keuruu )",894,2754,490,2264,4601,80.9,2767,1834
"42720 Valkealahti   (Keuruu )",1,9,4,5,75,67.3,12,63
"42800 Haapamäki   (Keuruu )",189,623,90,533,731,81.6,589,142
"42820 Riiho   (Keuruu )",81,64,12,52,44,121.7,44,0
"42830 Ylä-Kolkki   (Mänttä-Vilppula )",71,46,4,42,30,99.2,30,0
"42840 Kolkki   (Mänttä-Vilppula )",267,123,16,107,84,98.8,84,0
"42850 Pohjaslahti   (Mänttä-Vilppula )",370,139,21,118,97,95.9,94,3
"42870 Kotala   (Virrat )",348,299,38,261,223,98.8,223,0
"42910 Pihlajavesi   (Keuruu )",405,241,30,211,196,84.9,189,7
"42930 Katajamäki   (Keuruu )",127,106,15,91,71,102.5,71,0
"43100 Saarijärvi Keskus   (Saarijärvi )",519,2379,356,2023,3530,83.6,2533,997
"43130 Tarvaala   (Saarijärvi )",43,247,56,191,189,115.4,189,0
"43170 Häkkilä   (Saarijärvi )",163,211,36,175,146,90.6,146,0
"43220 Mahlu   (Saarijärvi )",86,290,23,267,241,101.2,241,0
"43240 Lehtola   (Saarijärvi )",91,122,17,105,90,94.5,90,0
"43250 Kolkanlahti   (Saarijärvi )",72,280,120,160,145,106.5,145,0
"43270 Kalmari   (Saarijärvi )",183,320,41,279,263,101.7,258,5
"43300 Kannonkoski Keskus   (Kannonkoski )",602,741,158,583,661,90.6,651,10
"43340 Kannonjärvi   (Kannonkoski )",186,122,15,107,90,82.9,90,0
"43390 Lokakylä   (Kivijärvi )",89,53,7,46,39,109.1,39,0
"43420 Kukko   (Saarijärvi )",66,48,9,39,33,95.5,33,0
"43430 Väätäiskylä   (Multia )",54,36,8,28,23,106.7,23,0
"43440 Pylkönmäki Keskus   (Saarijärvi )",258,319,69,250,340,73.8,336,4
"43480 Pääjärvi   (Saarijärvi )",116,130,35,95,75,109.7,75,0
"43490 Kangasaho   (Karstula )",115,112,13,99,88,95.1,88,0
"43500 Karstula Keskus   (Karstula )",242,1277,222,1055,1666,85.9,1561,105
"43520 Kiminki   (Karstula )",64,155,19,136,133,99.2,133,0
"43540 Rantakylä-Pirttilahti   (Karstula )",68,88,17,71,70,104.7,70,0
"43560 Vahanka   (Karstula )",96,120,8,112,95,97.2,95,0
"43610 Aho   (Karstula )",169,74,3,71,52,92.4,52,0
"43640 Humppi   (Karstula )",12,144,70,74,69,103.6,69,0
"43660 Vastinki   (Karstula )",118,186,21,165,139,99.4,139,0
"43700 Kyyjärvi Keskus   (Kyyjärvi )",224,729,180,549,645,93.2,635,10
"43720 Kumpulainen   (Kyyjärvi )",21,97,11,86,69,102.4,69,0
"43800 Kivijärvi Keskus-Sompala   (Kivijärvi )",480,575,128,447,573,88.9,521,52
"43840 Sompala   (Kivijärvi )",80,42,7,35,34,78.5,34,0
"43900 Kinnula Keskus   (Kinnula )",193,618,97,521,659,97.9,653,6
"43940 Muhola-Saarensalmi   (Kinnula )",174,144,13,131,116,111.3,116,0
"43960 Saarensalmi   (Kinnula )",120,62,14,48,41,93.4,41,0
"44100 Äänekoski Keskus   (Äänekoski )",37,1012,216,796,2634,69.2,904,1730
"44120 Mämmensalmi-Mustaniemi   (Äänekoski )",14,960,16,944,1140,99.7,1054,86
"44150 Likolahti-Karhunlähde   (Äänekoski )",344,1029,146,883,1829,77.6,1059,770
"44160 Huutomäki   (Äänekoski )",43,230,8,222,227,109.0,219,8
"44170 Hietama   (Äänekoski )",86,272,30,242,218,112.8,218,0
"44190 Parantala   (Äänekoski )",133,128,9,119,112,100.6,112,0
"44200 Suolahti Keskus   (Äänekoski )",162,1566,265,1301,2785,74.8,1623,1162
"44220 Sörkänmäki   (Äänekoski )",49,237,22,215,202,94.2,200,2
"44250 Äänekoivisto   (Äänekoski )",61,263,26,237,229,114.8,229,0
"44260 Vihijärvi   (Äänekoski )",259,149,12,137,124,105.9,124,0
"44280 Sumiainen Keskus   (Äänekoski )",638,486,56,430,485,91.9,485,0
"44300 Konnevesi Keskus   (Konnevesi )",439,892,154,738,988,84.7,915,73
"44320 Sirkkamäki   (Konnevesi )",133,96,16,80,64,107.9,64,0
"44330 Hytölä   (Konnevesi )",187,167,25,142,134,105.7,134,0
"44350 Istunmäki   (Konnevesi )",257,243,34,209,201,96.5,196,5
"44370 Mäntymäki   (Konnevesi )",259,131,16,115,99,94.6,99,0
"44400 Konginkangas Keskus   (Äänekoski )",305,342,48,294,379,85.8,354,25
"44420 Liimattala   (Äänekoski )",117,191,17,174,157,104.8,157,0
"44440 Räihä   (Äänekoski )",132,82,9,73,57,106.2,57,0
"44460 Kalaniemi   (Äänekoski )",203,105,10,95,81,95.4,81,0
"44480 Niinilahti   (Viitasaari )",160,123,13,110,95,100.4,95,0
"44500 Viitasaari Keskus   (Viitasaari )",271,1539,330,1209,2577,77.7,1664,913
"44530 Ilmolahti   (Viitasaari )",184,120,22,98,92,112.8,92,0
"44580 Huopanankoski   (Viitasaari )",138,142,15,127,117,93.1,117,0
"44590 Vuorilahti   (Viitasaari )",102,76,22,54,42,101.6,42,0
"44610 Kärnä   (Viitasaari )",136,123,16,107,86,114.6,86,0
"44630 Kumpumäki   (Viitasaari )",148,145,20,125,114,88.8,114,0
"44640 Kymönkoski   (Viitasaari )",235,269,48,221,197,100.5,197,0
"44670 Suovanlahti   (Viitasaari )",261,141,23,118,82,111.5,82,0
"44680 Lahnanen   (Viitasaari )",65,58,5,53,39,98.7,39,0
"44730 Löytänä   (Viitasaari )",52,71,10,61,55,94.0,55,0
"44740 Keitelepohja-Kotvala   (Viitasaari )",160,138,16,122,108,98.8,108,0
"44760 Keihärinkoski   (Viitasaari )",447,250,26,224,183,92.7,183,0
"44770 Valkeisjärvi   (Viitasaari )",6,22,6,16,12,91.5,12,0
"44790 Kotvala   (Viitasaari )",27,38,4,34,30,90.9,30,0
"44800 Pihtipudas Keskus   (Pihtipudas )",456,1108,198,910,1484,80.1,1394,90
"44860 Alvajärvi   (Pihtipudas )",202,171,15,156,126,107.6,126,0
"44880 Muurasjärvi   (Pihtipudas )",136,359,33,326,302,92.5,302,0
"44910 Elämäjärvi   (Pihtipudas )",33,168,27,141,129,97.2,129,0
"44920 Peninki   (Pihtipudas )",23,122,10,112,110,95.4,110,0
"44950 Kärväsjärvi   (Pihtipudas )",97,131,17,114,94,100.7,94,0
"44970 Korppinen   (Pihtipudas )",97,131,12,119,97,93.4,97,0
"45100 Kouvola Keskus   (Kouvola )",136,1958,284,1674,5920,71.9,1944,3976
"45120 Kotkankallio-Vahteranmäki   (Kouvola )",1,1212,33,1179,1857,96.2,1581,276
"45130 Korjala-Kaunisnurmi   (Kouvola )",0,548,211,337,1222,61.2,372,850
"45150 Kankaronmäki-Eskolanmäki   (Kouvola )",1,849,29,820,2766,76.1,1208,1558
"45160 Lehtomäki   (Kouvola )",0,832,82,750,3152,72.5,1171,1981
"45200 Tornionmäki   (Kouvola )",4,1317,255,1062,3838,68.5,1333,2505
"45330 Harju   (Kouvola )",87,166,8,158,148,113.9,148,0
"45360 Kukkuramäki   (Kouvola )",73,1172,119,1053,1763,95.6,1553,210
"45370 Valkeala kk   (Kouvola )",257,932,98,834,1250,97.4,1018,232
"45410 Utti   (Kouvola )",271,448,61,387,399,110.9,390,9
"45460 Savero   (Kouvola )",7,106,17,89,89,103.3,89,0
"45610 Koria   (Kouvola )",72,1925,236,1689,2482,93.7,2090,392
"45700 Kuusankoski Keskus   (Kouvola )",6,2337,291,2046,5491,72.7,2537,2954
"45720 Kotiharju-Ruhjonmäki   (Kouvola )",8,1121,130,991,1389,84.8,1122,267
"45740 Maunuksela   (Iitti )",132,1154,158,996,1430,89.8,1230,200
"45750 Kuusankosken Sairaala-alue   (Kouvola )",0,14,8,6,78,58.0,6,72
"45810 Pilkanmaa   (Kouvola )",162,780,50,730,713,89.2,711,2
"45910 Voikkaa   (Kouvola )",244,1160,131,1029,1524,75.5,1020,504
"45940 Oravala   (Kouvola )",96,164,8,156,145,107.5,145,0
"46110 Tuohikotti   (Kouvola )",316,218,24,194,193,111.0,193,0
"46140 Vekaranjärvi   (Kouvola )",26,94,31,63,126,73.3,63,63
"46230 Aro   (Kouvola )",160,270,24,246,227,116.4,227,0
"46400 Kaipiainen   (Kouvola )",189,347,88,259,268,94.0,268,0
"46430 Tirva-Inkerilä   (Kouvola )",323,190,22,168,141,116.5,141,0
"46450 Enäjärvi   (Kouvola )",96,103,12,91,86,110.4,86,0
"46530 Kannuskoski   (Luumäki )",339,125,19,106,90,104.8,90,0
"46570 Saaramaa   (Kouvola )",130,46,20,26,21,102.4,21,0
"46710 Sippola   (Kouvola )",112,438,63,375,387,99.3,385,2
"46730 Ruotila   (Kouvola )",23,73,7,66,60,118.5,60,0
"46750 Liikkala   (Kouvola )",32,169,7,162,156,112.1,156,0
"46800 Myllykoski   (Kouvola )",19,1749,153,1596,2651,82.6,1809,842
"46810 Ummeljoki   (Kouvola )",62,731,61,670,745,92.5,694,51
"46860 Anjalankoski Keskus   (Kouvola )",5,288,64,224,325,80.9,274,51
"46900 Inkeroinen   (Kouvola )",28,1445,185,1260,2083,80.3,1322,761
"46910 Anjala   (Kouvola )",51,833,66,767,1007,84.4,864,143
"46930 Huruksela   (Kotka )",165,160,20,140,122,105.2,122,0
"46950 Ahvio   (Kouvola )",28,42,3,39,31,115.9,31,0
"46960 Muhniemi   (Kouvola )",32,179,17,162,148,121.7,148,0
"47110 Löytty   (Kouvola )",0,52,5,47,46,107.4,46,0
"47150 Raussila   (Kouvola )",19,98,12,86,81,116.6,81,0
"47200 Elimäki kk   (Kouvola )",65,1020,145,875,1300,90.4,1091,209
"47260 Ratula   (Kouvola )",22,77,5,72,64,116.2,64,0
"47310 Haapa-Kimola   (Iitti )",39,149,11,138,123,118.0,123,0
"47350 Kimonkylä   (Lapinjärvi )",17,85,12,73,62,121.7,62,0
"47400 Kausala   (Iitti )",307,1752,277,1475,2709,81.5,2106,603
"47440 Sääskjärvi   (Iitti )",35,83,9,74,67,117.6,67,0
"47450 Perheniemi   (Iitti )",57,166,17,149,135,107.2,132,3
"47460 Hiisiö   (Iitti )",3,43,7,36,39,102.9,39,0
"47490 Mankala-Hiisiö   (Iitti )",368,223,24,199,176,104.5,176,0
"47520 Iitti kk   (Iitti )",126,109,12,97,87,122.2,87,0
"47540 Löyttilä   (Iitti )",263,132,15,117,92,121.1,92,0
"47610 Kymentaka   (Iitti )",280,112,17,95,73,112.8,73,0
"47650 Kimola   (Kouvola )",133,128,15,113,99,108.5,99,0
"47710 Jaala kk   (Kouvola )",1602,648,100,548,655,87.2,655,0
"47760 Huhdasjärvi   (Kouvola )",712,158,55,103,84,102.0,84,0
"47810 Selänpää   (Kouvola )",238,204,20,184,158,107.3,158,0
"47830 Hasula   (Kouvola )",73,73,4,69,61,102.1,61,0
"47850 Verla   (Kouvola )",661,141,26,115,90,85.9,90,0
"47900 Vuohijärvi   (Kouvola )",507,191,27,164,206,71.8,141,65
"47910 Hillosensalmi   (Kouvola )",406,49,17,32,21,95.4,21,0
"48100 Kotkansaari   (Kotka )",850,698,305,393,7957,56.0,227,7730
"48130 Katariina   (Kotka )",0,225,41,184,466,74.1,205,261
"48200 Hovinsaari   (Kotka )",0,264,124,140,1355,51.9,132,1223
"48210 Toukolan Sairaala-Alue   (Kotka )",0,58,29,29,261,58.0,84,177
"48220 Metsola   (Kotka )",32,450,101,349,702,73.6,415,287
"48230 Korela-Jylppy   (Kotka )",92,535,141,394,723,69.6,482,241
"48300 Ruonala   (Kotka )",118,537,43,494,571,99.8,559,12
"48310 Mussalo   (Kotka )",231,1629,435,1194,2055,98.2,1647,408
"48350 Karhuvuori   (Kotka )",0,122,26,96,2328,57.9,0,2328
"48400 Sutela   (Kotka )",3,1178,159,1019,2043,90.1,1801,242
"48410 Kaukola   (Kotka )",45,666,75,591,755,105.9,738,17
"48600 Karhula   (Kotka )",6,1501,336,1165,4490,67.2,1416,3074
"48700 Kyminlinna   (Kotka )",1,470,44,426,1421,71.1,584,837
"48710 Koivula   (Kotka )",4,548,48,500,550,99.1,550,0
"48720 Kymi   (Kotka )",24,944,120,824,847,98.2,839,8
"48750 Nikeli   (Kotka )",13,93,10,83,103,95.6,88,15
"48770 Ristinkallio   (Kotka )",0,711,122,589,970,88.5,753,217
"48800 Otsola-Mäntykangas   (Kotka )",0,790,31,759,955,99.6,955,0
"48810 Rantahaka   (Kotka )",73,373,62,311,348,101.4,344,4
"48900 Sunila   (Kotka )",8,345,82,263,842,68.6,336,506
"48910 Suulisniemi   (Kotka )",67,541,44,497,769,80.4,553,216
"48930 Tiutinen   (Kotka )",13,189,23,166,170,107.4,162,8
"49200 Heinlahti   (Pyhtää )",210,434,92,342,342,123.8,342,0
"49210 Huutjärvi   (Pyhtää )",11,322,23,299,481,99.6,432,49
"49220 Siltakylä   (Pyhtää )",637,960,202,758,873,104.5,831,42
"49240 Purolanlahti   (Pyhtää )",272,255,49,206,200,103.5,200,0
"49270 Pyhtää kk   (Pyhtää )",297,547,123,424,514,85.9,463,51
"49290 Vastila   (Pyhtää )",258,256,31,225,220,108.2,220,0
"49300 Tavastila   (Kotka )",23,362,42,320,312,97.4,311,1
"49340 Juurikorpi   (Kotka )",14,78,15,63,66,89.8,66,0
"49400 Hamina Keskus   (Hamina )",437,3310,364,2946,5866,80.5,3799,2067
"49410 Poitsila   (Hamina )",1,460,46,414,1079,79.2,680,399
"49420 Uusi-Summa   (Hamina )",2,713,110,603,993,91.1,849,144
