"Postal code area","Inhabitants, total, 2013 (HE)","Females, 2013 (HE)","Males, 2013 (HE)","Average age of inhabitants, 2013 (HE)","0-2 years, 2013 (HE)","3-6 years, 2013 (HE)","7-12 years, 2013 (HE)","13-15 years, 2013 (HE)","16-17 years, 2013 (HE)","18-19 years, 2013 (HE)","20-24 years, 2013 (HE)","25-29 years, 2013 (HE)","30-34 years, 2013 (HE)","35-39 years, 2013 (HE)","40-44 years, 2013 (HE)","45-49 years, 2013 (HE)","50-54 years, 2013 (HE)","55-59 years, 2013 (HE)","60-64 years, 2013 (HE)","65-69 years, 2013 (HE)","70-74 years, 2013 (HE)","75-79 years, 2013 (HE)","80-84 years, 2013 (HE)","85 years or over, 2013 (HE)"
"02730 Laaksolahti  (Espoo)",4517,2241,2276,39,129,243,437,225,154,155,161,107,170,265,353,439,392,365,259,277,186,102,64,34
"02740 Karvasmäki-Kunnarla  (Espoo)",2850,1459,1391,33,163,200,281,102,81,58,101,166,265,260,239,253,205,178,108,94,49,30,10,7
"02750 Sepänkylä  (Espoo)",5977,2991,2986,32,326,431,573,243,168,139,340,389,530,532,511,485,418,288,242,178,80,58,30,16
"02760 Espoon Keskus Itäinen  (Espoo)",14370,7387,6983,35,786,819,907,401,285,347,1043,1276,1451,1257,966,1002,923,799,772,634,320,197,120,65
"02770 Espoon Keskus Läntinen  (Espoo)",10111,5065,5046,36,414,551,724,368,266,359,904,756,766,688,705,746,667,585,551,455,206,174,121,105
"02780 Kauklahti  (Espoo)",8281,4153,4128,34,382,630,885,369,221,206,406,416,575,733,740,726,496,419,310,318,173,107,93,76
"02810 Kumpyöli-Karhusuo  (Espoo)",1781,887,894,32,106,155,206,78,45,47,64,71,145,177,163,162,102,61,65,68,31,16,8,11
"02820 Nupuri-Nuuksio  (Espoo)",1425,694,731,42,29,75,128,70,40,32,43,30,58,81,112,138,118,96,91,113,74,41,25,31
"02860 Siikajärvi  (Espoo)",704,350,354,40,18,41,67,27,20,24,21,12,33,47,52,71,49,55,52,44,27,17,18,9
"02880 Veikkola  (Kirkkonummi)",5823,2939,2884,36,243,436,650,284,163,119,153,181,360,495,524,558,374,320,318,310,148,96,56,35
"02920 Niipperi  (Espoo)",5176,2597,2579,33,263,396,629,272,181,147,185,172,327,453,470,482,324,258,227,170,99,54,38,29
"02940 Lippajärvi  (Espoo)",10247,5192,5055,36,457,621,985,427,308,281,377,438,729,885,806,880,803,671,543,459,262,154,78,83
"02970 Kalajärvi  (Espoo)",3681,1818,1863,36,175,240,359,165,96,105,120,114,228,302,305,366,295,224,180,157,88,70,64,28
"02980 Lakisto  (Espoo)",410,205,205,42,5,6,19,13,9,9,32,15,25,24,30,50,55,54,28,18,9,6,2,1
"03100 Nummela  (Vihti)",14834,7624,7210,38,624,867,1103,543,339,392,751,851,1068,1140,984,1071,1034,907,1019,847,506,347,248,193
"03150 Huhmari  (Vihti)",798,397,401,42,11,32,64,39,21,29,23,14,33,57,53,80,82,70,60,57,26,21,17,9
"03220 Tervalampi  (Vihti)",608,299,309,43,13,20,47,32,18,16,13,9,29,27,43,52,70,58,58,46,24,21,7,5
"03250 Ojakkala  (Vihti)",2005,987,1018,37,79,126,183,111,65,58,62,72,120,152,153,191,161,109,127,101,56,33,28,18
"03300 Otalampi  (Vihti)",2490,1203,1287,37,99,172,254,106,61,45,65,87,157,225,205,194,175,157,177,139,90,35,18,29
"03320 Selki  (Vihti)",329,164,165,40,12,15,26,12,10,10,13,4,20,18,27,32,29,24,34,21,10,5,3,4
"03400 Vihti Kirkonkylä  (Vihti)",6607,3314,3293,40,225,380,575,317,182,146,225,232,350,504,459,517,483,438,455,411,249,209,125,125
"03430 Jokikunta  (Vihti)",562,259,303,37,30,31,61,39,12,8,21,23,29,47,34,48,29,44,28,33,15,12,10,8
"03600 Karkkila Keskus  (Karkkila)",6657,3419,3238,44,190,304,470,222,134,144,259,309,325,412,416,443,456,513,547,474,305,268,221,245
"03620 Polari  (Karkkila)",2157,1055,1102,41,83,111,169,80,31,42,77,107,148,171,120,167,152,151,187,160,82,62,36,21
"03710 Uusitalo  (Karkkila)",201,99,102,43,7,9,17,7,3,2,2,5,14,21,12,19,11,14,18,17,8,3,6,6
"03790 Vihtijärvi  (Vihti)",538,266,272,41,14,33,43,20,10,12,20,15,38,42,26,46,48,43,39,36,14,22,10,7
"03810 Ikkala  (Lohja)",630,309,321,42,23,27,51,26,10,11,22,22,31,36,51,50,53,48,43,46,34,20,17,9
"03850 Pusula  (Lohja)",1706,856,850,45,44,57,108,61,43,46,74,49,79,100,97,140,125,137,108,132,96,96,61,53
"03870 Hyönölä  (Lohja)",193,92,101,46,4,8,12,3,2,3,8,8,9,13,10,14,23,17,15,16,9,7,7,5
"04130 Nikkilä  (Sipoo)",7149,3661,3488,40,241,379,576,332,226,209,318,274,347,483,519,687,555,411,400,384,273,219,157,159
"04150 Martinkylä  (Sipoo)",656,315,341,39,24,31,65,25,21,25,17,21,21,45,55,66,57,47,40,35,25,16,14,6
"04170 Paippinen  (Sipoo)",1219,597,622,39,49,87,92,49,17,33,41,47,65,100,101,103,78,83,72,72,53,30,27,20
"04200 Kerava Keskus  (Kerava)",11305,6103,5202,44,295,393,582,280,224,294,829,673,677,614,530,695,774,845,970,881,599,484,342,324
"04220 Ahjo-Kaskela  (Kerava)",5025,2476,2549,34,201,302,504,211,166,161,291,322,355,419,373,433,409,308,224,174,76,59,23,14
"04230 Pihkaniitty  (Kerava)",7454,3784,3670,39,289,474,573,266,192,165,326,395,530,547,494,517,518,465,548,568,281,167,83,56
"04240 Talma  (Sipoo)",1253,611,642,39,32,76,123,55,40,39,46,25,60,78,83,131,114,105,90,66,39,23,16,12
"04250 Alikerava  (Kerava)",4748,2411,2337,38,180,204,261,128,101,145,459,446,374,297,253,306,330,288,294,311,155,124,60,32
"04260 Savio  (Kerava)",6144,3087,3057,39,205,301,400,191,134,185,381,388,413,413,409,476,501,482,425,374,218,124,67,57
"04300 Hyrylä  (Tuusula)",10182,5213,4969,40,336,528,859,394,291,271,437,399,580,746,773,885,685,670,658,603,382,302,212,171
"04310 Tuusula Keskus  (Tuusula)",2652,1385,1267,40,90,130,218,122,77,65,117,99,135,165,190,223,201,174,178,181,109,69,51,58
"04320 Riihikallio  (Tuusula)",4485,2207,2278,39,182,227,333,173,120,114,220,214,299,373,292,338,345,322,289,299,161,105,54,25
"04330 Lahela  (Tuusula)",2304,1157,1147,34,76,167,273,128,91,84,74,55,139,196,204,261,195,116,85,85,37,26,7,5
"04340 Mattila  (Tuusula)",2289,1136,1153,38,82,120,204,98,53,72,115,97,152,183,165,186,186,162,122,139,73,42,19,19
"04350 Nahkela  (Tuusula)",519,243,276,41,14,28,36,25,23,17,13,7,19,37,42,51,37,49,24,33,32,17,8,7
"04360 Ruotsinkylä-Kiilinmäki  (Tuusula)",1295,612,683,38,28,72,143,60,43,34,53,31,54,80,133,129,114,76,72,67,49,28,16,13
"04370 Rusutjärvi  (Tuusula)",763,361,402,40,19,33,81,35,23,20,20,18,23,69,46,69,75,70,62,54,21,7,13,5
"04380 Tuomala  (Tuusula)",588,294,294,40,15,34,52,29,23,21,15,7,27,41,40,58,50,42,37,36,21,12,20,8
"04390 Jäniksenlinna  (Tuusula)",489,232,257,37,16,32,52,28,10,12,17,11,34,40,45,44,32,28,25,28,19,6,5,5
"04400 Loutti  (Järvenpää)",9171,4898,4273,43,245,289,427,230,179,255,772,607,550,541,417,628,667,658,719,754,436,366,242,189
"04410 Järvenpää Keskus  (Järvenpää)",9623,4990,4633,40,346,481,595,341,238,294,625,638,650,586,578,699,686,676,598,593,356,297,210,136
"04420 Kyrölä  (Järvenpää)",4048,2086,1962,37,173,206,321,149,95,121,208,262,316,296,257,309,318,310,274,221,104,54,32,22
"04430 Kinnari-Mikonkorpi  (Järvenpää)",8964,4594,4370,38,351,485,682,331,278,269,417,473,613,716,578,746,763,662,589,445,244,190,79,53
"04440 Jamppa  (Järvenpää)",4527,2221,2306,39,180,218,265,123,103,119,338,287,330,299,256,324,334,378,341,288,149,86,56,53
"04460 Nummenkylä  (Järvenpää)",1942,936,1006,32,109,153,204,83,41,38,106,127,162,182,184,132,119,114,92,55,23,7,4,7
"04480 Haarajoki  (Järvenpää)",2340,1144,1196,33,91,189,326,126,69,54,85,69,121,235,234,208,137,89,106,107,33,22,25,14
"04500 Kellokoski  (Tuusula)",5949,2989,2960,36,222,424,584,284,190,169,186,221,393,527,497,484,442,363,302,286,162,103,66,44
"04530 Ohkola  (Mäntsälä)",944,458,486,37,39,75,88,45,31,23,32,38,60,65,64,80,59,64,53,52,25,19,19,13
"04600 Mäntsälä Keskus  (Mäntsälä)",9199,4841,4358,41,298,455,698,371,228,235,493,426,517,571,581,637,629,636,650,607,401,317,234,215
"04620 Kaunismäki  (Mäntsälä)",1836,915,921,31,117,174,222,91,44,42,49,84,146,177,153,159,115,103,61,48,20,24,7,0
"04630 Sääksjärvi  (Mäntsälä)",901,425,476,38,35,42,74,59,39,37,27,46,38,41,68,69,75,68,64,43,28,20,14,14
"04660 Numminen  (Mäntsälä)",1740,831,909,37,83,94,172,105,44,48,57,55,102,123,153,133,131,117,118,103,35,36,17,14
"04680 Hirvihaara  (Mäntsälä)",664,329,335,38,22,49,65,32,19,13,22,17,42,49,57,56,44,37,45,40,24,12,13,6
"04740 Sälinkää  (Mäntsälä)",1209,600,609,40,54,66,101,57,26,24,35,52,63,86,84,83,93,81,79,83,60,37,30,15
"04770 Sahakylä  (Mäntsälä)",227,104,123,41,5,13,23,6,9,6,4,9,11,13,19,19,22,14,18,12,10,2,6,6
"04820 Kaukalampi  (Mäntsälä)",297,148,149,40,12,22,21,7,7,4,6,18,16,26,19,25,27,20,18,19,13,1,10,6
"04840 Hautjärvi  (Mäntsälä)",254,132,122,42,12,7,14,12,8,7,10,7,15,19,16,21,26,22,12,12,12,13,5,4
"04920 Saarentaus  (Mäntsälä)",336,162,174,40,11,18,29,13,9,5,13,13,20,28,25,23,31,27,25,10,14,12,5,5
"04940 Levanto  (Mäntsälä)",286,146,140,40,8,20,32,10,8,3,8,7,19,18,20,21,22,16,15,23,17,10,5,4
"05100 Röykkä  (Nurmijärvi)",2290,1109,1181,37,86,165,222,101,61,54,78,79,144,172,187,214,171,150,141,123,63,46,22,11
"05200 Rajamäki  (Nurmijärvi)",6637,3305,3332,37,258,429,687,289,206,197,255,243,404,551,477,528,415,435,414,334,243,131,90,51
"05250 Kiljava  (Nurmijärvi)",180,100,80,39,7,5,13,6,3,5,15,12,12,12,9,16,13,13,17,13,7,2,0,0
"05400 Jokela  (Tuusula)",6501,3268,3233,37,251,367,631,297,185,164,277,263,412,507,489,538,451,426,428,345,186,138,85,61
"05430 Nuppulinna  (Tuusula)",1030,513,517,40,35,55,85,43,30,26,21,33,69,75,86,75,87,73,91,66,38,17,19,6
"05450 Nukari  (Nurmijärvi)",1131,549,582,37,46,67,118,49,35,23,35,39,75,100,86,94,80,73,67,57,32,30,14,11
"05460 Hakalanmäki-Hakala  (Hyvinkää)",3387,1703,1684,40,124,173,224,81,72,91,191,249,249,200,189,204,268,293,299,231,105,92,35,17
"05470 Palopuro  (Hyvinkää)",325,154,171,40,14,14,30,14,9,5,10,13,16,25,22,29,28,21,22,17,15,9,6,6
"05510 Päivärinta  (Hyvinkää)",470,238,232,41,7,18,41,18,11,14,26,16,32,24,47,41,35,45,22,32,16,11,13,1
"05620 Noppo  (Nurmijärvi)",1355,656,699,36,56,91,125,75,32,32,48,58,77,117,124,108,91,111,92,46,22,22,16,12
"05720 Kytäjä  (Hyvinkää)",491,237,254,40,23,36,32,11,9,6,20,15,39,44,34,40,40,38,31,28,16,18,4,7
"05800 Hyvinkää Keskus  (Hyvinkää)",9268,5078,4190,47,190,221,368,200,153,250,713,592,531,466,450,534,640,632,701,751,541,495,438,402
"05810 Martti  (Hyvinkää)",5557,2822,2735,32,243,410,660,307,186,206,293,263,356,480,496,513,371,244,208,135,69,45,35,37
"05820 Mustamännistö  (Hyvinkää)",5076,2501,2575,39,171,268,421,227,160,143,228,215,318,358,359,413,422,336,312,270,166,123,89,77
"05830 Kirjavatolppa-Kruununpuisto  (Hyvinkää)",7219,3695,3524,42,211,305,449,208,161,206,455,419,426,436,406,520,539,533,562,521,320,262,152,128
"05840 Hyvinkäänkylä-Vehkoja  (Hyvinkää)",4036,2065,1971,38,162,225,310,168,100,95,172,245,274,289,289,300,311,291,304,215,122,79,52,33
"05850 Hyvinkää, sairaala-alue  (Hyvinkää)",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"05860 Talvisilta  (Hyvinkää)",1457,702,755,40,58,70,104,47,46,37,75,104,101,80,76,106,88,106,107,112,63,46,16,15
"05880 Paavola-Vaivero  (Hyvinkää)",3611,1865,1746,42,108,179,191,101,91,98,243,219,214,195,192,228,249,250,292,279,188,133,96,65
"05900 Vieremä  (Hyvinkää)",3980,2126,1854,47,98,138,166,75,71,85,253,265,208,193,195,240,278,296,320,302,215,207,175,200
"05950 Ridasjärvi  (Hyvinkää)",398,183,215,42,12,19,34,11,7,7,15,14,17,26,26,36,41,39,30,30,10,12,7,5
"06100 Porvoo Keskus  (Porvoo)",18188,9702,8486,43,473,737,1181,585,419,526,1214,962,886,1097,1137,1294,1277,1195,1170,1206,897,727,616,589
"06150 Kevätkumpu  (Porvoo)",5775,2990,2785,41,182,262,362,179,115,152,424,332,368,376,324,369,387,426,490,449,259,163,98,58
"06200 Porvoo itäinen  (Porvoo)",2631,1276,1355,42,93,113,200,115,67,55,93,99,125,167,196,241,213,186,188,182,111,70,58,59
"06400 Gammelbacka  (Porvoo)",6928,3495,3433,38,244,413,544,274,173,185,375,389,457,487,493,532,477,476,464,453,237,135,68,52
"06450 Eestinmäki-Ernestas  (Porvoo)",2040,1026,1014,39,83,79,139,70,55,44,134,139,143,120,142,158,147,174,127,122,70,46,23,25
"06500 Saksala-Suomenkylä  (Porvoo)",2207,1059,1148,41,76,91,168,97,66,53,88,80,93,136,168,192,197,190,157,135,82,59,44,35
"06530 Kerkkoo  (Porvoo)",829,408,421,37,45,58,72,24,16,12,35,40,56,74,65,53,68,61,64,34,20,15,10,7
"06650 Hamari  (Porvoo)",1506,725,781,40,51,68,134,61,42,46,63,57,79,118,101,109,104,108,137,116,54,29,23,6
"06750 Tolkkinen  (Porvoo)",1765,868,897,37,72,118,190,67,66,49,54,67,89,146,138,139,124,107,120,101,49,30,25,14
"06830 Kulloonkylä  (Porvoo)",1087,528,559,38,44,58,109,54,28,24,28,26,58,91,99,100,68,83,79,59,35,26,8,10
"06850 Kulloo  (Porvoo)",21,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"06880 Kärrby  (Sipoo)",367,173,194,45,13,15,19,12,9,9,9,12,16,15,24,37,34,36,33,24,22,16,7,5
"06950 Emäsalo  (Porvoo)",392,201,191,47,12,12,25,15,11,5,9,10,13,20,20,26,36,40,37,37,21,15,17,11
"07110 Hinthaara  (Porvoo)",1548,749,799,36,67,113,192,86,43,28,39,53,97,129,126,121,87,85,82,76,47,28,25,24
"07130 Anttila  (Porvoo)",677,334,343,39,33,38,69,28,23,16,17,12,30,45,54,61,50,42,37,48,36,23,10,5
"07150 Laukkoski  (Pornainen)",981,495,486,38,37,59,106,54,30,23,33,31,41,60,85,93,54,64,67,58,40,21,15,10
"07170 Keski-Pornainen  (Pornainen)",2556,1285,1271,36,104,142,297,151,84,81,92,79,157,200,188,193,167,170,157,110,68,52,35,29
"07190 Halkia  (Pornainen)",1482,726,756,36,56,110,150,68,43,52,56,48,83,120,91,135,125,108,73,55,34,24,29,22
"07220 Kaarenkylä  (Porvoo)",299,146,153,43,12,16,17,5,2,4,14,20,15,15,22,23,17,27,34,29,7,4,8,8
"07230 Monninkylä  (Askola)",1597,796,801,37,66,105,147,73,49,34,63,73,103,133,113,103,90,91,123,100,51,39,23,18
"07280 Ilola  (Porvoo)",929,450,479,38,25,63,78,43,34,36,28,35,51,71,71,72,86,64,59,50,26,12,19,6
"07310 Sannainen  (Porvoo)",416,207,209,36,17,30,30,21,14,9,20,15,35,28,39,37,32,24,15,35,9,2,2,2
"07320 Jakari-Sannäs  (Porvoo)",453,216,237,42,13,22,39,11,16,6,16,21,21,28,48,29,37,30,31,30,19,10,13,13
"07350 Gäddrag  (Porvoo)",101,44,57,42,3,4,9,1,3,4,3,5,3,5,8,6,16,7,6,5,7,4,2,0
"07360 Tirmo  (Porvoo)",46,21,25,50,2,0,1,0,2,1,0,0,3,0,4,5,6,6,5,7,1,3,0,0
"07370 Pellinki  (Porvoo)",144,71,73,52,2,6,4,2,6,3,1,2,2,5,7,12,13,14,15,20,10,4,10,6
"07390 Suurpellinki  (Porvoo)",120,52,68,42,5,6,10,4,2,3,3,6,6,6,9,5,14,14,4,7,4,5,6,1
"07410 Kråkö  (Porvoo)",340,178,162,46,12,15,19,10,9,7,5,17,12,20,22,26,31,21,21,29,21,21,14,8
"07450 Voolahti  (Porvoo)",436,227,209,41,15,31,36,11,7,11,11,23,28,27,28,27,30,28,38,28,18,17,14,8
"07500 Askola Kirkonkylä  (Askola)",1152,598,554,39,51,76,96,54,25,30,36,66,64,89,75,81,75,79,68,53,32,31,30,41
"07510 Vakkola  (Askola)",655,307,348,40,30,32,53,23,13,12,23,34,40,52,33,52,65,63,43,35,14,15,12,11
"07530 Onkimaa  (Askola)",304,152,152,44,7,15,20,8,7,9,5,7,18,31,20,23,24,15,25,24,20,10,8,8
"07550 Torpinkylä  (Pukkila)",304,153,151,41,8,11,24,15,13,14,13,10,8,19,19,32,27,12,20,15,19,10,9,6
"07560 Pukkila Keskus  (Pukkila)",1421,719,702,42,42,67,116,66,34,26,61,51,69,78,106,123,92,105,78,108,67,53,35,44
"07565 Kantele  (Pukkila)",276,128,148,44,9,10,17,13,9,5,11,9,9,17,17,19,32,22,16,27,16,5,4,9
"07580 Tiilää  (Askola)",69,31,38,42,2,3,6,3,0,0,2,3,7,3,7,3,7,8,4,3,3,4,0,1
"07590 Huuvari-Tiilää  (Askola)",649,320,329,39,30,35,61,20,19,23,19,24,47,35,22,68,51,56,49,40,20,6,10,14
"07600 Myrskylä Keskus  (Myrskylä)",1730,870,860,45,47,68,111,56,41,47,69,82,92,70,105,113,132,122,142,142,89,80,62,60
"07680 Juornaankylä  (Askola)",532,260,272,41,21,17,39,21,18,13,24,24,22,38,39,52,41,32,32,29,25,25,9,11
"07690 Kankkila  (Myrskylä)",148,73,75,45,3,3,9,5,5,4,7,5,3,10,11,12,12,14,16,11,5,8,2,3
"07700 Koskenkylän saha-alue  (Loviisa)",1235,603,632,37,49,77,116,43,25,34,59,80,67,85,82,97,114,79,72,72,31,22,19,12
"07720 Malmgård  (Loviisa)",80,45,35,48,0,2,6,2,5,0,3,1,3,4,6,6,11,7,1,7,4,3,6,3
"07740 Gammelby  (Loviisa)",414,204,210,42,16,21,28,10,6,9,14,17,34,28,19,33,46,31,26,27,17,13,10,9
"07750 Isnäs  (Loviisa)",525,253,272,43,18,23,30,22,14,4,14,20,36,31,35,40,43,34,56,44,22,21,9,9
"07780 Härkäpää  (Loviisa)",178,87,91,53,1,3,7,4,4,5,8,7,6,9,3,11,13,18,16,19,9,8,13,14
"07800 Lapinjärvi Keskus  (Lapinjärvi)",896,487,409,47,26,38,47,29,14,16,35,37,54,42,46,60,40,70,89,86,55,33,29,50
"07810 Ingermaninkylä  (Lapinjärvi)",272,127,145,45,10,5,19,12,5,2,8,13,19,18,13,24,19,19,22,27,12,11,8,6
"07820 Porlammi  (Lapinjärvi)",535,270,265,48,11,19,26,15,14,10,13,23,28,15,29,39,45,51,38,56,35,26,20,22
"07830 Pukaro  (Lapinjärvi)",305,145,160,43,5,14,21,17,6,7,9,10,25,16,14,22,35,20,24,17,9,15,14,5
"07840 Lindkoski  (Lapinjärvi)",201,98,103,44,2,9,17,8,4,5,5,10,8,14,14,11,16,18,18,18,8,6,9,1
"07850 Heikinkylä  (Lapinjärvi)",323,150,173,46,5,17,20,13,9,4,11,10,15,16,18,21,27,25,23,31,15,16,14,13
"07870 Skinnarby  (Loviisa)",449,214,235,44,12,21,29,14,6,8,19,26,24,27,23,32,44,34,34,26,20,20,20,10
"07880 Liljendal Keskus  (Loviisa)",1055,538,517,44,31,53,64,39,25,21,52,58,48,60,60,68,69,80,86,71,45,43,33,49
"07890 Mickelspiltom  (Loviisa)",211,102,109,43,4,9,14,9,8,3,7,14,9,12,14,10,17,17,15,23,11,5,7,3
"07900 Loviisa Keskus  (Loviisa)",4106,2191,1915,48,89,123,221,136,91,87,177,163,182,202,219,259,298,301,325,377,277,211,182,186
"07910 Valko  (Loviisa)",1162,540,622,45,36,31,74,33,33,26,40,53,53,63,63,84,75,97,121,124,70,40,25,21
"07920 Etelä-Harju  (Loviisa)",1473,727,746,46,51,52,94,55,31,28,25,41,69,86,108,84,82,138,148,158,93,62,40,28
"07930 Pernaja Kirkonkylä  (Loviisa)",686,340,346,44,16,35,55,26,13,12,22,26,33,37,56,55,52,41,45,41,31,30,32,28
"07940 Määrlahti  (Loviisa)",990,504,486,46,33,31,44,24,18,17,57,63,47,47,49,64,86,78,76,84,58,45,28,41
"07945 Kuggom  (Loviisa)",503,253,250,44,15,23,39,14,8,16,14,19,26,30,34,38,33,45,48,38,17,14,23,9
"07955 Tesjoki  (Loviisa)",1234,606,628,43,46,66,83,42,26,21,44,44,79,87,82,73,78,93,114,105,41,36,33,41
"07960 Ahvenkoski  (Loviisa)",134,60,74,49,4,2,7,1,0,4,3,5,6,11,4,8,18,16,13,12,3,5,6,6
"07970 Ruotsinpyhtää Keskus  (Loviisa)",576,289,287,48,7,22,38,17,6,10,15,25,25,25,28,41,51,53,60,50,28,28,27,20
"07980 Kuninkaankylä  (Loviisa)",307,137,170,48,8,9,20,5,8,4,6,12,19,19,9,26,25,20,26,29,23,12,19,8
"07990 Ruotsinkylä-Koskisto  (Loviisa)",321,149,172,45,8,15,24,12,9,5,10,12,10,16,18,28,18,30,28,23,17,16,16,6
"08100 Lohja Keskus  (Lohja)",7916,4363,3553,47,168,220,388,217,193,219,507,363,311,356,366,540,547,555,646,688,473,461,387,311
"08150 Keskilohja  (Lohja)",5317,2667,2650,38,196,320,461,243,169,142,233,216,274,418,419,434,400,340,334,269,179,129,84,57
"08200 Ojamo  (Lohja)",3993,2135,1858,40,140,202,254,138,99,99,300,253,244,213,176,250,269,286,321,325,202,115,60,47
"08350 Routio  (Lohja)",2450,1228,1222,41,79,91,167,69,48,61,158,123,149,167,180,185,166,182,198,163,112,78,35,39
"08360 Kisakallio  (Lohja)",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"08450 Hormajärvi  (Lohja)",296,132,164,47,8,11,12,8,5,7,9,14,13,16,19,22,22,21,24,33,18,18,3,13
"08480 Karstu  (Lohja)",272,133,139,40,10,15,30,13,4,5,1,11,16,25,22,17,9,25,23,27,2,6,7,4
"08500 Ventelä-Millola  (Lohja)",6572,3251,3321,39,241,365,546,283,173,146,258,272,432,464,446,532,516,467,457,392,243,154,100,85
"08680 Muijala  (Lohja)",1869,903,966,34,75,111,218,96,68,52,75,63,127,134,171,190,166,99,76,63,39,24,12,10
"08700 Virkkala  (Lohja)",7560,3782,3778,41,235,391,623,270,193,186,353,288,391,512,534,547,545,520,590,506,359,255,147,115
"08800 Kirkniemi  (Lohja)",1658,816,842,39,49,87,159,85,45,42,61,62,84,128,107,149,137,126,102,111,56,29,24,15
"09120 Karjalohja  (Lohja)",1254,661,593,45,32,48,94,57,40,20,49,37,56,64,71,85,86,108,101,105,54,55,51,41
"09220 Sammatti  (Lohja)",1626,820,806,40,58,104,144,69,40,21,56,66,89,128,119,97,95,117,127,109,67,47,42,31
"09430 Saukkola  (Lohja)",1708,844,864,41,68,89,117,68,44,44,67,69,85,95,121,166,138,129,108,122,68,63,31,16
"09520 Millola  (Lohja)",113,53,60,49,2,1,5,3,4,4,5,1,3,3,5,4,23,14,13,6,6,8,2,1
"09630 Koisjärvi  (Lohja)",530,236,294,40,20,35,48,14,12,16,13,16,21,50,46,40,34,38,43,35,20,13,9,7
"09810 Nummi-Oinola  (Lohja)",999,506,493,45,34,48,53,36,26,21,33,33,47,80,59,52,66,76,84,77,41,38,46,49
"09930 Leppäkorpi  (Lohja)",307,153,154,47,9,10,23,11,11,3,10,3,10,16,20,22,28,13,38,26,15,14,13,12
"10120 Tähtelä  (Inkoo)",648,321,327,41,23,36,42,24,12,16,25,23,37,46,54,58,46,39,49,36,33,18,22,9
"10140 Päivölä  (Inkoo)",311,158,153,39,14,14,20,19,6,9,8,4,36,23,19,29,30,24,16,21,9,2,4,4
"10160 Degerby  (Inkoo)",897,441,456,39,28,52,95,37,20,23,27,26,46,83,67,74,67,77,48,50,34,23,11,9
"10210 Inkoo Keskus  (Inkoo)",2771,1465,1306,44,78,138,218,96,57,53,101,90,114,198,157,209,195,190,214,219,159,108,89,88
"10230 Inkoo Asemanseutu  (Inkoo)",390,191,199,40,13,15,38,15,6,8,19,18,17,27,25,39,38,25,18,26,20,15,5,3
"10250 Fagervik  (Inkoo)",130,66,64,49,4,3,7,3,1,2,3,2,10,3,11,10,13,7,15,14,8,7,3,4
"10270 Barösund  (Inkoo)",147,61,86,45,6,6,4,5,4,1,8,5,11,8,5,14,7,12,14,20,7,3,7,0
"10300 Karjaa Keskus  (Raasepori)",7461,3879,3582,43,212,314,493,271,182,207,399,370,399,453,444,467,521,532,505,524,349,317,273,229
"10320 Bäljars  (Raasepori)",1336,653,683,41,40,70,99,53,26,27,62,82,75,72,85,87,116,103,105,90,63,41,20,20
"10330 Pinjainen  (Raasepori)",619,305,314,41,17,30,56,18,13,16,20,21,39,41,41,47,56,56,55,41,18,14,14,6
"10350 Meltolan sairaala-alue  (Raasepori)",99,62,37,67,0,2,3,2,2,1,5,1,1,2,0,2,2,4,5,4,7,14,12,30
"10360 Mustio  (Raasepori)",1338,638,700,41,39,75,92,42,31,32,62,56,73,82,118,124,81,111,108,107,41,23,24,17
"10380 Kaunislahti  (Raasepori)",116,51,65,41,4,4,9,5,1,0,4,5,15,6,8,6,9,15,10,7,1,4,2,1
"10410 Åminnefors  (Raasepori)",385,175,210,47,10,6,21,8,3,10,15,16,17,28,21,37,25,38,47,42,13,10,8,10
"10420 Pohjankuru  (Raasepori)",1882,947,935,45,48,87,136,64,31,39,69,74,86,136,113,109,124,128,156,139,109,88,91,55
"10440 Bollsta  (Raasepori)",355,186,169,46,5,12,24,14,9,6,14,15,9,17,22,32,24,35,40,29,20,5,11,12
"10470 Fiskari  (Raasepori)",501,253,248,43,12,21,41,28,12,8,14,14,24,32,34,45,43,33,36,43,13,17,15,16
"10480 Antskog  (Raasepori)",118,56,62,45,5,10,2,4,2,1,4,1,6,8,8,9,11,9,8,9,4,12,2,3
"10520 Tenhola Kirkonkylä  (Raasepori)",1757,884,873,43,54,91,119,68,46,36,69,92,86,97,108,120,126,117,119,121,93,63,54,78
"10570 Bromarv  (Raasepori)",489,244,245,52,8,11,22,15,11,6,16,17,14,17,30,27,37,34,44,59,48,17,15,41
"10600 Tammisaari Keskus  (Raasepori)",5030,2659,2371,48,100,169,230,123,90,118,347,252,213,229,228,335,313,317,333,443,381,307,260,242
"10620 Högbacka  (Raasepori)",1917,918,999,41,60,102,133,70,58,41,97,101,83,116,141,138,123,138,149,153,86,60,45,23
"10640 Dragsvik  (Raasepori)",994,498,496,37,42,56,65,36,38,29,52,69,61,65,64,91,101,69,59,37,30,14,10,6
"10650 Flyet  (Raasepori)",2717,1461,1256,42,90,140,200,98,57,72,143,110,127,198,167,184,171,154,169,214,164,115,79,65
