"Postal code area","Workplaces, 2012 (TP)","Primary production, 2012 (TP)","Processing, 2012 (TP)","Services, 2012 (TP)","A Agriculture, forestry and fishing, 2012 (TP)","B Mining and quarrying, 2012 (TP)","C Manufacturing, 2012 (TP)","D Electricity, gas, steam and air conditioning supply, 2012 (TP)","E Water supply; sewerage, waste management and remediation activities, 2012 (TP)","F Construction, 2012 (TP)","G Wholesale and retail trade; repair of motor vehicles and motorcycles, 2012 (TP)","H Transportation and storage, 2012 (TP)","I Accommodation and food service activities, 2012 (TP)","J Information and communication, 2012 (TP)","K Financial and insurance activities, 2012 (TP)","L Real estate activities, 2012 (TP)","M Professional, scientific and technical activities, 2012 (TP)","N Administrative and support service activities, 2012 (TP)","O Public administration and defence; compulsory social security, 2012 (TP)","P Education, 2012 (TP)","Q Human health and social work activities, 2012 (TP)","R Arts, entertainment and recreation, 2012 (TP)","S Other service activities, 2012 (TP)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use, 2012 (TP)","U Activities of extraterritorial organisations and bodies, 2012 (TP)","X Industry unknown, 2012 (TP)"
"53810 Kuusimäki-Lavola  (Lappeenranta)",428,3,136,289,3,0,76,0,16,44,38,49,21,2,1,1,23,0,0,18,92,39,5,0,0,0
"53830 Rutola  (Lappeenranta)",21,2,5,14,2,0,0,0,0,5,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"53850 Skinnarila  (Lappeenranta)",2910,28,244,2638,28,0,84,0,0,160,112,78,78,393,5,13,200,10,19,1202,380,62,86,0,0,0
"53900 Pallo-Tysterniemi-Leiri  (Lappeenranta)",1071,33,342,696,33,10,278,0,0,54,59,4,54,80,0,16,66,3,255,38,66,26,29,0,0,0
"53920 Voisalmi  (Lappeenranta)",414,2,150,262,2,0,91,51,0,8,59,29,6,0,2,1,8,4,0,48,93,6,6,0,0,0
"53950 Kivisalmi  (Lappeenranta)",79,3,18,58,3,0,1,0,0,17,11,11,6,2,0,0,7,7,0,0,3,4,7,0,0,0
"54100 Joutseno Keskus  (Lappeenranta)",1700,80,744,876,80,2,592,0,0,150,85,137,33,6,13,9,22,48,29,132,290,12,60,0,0,0
"54110 Lampikangas  (Lappeenranta)",273,1,185,87,1,0,154,0,0,31,4,9,0,0,0,0,0,64,0,0,2,1,7,0,0,0
"54120 Pulp  (Lappeenranta)",534,28,389,117,28,0,363,0,2,24,34,22,3,0,1,0,1,9,0,18,27,0,2,0,0,0
"54190 Konnunsuo  (Lappeenranta)",74,3,38,33,3,0,0,0,38,0,0,0,1,0,0,0,0,0,0,0,32,0,0,0,0,0
"54230 Nuijamaa  (Lappeenranta)",508,35,6,467,35,1,1,0,0,4,105,30,0,0,0,0,18,1,301,3,0,2,7,0,0,0
"54250 Rapattila  (Lappeenranta)",42,8,0,34,8,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,10,0,0,0,0,0
"54260 Hanhijärvi  (Lappeenranta)",166,36,60,70,36,10,25,0,0,25,6,36,0,2,0,0,2,13,0,9,0,1,1,0,0,0
"54270 Vainikkala  (Lappeenranta)",243,35,15,193,35,0,0,0,0,15,0,125,4,1,0,0,1,0,61,0,0,0,1,0,0,0
"54300 Vilkjärvi  (Lappeenranta)",112,25,45,42,25,0,14,0,0,31,7,12,0,0,0,0,3,1,0,4,10,0,5,0,0,0
"54310 Hytti  (Lappeenranta)",58,13,7,38,13,0,4,0,0,3,1,35,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"54330 Simola  (Lappeenranta)",54,19,12,23,19,0,4,0,0,8,2,6,1,0,0,0,4,2,0,3,5,0,0,0,0,0
"54390 Pulsa  (Lappeenranta)",17,9,0,8,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"54410 Ylämaa Keskus  (Lappeenranta)",225,33,85,107,33,34,31,0,0,20,8,14,5,0,0,0,5,1,2,6,54,0,12,0,0,0
"54430 Hujakkala  (Lappeenranta)",30,20,9,1,20,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"54460 Ylijärvi  (Lappeenranta)",16,9,3,4,9,1,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54490 Ahomäki  (Miehikkälä)",34,12,9,13,12,7,1,0,0,1,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0
"54500 Taavetti-Somerharju  (Luumäki)",945,75,182,688,75,5,130,11,1,35,82,78,11,3,13,3,56,44,37,53,187,8,113,0,0,0
"54510 Uro  (Luumäki)",206,121,42,43,121,0,19,0,0,23,11,9,5,0,0,0,2,1,0,4,11,0,0,0,0,0
"54530 Luumäki  (Luumäki)",135,19,38,78,19,0,22,0,0,16,10,21,12,0,0,0,3,2,0,14,15,0,1,0,0,0
"54550 Suo-Anttila  (Luumäki)",17,8,7,2,8,5,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"54580 Somerharju  (Luumäki)",2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"54590 Kaitjärvi  (Luumäki)",11,7,0,4,7,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"54710 Lemi Keskus  (Lemi)",377,40,57,280,40,1,45,0,0,11,17,8,24,0,11,1,12,12,18,32,109,13,23,0,0,0
"54720 Laksiainen  (Lemi)",29,27,1,1,27,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54750 Välijoki  (Savitaipale)",45,30,5,10,30,0,0,0,0,5,0,6,0,0,0,0,1,0,0,0,3,0,0,0,0,0
"54770 Heituinlahti  (Savitaipale)",81,42,16,23,42,1,6,0,0,9,3,4,2,0,0,0,0,1,2,4,4,1,2,0,0,0
"54800 Savitaipale Keskus  (Savitaipale)",900,96,136,668,96,0,80,1,6,49,97,102,46,9,14,2,33,21,17,67,219,8,33,0,0,0
"54820 Kotimäki  (Lemi)",15,9,4,2,9,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54850 Kuukanniemi  (Lemi)",112,8,56,48,8,0,12,0,0,44,8,8,1,2,1,0,2,0,0,15,9,0,2,0,0,0
"54915 Saimaanharju-Kyläniemi  (Taipalsaari)",422,0,61,361,0,0,3,1,1,56,38,22,32,1,0,2,8,29,0,51,171,4,3,0,0,0
"54920 Taipalsaari  (Taipalsaari)",405,14,81,310,14,6,29,0,0,46,17,39,18,1,0,2,8,9,37,21,123,1,34,0,0,0
"54930 Levänen  (Taipalsaari)",42,28,7,7,28,0,0,0,0,7,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0
"54940 Solkei  (Taipalsaari)",20,8,10,2,8,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"54950 Pettilä  (Savitaipale)",12,8,1,3,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"54960 Vehkataipale  (Taipalsaari)",47,9,11,27,9,0,3,0,0,8,1,9,1,0,0,4,5,0,0,4,0,2,1,0,0,0
"55100 Imatra Keskus  (Imatra)",3337,55,1049,2233,55,0,662,18,35,334,475,155,206,160,136,71,154,213,137,173,222,38,93,0,0,0
"55120 Mansikkala-Tuulikallio  (Imatra)",2556,2,585,1969,2,0,301,33,16,235,444,106,81,12,7,10,95,90,214,299,464,81,65,1,0,0
"55300 Rauha-Tiuruniemi  (Lappeenranta)",252,5,92,155,5,0,75,0,10,7,17,81,14,0,0,0,4,19,0,12,1,1,6,0,0,0
"55320 Rauha  (Lappeenranta)",151,0,3,148,0,0,0,0,0,3,2,2,101,0,0,13,7,6,0,2,12,3,0,0,0,0
"55330 Tiuruniemi  (Lappeenranta)",1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"55400 Tainionkoski-Mustalampi  (Imatra)",210,2,22,186,2,0,7,6,0,9,63,3,20,0,0,3,1,2,0,69,25,0,0,0,0,0
"55420 Karhumäki-Karhukallio  (Imatra)",293,6,77,210,6,4,29,0,0,44,24,16,112,1,1,2,4,14,0,1,20,3,12,0,0,0
"55510 Sotkulampi-Linnasuo  (Imatra)",62,0,16,46,0,0,0,0,10,6,7,4,2,0,0,2,0,0,0,0,28,0,3,0,0,0
"55610 Rajapatsas-Teppanala  (Imatra)",474,7,124,343,7,0,93,0,9,22,53,32,29,5,5,1,3,3,145,23,36,1,7,0,0,0
"55700 Vintteri-Virasoja  (Imatra)",200,11,21,168,11,0,0,0,0,21,49,85,1,2,0,0,4,0,0,13,12,0,2,0,0,0
"55800 Vuoksenniska-Saarlampi  (Imatra)",3249,24,1871,1354,24,0,1778,10,4,79,264,141,75,5,8,7,43,41,35,95,589,3,48,0,0,0
"55910 Rautio-Kurkvuori  (Imatra)",346,1,31,314,1,0,26,0,0,5,13,23,4,3,0,1,7,5,143,62,44,0,9,0,0,0
"56100 Ruokolahti Keskus  (Ruokolahti)",573,35,32,506,35,0,8,11,0,13,54,41,8,5,3,7,12,17,22,118,167,10,42,0,0,0
"56120 Salosaari  (Ruokolahti)",49,6,4,39,6,0,0,0,0,4,6,4,4,0,1,0,0,1,0,0,22,0,1,0,0,0
"56140 Äitsaari  (Ruokolahti)",30,22,4,4,22,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"56210 Virmutjoki  (Ruokolahti)",73,9,5,59,9,0,0,0,0,5,5,17,0,0,0,0,3,27,0,7,0,0,0,0,0,0
"56310 Syyspohja  (Ruokolahti)",29,15,5,9,15,0,1,0,0,4,0,1,0,0,0,0,0,2,0,0,6,0,0,0,0,0
"56330 Utula  (Ruokolahti)",15,10,1,4,10,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"56350 Kyläniemi  (Taipalsaari)",5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"56410 Kaiturinpää  (Ruokolahti)",23,2,1,20,2,0,0,0,0,1,2,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"56440 Pohja-Lankila  (Ruokolahti)",32,15,1,16,15,0,0,0,0,1,2,9,2,0,0,0,1,2,0,0,0,0,0,0,0,0
"56510 Puntala  (Ruokolahti)",148,22,61,65,22,0,47,0,0,14,1,19,7,0,1,1,0,20,0,15,0,0,1,0,0,0
"56550 Niska-Pietilä  (Rautjärvi)",15,7,3,5,7,0,2,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"56610 Rautjärvi  (Rautjärvi)",96,1,21,74,1,7,5,0,0,9,6,10,1,1,0,0,8,1,0,6,40,0,1,0,0,0
"56640 Purnujärvi  (Rautjärvi)",11,8,0,3,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"56710 Miettilä  (Rautjärvi)",8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"56730 Laikko  (Rautjärvi)",30,9,3,18,9,0,1,0,0,2,1,2,0,1,0,0,0,12,0,0,0,0,2,0,0,0
"56800 Simpele  (Rautjärvi)",854,50,389,415,50,0,365,0,5,19,55,20,36,14,8,15,18,15,26,78,98,9,23,0,0,0
"57100 Heikinpohja-Piispanmäki  (Savonlinna)",2421,34,139,2248,34,0,35,13,0,91,502,122,73,155,98,84,203,67,99,386,250,42,167,0,0,0
"57120 Savonlinna  (Savonlinna)",1036,0,0,1036,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1033,0,0,0,0,0
"57130 Savonlinna Keskus  (Savonlinna)",1235,63,25,1147,63,0,9,0,11,5,115,7,152,10,20,8,137,94,310,10,164,70,50,0,0,0
"57170 Sortteerinlahti-Talvisalo  (Savonlinna)",463,3,54,406,3,0,44,0,0,10,21,6,11,0,0,0,3,2,12,0,310,0,41,0,0,0
"57200 Miekonniemi-Venäjänniemi  (Savonlinna)",1155,0,356,799,0,0,316,0,0,40,151,16,38,11,1,2,32,82,1,392,60,4,9,0,0,0
"57210 Nojanmaa  (Savonlinna)",932,6,308,618,6,0,258,0,9,41,300,27,4,54,4,1,8,10,0,34,164,1,11,0,0,0
"57220 Haka-alue-Viuhonmäki  (Savonlinna)",316,1,36,279,1,0,0,2,0,34,85,33,9,13,0,0,8,0,0,0,128,0,3,0,0,0
"57230 Inkerinkylä  (Savonlinna)",1331,40,734,557,40,0,473,19,35,207,118,144,26,10,0,0,19,30,0,71,104,5,30,0,0,0
"57310 Rinkilä  (Savonlinna)",98,34,15,49,34,0,6,0,0,9,9,16,2,0,0,0,2,1,0,5,1,9,4,0,0,0
"57510 Laitaatsilta  (Savonlinna)",113,2,26,85,2,0,11,0,0,15,60,2,21,0,0,0,1,1,0,0,0,0,0,0,0,0
"57600 Poukkusilta-Pihlajaniemi  (Savonlinna)",279,10,42,227,10,0,2,0,9,31,9,15,0,0,0,0,3,2,0,46,135,12,5,0,0,0
"57710 Kellarpelto-Rantakoivikko  (Savonlinna)",200,5,50,145,5,0,23,0,0,27,27,17,5,2,0,1,17,6,0,18,37,4,11,0,0,0
"57810 Aholahti  (Savonlinna)",58,12,16,30,12,0,6,0,0,10,6,3,1,1,0,0,0,5,0,0,0,13,1,0,0,0
"58130 Oravi  (Savonlinna)",43,13,1,29,13,0,1,0,0,0,0,4,16,0,0,0,0,6,0,0,3,0,0,0,0,0
"58140 Ahvensalmi  (Savonlinna)",9,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"58150 Makkola  (Savonlinna)",21,18,1,2,18,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"58160 Karvila  (Enonkoski)",19,15,1,3,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"58170 Simanala  (Enonkoski)",34,12,11,11,12,0,0,0,0,11,1,4,0,1,1,0,0,1,0,0,3,0,0,0,0,0
"58175 Enonkoski Keskus  (Enonkoski)",320,37,26,257,37,0,7,0,0,19,41,54,6,2,1,0,4,11,16,0,109,2,11,0,0,0
"58180 Ihamaniemi  (Enonkoski)",14,10,1,3,10,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"58200 Kerimäki Keskus  (Savonlinna)",974,109,124,741,109,0,50,1,3,70,72,104,58,3,9,1,39,51,26,53,272,16,37,0,0,0
"58220 Louhi  (Savonlinna)",22,8,1,13,8,0,0,0,0,1,0,2,0,0,0,0,2,0,0,4,4,0,1,0,0,0
"58260 Kumpuranta  (Savonlinna)",17,6,4,7,6,0,1,0,0,3,1,1,0,0,1,0,0,1,0,3,0,0,0,0,0,0
"58300 Savonranta Keskus  (Savonlinna)",129,17,22,90,17,0,10,0,1,11,6,14,5,0,1,1,2,1,4,14,22,2,18,0,0,0
"58320 Raikuu  (Savonlinna)",56,42,9,5,42,0,6,0,0,3,2,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0
"58350 Villala  (Kitee)",21,5,2,14,5,0,0,0,0,2,4,1,3,0,1,0,1,0,0,3,0,0,1,0,0,0
"58360 Säimen  (Savonlinna)",43,9,20,14,9,0,19,0,0,1,0,3,0,0,0,0,0,0,0,0,11,0,0,0,0,0
"58390 Rönkönvaara  (Savonlinna)",12,5,3,4,5,0,2,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"58410 Haapakallio  (Savonlinna)",80,7,29,44,7,1,22,1,0,5,1,8,6,0,0,0,2,1,0,10,15,0,1,0,0,0
"58420 Silvola  (Savonlinna)",46,11,28,7,11,3,19,0,0,6,3,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"58430 Kulennoinen  (Savonlinna)",89,18,22,49,18,0,1,0,12,9,0,17,8,0,0,0,3,1,0,4,14,0,2,0,0,0
"58450 Punkaharju  (Savonlinna)",267,2,10,255,2,0,6,0,0,4,14,1,27,0,0,0,29,2,0,26,127,27,2,0,0,0
"58500 Punkasalmi  (Savonlinna)",1091,20,663,408,20,1,629,0,2,31,62,28,22,7,5,2,16,14,20,41,159,7,25,0,0,0
"58520 Hiukkajoki  (Savonlinna)",55,39,6,10,39,0,2,0,0,4,0,1,6,1,0,0,0,0,0,0,0,2,0,0,0,0
"58550 Putikko  (Savonlinna)",110,50,17,43,50,0,5,0,0,12,1,14,0,2,0,0,1,1,0,1,17,5,1,0,0,0
"58570 Ruhvana  (Savonlinna)",11,8,3,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58580 Vuoriniemi  (Savonlinna)",24,5,2,17,5,0,0,0,0,2,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"58610 Telakanava  (Sulkava)",23,16,1,6,16,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,0,1,0,0,0
"58620 Lohilahti  (Sulkava)",67,29,5,33,29,0,0,0,0,5,8,7,0,0,1,0,0,0,0,5,10,0,2,0,0,0
"58650 Kiviapaja  (Savonlinna)",22,18,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
"58680 Piojärvi  (Savonlinna)",16,4,5,7,4,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"58690 Ala-Särkilahti-Piojärvi  (Savonlinna)",44,25,3,16,25,0,0,0,0,3,1,10,2,0,0,0,0,0,0,3,0,0,0,0,0,0
"58700 Sulkava Keskus  (Sulkava)",653,75,140,438,75,9,97,1,0,33,63,12,28,4,7,1,41,58,39,35,104,3,43,0,0,0
"58720 Kaartilankoski  (Sulkava)",50,26,10,14,26,0,2,0,2,6,0,3,0,0,0,0,1,0,0,0,9,1,0,0,0,0
"58770 Pihlajalahti  (Savonlinna)",46,19,7,20,19,0,0,0,0,7,1,1,14,0,0,0,0,4,0,0,0,0,0,0,0,0
"58810 Kallislahti  (Savonlinna)",33,11,8,14,11,0,3,0,0,5,3,0,0,0,0,0,0,1,0,5,5,0,0,0,0,0
"58830 Parkumäki  (Rantasalmi)",38,26,2,10,26,0,2,0,0,0,0,1,0,2,0,1,0,0,0,5,1,0,0,0,0,0
"58850 Hiltula  (Rantasalmi)",10,5,4,1,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"58900 Rantasalmi Keskus  (Rantasalmi)",764,101,108,555,101,0,55,3,16,34,75,40,33,5,23,4,11,32,33,64,185,16,34,0,0,0
"58910 Rantasalmi Asemanseutu  (Rantasalmi)",65,9,41,15,9,0,40,0,0,1,0,5,1,0,0,1,0,0,0,7,1,0,0,0,0,0
"58920 Kolkontaipale  (Rantasalmi)",57,41,7,9,41,0,4,0,0,3,1,1,0,1,0,0,3,1,0,0,1,1,0,0,0,0
"58940 Tuusmäki  (Rantasalmi)",57,49,2,6,49,0,0,0,0,2,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0
"59100 Parikkala Keskus  (Parikkala)",937,62,143,732,62,0,69,32,0,42,94,52,42,7,19,5,22,42,72,69,254,10,44,0,0,0
"59130 Koitsanlahti  (Parikkala)",34,19,4,11,19,0,3,0,0,1,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
"59210 Melkoniemi  (Parikkala)",21,17,0,4,17,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"59310 Särkisalmi  (Parikkala)",211,47,66,98,47,0,9,0,3,54,29,13,43,0,0,0,3,3,0,1,1,1,4,0,0,0
"59320 Haapaoja  (Parikkala)",10,7,2,1,7,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"59410 Kirjavala  (Parikkala)",51,32,5,14,32,0,1,0,0,4,5,5,0,1,0,0,0,0,0,0,1,1,1,0,0,0
"59510 Maironiemi  (Parikkala)",110,21,37,52,21,0,3,0,0,34,14,6,0,0,0,0,0,0,1,7,21,0,3,0,0,0
"59520 Saari  (Parikkala)",22,17,1,4,17,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"59530 Mikkolanniemi  (Parikkala)",5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"59610 Tarnala  (Parikkala)",36,22,9,5,22,0,8,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"59710 Kummunkylä  (Parikkala)",18,11,2,5,11,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"59720 Niukkala  (Parikkala)",46,8,12,26,8,0,3,0,0,9,4,0,2,0,5,0,2,3,2,0,8,0,0,0,0,0
"59730 Uukuniemi  (Parikkala)",11,4,1,6,4,0,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"59800 Kesälahti Keskus  (Kitee)",732,66,347,319,66,0,162,0,0,185,49,15,37,1,7,2,6,13,17,34,118,0,20,0,0,0
"59810 Suurikylä  (Kitee)",15,3,0,12,3,0,0,0,0,0,3,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0
"59820 Purujärvi-Rajavaara  (Kitee)",23,15,1,7,15,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0
"60100 Seinäjoki Keskus  (Seinäjoki)",10145,15,1902,8227,15,4,938,95,62,803,1371,927,440,398,335,175,646,524,967,735,1099,256,354,0,0,1
"60120 Pohja  (Seinäjoki)",1762,29,667,1066,29,5,285,0,23,354,680,46,23,10,9,5,72,44,0,20,65,48,40,4,0,0
"60150 Kasperi  (Seinäjoki)",283,1,53,229,1,0,17,0,0,36,31,24,5,0,4,2,14,4,0,42,89,3,11,0,0,0
"60200 Törnävä  (Seinäjoki)",1891,53,287,1550,53,0,10,49,1,227,97,128,211,6,2,6,38,18,5,307,672,20,40,0,0,1
"60220 Huhtala  (Seinäjoki)",3893,41,7,3845,41,0,2,0,0,5,12,7,13,5,1,24,19,9,0,143,3387,49,176,0,0,0
"60280 Eskoon Keskuslaitosalue  (Seinäjoki)",36,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,10,0,0,0,0,0
"60320 Alakylä-Jouppi  (Seinäjoki)",2644,33,869,1742,33,21,681,0,3,164,389,79,82,129,4,9,207,32,322,231,183,22,53,0,0,0
"60420 Impivaara  (Seinäjoki)",150,19,40,91,19,0,2,0,2,36,11,17,2,1,1,0,2,18,0,15,14,2,8,0,0,0
"60450 Munakka  (Ilmajoki)",20,10,2,8,10,0,2,0,0,0,1,1,0,0,0,0,0,1,0,4,1,0,0,0,0,0
"60510 Hyllykallio  (Seinäjoki)",2256,28,556,1672,28,12,250,4,33,257,850,310,49,7,18,20,68,73,0,62,151,4,60,0,0,0
"60550 Nurmo Keskus  (Seinäjoki)",2737,74,1920,743,74,0,1827,0,15,78,320,55,5,0,11,3,25,7,22,109,117,18,51,0,0,0
"60560 Halkosaari  (Seinäjoki)",76,15,10,51,15,0,2,0,0,8,7,2,0,0,3,0,1,0,0,10,28,0,0,0,0,0
"60640 Kurjenneva  (Seinäjoki)",127,7,22,98,7,0,8,0,0,14,14,9,0,0,1,1,0,1,0,16,51,1,4,0,0,0
"60720 Tuomikylä  (Ilmajoki)",217,32,44,141,32,1,15,0,0,28,15,22,0,1,0,0,3,2,9,18,61,1,9,0,0,0
"60760 Pohjanluoma  (Ilmajoki)",220,25,68,127,25,0,18,0,30,20,20,77,2,1,0,1,7,4,0,12,3,0,0,0,0,0
"60800 Ilmajoki Keskus  (Ilmajoki)",2067,170,281,1616,170,12,135,1,4,129,185,98,40,17,29,14,75,69,115,344,510,34,86,0,0,0
"61100 Peräseinäjoki Keskus  (Seinäjoki)",897,41,376,480,41,26,301,0,0,49,115,31,12,19,11,24,12,12,9,35,148,13,39,0,0,0
"61110 Vuolle  (Seinäjoki)",21,8,12,1,8,0,2,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61120 Louko  (Seinäjoki)",69,15,11,43,15,0,1,0,0,10,7,5,0,0,0,0,4,0,0,8,19,0,0,0,0,0
"61140 Pasto  (Seinäjoki)",17,12,4,1,12,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61150 Sydänmaa  (Alavus)",6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"61160 Koura  (Seinäjoki)",105,29,50,26,29,3,45,0,0,2,3,5,0,0,0,0,0,0,0,6,12,0,0,0,0,0
"61170 Sääskiniemi  (Alavus)",28,11,3,14,11,2,0,0,0,1,2,6,0,0,0,0,0,0,0,1,3,0,2,0,0,0
"61180 Haapaluoma  (Seinäjoki)",50,20,0,30,20,0,0,0,0,0,5,20,0,0,0,0,0,1,0,3,1,0,0,0,0,0
"61220 Myllysalo  (Kurikka)",57,30,9,18,30,0,7,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0
"61230 Luopa  (Kurikka)",185,49,25,111,49,0,12,0,0,13,5,90,0,0,0,0,1,0,0,11,0,0,4,0,0,0
"61250 Jalasto  (Jalasjärvi)",44,26,11,7,26,2,2,0,1,6,0,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"61270 Luopajärvi  (Jalasjärvi)",162,79,40,43,79,2,29,0,0,9,14,8,0,0,1,0,0,0,0,10,10,0,0,0,0,0
"61280 Jokipii  (Jalasjärvi)",246,11,202,33,11,0,193,0,2,7,6,4,0,1,0,0,0,2,0,5,11,1,3,0,0,0
"61290 Taivalmaa  (Jalasjärvi)",19,6,4,9,6,0,1,0,0,3,1,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"61300 Kurikka Keskus  (Kurikka)",2841,67,983,1791,67,0,779,17,9,178,281,73,50,13,39,13,76,120,120,230,652,27,97,0,0,0
"61310 Panttila  (Kurikka)",105,14,50,41,14,0,22,0,0,28,14,5,1,0,0,0,2,0,0,7,7,1,4,0,0,0
"61330 Koskenkorva  (Ilmajoki)",478,62,221,195,62,2,188,0,3,28,66,40,5,0,3,10,7,0,6,24,26,0,8,0,0,0
"61340 Nopankylä  (Ilmajoki)",40,18,9,13,18,2,1,0,0,6,4,0,1,0,0,0,0,0,0,4,0,0,4,0,0,0
"61350 Huissi  (Ilmajoki)",62,33,14,15,33,0,3,0,0,11,0,5,0,0,0,0,3,0,0,5,0,0,2,0,0,0
"61360 Mieto  (Kurikka)",158,39,76,43,39,0,51,0,0,25,8,3,0,1,0,0,8,3,0,17,0,1,2,0,0,0
"61370 Lohiluoma  (Kurikka)",78,28,31,19,28,0,18,0,0,13,2,5,2,0,3,3,3,0,0,0,0,0,1,0,0,0
"61380 Polvenkylä  (Kurikka)",32,23,6,3,23,0,1,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"61400 Ylistaro Keskus  (Seinäjoki)",724,27,215,481,27,3,139,0,1,72,114,26,11,0,10,3,22,4,8,55,190,6,32,0,0,1
"61410 Ylistaro Asemanseutu  (Seinäjoki)",155,49,58,48,49,0,30,0,0,28,13,22,2,0,0,0,0,1,0,6,3,1,0,0,0,0
"61430 Isorehto  (Seinäjoki)",48,31,9,7,31,0,2,0,0,7,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,1
"61440 Untamala  (Seinäjoki)",39,20,13,6,20,0,6,0,1,6,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0
"61450 Kylänpää  (Seinäjoki)",158,41,92,25,41,0,88,0,0,4,10,5,0,0,0,0,3,0,0,5,2,0,0,0,0,0
"61460 Hanhikoski  (Seinäjoki)",33,10,1,22,10,0,0,0,0,1,2,7,0,0,0,0,0,1,0,0,9,0,3,0,0,0
"61470 Kitinoja  (Seinäjoki)",37,7,13,17,7,0,3,0,0,10,5,0,0,0,0,0,0,2,0,3,1,0,6,0,0,0
