"Postal code area","Aged 18 or over, total, 2012 (KO)","Basic level studies, 2012 (KO)","With education, total, 2012 (KO)","Matriculation examination, 2012 (KO)","Vocational diploma, 2012 (KO)","Academic degree - Lower level university degree, 2012 (KO)","Academic degree - Higher level university degree, 2012 (KO)"
"52970 Pankalahti-Ahvenainen  (Mäntyharju)",88,43,45,1,39,4,1
"52980 Ahvenainen  (Mäntyharju)",58,33,25,1,22,1,1
"53100 Lappeenranta keskus  (Lappeenranta)",8997,2548,6449,721,3802,1031,895
"53130 Keskussairaala-alue-Kimpinen  (Lappeenranta)",560,106,454,50,265,78,61
"53200 Kaukas-Tirilä  (Lappeenranta)",1252,399,853,52,620,104,77
"53300 Lauritsala-Mälkiä  (Lappeenranta)",6492,2012,4480,251,3288,569,372
"53400 Laihia  (Lappeenranta)",1420,355,1065,48,766,153,98
"53420 Mustola  (Lappeenranta)",442,116,326,11,235,56,24
"53500 Parkkarila-Harapainen-Reijola  (Lappeenranta)",3922,1025,2897,209,1955,436,297
"53550 Kourulanmäki  (Lappeenranta)",746,204,542,21,377,82,62
"53600 Kesämäki  (Lappeenranta)",2167,620,1547,219,938,199,191
"53650 Mattila-Kuusela  (Lappeenranta)",1657,495,1162,44,857,143,118
"53810 Kuusimäki-Lavola  (Lappeenranta)",3336,970,2366,319,1460,332,255
"53830 Rutola  (Lappeenranta)",454,99,355,11,242,58,44
"53850 Skinnarila  (Lappeenranta)",8579,2030,6549,1375,3163,921,1090
"53900 Pallo-Tysterniemi-Leiri  (Lappeenranta)",2258,474,1784,245,966,307,266
"53920 Voisalmi  (Lappeenranta)",2673,751,1922,128,1318,253,223
"53950 Kivisalmi  (Lappeenranta)",1750,493,1257,71,866,177,143
"54100 Joutseno Keskus  (Lappeenranta)",4462,1475,2987,119,2350,324,194
"54110 Lampikangas  (Lappeenranta)",877,230,647,26,493,91,37
"54120 Pulp  (Lappeenranta)",1406,445,961,33,774,98,56
"54190 Konnunsuo  (Lappeenranta)",71,26,45,1,39,3,2
"54230 Nuijamaa  (Lappeenranta)",597,221,376,23,299,38,16
"54250 Rapattila  (Lappeenranta)",152,64,88,2,79,6,1
"54260 Hanhijärvi  (Lappeenranta)",573,133,440,18,323,64,35
"54270 Vainikkala  (Lappeenranta)",381,130,251,16,220,13,2
"54300 Vilkjärvi  (Lappeenranta)",478,157,321,10,263,33,15
"54310 Hytti  (Lappeenranta)",312,66,246,9,185,27,25
"54330 Simola  (Lappeenranta)",353,111,242,7,208,19,8
"54390 Pulsa  (Lappeenranta)",138,65,73,2,63,3,5
"54410 Ylämaa Keskus  (Lappeenranta)",829,374,455,17,382,37,19
"54430 Hujakkala  (Lappeenranta)",135,60,75,2,65,6,2
"54460 Ylijärvi  (Lappeenranta)",86,45,41,0,38,1,2
"54490 Ahomäki  (Miehikkälä)",170,89,81,3,71,3,4
"54500 Taavetti-Somerharju  (Luumäki)",2436,1010,1426,76,1134,134,82
"54510 Uro  (Luumäki)",358,143,215,9,179,13,14
"54530 Luumäki  (Luumäki)",982,256,726,44,527,79,76
"54550 Suo-Anttila  (Luumäki)",75,38,37,2,29,5,1
"54580 Somerharju  (Luumäki)",30,13,17,0,14,1,2
"54590 Kaitjärvi  (Luumäki)",114,49,65,2,56,4,3
"54710 Lemi Keskus  (Lemi)",1144,448,696,33,547,65,51
"54720 Laksiainen  (Lemi)",124,46,78,3,69,4,2
"54750 Välijoki  (Savitaipale)",249,98,151,9,124,13,5
"54770 Heituinlahti  (Savitaipale)",495,215,280,12,242,17,9
"54800 Savitaipale Keskus  (Savitaipale)",2281,905,1376,92,1010,157,117
"54820 Kotimäki  (Lemi)",213,76,137,1,111,17,8
"54850 Kuukanniemi  (Lemi)",824,216,608,32,440,86,50
"54915 Saimaanharju-Kyläniemi  (Taipalsaari)",1384,302,1082,63,736,175,108
"54920 Taipalsaari  (Taipalsaari)",1195,336,859,36,610,119,94
"54930 Levänen  (Taipalsaari)",255,100,155,11,126,11,7
"54940 Solkei  (Taipalsaari)",99,33,66,2,53,8,3
"54950 Pettilä  (Savitaipale)",100,51,49,4,41,1,3
"54960 Vehkataipale  (Taipalsaari)",458,118,340,14,247,38,41
"55100 Imatra Keskus  (Imatra)",8494,2526,5968,332,4450,748,438
"55120 Mansikkala-Tuulikallio  (Imatra)",2817,1015,1802,117,1335,204,146
"55300 Rauha-Tiuruniemi  (Lappeenranta)",800,214,586,21,454,59,52
"55320 Rauha  (Lappeenranta)",435,77,358,12,279,44,23
"55330 Tiuruniemi  (Lappeenranta)",54,16,38,3,25,2,8
"55400 Tainionkoski-Mustalampi  (Imatra)",1156,342,814,40,593,92,89
"55420 Karhumäki-Karhukallio  (Imatra)",1768,520,1248,51,947,152,98
"55510 Sotkulampi-Linnasuo  (Imatra)",1179,485,694,50,544,64,36
"55610 Rajapatsas-Teppanala  (Imatra)",2513,890,1623,95,1323,128,77
"55700 Vintteri-Virasoja  (Imatra)",1158,335,823,41,661,85,36
"55800 Vuoksenniska-Saarlampi  (Imatra)",3746,1520,2226,92,1811,205,118
"55910 Rautio-Kurkvuori  (Imatra)",1392,446,946,47,769,80,50
"56100 Ruokolahti Keskus  (Ruokolahti)",1854,718,1136,38,881,144,73
"56120 Salosaari  (Ruokolahti)",674,181,493,21,367,55,50
"56140 Äitsaari  (Ruokolahti)",232,106,126,4,105,8,9
"56210 Virmutjoki  (Ruokolahti)",353,137,216,8,174,19,15
"56310 Syyspohja  (Ruokolahti)",202,91,111,3,92,10,6
"56330 Utula  (Ruokolahti)",31,17,14,0,11,3,0
"56350 Kyläniemi  (Taipalsaari)",20,..,..,..,..,..,..
"56410 Kaiturinpää  (Ruokolahti)",141,62,79,6,58,8,7
"56440 Pohja-Lankila  (Ruokolahti)",206,85,121,2,95,10,14
"56510 Puntala  (Ruokolahti)",346,114,232,10,190,23,9
"56550 Niska-Pietilä  (Rautjärvi)",116,37,79,2,67,9,1
"56610 Rautjärvi  (Rautjärvi)",545,215,330,13,283,16,18
"56640 Purnujärvi  (Rautjärvi)",91,38,53,2,48,1,2
"56710 Miettilä  (Rautjärvi)",129,47,82,6,64,9,3
"56730 Laikko  (Rautjärvi)",280,107,173,4,155,8,6
"56800 Simpele  (Rautjärvi)",2250,954,1296,53,1093,93,57
"57100 Heikinpohja-Piispanmäki  (Savonlinna)",3491,1047,2444,309,1597,277,261
"57120 Savonlinna  (Savonlinna)",6,..,..,..,..,..,..
"57130 Savonlinna Keskus  (Savonlinna)",1882,538,1344,196,795,190,163
"57170 Sortteerinlahti-Talvisalo  (Savonlinna)",1845,626,1219,133,827,169,90
"57200 Miekonniemi-Venäjänniemi  (Savonlinna)",2150,555,1595,107,1161,165,162
"57210 Nojanmaa  (Savonlinna)",2160,549,1611,76,1217,202,116
"57220 Haka-alue-Viuhonmäki  (Savonlinna)",1381,555,826,32,679,81,34
"57230 Inkerinkylä  (Savonlinna)",2903,960,1943,101,1551,189,102
"57310 Rinkilä  (Savonlinna)",580,170,410,17,321,45,27
"57510 Laitaatsilta  (Savonlinna)",403,87,316,21,197,46,52
"57600 Poukkusilta-Pihlajaniemi  (Savonlinna)",1562,336,1226,68,814,172,172
"57710 Kellarpelto-Rantakoivikko  (Savonlinna)",2359,568,1791,80,1253,251,207
"57810 Aholahti  (Savonlinna)",278,87,191,9,147,28,7
"58130 Oravi  (Savonlinna)",102,45,57,1,39,9,8
"58140 Ahvensalmi  (Savonlinna)",74,31,43,1,35,3,4
"58150 Makkola  (Savonlinna)",177,56,121,3,100,14,4
"58160 Karvila  (Enonkoski)",164,72,92,5,76,10,1
"58170 Simanala  (Enonkoski)",213,68,145,9,113,18,5
"58175 Enonkoski Keskus  (Enonkoski)",792,317,475,20,388,41,26
"58180 Ihamaniemi  (Enonkoski)",131,57,74,0,62,8,4
"58200 Kerimäki Keskus  (Savonlinna)",2827,1013,1814,81,1451,170,112
"58220 Louhi  (Savonlinna)",352,120,232,10,194,21,7
"58260 Kumpuranta  (Savonlinna)",175,56,119,7,98,11,3
"58300 Savonranta Keskus  (Savonlinna)",640,278,362,10,325,17,10
"58320 Raikuu  (Savonlinna)",168,54,114,4,102,7,1
"58350 Villala  (Kitee)",189,88,101,1,90,7,3
"58360 Säimen  (Savonlinna)",206,91,115,4,101,6,4
"58390 Rönkönvaara  (Savonlinna)",73,29,44,2,37,3,2
"58410 Haapakallio  (Savonlinna)",456,109,347,18,266,42,21
"58420 Silvola  (Savonlinna)",249,64,185,6,144,23,12
"58430 Kulennoinen  (Savonlinna)",389,116,273,14,211,24,24
"58450 Punkaharju  (Savonlinna)",352,94,258,18,169,40,31
"58500 Punkasalmi  (Savonlinna)",1444,621,823,28,653,89,53
"58520 Hiukkajoki  (Savonlinna)",275,97,178,8,149,12,9
"58550 Putikko  (Savonlinna)",383,164,219,7,177,22,13
"58570 Ruhvana  (Savonlinna)",67,22,45,0,43,2,0
"58580 Vuoriniemi  (Savonlinna)",113,46,67,5,54,4,4
"58610 Telakanava  (Sulkava)",122,43,79,7,64,7,1
"58620 Lohilahti  (Sulkava)",264,121,143,8,124,3,8
"58650 Kiviapaja  (Savonlinna)",106,42,64,7,51,5,1
"58680 Piojärvi  (Savonlinna)",45,22,23,2,17,4,0
"58690 Ala-Särkilahti-Piojärvi  (Savonlinna)",87,36,51,1,49,1,0
"58700 Sulkava Keskus  (Sulkava)",1917,789,1128,70,885,110,63
"58720 Kaartilankoski  (Sulkava)",266,108,158,13,125,13,7
"58770 Pihlajalahti  (Savonlinna)",222,98,124,8,102,12,2
"58810 Kallislahti  (Savonlinna)",271,92,179,9,137,23,10
"58830 Parkumäki  (Rantasalmi)",261,86,175,8,143,17,7
"58850 Hiltula  (Rantasalmi)",94,40,54,1,48,2,3
"58900 Rantasalmi Keskus  (Rantasalmi)",2209,803,1406,65,1112,136,93
"58910 Rantasalmi Asemanseutu  (Rantasalmi)",160,58,102,10,82,7,3
"58920 Kolkontaipale  (Rantasalmi)",282,84,198,7,162,17,12
"58940 Tuusmäki  (Rantasalmi)",209,68,141,8,124,5,4
"59100 Parikkala Keskus  (Parikkala)",2069,812,1257,57,984,132,84
"59130 Koitsanlahti  (Parikkala)",164,72,92,3,80,5,4
"59210 Melkoniemi  (Parikkala)",135,63,72,3,62,6,1
"59310 Särkisalmi  (Parikkala)",807,283,524,18,437,42,27
"59320 Haapaoja  (Parikkala)",87,32,55,3,46,3,3
"59410 Kirjavala  (Parikkala)",390,176,214,4,191,13,6
"59510 Maironiemi  (Parikkala)",405,183,222,5,194,14,9
"59520 Saari  (Parikkala)",123,43,80,1,65,10,4
"59530 Mikkolanniemi  (Parikkala)",87,28,59,4,45,6,4
"59610 Tarnala  (Parikkala)",166,70,96,3,86,5,2
"59710 Kummunkylä  (Parikkala)",96,45,51,2,48,1,0
"59720 Niukkala  (Parikkala)",135,57,78,2,66,5,5
"59730 Uukuniemi  (Parikkala)",106,42,64,1,53,5,5
"59800 Kesälahti Keskus  (Kitee)",1435,581,854,31,702,72,49
"59810 Suurikylä  (Kitee)",83,31,52,3,45,1,3
"59820 Purujärvi-Rajavaara  (Kitee)",141,48,93,6,81,5,1
"60100 Seinäjoki Keskus  (Seinäjoki)",8449,2242,6207,803,3880,909,615
"60120 Pohja  (Seinäjoki)",2112,516,1596,149,1129,217,101
"60150 Kasperi  (Seinäjoki)",3479,845,2634,158,1944,387,145
"60200 Törnävä  (Seinäjoki)",7582,1223,6359,476,3928,1191,764
"60220 Huhtala  (Seinäjoki)",1711,385,1326,128,832,209,157
"60280 Eskoon Keskuslaitosalue  (Seinäjoki)",2,..,..,..,..,..,..
"60320 Alakylä-Jouppi  (Seinäjoki)",5224,1000,4224,375,2721,648,480
"60420 Impivaara  (Seinäjoki)",793,137,656,37,425,107,87
"60450 Munakka  (Ilmajoki)",308,85,223,4,180,28,11
"60510 Hyllykallio  (Seinäjoki)",5829,1001,4828,327,3083,886,532
"60550 Nurmo Keskus  (Seinäjoki)",3227,851,2376,146,1702,333,195
"60560 Halkosaari  (Seinäjoki)",456,80,376,19,264,74,19
"60640 Kurjenneva  (Seinäjoki)",440,90,350,12,271,50,17
"60720 Tuomikylä  (Ilmajoki)",1275,233,1042,48,709,195,90
"60760 Pohjanluoma  (Ilmajoki)",738,180,558,22,451,63,22
"60800 Ilmajoki Keskus  (Ilmajoki)",4560,1337,3223,187,2373,436,227
"61100 Peräseinäjoki Keskus  (Seinäjoki)",1689,617,1072,47,861,130,34
"61110 Vuolle  (Seinäjoki)",157,60,97,3,76,13,5
"61120 Louko  (Seinäjoki)",502,124,378,14,279,63,22
"61140 Pasto  (Seinäjoki)",109,31,78,5,64,8,1
"61150 Sydänmaa  (Alavus)",50,20,30,3,24,2,1
"61160 Koura  (Seinäjoki)",452,172,280,16,224,20,20
"61170 Sääskiniemi  (Alavus)",247,83,164,11,136,8,9
"61180 Haapaluoma  (Seinäjoki)",192,72,120,7,105,5,3
"61220 Myllysalo  (Kurikka)",193,70,123,3,103,5,12
"61230 Luopa  (Kurikka)",576,179,397,30,315,38,14
"61250 Jalasto  (Jalasjärvi)",230,73,157,11,128,13,5
"61270 Luopajärvi  (Jalasjärvi)",486,145,341,30,254,37,20
"61280 Jokipii  (Jalasjärvi)",466,176,290,17,239,26,8
"61290 Taivalmaa  (Jalasjärvi)",106,35,71,4,60,5,2
"61300 Kurikka Keskus  (Kurikka)",5513,1712,3801,228,2979,398,196
"61310 Panttila  (Kurikka)",608,176,432,29,345,37,21
"61330 Koskenkorva  (Ilmajoki)",1692,555,1137,61,920,118,38
"61340 Nopankylä  (Ilmajoki)",223,74,149,6,122,16,5
"61350 Huissi  (Ilmajoki)",337,111,226,9,189,21,7
"61360 Mieto  (Kurikka)",844,264,580,32,477,56,15
"61370 Lohiluoma  (Kurikka)",303,120,183,9,146,22,6
"61380 Polvenkylä  (Kurikka)",131,45,86,6,76,3,1
"61400 Ylistaro Keskus  (Seinäjoki)",1668,629,1039,45,776,145,73
"61410 Ylistaro Asemanseutu  (Seinäjoki)",652,232,420,19,336,49,16
"61430 Isorehto  (Seinäjoki)",297,78,219,9,180,17,13
"61440 Untamala  (Seinäjoki)",164,66,98,3,73,16,6
"61450 Kylänpää  (Seinäjoki)",520,198,322,18,275,19,10
"61460 Hanhikoski  (Seinäjoki)",182,61,121,5,92,20,4
"61470 Kitinoja  (Seinäjoki)",302,75,227,12,173,30,12
"61500 Isokyrö Keskus  (Isokyrö)",2226,711,1515,99,1126,170,120
"61520 Lehmäjoki  (Isokyrö)",203,70,133,7,107,13,6
"61550 Orismala  (Isokyrö)",555,196,359,20,284,36,19
"61560 Orisberg  (Isokyrö)",45,12,33,2,28,3,0
"61600 Jalasjärvi Keskus  (Jalasjärvi)",3311,1162,2149,137,1648,230,134
"61630 Hirvijärvi  (Jalasjärvi)",261,83,178,11,139,23,5
"61640 Ala-Valli  (Jalasjärvi)",191,64,127,7,106,12,2
"61650 Kalakoski  (Seinäjoki)",330,134,196,10,165,13,8
"61680 Mantila  (Jalasjärvi)",205,66,139,2,118,12,7
"61710 Pentinmäki  (Jalasjärvi)",233,70,163,6,128,19,10
"61720 Koskue  (Jalasjärvi)",499,205,294,21,251,14,8
"61730 Yli-Valli  (Jalasjärvi)",222,94,128,7,116,4,1
"61760 Ilvesjoki  (Jalasjärvi)",302,134,168,14,142,10,2
"61800 Kauhajoki Keskus  (Kauhajoki)",6808,2218,4590,230,3598,496,266
"61810 Luomankylä  (Kauhajoki)",234,88,146,3,132,7,4
"61820 Kainasto  (Kauhajoki)",503,182,321,8,282,20,11
"61840 Norinkylä  (Teuva)",283,108,175,10,152,7,6
"61850 Kauhajoki Asemanseutu  (Kauhajoki)",1788,635,1153,38,985,97,33
"61860 Harja  (Kauhajoki)",160,47,113,1,89,19,4
"61880 Ikkeläjärvi  (Kauhajoki)",162,74,88,2,76,5,5
"61910 Nummijärvi  (Kauhajoki)",259,84,175,5,154,14,2
"61920 Nummikoski  (Kauhajoki)",63,29,34,2,29,2,1
"61940 Hyyppä  (Kauhajoki)",242,99,143,4,123,9,7
"61950 Juonikylä  (Kauhajoki)",143,59,84,2,80,2,0
"61960 Kyrönlatva  (Kauhajoki)",138,67,71,4,60,5,2
"61980 Päntäne  (Kauhajoki)",775,312,463,15,404,35,9
"62100 Lapua Keskus  (Lapua)",8294,2396,5898,319,4246,826,507
"62130 Hellanmaa  (Lapua)",444,151,293,11,241,30,11
"62150 Rintakangas  (Kauhava)",121,34,87,4,71,7,5
"62160 Karhunkylä  (Lapua)",469,146,323,8,263,31,21
"62165 Tiisteenjoki  (Lapua)",277,77,200,11,163,10,16
"62170 Lakaluoma  (Lapua)",243,108,135,6,119,9,1
"62175 Ylikylä-Mäenpää  (Lapua)",139,56,83,1,75,6,1
"62185 Mäki-Paavola  (Lapua)",128,47,81,3,64,9,5
"62190 Ruha  (Lapua)",477,149,328,24,248,34,22
"62200 Kauhava Keskus  (Kauhava)",4599,1448,3151,157,2385,391,218
"62220 Pernaa  (Kauhava)",382,111,271,24,200,29,18
"62230 Jylhä  (Kauhava)",333,92,241,20,181,26,14
"62240 Huhmarkoski  (Kauhava)",503,221,282,22,237,12,11
"62260 Hirvijoki  (Kauhava)",173,72,101,11,70,13,7
"62280 Mustamaa  (Lapua)",111,34,77,7,61,4,5
"62290 Hirvikylä  (Lapua)",249,96,153,7,127,15,4
"62295 Kauhajärvi  (Lapua)",389,147,242,8,212,15,7
"62300 Härmä  (Kauhava)",1964,674,1290,64,1003,154,69
"62310 Voltti  (Kauhava)",976,380,596,36,489,54,17
"62340 Kuoppa-Vakkuri  (Kauhava)",90,32,58,2,50,6,0
"62350 Ekola  (Kauhava)",103,39,64,5,47,7,5
"62370 Kangasto  (Kauhava)",187,96,91,5,72,6,8
"62375 Ylihärmä Keskus-Vesiluoma  (Kauhava)",2085,723,1362,69,1062,152,79
"62380 Kosolankylä  (Kauhava)",193,74,119,5,96,15,3
"62395 Petterinmäki  (Vöyri)",115,48,67,3,55,5,4
"62410 Rintala  (Kauhava)",274,103,171,11,136,19,5
"62420 Kortesjärvi Keskus  (Kauhava)",898,364,534,29,423,59,23
"62430 Peltotupa  (Kauhava)",115,42,73,8,59,5,1
"62435 Pirttinen  (Kauhava)",104,37,67,6,55,5,1
"62440 Perkiömäki  (Kauhava)",101,34,67,3,58,6,0
"62470 Purmojärvi  (Kauhava)",361,125,236,16,192,18,10
"62500 Evijärvi Keskus  (Evijärvi)",1295,509,786,37,636,76,37
"62510 Kuoppa-aho  (Evijärvi)",288,88,200,16,146,30,8
"62520 Kautiainen  (Evijärvi)",120,63,57,3,50,4,0
"62540 Vasikka-aho  (Evijärvi)",254,101,153,13,123,10,7
"62570 Särkilä  (Evijärvi)",167,66,101,5,81,10,5
"62600 Lappajärvi Keskus  (Lappajärvi)",1571,531,1040,63,786,124,67
"62610 Tarvola  (Lappajärvi)",125,38,87,7,73,5,2
"62620 Ala-Seppä  (Lappajärvi)",177,57,120,9,94,11,6
"62630 Karvala  (Lappajärvi)",312,127,185,21,145,14,5
"62640 Savonkylä  (Lappajärvi)",119,44,75,4,62,8,1
"62660 Itäkylä  (Lappajärvi)",534,183,351,34,278,17,22
"62710 Kurejoki  (Alajärvi)",593,215,378,14,307,32,25
"62720 Sissala  (Alajärvi)",237,79,158,6,125,23,4
"62730 Haukkala  (Alajärvi)",166,52,114,8,92,12,2
"62740 Koskenvarsi  (Alajärvi)",160,48,112,2,84,15,11
"62750 Saukonkylä  (Alajärvi)",176,67,109,5,87,9,8
"62760 Menkijärvi  (Alajärvi)",189,93,96,6,77,10,3
"62800 Vimpeli Keskus  (Vimpeli)",1945,663,1282,94,970,143,75
"62810 Savonjoki  (Vimpeli)",100,39,61,6,51,3,1
"62830 Luoma-Aho  (Alajärvi)",244,71,173,10,129,25,9
"62840 Lakaniemi-Pokela  (Vimpeli)",47,14,33,2,23,5,3
"62860 Sahi  (Vimpeli)",174,56,118,11,82,13,12
"62870 Vinni  (Vimpeli)",54,20,34,3,29,2,0
"62880 Sääksvesi-Vinni  (Vimpeli)",256,97,159,18,120,14,7
"62900 Alajärvi Keskus  (Alajärvi)",3662,1299,2363,128,1842,233,160
"62920 Levijoki  (Alajärvi)",90,30,60,6,48,3,3
"62940 Hoisko  (Alajärvi)",441,140,301,13,235,32,21
"62950 Paalijärvi  (Alajärvi)",345,126,219,9,182,22,6
"62990 Möksy  (Alajärvi)",131,72,59,1,54,4,0
"63100 Kuortane Keskus  (Kuortane)",1308,487,821,55,579,121,66
"63120 Leppälänkylä  (Kuortane)",281,121,160,4,134,18,4
"63130 Mäyry  (Kuortane)",581,183,398,28,301,54,15
"63150 Ruona  (Kuortane)",349,126,223,11,170,25,17
"63160 Salmi  (Kuortane)",134,59,75,4,53,10,8
"63210 Niinimaa  (Alavus)",106,57,49,2,43,2,2
"63230 Lentilä  (Kuortane)",258,106,152,3,133,11,5
"63250 Rantala  (Kuortane)",93,36,57,1,51,5,0
"63300 Alavus Keskus  (Alavus)",3934,1335,2599,172,1951,297,179
"63320 Kattelus  (Alavus)",53,27,26,0,25,1,0
"63330 Pahajoki  (Alavus)",143,54,89,6,73,6,4
"63340 Sapsalampi  (Alavus)",178,70,108,4,89,11,4
"63350 Sulkavankylä  (Alavus)",172,60,112,4,100,5,3
"63355 Seinäjärvi  (Alavus)",110,38,72,5,57,8,2
"63360 Kuivaskylä  (Alavus)",228,84,144,10,124,9,1
"63370 Taipalus  (Alavus)",432,154,278,10,244,19,5
"63400 Alavus Asemanseutu  (Alavus)",1077,421,656,25,560,56,15
"63410 Rantatöysä  (Alavus)",384,155,229,19,182,17,11
"63430 Kätkänjoki  (Alavus)",129,50,79,4,67,5,3
"63450 Löyä  (Kuortane)",55,26,29,1,26,2,0
"63500 Lehtimäki Keskus  (Alajärvi)",830,315,515,22,410,55,28
"63510 Lehtimäki Kirkonkylä  (Alajärvi)",258,97,161,10,135,11,5
"63530 Länsikylä  (Alajärvi)",155,70,85,3,72,9,1
"63540 Hernesmaa  (Alajärvi)",186,66,120,3,102,11,4
"63600 Töysä Keskus  (Alavus)",1082,466,616,31,510,49,26
"63610 Tuuri  (Alavus)",827,265,562,34,450,58,20
"63640 Ritola  (Alavus)",272,110,162,6,135,14,7
"63660 Ähtärinranta  (Ähtäri)",157,61,96,4,83,3,6
"63680 Hakojärvi  (Alavus)",240,90,150,5,129,7,9
"63700 Ähtäri Keskus  (Ähtäri)",3726,1195,2531,145,1972,263,151
"63770 Peränne  (Ähtäri)",168,50,118,11,91,10,6
"63780 Alastaipale  (Ähtäri)",147,50,97,6,77,9,5
"63800 Soini Keskus  (Soini)",1451,617,834,39,680,74,41
"63830 Keisala  (Soini)",70,41,29,0,27,2,0
"63880 Kukonkylä  (Soini)",171,65,106,5,93,4,4
"63890 Hautakylä  (Soini)",95,38,57,2,52,2,1
"63900 Myllymäki-Vehunkylä  (Ähtäri)",452,154,298,12,246,26,14
"63910 Inhan Tehtaat  (Ähtäri)",205,67,138,7,124,4,3
"63920 Inha  (Ähtäri)",309,89,220,17,157,34,12
"63950 Vehunkylä  (Ähtäri)",47,23,24,1,22,1,0
"64100 Kristiinankaupunki Keskus  (Kristiinankaupunki)",2579,932,1647,134,1184,175,154
"64140 Tiukka  (Kristiinankaupunki)",439,165,274,19,212,24,19
"64200 Närpiö Keskus  (Närpiö)",2357,1054,1303,71,961,159,112
"64210 Kalax  (Närpiö)",351,95,256,23,177,38,18
"64220 Yttermark  (Närpiö)",821,298,523,30,423,53,17
"64230 Närpiön Asemanseutu  (Närpiö)",738,245,493,27,327,70,69
"64240 Böle  (Närpiö)",205,55,150,11,115,13,11
"64250 Pjelax  (Närpiö)",289,125,164,14,114,18,18
"64260 Kaskinen  (Kaskinen)",1232,435,797,62,595,90,50
"64300 Lapväärtti  (Kristiinankaupunki)",1532,623,909,70,700,77,62
"64320 Dagsmark  (Kristiinankaupunki)",415,195,220,15,175,16,14
"64350 Karijoki Keskus  (Karijoki)",1030,445,585,29,497,46,13
"64370 Myrkky  (Karijoki)",292,128,164,7,146,5,6
"64440 Metsälä-Kallträsk  (Kristiinankaupunki)",206,116,90,8,73,5,4
"64450 Kallträsk  (Kristiinankaupunki)",54,28,26,1,22,3,0
"64460 Härkmeri  (Kristiinankaupunki)",307,139,168,13,135,16,4
"64480 Skaftung  (Kristiinankaupunki)",245,124,121,10,91,11,9
"64490 Siipyy  (Kristiinankaupunki)",176,89,87,5,67,9,6
"64510 Nämpnäs  (Närpiö)",320,111,209,10,164,23,12
"64530 Norrnäs  (Närpiö)",238,89,149,13,113,17,6
"64550 Rangsby  (Närpiö)",230,93,137,6,112,12,7
"64610 Övermark  (Närpiö)",992,395,597,19,496,60,22
"64700 Teuva Keskus  (Teuva)",2937,1034,1903,106,1542,176,79
"64720 Perälä  (Teuva)",539,215,324,16,276,23,9
"64740 Horo  (Teuva)",243,110,133,9,109,11,4
"64760 Peltola  (Teuva)",322,119,203,5,183,8,7
"64770 Äystö  (Teuva)",396,141,255,12,213,22,8
"64810 Vanhakylä  (Isojoki)",232,106,126,6,107,8,5
"64820 Kärjenkoski  (Isojoki)",173,75,98,8,81,6,3
"64830 Villamo  (Isojoki)",167,90,77,2,70,2,3
"64840 Heikkilänjoki  (Isojoki)",47,24,23,0,17,6,0
"64850 Möykky  (Isojoki)",111,50,61,2,53,3,3
"64900 Isojoki Keskus  (Isojoki)",1029,468,561,34,459,45,23
"64930 Kodesjärvi  (Isojoki)",162,81,81,4,67,5,5
"65100 Vaasa Keskus  (Vaasa)",15508,3970,11538,2455,5374,1960,1749
"65130 Hietalahti  (Vaasa)",4,..,..,..,..,..,..
"65170 Vaskiluoto  (Vaasa)",282,59,223,25,116,28,54
"65200 Palosaari  (Vaasa)",5115,1319,3796,971,1806,528,491
"65230 Vetokannas  (Vaasa)",4266,1008,3258,295,1858,552,553
"65280 Gerby  (Vaasa)",4910,786,4124,350,2184,808,782
"65300 Asevelikylä  (Vaasa)",2932,533,2399,197,1238,509,455
"65320 Huutoniemi  (Vaasa)",4904,1224,3680,269,2320,627,464
"65350 Suvilahti  (Vaasa)",3157,816,2341,204,1512,349,276
"65370 Ristinummi  (Vaasa)",3694,1278,2416,140,1869,262,145
"65380 Vanha Vaasa  (Vaasa)",2614,731,1883,142,1260,273,208
"65410 Sundom  (Vaasa)",1731,387,1344,80,765,242,257
"65450 Sulva  (Mustasaari)",1435,279,1156,62,725,209,160
"65460 Tölby-Rimal  (Mustasaari)",229,40,189,3,118,34,34
"65470 Rimal  (Mustasaari)",36,12,24,1,17,2,4
"65480 Vikby  (Mustasaari)",206,38,168,5,117,22,24
"65520 Helsingby  (Mustasaari)",1122,261,861,42,629,108,82
"65610 Mustasaari Keskus  (Mustasaari)",4491,998,3493,238,2065,640,550
"65630 Karperö  (Mustasaari)",883,182,701,37,414,152,98
"65650 Koskö  (Mustasaari)",204,42,162,11,111,23,17
"65710 Singsby  (Mustasaari)",449,117,332,20,194,65,53
"65730 Jungsund  (Mustasaari)",322,80,242,19,166,34,23
"65760 Iskmo  (Mustasaari)",253,65,188,15,119,37,17
"65800 Raippaluoto  (Mustasaari)",659,175,484,32,333,86,33
"65870 Björköby  (Mustasaari)",314,115,199,9,146,26,18
"65920 Norra Vallgrund-Söderudden  (Mustasaari)",258,75,183,10,145,18,10
"65930 Södra Vallgrund  (Mustasaari)",298,87,211,13,143,32,23
"65970 Söderudden  (Mustasaari)",192,102,90,2,75,11,2
"66100 Maalahti  (Maalahti)",1567,449,1118,83,738,172,125
"66140 Övermalax  (Maalahti)",1299,425,874,59,675,95,45
"66160 Långåminne  (Maalahti)",255,105,150,9,108,26,7
"66200 Korsnäs Keskus  (Korsnäs)",677,229,448,38,318,59,33
