"Postal code area","Free-time residences, 2016 (RA)","Buildings, total, 2016 (RA)","Other buildings, 2016 (RA)","Residential buildings, 2016 (RA)","Dwellings, 2016 (RA)","Average floor area, 2016 (RA)","Dwellings in small houses, 2016 (RA)","Dwellings in blocks of flats, 2016 (RA)"
"36110 Ruutana   (Kangasala )",54,970,37,933,1076,109.3,1056,20
"36120 Suinula-Haviseva   (Kangasala )",577,509,32,477,448,113.9,443,5
"36200 Kangasala Keskus   (Kangasala )",1049,2656,237,2419,5061,91.0,3020,2041
"36220 Suorama   (Kangasala )",17,1055,202,853,2567,79.5,1178,1389
"36240 Nattari   (Kangasala )",25,959,78,881,2279,86.7,1259,1020
"36270 Huutijärvi   (Kangasala )",445,562,68,494,639,107.1,525,114
"36280 Pikonlinna   (Kangasala )",1,26,6,20,62,97.8,18,44
"36340 Tohkala   (Kangasala )",280,141,13,128,116,115.6,116,0
"36420 Sahalahti Keskus   (Kangasala )",447,684,77,607,908,93.0,802,106
"36430 Pakkala   (Kangasala )",148,241,19,222,232,110.0,226,6
"36450 Salmentaka   (Pälkäne )",343,238,77,161,125,98.0,125,0
"36520 Raikku   (Kangasala )",380,226,14,212,182,105.3,182,0
"36570 Kaivanto   (Kangasala )",318,158,19,139,132,121.1,129,3
"36600 Pälkäne Keskus   (Pälkäne )",782,1472,248,1224,1685,93.7,1404,281
"36640 Iltasmäki   (Pälkäne )",155,217,17,200,188,108.6,188,0
"36660 Laitikkala   (Pälkäne )",196,149,36,113,99,121.2,99,0
"36720 Aitoo   (Pälkäne )",282,351,63,288,306,97.4,298,8
"36760 Luopioinen Keskus   (Pälkäne )",735,439,83,356,491,87.3,471,20
"36810 Kuhmalahti Keskus   (Kangasala )",374,297,32,265,298,90.6,298,0
"36840 Kuhmajärvi   (Kangasala )",188,221,27,194,192,93.1,192,0
"36880 Vehkajärvi   (Kangasala )",526,130,13,117,91,84.9,91,0
"36910 Rautajärvi   (Pälkäne )",393,255,41,214,223,89.4,213,10
"36930 Kyynärö   (Pälkäne )",257,130,17,113,103,98.3,103,0
"37100 Nokia Keskus   (Nokia )",2,1013,203,810,4127,66.8,939,3188
"37120 Koskenmäki   (Nokia )",301,2751,188,2563,4648,89.6,3292,1356
"37130 Alhoniitty   (Nokia )",11,1088,40,1048,2070,88.8,1499,571
"37140 Harjuniitty   (Nokia )",10,738,60,678,1067,96.6,991,76
"37150 Kankaantaka   (Nokia )",17,936,226,710,1921,81.5,1186,735
"37180 Sarkola   (Nokia )",269,203,23,180,166,107.3,166,0
"37200 Siuro   (Nokia )",407,1053,83,970,1143,97.3,1006,137
"37210 Kulovesi   (Nokia )",3,17,4,13,10,108.9,10,0
"37240 Linnavuori   (Nokia )",0,185,31,154,426,72.2,229,197
"37310 Tottijärvi   (Nokia )",603,453,52,401,378,115.0,378,0
"37350 Rämsöö   (Vesilahti )",148,111,18,93,78,110.8,78,0
"37370 Narva   (Vesilahti )",734,537,59,478,526,105.3,521,5
"37380 Krääkkiö   (Vesilahti )",194,107,13,94,87,96.9,87,0
"37420 Valkkinen   (Vesilahti )",340,397,36,361,346,115.8,346,0
"37470 Vesilahti Keskus   (Vesilahti )",277,725,87,638,746,120.1,738,8
"37500 Lempäälä Keskus   (Lempäälä )",616,2261,255,2006,3943,89.8,2374,1569
"37530 Säijä   (Lempäälä )",147,274,24,250,230,122.8,230,0
"37550 Kuivaspää   (Lempäälä )",88,1398,102,1296,1962,102.2,1794,168
"37560 Kulju   (Lempäälä )",135,1398,76,1322,1701,107.6,1665,36
"37570 Koivuniemi   (Lempäälä )",28,233,65,168,168,130.1,168,0
"37600 Valkeakoski Keskus   (Valkeakoski )",627,3060,444,2616,6344,78.0,2851,3493
"37630 Vääräkoivu   (Valkeakoski )",54,1659,184,1475,3598,86.0,1910,1688
"37700 Sääksmäki   (Valkeakoski )",96,228,45,183,215,98.8,215,0
"37720 Ritvala   (Valkeakoski )",172,112,17,95,90,121.5,86,4
"37740 Haukila   (Valkeakoski )",61,158,18,140,142,100.6,142,0
"37770 Tarttila   (Valkeakoski )",134,274,47,227,219,112.0,219,0
"37800 Toijala keskus   (Akaa )",490,3103,376,2727,4803,86.5,3148,1655
"37830 Viiala Keskus   (Akaa )",185,2124,311,1813,2738,87.1,2048,690
"37850 Metsäkansa   (Valkeakoski )",160,203,28,175,166,104.6,166,0
"37860 Kärjenniemi   (Valkeakoski )",183,366,28,338,333,111.7,331,2
"37900 Kylmäkoski Asemanseutu   (Akaa )",26,203,27,176,158,94.9,158,0
"37910 Kylmäkoski Keskus   (Akaa )",265,584,98,486,678,94.8,678,0
"37960 Sotkia   (Akaa )",40,138,15,123,126,108.0,126,0
"38100 Karkku   (Sastamala )",311,513,83,430,412,102.5,402,10
"38120 Kutala   (Sastamala )",260,146,17,129,116,98.4,108,8
"38130 Ellivuori   (Sastamala )",39,17,11,6,..,..,..,..
"38140 Kärppälä   (Sastamala )",220,227,18,209,173,113.7,173,0
"38200 Vammala Keskus   (Sastamala )",45,1704,236,1468,3869,77.4,1730,2139
"38210 Vammala Asemanseutu   (Sastamala )",296,1735,224,1511,2325,85.2,1572,753
"38220 Stormi   (Sastamala )",152,498,71,427,386,109.4,376,10
"38250 Roismala   (Sastamala )",298,709,118,591,595,108.6,575,20
"38270 Sammaljoki   (Sastamala )",72,218,25,193,176,103.2,171,5
"38280 Illo   (Sastamala )",55,242,15,227,206,110.3,206,0
"38300 Kiikka   (Sastamala )",246,909,123,786,912,100.6,886,26
"38360 Kiikoinen   (Sastamala )",258,674,91,583,634,100.7,631,3
"38420 Häijää   (Sastamala )",396,506,42,464,468,106.0,468,0
"38460 Mouhijärvi Keskus   (Sastamala )",512,831,108,723,861,92.6,836,25
"38470 Hyynilä   (Sastamala )",194,153,14,139,122,96.7,122,0
"38490 Haukijärvi   (Hämeenkyrö )",56,51,6,45,41,97.9,41,0
"38510 Suodenniemi   (Sastamala )",506,707,78,629,667,95.9,667,0
"38600 Lavia Keskus   (Pori )",642,913,135,778,886,91.7,818,68
"38650 Yli-Putto   (Pori )",47,119,19,100,86,106.6,86,0
"38670 Kalliala-Haunia   (Pori )",167,134,7,127,110,102.0,110,0
"38680 Tuunajärvi   (Pomarkku )",41,78,6,72,60,95.9,60,0
"38700 Kankaanpää Keskus   (Kankaanpää )",253,2131,378,1753,3342,86.8,2324,1018
"38710 Myllymäki   (Kankaanpää )",4,584,41,543,1339,76.4,890,449
"38720 Vihteljärvi   (Kankaanpää )",91,270,23,247,243,108.4,243,0
"38740 Hapuoja   (Kankaanpää )",38,241,22,219,209,107.6,209,0
"38750 Veneskoski   (Kankaanpää )",48,158,15,143,125,103.3,125,0
"38760 Venesjärvi   (Kankaanpää )",190,191,18,173,166,105.7,166,0
"38770 Lohikko   (Kankaanpää )",24,210,24,186,182,113.6,182,0
"38800 Jämijärvi Keskus   (Jämijärvi )",349,983,156,827,894,95.2,844,50
"38840 Niinisalo   (Kankaanpää )",47,477,52,425,521,93.1,395,126
"38860 Suurimaa   (Jämijärvi )",6,120,15,105,95,114.2,95,0
"38910 Ala-Honkajoki   (Kankaanpää )",69,308,19,289,259,103.6,259,0
"38920 Vatajankoski   (Honkajoki )",39,147,16,131,122,96.6,122,0
"38950 Honkajoki Keskus   (Honkajoki )",116,780,158,622,720,90.6,711,9
"38970 Lauhala   (Honkajoki )",57,184,28,156,157,91.0,157,0
"39100 Hämeenkyrö Keskus   (Hämeenkyrö )",222,1374,170,1204,1840,86.1,1503,337
"39110 Simuna   (Hämeenkyrö )",99,139,9,130,112,102.5,112,0
"39130 Sasi   (Hämeenkyrö )",263,357,37,320,313,118.8,313,0
"39150 Pinsiö   (Hämeenkyrö )",114,380,40,340,343,118.7,343,0
"39160 Julkujärvi   (Ylöjärvi )",36,1073,60,1013,1351,106.1,1342,9
"39170 Jumesniemi   (Hämeenkyrö )",75,89,10,79,71,122.1,71,0
"39180 Herttuala   (Hämeenkyrö )",26,55,4,51,40,108.9,40,0
"39195 Kaipio   (Hämeenkyrö )",15,91,6,85,74,105.5,74,0
"39200 Kyröskoski   (Hämeenkyrö )",162,1834,231,1603,2476,85.0,2032,444
"39230 Osara   (Hämeenkyrö )",111,133,24,109,107,99.5,107,0
"39290 Vesajärvi   (Hämeenkyrö )",64,128,18,110,88,104.5,88,0
"39310 Viljakkala Keskus   (Ylöjärvi )",482,529,78,451,517,92.3,517,0
"39340 Karhe   (Ylöjärvi )",330,170,15,155,138,109.5,138,0
"39360 Komi   (Ylöjärvi )",88,150,13,137,125,110.7,125,0
"39380 Lavajärvi   (Hämeenkyrö )",70,98,15,83,75,115.7,75,0
"39410 Luhalahti   (Ikaalinen )",506,215,25,190,169,98.5,169,0
"39430 Röyhiö   (Ikaalinen )",229,115,11,104,88,102.8,88,0
"39450 Sisättö   (Ikaalinen )",307,121,17,104,86,98.9,86,0
"39500 Ikaalinen Keskus   (Ikaalinen )",473,1733,258,1475,2840,82.9,1881,959
"39530 Kilvakkala   (Ikaalinen )",307,622,93,529,488,103.1,488,0
"39580 Riitiala   (Ikaalinen )",325,279,43,236,207,104.8,207,0
"39590 Tevaniemi   (Ikaalinen )",154,138,19,119,112,104.6,106,6
"39610 Kovelahti   (Ikaalinen )",113,146,15,131,112,110.2,112,0
"39620 Kovesjoki   (Parkano )",142,164,22,142,105,102.3,105,0
"39660 Lapinneva   (Parkano )",24,198,38,160,150,97.0,150,0
"39700 Parkano Keskus   (Parkano )",612,2452,567,1885,3127,87.7,2341,786
"39750 Vatajanjärvi   (Parkano )",237,269,59,210,202,101.1,202,0
"39770 Aureskoski   (Parkano )",176,71,18,53,44,89.6,44,0
"39780 Alaskylä   (Parkano )",38,122,20,102,109,114.9,109,0
"39810 Linnankylä   (Kihniö )",248,250,54,196,159,105.6,159,0
"39820 Kihniö Keskus   (Kihniö )",582,907,174,733,850,89.4,828,22
"39880 Kihniö Asemanseutu   (Kihniö )",104,97,4,93,75,93.8,73,2
"39920 Suomijärvi   (Karvia )",54,115,6,109,97,99.3,97,0
"39930 Karvia Keskus   (Karvia )",26,524,117,407,625,87.4,599,26
"39940 Kantti   (Karvia )",37,187,19,168,143,106.1,143,0
"39960 Sarvela   (Karvia )",113,280,40,240,214,105.2,214,0
"39965 Karviankylä   (Karvia )",61,108,13,95,87,97.1,87,0
"39980 Sara   (Karvia )",55,113,14,99,102,89.9,102,0
"39990 Alkkia   (Karvia )",39,79,7,72,63,87.3,63,0
"40100 Jyväskylä Keskus   (Jyväskylä )",0,573,259,314,9935,55.0,51,9884
"40200 Mannila-Taulumäki   (Jyväskylä )",10,475,60,415,2411,67.3,695,1716
"40250 Ritoniemi-Lohikoski   (Jyväskylä )",26,1146,115,1031,3012,83.7,1830,1182
"40270 Pappilanrinne-Pappilanvuori   (Jyväskylä )",220,2394,136,2258,5381,86.1,3505,1876
"40320 Seppälän Teollisuusalue   (Jyväskylä )",10,1043,433,610,3032,67.1,830,2202
"40340 Huhtasuo   (Jyväskylä )",2,376,64,312,4028,61.7,405,3623
"40400 Halssila   (Jyväskylä )",1,634,61,573,2156,74.5,1146,1010
"40420 Jyskä   (Jyväskylä )",4,1070,51,1019,2359,80.2,1646,713
"40500 Keljo-Ristonmaa   (Jyväskylä )",39,622,89,533,1859,70.1,799,1060
"40520 Kuokkala-Ristikivi   (Jyväskylä )",153,2174,264,1910,9104,68.8,2532,6572
"40530 Keljonkangas   (Jyväskylä )",44,1506,133,1373,2534,90.9,1805,729
"40600 Mattilanpelto   (Jyväskylä )",0,374,44,330,1303,68.1,511,792
"40620 Keskussairaala-alue-Kukkumäki   (Jyväskylä )",0,26,17,9,294,50.2,0,294
"40630 Kypärämäki   (Jyväskylä )",1,946,77,869,1993,80.4,1066,927
"40640 Keltinmäki   (Jyväskylä )",1,942,77,865,3674,72.5,1080,2594
"40660 Länsi-Palokka   (Jyväskylä )",56,298,11,287,283,108.7,283,0
"40700 Mäki-Matti   (Jyväskylä )",0,410,99,311,3690,53.1,242,3448
"40720 Nisula   (Jyväskylä )",0,240,48,192,1791,61.7,297,1494
"40740 Kortepohja   (Jyväskylä )",8,431,76,355,5003,54.1,504,4499
"40800 Vaajakoski   (Jyväskylä )",279,2225,224,2001,4011,82.1,2503,1508
"40820 Vuoritsalo   (Jyväskylä )",103,147,14,133,513,73.6,164,349
"40900 Säynätsalo   (Jyväskylä )",52,963,77,886,1684,85.7,1066,618
"40930 Kinkomaa   (Muurame )",103,423,24,399,599,95.1,526,73
"40950 Muurame Keskus   (Muurame )",686,2411,233,2178,3587,96.9,2682,905
"41120 Puuppola   (Jyväskylä )",112,674,30,644,683,122.8,663,20
"41140 Kuikka   (Jyväskylä )",57,262,17,245,231,116.4,231,0
"41160 Tikkakoski   (Jyväskylä )",45,1297,98,1199,2294,85.7,1709,585
"41180 Vehniä   (Laukaa )",82,366,65,301,299,104.0,299,0
"41210 Jokihaara   (Uurainen )",130,190,12,178,164,110.3,164,0
"41220 Höytiä   (Uurainen )",118,171,13,158,152,98.3,152,0
"41230 Uurainen Keskus   (Uurainen )",218,678,100,578,803,88.6,745,58
"41240 Kyynämöinen   (Uurainen )",134,147,20,127,115,110.5,115,0
"41260 Hoikankylä   (Saarijärvi )",24,78,2,76,71,101.8,71,0
"41270 Lannevesi   (Saarijärvi )",223,316,35,281,252,100.2,252,0
"41290 Kangashäkki   (Uurainen )",60,309,34,275,276,115.8,276,0
"41310 Leppävesi   (Laukaa )",79,1067,149,918,1139,104.6,1139,0
"41325 Laukkavirta   (Laukaa )",177,170,23,147,136,115.7,136,0
"41330 Vihtavuori   (Laukaa )",116,1022,211,811,1162,95.0,1031,131
"41340 Laukaa Keskus   (Laukaa )",119,1504,180,1324,2667,85.6,1920,747
"41350 Laukaa Asemanseutu   (Laukaa )",63,368,94,274,320,101.3,320,0
"41360 Valkola   (Laukaa )",99,242,34,208,206,110.6,206,0
"41370 Kuusa   (Laukaa )",452,585,99,486,442,116.2,442,0
"41390 Äijälä   (Laukaa )",148,242,54,188,180,100.9,180,0
"41400 Lievestuore   (Laukaa )",282,1456,199,1257,1660,89.9,1558,102
"41410 Kankainen   (Toivakka )",79,99,7,92,88,94.2,88,0
"41440 Ruuhimäki   (Toivakka )",50,142,22,120,112,95.3,112,0
"41450 Leppälahti   (Jyväskylä )",329,325,22,303,291,105.9,291,0
"41490 Niemisjärvi   (Hankasalmi )",244,405,34,371,394,99.1,394,0
"41500 Hankasalmi Asemanseutu   (Hankasalmi )",235,724,121,603,822,80.8,708,114
"41520 Hankasalmi Keskus   (Hankasalmi )",546,867,118,749,1050,86.6,1050,0
"41530 Veneranta   (Hankasalmi )",116,92,10,82,80,107.6,80,0
"41540 Ristimäki   (Hankasalmi )",121,153,9,144,128,104.9,128,0
"41550 Hannula   (Hankasalmi )",107,102,9,93,81,110.5,81,0
"41560 Säkinmäki   (Hankasalmi )",114,106,8,98,91,103.3,91,0
"41580 Sauvamäki   (Hankasalmi )",98,162,14,148,131,110.7,131,0
"41630 Oravasaari   (Jyväskylä )",254,184,9,175,167,109.5,167,0
"41660 Toivakka Keskus   (Toivakka )",899,929,135,794,943,91.6,943,0
"41710 Rutalahti-Kivisuo   (Jyväskylä )",242,197,28,169,150,92.7,150,0
"41730 Kivisuo   (Joutsa )",35,28,2,26,21,77.3,21,0
"41750 Havumäki   (Joutsa )",48,75,7,68,55,91.6,55,0
"41770 Leivonmäki   (Joutsa )",300,374,73,301,427,82.4,427,0
"41800 Korpilahti Keskus   (Jyväskylä )",810,1530,179,1351,1938,87.2,1685,253
"41820 Saakoski   (Jyväskylä )",110,187,12,175,150,99.0,150,0
"41840 Moksi   (Jyväskylä )",69,77,15,62,54,93.4,54,0
"41860 Rannila   (Jyväskylä )",159,128,6,122,111,109.3,111,0
"41870 Putkilahti   (Jyväskylä )",305,145,23,122,102,100.8,98,4
"41880 Oittila   (Jyväskylä )",238,95,8,87,69,115.4,69,0
"41900 Petäjävesi Keskus   (Petäjävesi )",326,1168,157,1011,1430,89.9,1242,188
"41920 Kintaus   (Petäjävesi )",162,284,29,255,263,103.4,263,0
"41925 Ylä-Kintaus   (Petäjävesi )",72,94,9,85,75,103.3,75,0
"41930 Kuohu   (Jyväskylä )",137,380,25,355,345,103.2,345,0
"41940 Vesanka   (Jyväskylä )",449,618,50,568,552,111.9,552,0
"41970 Huttula   (Keuruu )",16,46,11,35,28,101.5,28,0
"41980 Kuivasmäki   (Petäjävesi )",99,120,17,103,91,103.1,91,0
"42100 Jämsä Keskus   (Jämsä )",1611,4330,1106,3224,5970,82.2,3748,2222
"42140 Juokslahti   (Jämsä )",141,196,33,163,139,112.2,136,3
"42220 Kaipola   (Jämsä )",3,460,91,369,620,79.5,376,244
"42300 Jämsänkoski Keskus   (Jämsä )",96,2162,277,1885,3246,78.9,2257,989
"42330 Haavisto   (Jämsä )",171,236,40,196,175,118.5,175,0
"42440 Koskenpää   (Jämsä )",546,463,53,410,393,88.4,380,13
"42520 Asunta   (Keuruu )",108,127,16,111,91,100.1,91,0
"42560 Pohjoisjärvi   (Keuruu )",19,26,3,23,17,104.5,17,0
"42600 Multia Keskus-Väätäiskylä   (Multia )",525,791,132,659,837,86.2,807,30
"42660 Sahrajärvi   (Multia )",52,104,15,89,67,91.4,67,0
"42700 Keuruu Keskus   (Keuruu )",932,2765,473,2292,4612,80.9,2778,1834
"42720 Valkealahti   (Keuruu )",1,8,3,5,75,67.3,12,63
"42800 Haapamäki   (Keuruu )",190,624,86,538,735,82.0,593,142
"42820 Riiho   (Keuruu )",82,65,12,53,44,119.0,44,0
"42830 Ylä-Kolkki   (Mänttä-Vilppula )",68,45,4,41,31,98.9,31,0
"42840 Kolkki   (Mänttä-Vilppula )",270,119,13,106,81,99.1,81,0
"42850 Pohjaslahti   (Mänttä-Vilppula )",365,139,20,119,102,94.3,99,3
"42870 Kotala   (Virrat )",336,298,38,260,221,98.9,221,0
"42910 Pihlajavesi   (Keuruu )",400,249,29,220,197,85.2,190,7
"42930 Katajamäki   (Keuruu )",129,103,11,92,67,101.7,67,0
"43100 Saarijärvi Keskus   (Saarijärvi )",516,2380,350,2030,3555,83.2,2556,999
"43130 Tarvaala   (Saarijärvi )",44,246,54,192,190,115.2,190,0
"43170 Häkkilä   (Saarijärvi )",164,214,36,178,146,89.2,146,0
"43220 Mahlu   (Saarijärvi )",87,297,23,274,243,101.3,243,0
"43240 Lehtola   (Saarijärvi )",90,123,17,106,90,95.4,90,0
"43250 Kolkanlahti   (Saarijärvi )",73,280,120,160,145,106.9,145,0
"43270 Kalmari   (Saarijärvi )",184,321,40,281,270,101.0,265,5
"43300 Kannonkoski Keskus   (Kannonkoski )",586,742,151,591,664,90.2,654,10
"43340 Kannonjärvi   (Kannonkoski )",182,126,17,109,93,82.4,93,0
"43390 Lokakylä   (Kivijärvi )",89,52,7,45,38,106.2,38,0
"43420 Kukko   (Saarijärvi )",64,48,9,39,33,95.5,33,0
"43430 Väätäiskylä   (Multia )",53,36,8,28,23,106.7,23,0
"43440 Pylkönmäki Keskus   (Saarijärvi )",255,319,68,251,343,74.0,339,4
"43480 Pääjärvi   (Saarijärvi )",116,131,35,96,74,110.3,74,0
"43490 Kangasaho   (Karstula )",114,115,13,102,87,96.1,87,0
"43500 Karstula Keskus   (Karstula )",242,1271,215,1056,1664,85.6,1559,105
"43520 Kiminki   (Karstula )",65,157,19,138,135,98.2,135,0
"43540 Rantakylä-Pirttilahti   (Karstula )",66,86,16,70,69,104.7,69,0
"43560 Vahanka   (Karstula )",98,120,8,112,94,97.4,94,0
"43610 Aho   (Karstula )",169,75,3,72,52,92.4,52,0
"43640 Humppi   (Karstula )",12,141,67,74,71,103.3,71,0
"43660 Vastinki   (Karstula )",118,189,20,169,138,99.6,138,0
"43700 Kyyjärvi Keskus   (Kyyjärvi )",223,722,174,548,647,93.3,637,10
"43720 Kumpulainen   (Kyyjärvi )",20,96,9,87,68,102.7,68,0
"43800 Kivijärvi Keskus-Sompala   (Kivijärvi )",477,579,126,453,577,89.2,525,52
"43840 Sompala   (Kivijärvi )",78,42,7,35,34,78.5,34,0
"43900 Kinnula Keskus   (Kinnula )",194,611,94,517,656,97.8,650,6
"43940 Muhola-Saarensalmi   (Kinnula )",171,144,12,132,116,110.6,116,0
"43960 Saarensalmi   (Kinnula )",116,62,14,48,40,94.9,40,0
"44100 Äänekoski Keskus   (Äänekoski )",39,1003,192,811,2660,69.3,936,1724
"44120 Mämmensalmi-Mustaniemi   (Äänekoski )",14,961,15,946,1140,99.7,1054,86
"44150 Likolahti-Karhunlähde   (Äänekoski )",345,1021,138,883,1831,77.5,1061,770
"44160 Huutomäki   (Äänekoski )",40,213,7,206,210,108.6,202,8
"44170 Hietama   (Äänekoski )",89,268,27,241,213,113.5,213,0
"44190 Parantala   (Äänekoski )",134,127,9,118,111,101.2,111,0
"44200 Suolahti Keskus   (Äänekoski )",162,1562,261,1301,2776,74.8,1622,1154
"44220 Sörkänmäki   (Äänekoski )",49,238,22,216,203,93.8,201,2
"44250 Äänekoivisto   (Äänekoski )",60,262,26,236,225,114.8,225,0
"44260 Vihijärvi   (Äänekoski )",257,150,12,138,125,104.8,125,0
"44280 Sumiainen Keskus   (Äänekoski )",640,489,57,432,487,91.4,487,0
"44300 Konnevesi Keskus   (Konnevesi )",439,891,149,742,990,84.6,917,73
"44320 Sirkkamäki   (Konnevesi )",133,96,16,80,68,106.1,68,0
"44330 Hytölä   (Konnevesi )",186,163,24,139,132,106.4,132,0
"44350 Istunmäki   (Konnevesi )",253,241,34,207,197,96.9,192,5
"44370 Mäntymäki   (Konnevesi )",256,132,16,116,98,94.4,98,0
"44400 Konginkangas Keskus   (Äänekoski )",309,343,47,296,379,85.3,354,25
"44420 Liimattala   (Äänekoski )",118,188,16,172,157,104.4,157,0
"44440 Räihä   (Äänekoski )",128,84,9,75,57,106.2,57,0
"44460 Kalaniemi   (Äänekoski )",200,110,10,100,83,95.3,83,0
"44480 Niinilahti   (Viitasaari )",161,121,12,109,98,101.5,98,0
"44500 Viitasaari Keskus   (Viitasaari )",270,1524,319,1205,2669,76.3,1749,920
"44530 Ilmolahti   (Viitasaari )",182,120,22,98,91,113.9,91,0
"44580 Huopanankoski   (Viitasaari )",138,142,15,127,120,93.0,120,0
"44590 Vuorilahti   (Viitasaari )",102,77,22,55,42,101.6,42,0
"44610 Kärnä   (Viitasaari )",134,123,14,109,91,111.4,91,0
"44630 Kumpumäki   (Viitasaari )",147,144,19,125,114,87.7,114,0
"44640 Kymönkoski   (Viitasaari )",235,269,46,223,197,99.8,197,0
"44670 Suovanlahti   (Viitasaari )",260,144,23,121,89,109.9,89,0
"44680 Lahnanen   (Viitasaari )",64,59,5,54,41,96.1,41,0
"44730 Löytänä   (Viitasaari )",51,73,10,63,54,94.5,54,0
"44740 Keitelepohja-Kotvala   (Viitasaari )",161,142,16,126,111,100.1,111,0
"44760 Keihärinkoski   (Viitasaari )",441,251,25,226,186,91.2,186,0
"44770 Valkeisjärvi   (Viitasaari )",6,23,5,18,11,93.3,11,0
"44790 Kotvala   (Viitasaari )",27,38,4,34,33,90.6,33,0
"44800 Pihtipudas Keskus   (Pihtipudas )",456,1108,196,912,1486,80.0,1396,90
"44860 Alvajärvi   (Pihtipudas )",194,175,15,160,125,105.3,125,0
"44880 Muurasjärvi   (Pihtipudas )",142,361,32,329,304,92.2,304,0
"44910 Elämäjärvi   (Pihtipudas )",34,166,25,141,130,97.6,130,0
"44920 Peninki   (Pihtipudas )",22,122,10,112,111,95.4,111,0
"44950 Kärväsjärvi   (Pihtipudas )",97,131,17,114,94,99.6,94,0
"44970 Korppinen   (Pihtipudas )",96,130,12,118,95,93.3,95,0
"45100 Kouvola Keskus   (Kouvola )",137,1952,279,1673,5922,71.8,1946,3976
"45120 Kotkankallio-Vahteranmäki   (Kouvola )",1,1211,33,1178,1855,96.2,1579,276
"45130 Korjala-Kaunisnurmi   (Kouvola )",0,543,208,335,1210,60.8,361,849
"45150 Kankaronmäki-Eskolanmäki   (Kouvola )",1,846,28,818,2763,76.2,1204,1559
"45160 Lehtomäki   (Kouvola )",0,823,80,743,3148,72.4,1166,1982
"45200 Tornionmäki   (Kouvola )",4,1314,252,1062,3842,68.4,1337,2505
"45330 Harju   (Kouvola )",90,165,7,158,148,113.1,148,0
"45360 Kukkuramäki   (Kouvola )",74,1158,112,1046,1757,95.4,1547,210
"45370 Valkeala kk   (Kouvola )",260,931,96,835,1245,97.3,1013,232
"45410 Utti   (Kouvola )",270,447,58,389,398,110.7,389,9
"45460 Savero   (Kouvola )",7,105,16,89,90,103.3,90,0
"45610 Koria   (Kouvola )",70,1918,228,1690,2455,94.0,2065,390
"45700 Kuusankoski Keskus   (Kouvola )",6,2333,289,2044,5472,72.7,2523,2949
"45720 Kotiharju-Ruhjonmäki   (Kouvola )",8,1116,126,990,1386,85.0,1119,267
"45740 Maunuksela   (Iitti )",132,1152,154,998,1429,90.1,1236,193
"45750 Kuusankosken Sairaala-alue   (Kouvola )",0,14,8,6,78,58.0,6,72
"45810 Pilkanmaa   (Kouvola )",161,782,48,734,715,88.9,713,2
"45910 Voikkaa   (Kouvola )",244,1174,128,1046,1524,75.6,1020,504
"45940 Oravala   (Kouvola )",97,165,8,157,146,107.5,146,0
"46110 Tuohikotti   (Kouvola )",315,220,24,196,193,110.7,193,0
"46140 Vekaranjärvi   (Kouvola )",30,90,27,63,127,73.0,64,63
"46230 Aro   (Kouvola )",164,271,24,247,228,115.8,228,0
"46400 Kaipiainen   (Kouvola )",191,343,86,257,267,94.4,267,0
"46430 Tirva-Inkerilä   (Kouvola )",326,190,21,169,140,117.2,140,0
"46450 Enäjärvi   (Kouvola )",95,102,11,91,88,109.6,88,0
"46530 Kannuskoski   (Luumäki )",334,134,18,116,90,104.5,90,0
"46570 Saaramaa   (Kouvola )",128,47,20,27,22,102.9,22,0
"46710 Sippola   (Kouvola )",113,438,61,377,396,98.4,394,2
"46730 Ruotila   (Kouvola )",25,72,7,65,59,118.4,59,0
"46750 Liikkala   (Kouvola )",33,167,7,160,156,112.3,156,0
"46800 Myllykoski   (Kouvola )",20,1748,149,1599,2653,82.6,1810,843
"46810 Ummeljoki   (Kouvola )",61,728,58,670,748,92.5,694,54
"46860 Anjalankoski Keskus   (Kouvola )",5,285,61,224,329,80.9,278,51
"46900 Inkeroinen   (Kouvola )",27,1439,179,1260,2085,80.4,1324,761
"46910 Anjala   (Kouvola )",50,832,65,767,1009,84.3,866,143
"46930 Huruksela   (Kotka )",165,161,20,141,121,105.4,121,0
"46950 Ahvio   (Kouvola )",26,42,3,39,31,116.9,31,0
"46960 Muhniemi   (Kouvola )",32,179,17,162,151,120.4,151,0
"47110 Löytty   (Kouvola )",0,52,5,47,46,107.4,46,0
"47150 Raussila   (Kouvola )",19,101,12,89,81,116.6,81,0
"47200 Elimäki kk   (Kouvola )",65,1015,137,878,1300,90.4,1091,209
"47260 Ratula   (Kouvola )",23,76,4,72,66,114.0,66,0
"47310 Haapa-Kimola   (Iitti )",39,149,11,138,122,117.9,122,0
"47350 Kimonkylä   (Lapinjärvi )",18,84,12,72,62,120.9,62,0
"47400 Kausala   (Iitti )",302,1741,269,1472,2702,81.4,2099,603
