"Postal code area","Aged 18 or over, total, 2017 (KO)","Basic level studies, 2017 (KO)","With education, total, 2017 (KO)","Matriculation examination, 2017 (KO)","Vocational diploma, 2017 (KO)","Academic degree - Lower level university degree, 2017 (KO)","Academic degree - Higher level university degree, 2017 (KO)"
"66210 Moikipää   (Korsnäs )",446,101,345,24,233,59,29
"66220 Bergö   (Maalahti )",399,141,258,11,185,33,29
"66230 Korsbäck   (Korsnäs )",72,23,49,1,45,3,0
"66240 Petolahti   (Maalahti )",858,268,590,29,444,76,41
"66260 Svarvar   (Maalahti )",86,37,49,1,38,9,1
"66270 Pirttikylä-Sorvari   (Närpiö )",730,267,463,20,368,49,26
"66280 Taklax   (Korsnäs )",288,103,185,9,149,18,9
"66290 Harrström   (Korsnäs )",279,122,157,17,110,19,11
"66295 Töjby   (Närpiö )",314,136,178,14,134,20,10
"66300 Jurva Keskus   (Kurikka )",1728,550,1178,55,950,103,70
"66320 Niemenkylä   (Kurikka )",271,99,172,10,131,25,6
"66330 Hakko   (Kurikka )",219,93,126,5,104,13,4
"66340 Sarvijoki   (Kurikka )",283,95,188,10,153,22,3
"66350 Tainus   (Kurikka )",121,53,68,3,56,7,2
"66360 Kesti   (Kurikka )",327,91,236,8,198,22,8
"66370 Närvijoki   (Kurikka )",239,91,148,10,128,7,3
"66400 Laihia Keskus   (Laihia )",4582,1086,3496,151,2300,628,417
"66420 Ruto   (Laihia )",262,65,197,10,150,24,13
"66430 Vedenoja   (Vaasa )",132,40,92,2,72,11,7
"66440 Tervajoki   (Isokyrö )",1482,372,1110,62,875,120,53
"66450 Jakkula   (Laihia )",659,187,472,16,350,74,32
"66460 Haapala   (Laihia )",268,91,177,6,126,30,15
"66470 Jukaja-Jokisalo   (Laihia )",260,89,171,11,130,19,11
"66500 Vähäkyrö Keskus   (Vaasa )",1792,553,1239,46,983,135,75
"66510 Merikaarto   (Vaasa )",935,231,704,27,499,125,53
"66520 Veikkaala   (Mustasaari )",439,101,338,11,233,57,37
"66530 Koivulahti   (Mustasaari )",1402,236,1166,62,710,228,166
"66540 Petsmo   (Mustasaari )",445,110,335,14,223,73,25
"66550 Västerhankmo   (Mustasaari )",255,54,201,7,146,30,18
"66560 Österhankmo   (Mustasaari )",181,35,146,9,105,20,12
"66580 Kuni   (Mustasaari )",300,47,253,9,175,46,23
"66590 Vassor   (Mustasaari )",138,25,113,3,78,21,11
"66600 Vöyri Keskus   (Vöyri )",2197,580,1617,81,1113,237,186
"66640 Maksamaa   (Vöyri )",834,260,574,24,412,90,48
"66660 Bertby   (Vöyri )",114,34,80,1,55,19,5
"66680 Kaurajärvi   (Vöyri )",81,30,51,4,34,11,2
"66710 Kaitsor   (Vöyri )",191,45,146,3,101,22,20
"66730 Oxkangar   (Vöyri )",47,18,29,1,24,4,0
"66800 Oravainen Keskus   (Vöyri )",768,255,513,32,355,81,45
"66810 Kimo   (Vöyri )",256,100,156,7,119,23,7
"66820 Komossa   (Vöyri )",177,54,123,10,96,11,6
"66830 Oravaisten Tehdas   (Vöyri )",385,109,276,15,216,30,15
"66840 Pensala   (Uusikaarlepyy )",274,68,206,5,171,23,7
"66850 Jepua   (Uusikaarlepyy )",768,260,508,33,385,64,26
"66900 Uusikaarlepyy Keskus   (Uusikaarlepyy )",3175,950,2225,127,1477,362,259
"66910 Soklot   (Uusikaarlepyy )",338,76,262,8,189,45,20
"66930 Kovjoki   (Uusikaarlepyy )",176,66,110,3,93,9,5
"66950 Munsala   (Uusikaarlepyy )",737,253,484,11,380,63,30
"66970 Hirvlax   (Uusikaarlepyy )",378,131,247,9,189,32,17
"66980 Monå   (Uusikaarlepyy )",103,36,67,1,55,9,2
"66999 Kaukaluoto   (Mustasaari )",53,23,30,2,24,3,1
"67100 Kokkola Keskus   (Kokkola )",8927,2476,6451,603,4146,1030,672
"67200 Kiviniitty-Tullimäki   (Kokkola )",3632,861,2771,210,1762,428,371
"67300 Halkokari   (Kokkola )",3112,625,2487,121,1657,427,282
"67400 Rytimäki   (Kokkola )",3335,590,2745,131,1764,517,333
"67410 Vitsari   (Kokkola )",600,166,434,31,312,67,24
"67500 Sokoja   (Kokkola )",854,230,624,33,455,75,61
"67600 Linnusperä-Kaustari   (Kokkola )",2046,465,1581,83,1075,284,139
"67700 Kirkonmäki-Isokylä   (Kokkola )",3560,725,2835,137,1897,490,311
"67800 Koivuhaka   (Kokkola )",2876,856,2020,88,1656,209,67
"67900 Ykspihjala   (Kokkola )",1046,298,748,20,601,86,41
"68100 Himanka Keskus   (Kalajoki )",2013,629,1384,47,1121,151,65
"68150 Hillilä   (Kalajoki )",245,85,160,6,136,11,7
"68210 Marinkainen   (Kokkola )",712,205,507,15,414,60,18
"68220 Karhi   (Kokkola )",98,20,78,2,58,15,3
"68230 Lohtaja Keskus   (Kokkola )",890,268,622,28,479,75,40
"68240 Ala-Viirre   (Kokkola )",266,91,175,5,143,22,5
"68300 Kälviä Keskus   (Kokkola )",2844,718,2126,80,1599,281,166
"68320 Ruotsalo   (Kokkola )",573,124,449,19,333,70,27
"68370 Ullava Keskus   (Kokkola )",293,110,183,11,143,25,4
"68380 Yli-Ullava   (Kokkola )",275,118,157,8,135,10,4
"68390 Rahkonen   (Kokkola )",109,35,74,3,61,8,2
"68410 Alaveteli   (Kruunupyy )",1220,367,853,44,594,142,73
"68500 Kruunupyy Keskus   (Kruunupyy )",2228,668,1560,108,1059,248,145
"68530 Lepplax   (Pedersören kunta )",370,92,278,4,224,36,14
"68550 Öja   (Kokkola )",609,152,457,23,322,66,46
"68555 Bosund   (Luoto )",654,155,499,19,391,63,26
"68560 Eugmo   (Luoto )",588,175,413,18,332,48,15
"68570 Luoto   (Luoto )",1567,380,1187,56,846,181,104
"68580 Furuholmen   (Luoto )",603,135,468,36,342,53,37
"68600 Pietarsaari Keskus   (Pietarsaari )",9340,2811,6529,394,4354,1044,737
"68620 Skutnäs-Västermalm   (Pietarsaari )",3912,1008,2904,195,1862,494,353
"68630 Kyrkostrand   (Pietarsaari )",1936,454,1482,85,976,250,171
"68660 Östermalm-Björnholmen   (Pietarsaari )",1805,756,1049,44,827,105,73
"68690 Sundby   (Pedersören kunta )",282,72,210,7,159,33,11
"68700 Teerijärvi   (Kruunupyy )",1443,464,979,68,723,122,66
"68750 Småbönders   (Kruunupyy )",204,86,118,8,86,19,5
"68800 Kolppi   (Pedersören kunta )",875,252,623,33,473,90,27
"68810 Ytteresse   (Pedersören kunta )",980,262,718,21,588,80,29
"68820 Ähtävä   (Pedersören kunta )",844,206,638,37,474,74,53
"68830 Bäckby   (Pedersören kunta )",110,30,80,4,60,12,4
"68840 Nederlappfors   (Pedersören kunta )",264,87,177,13,130,21,13
"68870 Edsevö   (Pedersören kunta )",383,142,241,11,193,26,11
"68910 Pännäinen   (Pedersören kunta )",962,219,743,46,504,115,78
"68920 Forsby   (Pedersören kunta )",335,75,260,11,200,26,23
"68930 Purmo   (Pedersören kunta )",520,130,390,20,283,47,40
"68940 Lillby   (Pedersören kunta )",379,127,252,15,189,30,18
"68970 Överpurmo   (Pedersören kunta )",187,68,119,4,96,12,7
"68999 Rita   (Kokkola )",57,24,33,2,26,3,2
"69100 Kannus Keskus   (Kannus )",3848,1091,2757,121,2143,321,172
"69150 Eskola   (Kannus )",344,125,219,14,180,18,7
"69170 Yli-Kannus   (Kannus )",199,54,145,6,118,15,6
"69300 Toholampi Keskus   (Toholampi )",1622,510,1112,59,833,146,74
"69310 Laitala   (Toholampi )",240,77,163,9,127,15,12
"69330 Määttälä   (Toholampi )",110,45,65,3,50,10,2
"69340 Purontaka   (Toholampi )",103,34,69,2,56,7,4
"69410 Sykäräinen   (Toholampi )",351,132,219,9,182,23,5
"69420 Syri   (Lestijärvi )",48,20,28,1,18,6,3
"69440 Lestijärvi Keskus   (Lestijärvi )",384,134,250,21,177,32,20
"69450 Yli-Lesti   (Lestijärvi )",178,70,108,5,88,12,3
"69510 Halsua Keskus-Marjusaari   (Halsua )",673,269,404,25,311,43,25
"69550 Kanala   (Halsua )",73,32,41,2,33,4,2
"69570 Karvonen   (Halsua )",216,80,136,14,102,17,3
"69600 Kaustinen Keskus   (Kaustinen )",3156,912,2244,89,1640,357,158
"69660 Köyhäjoki   (Kaustinen )",177,75,102,7,75,16,4
"69700 Veteli Keskus   (Veteli )",1117,311,806,33,618,97,58
"69730 Tunkkari   (Veteli )",386,63,323,11,235,45,32
"69750 Sillanpää   (Veteli )",145,46,99,4,83,8,4
"69820 Räyrinki   (Veteli )",533,206,327,18,249,46,14
"69830 Pulkkinen   (Veteli )",212,83,129,3,113,11,2
"69850 Patana   (Veteli )",162,55,107,6,90,8,3
"69910 Kivikangas   (Perho )",47,24,23,0,20,3,0
"69920 Oksakoski-Kivikangas   (Perho )",365,136,229,16,179,22,12
"69950 Perho Keskus-Salamajärvi   (Perho )",940,335,605,24,473,69,39
"69970 Salamajärvi   (Perho )",28,..,..,..,..,..,..
"69980 Möttönen   (Perho )",616,204,412,25,348,28,11
"70100 Kuopio Keskus   (Kuopio )",10849,1772,9077,1317,4722,1543,1495
"70110 Etu-Niirala   (Kuopio )",3548,551,2997,637,1503,498,359
"70150 Neulamäki   (Kuopio )",4464,776,3688,584,2132,572,400
"70200 Puijonlaakso   (Kuopio )",5994,982,5012,850,2611,795,756
"70210 Kuopion Keskussairaala-alue   (Kuopio )",72,44,28,0,24,4,0
"70240 Niuvaniemen Sairaala-alue   (Kuopio )",81,26,55,6,40,7,2
"70260 Julkula   (Kuopio )",1913,252,1661,82,997,331,251
"70280 Länsi-Puijo   (Kuopio )",1800,344,1456,100,875,228,253
"70300 Linnanpelto   (Kuopio )",1019,122,897,111,440,161,185
"70340 Inkilänmäki   (Kuopio )",3172,666,2506,207,1613,378,308
"70400 Kettulanlahti   (Kuopio )",838,129,709,55,420,122,112
"70420 Päiväranta   (Kuopio )",1817,342,1475,89,951,244,191
"70460 Saarijärvi   (Kuopio )",3265,786,2479,175,1858,297,149
"70500 Männistö   (Kuopio )",6077,1453,4624,408,3052,683,481
"70600 Niirala-Huuhanmäki   (Kuopio )",2985,382,2603,667,1069,424,443
"70620 Haapaniemi   (Kuopio )",1947,429,1518,167,856,234,261
"70700 Särkiniemi   (Kuopio )",3140,612,2528,248,1488,417,375
"70780 Jynkkä   (Kuopio )",3813,743,3070,195,2000,475,400
"70800 Pitkälahti   (Kuopio )",2516,422,2094,112,1318,362,302
"70820 Litmanen   (Kuopio )",9778,1752,8026,508,4917,1424,1177
"70840 Jynkänmäki   (Kuopio )",5039,497,4542,339,2052,1038,1113
"70870 Hiltulanlahti   (Kuopio )",1986,298,1688,65,1111,308,204
"70900 Toivala   (Siilinjärvi )",2112,267,1845,79,1130,347,289
"70910 Vuorela   (Siilinjärvi )",2448,417,2031,94,1356,340,241
"70940 Jännevirta   (Kuopio )",422,76,346,14,229,55,48
"71130 Kortejoki   (Kuopio )",434,112,322,8,235,46,33
"71150 Vartiala   (Kuopio )",499,115,384,11,281,58,34
"71160 Riistavesi   (Kuopio )",1178,291,887,23,656,122,86
"71170 Laukka-aho   (Tuusniemi )",74,20,54,2,47,5,0
"71200 Tuusniemi Keskus   (Tuusniemi )",1324,443,881,31,730,69,51
"71210 Tuusjärvi   (Tuusniemi )",194,46,148,3,122,18,5
"71240 Paakkila   (Tuusniemi )",187,46,141,11,110,12,8
"71260 Juurikkamäki   (Tuusniemi )",133,52,81,2,67,7,5
"71280 Kosula   (Tuusniemi )",200,71,129,6,108,11,4
"71310 Vehmersalmi Keskus   (Kuopio )",1037,338,699,26,557,69,47
"71330 Räsälä   (Kuopio )",284,69,215,8,161,27,19
"71360 Litmaniemi   (Kuopio )",145,46,99,3,75,13,8
"71380 Mustinlahti   (Kuopio )",133,51,82,2,77,3,0
"71460 Paukarlahti   (Leppävirta )",359,80,279,12,191,52,24
"71470 Oravikoski   (Leppävirta )",347,76,271,10,191,43,27
"71480 Kurkimäki   (Kuopio )",776,124,652,36,388,145,83
"71490 Airaksela   (Kuopio )",201,46,155,7,113,23,12
"71520 Kaislastenlahti   (Kuopio )",237,41,196,7,133,33,23
"71570 Syvänniemi   (Kuopio )",951,155,796,36,552,129,79
"71610 Salonkulma   (Kuopio )",3,..,..,..,..,..,..
"71640 Talluskylä   (Tervo )",194,82,112,4,102,1,5
"71650 Hirvilahti-Salonkulma   (Kuopio )",377,81,296,6,237,31,22
"71660 Leinolanlahti   (Kuopio )",89,21,68,3,60,1,4
"71670 Kurolanlahti   (Kuopio )",79,26,53,1,46,4,2
"71680 Pulkonkoski-Saarinen   (Kuopio )",184,51,133,4,114,11,4
"71690 Varpasmaa   (Kuopio )",13,..,..,..,..,..,..
"71720 Käärmelahti   (Kuopio )",444,80,364,8,268,62,26
"71730 Kinnulanlahti   (Kuopio )",472,109,363,12,276,43,32
"71740 Tavinsalmi   (Kuopio )",77,28,49,2,39,4,4
"71745 Haatala   (Kuopio )",31,6,25,0,19,6,0
"71750 Maaninka Keskus   (Kuopio )",905,298,607,21,474,70,42
"71760 Ahkionlahti-Vianta   (Kuopio )",229,57,172,7,139,15,11
"71775 Tuovilanlahti-Haatala   (Kuopio )",331,98,233,9,198,23,3
"71800 Siilinjärvi Keskus   (Siilinjärvi )",8038,1701,6337,224,4536,950,627
"71820 Pöljä   (Siilinjärvi )",594,120,474,17,356,72,29
"71840 Kuuslahti   (Siilinjärvi )",416,95,321,10,254,45,12
"71850 Leppäkaarre   (Siilinjärvi )",1582,284,1298,43,988,162,105
"71870 Harjamäki   (Siilinjärvi )",299,34,265,16,153,45,51
"71890 Hamula   (Siilinjärvi )",680,132,548,14,368,105,61
"71910 Alapitkä   (Lapinlahti )",633,136,497,15,382,63,37
"71920 Pajujärvi   (Lapinlahti )",305,92,213,6,167,21,19
"71950 Lammasaho   (Kuopio )",93,23,70,2,61,4,3
"71960 Lukkarila   (Lapinlahti )",180,55,125,10,94,10,11
"72100 Karttula Keskus   (Kuopio )",1349,437,912,29,744,92,47
"72140 Itä-Karttula-Riuttasenpää   (Kuopio )",25,..,..,..,..,..,..
"72210 Tervo Keskus-Eliaksela   (Tervo )",985,333,652,27,527,57,41
"72220 Eliaksela   (Tervo )",48,12,36,3,29,1,3
"72300 Vesanto Keskus   (Vesanto )",1085,446,639,28,521,59,31
"72310 Niinivesi   (Vesanto )",209,81,128,8,104,8,8
"72330 Tiitilänkylä   (Vesanto )",96,27,69,5,49,6,9
"72350 Pienola   (Vesanto )",236,87,149,7,123,9,10
"72360 Närhilä   (Vesanto )",89,36,53,3,43,5,2
"72380 Horontaipale   (Vesanto )",95,28,67,4,51,4,8
"72400 Pielavesi Keskus-Jylänki   (Pielavesi )",2267,790,1477,62,1188,139,88
"72430 Kumpula   (Pielavesi )",199,59,140,4,118,13,5
"72490 Saarinen   (Kuopio )",12,..,..,..,..,..,..
"72510 Jokijärvi   (Pielavesi )",81,31,50,0,41,4,5
"72530 Säviäntaipale   (Pielavesi )",180,69,111,2,100,8,1
"72550 Säviä   (Pielavesi )",243,88,155,5,129,9,12
"72570 Vuorikylä   (Pielavesi )",81,28,53,1,50,0,2
"72600 Keitele Keskus   (Keitele )",1658,567,1091,31,899,110,51
"72630 Kuusela-Rajala   (Keitele )",76,23,53,2,39,10,2
"72710 Vaaraslahti   (Pielavesi )",340,90,250,6,205,27,12
"72740 Laukkala   (Pielavesi )",117,51,66,4,49,10,3
"72810 Jylhänkylä   (Pielavesi )",110,41,69,6,56,6,1
"72840 Saarela   (Pielavesi )",83,28,55,2,48,4,1
"72930 Tossavanlahti   (Keitele )",95,39,56,1,49,4,2
"72950 Porttila   (Keitele )",74,24,50,0,45,2,3
"72980 Petäjäkylä   (Keitele )",68,28,40,2,35,3,0
"73100 Lapinlahti Keskus   (Lapinlahti )",3972,1148,2824,102,2222,314,186
"73110 Mäntylahti-Karvasalmi   (Lapinlahti )",212,66,146,8,116,16,6
"73120 Nerkoo-Horsmanmäki   (Lapinlahti )",404,89,315,16,238,44,17
"73200 Varpaisjärvi Keskus   (Lapinlahti )",1463,517,946,31,784,81,50
"73230 Syvärinpää   (Lapinlahti )",265,91,174,5,148,16,5
"73250 Korpijärvi   (Lapinlahti )",156,66,90,1,79,7,3
"73300 Nilsiä Keskus   (Kuopio )",2553,917,1636,57,1328,151,100
"73310 Tahkovuori   (Kuopio )",80,15,65,6,40,14,5
"73320 Reittiö   (Kuopio )",1029,316,713,20,590,60,43
"73350 Haluna   (Kuopio )",331,60,271,10,220,25,16
"73360 Pajulahti   (Kuopio )",457,99,358,17,279,33,29
"73410 Pieksänkoski   (Kuopio )",208,46,162,9,128,12,13
"73460 Muuruvesi   (Kuopio )",595,186,409,15,322,47,25
"73470 Västinniemi   (Kuopio )",270,60,210,4,180,21,5
"73500 Juankoski Keskus   (Kuopio )",2332,760,1572,53,1337,117,65
"73600 Kaavi Keskus   (Kaavi )",1768,669,1099,22,945,85,47
"73620 Kortteinen-Rasilampi   (Kaavi )",202,74,128,3,119,5,1
"73640 Sivakkavaara   (Kaavi )",94,49,45,1,39,4,1
"73645 Niinivaara-Onnivaara   (Kaavi )",70,32,38,1,35,1,1
"73670 Luikonlahti   (Kaavi )",394,133,261,9,222,17,13
"73710 Viitaniemi   (Kuopio )",138,38,100,3,85,7,5
"73730 Losomäki   (Kuopio )",67,34,33,0,27,4,2
"73770 Säyneinen-Ala-Siikajärvi   (Kuopio )",427,150,277,12,239,16,10
"73810 Palonurmi-Aholansaari   (Kuopio )",253,75,178,7,151,16,4
"73830 Keski-Siikajärvi   (Kuopio )",190,64,126,4,107,11,4
"73850 Ala-Luosta-Riitasalo   (Rautavaara )",80,25,55,2,49,0,4
"73860 Pykälikkö   (Rautavaara )",0,0,0,0,0,0,0
"73900 Rautavaara Keskus   (Rautavaara )",1170,510,660,24,572,46,18
"73970 Riitasalo   (Rautavaara )",11,..,..,..,..,..,..
"73990 Kangaslahti   (Rautavaara )",122,47,75,5,61,6,3
"74100 Iisalmi Keskus, Eteläinen   (Iisalmi )",3385,981,2404,167,1707,308,222
"74120 Iisalmi Keskus Pohjoinen   (Iisalmi )",5301,1348,3953,163,2933,550,307
"74130 Kihmula   (Iisalmi )",3802,889,2913,112,2268,334,199
"74140 Ritoniemi   (Iisalmi )",919,196,723,18,570,96,39
"74150 Laidunmäki   (Iisalmi )",809,185,624,21,508,69,26
"74160 Koljonvirta   (Iisalmi )",799,163,636,14,471,100,51
"74170 Soinlahti   (Iisalmi )",679,150,529,17,410,74,28
"74200 Vieremä Keskus   (Vieremä )",1888,550,1338,58,1064,133,83
"74230 Salahmi   (Vieremä )",329,101,228,5,197,18,8
"74240 Marttisenjärvi   (Vieremä )",122,52,70,2,66,0,2
"74250 Nissilä   (Vieremä )",90,44,46,3,40,2,1
"74270 Kauppilanmäki   (Vieremä )",372,97,275,18,211,32,14
"74300 Sonkajärvi Keskus   (Sonkajärvi )",2213,707,1506,49,1257,132,68
"74340 Sukeva-Kainuunmäki   (Sonkajärvi )",602,211,391,11,334,32,14
"74345 Kalliosuo   (Sonkajärvi )",62,28,34,0,33,1,0
"74360 Sonkakoski   (Sonkajärvi )",131,32,99,7,75,11,6
"74380 Jyrkkä   (Sonkajärvi )",75,28,47,1,40,6,0
"74390 Laakajärvi   (Sotkamo )",60,21,39,0,32,3,4
"74420 Hernejärvi   (Sonkajärvi )",243,68,175,6,142,17,10
"74470 Paloinen   (Lapinlahti )",134,48,86,2,75,5,4
"74490 Koirakoski   (Sonkajärvi )",105,51,54,1,47,6,0
"74510 Peltosalmi-Sourunsalo   (Iisalmi )",616,151,465,21,391,30,23
"74520 Kirmanranta   (Iisalmi )",407,68,339,12,258,40,29
"74540 Kotikylä   (Iisalmi )",125,20,105,7,79,9,10
"74550 Pörsänmäki   (Iisalmi )",183,58,125,4,110,8,3
"74590 Kurenpolvi   (Vieremä )",255,54,201,6,147,32,16
"74595 Runni   (Iisalmi )",488,142,346,5,292,37,12
"74610 Honkaranta   (Kiuruvesi )",146,42,104,3,83,14,4
"74630 Heinäkylä   (Kiuruvesi )",181,50,131,7,95,18,11
"74640 Sulkavanjärvi   (Kiuruvesi )",127,33,94,3,77,13,1
"74670 Rapakkojoki   (Kiuruvesi )",96,20,76,5,60,6,5
"74680 Myllyniemi   (Kiuruvesi )",315,92,223,7,182,20,14
"74700 Kiuruvesi Keskus   (Kiuruvesi )",5047,1553,3494,118,2854,349,173
"74720 Niemiskylä   (Kiuruvesi )",163,32,131,5,105,13,8
"74740 Aittojärvi   (Kiuruvesi )",257,89,168,6,146,12,4
"74770 Kalliokylä   (Kiuruvesi )",56,21,35,0,32,2,1
"74840 Koppeloharju   (Kiuruvesi )",212,68,144,3,123,13,5
"74940 Remeskylä-Tihilänkangas   (Kiuruvesi )",111,37,74,2,67,3,2
"74980 Tihilänkangas   (Kiuruvesi )",30,13,17,1,16,0,0
"75500 Nurmes Keskus   (Nurmes )",3477,1149,2328,46,1966,196,120
"75530 Porokylä   (Nurmes )",2385,747,1638,45,1348,175,70
"75650 Savikylä   (Nurmes )",375,119,256,2,224,20,10
"75680 Ylä-Luosta   (Rautavaara )",94,40,54,1,51,2,0
"75700 Valtimo Keskus   (Valtimo )",1174,452,722,17,595,71,39
"75710 Karhunpää   (Valtimo )",227,74,153,1,125,17,10
"75740 Pajukoski   (Valtimo )",98,33,65,1,57,6,1
"75770 Puukari   (Valtimo )",155,48,107,1,91,9,6
"75790 Rumo   (Valtimo )",70,24,46,2,35,5,4
"75840 Ylä-Valtimo   (Valtimo )",133,45,88,4,73,6,5
"75890 Saramo-Petäiskylä-Mujejärvi   (Nurmes )",63,22,41,0,39,2,0
"75930 Petäiskylä   (Nurmes )",41,18,23,0,21,2,0
"75940 Mujejärvi   (Nurmes )",8,..,..,..,..,..,..
"75970 Kohtavaara   (Nurmes )",87,19,68,1,54,5,8
"75990 Höljäkkä   (Nurmes )",96,37,59,1,47,9,2
"76100 Pieksämäki Keskus   (Pieksämäki )",4857,1435,3422,142,2697,386,197
"76120 Kontiopuisto   (Pieksämäki )",1620,430,1190,48,939,146,57
"76130 Pappilanmäki   (Pieksämäki )",778,191,587,14,441,80,52
"76150 Länsirinne   (Pieksämäki )",2695,753,1942,83,1575,175,109
"76280 Partaharju   (Pieksämäki )",125,32,93,1,77,13,2
"76620 Pyhitty   (Pieksämäki )",100,19,81,5,57,9,10
"76780 Lamminmäki   (Pieksämäki )",87,22,65,0,57,4,4
"76850 Naarajärvi   (Pieksämäki )",2292,563,1729,57,1357,202,113
"76940 Nenonpelto   (Pieksämäki )",167,44,123,2,107,6,8
"77110 Paltanen   (Pieksämäki )",71,21,50,0,43,5,2
"77120 Venetmäki   (Pieksämäki )",154,50,104,6,84,9,5
"77140 Huumala   (Pieksämäki )",81,28,53,1,44,4,4
"77220 Neuvola   (Pieksämäki )",128,34,94,1,78,12,3
"77240 Halkokumpu   (Pieksämäki )",118,40,78,0,64,9,5
"77320 Hurskaala   (Pieksämäki )",61,18,43,0,37,3,3
"77330 Virtasalmi Keskus   (Pieksämäki )",522,200,322,13,273,26,10
"77350 Montola   (Pieksämäki )",193,68,125,4,108,9,4
"77380 Kantala   (Mikkeli )",112,47,65,3,53,8,1
"77430 Siikamäki   (Pieksämäki )",305,81,224,8,177,23,16
"77460 Maavesi   (Joroinen )",304,66,238,6,191,28,13
"77480 Savuniemi   (Joroinen )",38,10,28,2,18,7,1
"77520 Haapakoski-Partaharju   (Pieksämäki )",149,45,104,4,89,6,5
"77570 Jäppilä Keskus   (Pieksämäki )",618,184,434,7,361,44,22
"77580 Tihusniemi   (Pieksämäki )",139,43,96,0,77,14,5
"77600 Suonenjoki Keskus   (Suonenjoki )",5397,1586,3811,143,3047,373,248
"77630 Lempyy   (Suonenjoki )",174,33,141,5,109,21,6
"77690 Suontee   (Suonenjoki )",102,24,78,1,63,7,7
"77700 Rautalampi Keskus   (Rautalampi )",2083,679,1404,51,1111,141,101
"77770 Myhinpää   (Rautalampi )",109,49,60,1,49,3,7
"77800 Iisvesi   (Suonenjoki )",448,155,293,12,246,18,17
"77910 Vaajasalmi   (Rautalampi )",72,13,59,2,48,5,4
"77930 Kerkonjoensuu   (Rautalampi )",330,116,214,11,179,18,6
"77960 Pakarila   (Rautalampi )",5,..,..,..,..,..,..
"78200 Varkaus Keskus   (Leppävirta )",4026,1430,2596,102,2090,275,129
"78210 Kuoppakangas   (Varkaus )",1239,300,939,38,684,133,84
"78250 Päiviönsaari   (Varkaus )",901,196,705,33,496,112,64
"78300 Kommila   (Varkaus )",1857,492,1365,45,1046,161,113
"78310 Puurtila   (Leppävirta )",890,136,754,30,507,141,76
"78400 Luttila   (Varkaus )",1024,205,819,26,624,112,57
"78480 Timola   (Leppävirta )",409,83,326,10,238,45,33
"78500 Pitkälänniemi-Könönpelto   (Varkaus )",1889,410,1479,40,1138,220,81
"78610 Kurola   (Varkaus )",200,47,153,5,108,28,12
"78710 Akonlahti   (Varkaus )",537,130,407,6,318,56,27
"78850 Käpykangas   (Joroinen )",2438,657,1781,54,1358,262,107
"78870 Kaura-Aho   (Varkaus )",1968,503,1465,42,1155,196,72
"78880 Kuvansi   (Joroinen )",936,202,734,18,573,102,41
"78900 Ruokokoski   (Varkaus )",184,44,140,5,112,14,9
"79100 Leppävirta Keskus   (Leppävirta )",4605,1298,3307,106,2481,442,278
"79130 Sorsakoski   (Leppävirta )",804,291,513,14,439,44,16
"79140 Kotalahti   (Leppävirta )",276,59,217,9,175,22,11
"79150 Konnuslahti-Valkeamäki   (Leppävirta )",327,88,239,9,199,20,11
"79160 Saamaiskylä   (Leppävirta )",60,19,41,0,30,5,6
"79180 Tuppurinmäki   (Leppävirta )",31,11,20,0,18,1,1
"79190 Valkeamäki   (Leppävirta )",31,11,20,2,14,2,2
"79230 Moninmäki   (Leppävirta )",51,16,35,1,26,5,3
"79255 Kurjala-Moninmäki   (Leppävirta )",109,23,86,6,67,8,5
"79265 Puponmäki   (Leppävirta )",79,25,54,2,47,5,0
"79330 Näädänmaa   (Leppävirta )",82,13,69,2,55,10,2
"79350 Itä-Soisalo   (Leppävirta )",73,26,47,0,41,3,3
"79410 Niinimäki   (Leppävirta )",115,39,76,1,66,8,1
"79480 Kangaslampi Keskus   (Varkaus )",495,166,329,12,266,37,14
"79520 Viljolahti   (Varkaus )",127,51,76,3,60,10,3
"79600 Joroinen Keskus   (Joroinen )",2077,616,1461,60,1115,174,112
"79620 Huutokoski   (Joroinen )",170,51,119,5,106,6,2
"79630 Kolma   (Joroinen )",177,42,135,4,105,21,5
"79660 Kerisalo   (Joroinen )",137,36,101,7,80,8,6
"79680 Lahnalahti   (Joroinen )",112,27,85,6,69,8,2
"79690 Kaitainen   (Joroinen )",160,50,110,8,83,14,5
"79700 Heinävesi Keskus   (Heinävesi )",1982,750,1232,38,992,126,76
"79810 Karvion kanava   (Heinävesi )",185,63,122,3,108,8,3
"79820 Varistaipale   (Heinävesi )",92,35,57,6,43,6,2
"79830 Palokki   (Heinävesi )",68,26,42,8,27,3,4
"79850 Uusi-Valamo   (Heinävesi )",0,0,0,0,0,0,0
"79860 Suuraho - Uusi-Valamo   (Heinävesi )",146,54,92,8,65,10,9
"79885 Etelä-Petruma   (Heinävesi )",53,17,36,1,31,4,0
"79895 Sarvikumpu   (Heinävesi )",94,35,59,1,53,2,3
"79910 Kerma   (Heinävesi )",201,68,133,5,105,14,9
"79940 Vihtari-Poikiinaho   (Heinävesi )",143,60,83,0,75,5,3
"80100 Joensuu Keskus, Pohjoinen   (Joensuu )",8700,1598,7102,1490,3435,1205,972
"80110 Joensuu Keskus Eteläinen   (Joensuu )",4257,605,3652,766,1575,665,646
"80130 Kanervala   (Kontiolahti )",1909,269,1640,252,655,337,396
