"Postal code area","Free-time residences, 2014 (RA)","Buildings, total, 2014 (RA)","Other buildings, 2014 (RA)","Residential buildings, 2014 (RA)","Dwellings, 2014 (RA)","Average floor area, 2014 (RA)","Dwellings in small houses, 2014 (RA)","Dwellings in blocks of flats, 2014 (RA)"
"37100 Nokia Keskus   (Nokia )",2,1020,209,811,4051,66.9,939,3112
"37120 Koskenmäki   (Nokia )",302,2703,192,2511,4585,88.5,3226,1359
"37130 Alhoniitty   (Nokia )",11,1081,37,1044,2058,88.7,1487,571
"37140 Harjuniitty   (Nokia )",10,718,55,663,967,98.9,924,43
"37150 Kankaantaka   (Nokia )",16,917,219,698,1896,80.6,1153,743
"37180 Sarkola   (Nokia )",287,201,24,177,159,111.6,157,2
"37200 Siuro   (Nokia )",402,1042,80,962,1129,94.7,990,139
"37210 Kulovesi   (Nokia )",3,17,4,13,11,104.8,11,0
"37240 Linnavuori   (Nokia )",0,182,31,151,410,72.6,228,182
"37310 Tottijärvi   (Nokia )",601,450,50,400,371,112.8,371,0
"37350 Rämsöö   (Vesilahti )",150,110,17,93,82,109.3,82,0
"37370 Narva   (Vesilahti )",734,533,57,476,515,105.7,508,7
"37380 Krääkkiö   (Vesilahti )",191,106,13,93,87,99.4,87,0
"37420 Valkkinen   (Vesilahti )",346,395,37,358,345,115.5,345,0
"37470 Vesilahti Keskus   (Vesilahti )",279,715,87,628,734,119.9,726,8
"37500 Lempäälä Keskus   (Lempäälä )",620,2229,251,1978,3946,89.0,2292,1654
"37530 Säijä   (Lempäälä )",146,270,25,245,229,122.1,229,0
"37550 Kuivaspää   (Lempäälä )",89,1350,96,1254,1866,102.0,1698,168
"37560 Kulju   (Lempäälä )",134,1378,71,1307,1658,108.8,1620,38
"37570 Koivuniemi   (Lempäälä )",30,224,59,165,167,131.3,167,0
"37600 Valkeakoski Keskus   (Valkeakoski )",635,3039,445,2594,6303,77.8,2841,3462
"37630 Vääräkoivu   (Valkeakoski )",57,1650,182,1468,3601,85.7,1907,1694
"37700 Sääksmäki   (Valkeakoski )",99,230,44,186,222,97.5,222,0
"37720 Ritvala   (Valkeakoski )",175,110,16,94,91,120.4,87,4
"37740 Haukila   (Valkeakoski )",60,157,18,139,142,101.3,142,0
"37770 Tarttila   (Valkeakoski )",134,276,46,230,219,110.7,219,0
"37800 Toijala keskus   (Akaa )",484,3063,374,2689,4765,86.3,3120,1645
"37830 Viiala Keskus   (Akaa )",183,2120,317,1803,2730,86.6,2046,684
"37850 Metsäkansa   (Valkeakoski )",163,203,28,175,168,103.2,168,0
"37860 Kärjenniemi   (Valkeakoski )",188,352,29,323,326,110.0,324,2
"37900 Kylmäkoski Asemanseutu   (Akaa )",26,202,26,176,159,94.0,159,0
"37910 Kylmäkoski Keskus   (Akaa )",261,586,101,485,691,93.6,691,0
"37960 Sotkia   (Akaa )",37,138,15,123,126,108.0,126,0
"38100 Karkku   (Sastamala )",308,522,82,440,416,100.8,406,10
"38120 Kutala   (Sastamala )",263,151,16,135,113,99.0,105,8
"38130 Ellivuori   (Sastamala )",37,18,11,7,..,..,..,..
"38140 Kärppälä   (Sastamala )",224,232,16,216,179,110.8,179,0
"38200 Vammala Keskus   (Sastamala )",45,1698,237,1461,3821,77.6,1707,2114
"38210 Vammala Asemanseutu   (Sastamala )",300,1742,220,1522,2318,85.2,1572,746
"38220 Stormi   (Sastamala )",152,510,68,442,400,107.9,384,16
"38250 Roismala   (Sastamala )",300,709,119,590,589,108.0,570,19
"38270 Sammaljoki   (Sastamala )",70,227,25,202,179,102.3,175,4
"38280 Illo   (Sastamala )",54,251,15,236,214,110.7,212,2
"38300 Kiikka   (Sastamala )",246,905,121,784,920,100.2,894,26
"38360 Kiikoinen   (Sastamala )",256,669,88,581,645,100.4,642,3
"38420 Häijää   (Sastamala )",399,498,40,458,467,105.9,467,0
"38460 Mouhijärvi Keskus   (Sastamala )",503,825,108,717,862,92.6,837,25
"38470 Hyynilä   (Sastamala )",191,153,14,139,128,97.4,128,0
"38490 Haukijärvi   (Hämeenkyrö )",54,51,6,45,41,98.9,41,0
"38510 Suodenniemi   (Sastamala )",502,706,74,632,681,95.3,681,0
"38600 Lavia Keskus   (Pori )",651,901,131,770,895,91.5,827,68
"38650 Yli-Putto   (Pori )",48,119,19,100,89,105.9,89,0
"38670 Kalliala-Haunia   (Pori )",160,132,7,125,115,100.5,114,1
"38680 Tuunajärvi   (Pomarkku )",43,76,6,70,58,94.6,58,0
"38700 Kankaanpää Keskus   (Kankaanpää )",247,2120,375,1745,3321,86.6,2301,1020
"38710 Myllymäki   (Kankaanpää )",4,584,42,542,1339,76.3,890,449
"38720 Vihteljärvi   (Kankaanpää )",90,275,22,253,248,107.2,248,0
"38740 Hapuoja   (Kankaanpää )",39,238,20,218,208,108.1,208,0
"38750 Veneskoski   (Kankaanpää )",47,158,15,143,127,103.6,127,0
"38760 Venesjärvi   (Kankaanpää )",190,188,17,171,170,104.7,170,0
"38770 Lohikko   (Kankaanpää )",24,210,24,186,181,114.0,181,0
"38800 Jämijärvi Keskus   (Jämijärvi )",339,979,154,825,901,95.2,851,50
"38840 Niinisalo   (Kankaanpää )",47,475,50,425,528,92.1,402,126
"38860 Suurimaa   (Jämijärvi )",6,120,15,105,96,114.1,96,0
"38910 Ala-Honkajoki   (Kankaanpää )",67,307,18,289,265,103.3,265,0
"38920 Vatajankoski   (Honkajoki )",39,147,16,131,123,96.2,123,0
"38950 Honkajoki Keskus   (Honkajoki )",114,781,163,618,722,89.0,713,9
"38970 Lauhala   (Honkajoki )",56,181,27,154,158,90.5,158,0
"39100 Hämeenkyrö Keskus   (Hämeenkyrö )",218,1337,165,1172,1785,85.8,1485,300
"39110 Simuna   (Hämeenkyrö )",91,135,9,126,110,100.6,110,0
"39130 Sasi   (Hämeenkyrö )",262,345,32,313,307,117.8,307,0
"39150 Pinsiö   (Hämeenkyrö )",108,381,41,340,339,116.6,339,0
"39160 Julkujärvi   (Ylöjärvi )",35,994,59,935,1225,106.7,1216,9
"39170 Jumesniemi   (Hämeenkyrö )",70,89,10,79,73,119.5,73,0
"39180 Herttuala   (Hämeenkyrö )",26,54,4,50,40,103.9,40,0
"39195 Kaipio   (Hämeenkyrö )",18,100,7,93,83,106.0,83,0
"39200 Kyröskoski   (Hämeenkyrö )",159,1818,225,1593,2456,84.8,2018,438
"39230 Osara   (Hämeenkyrö )",114,131,23,108,106,99.8,106,0
"39290 Vesajärvi   (Hämeenkyrö )",62,130,18,112,93,100.7,93,0
"39310 Viljakkala Keskus   (Ylöjärvi )",474,526,78,448,523,92.2,523,0
"39340 Karhe   (Ylöjärvi )",320,170,14,156,141,107.6,141,0
"39360 Komi   (Ylöjärvi )",87,146,13,133,125,109.2,125,0
"39380 Lavajärvi   (Hämeenkyrö )",68,96,14,82,75,114.6,75,0
"39410 Luhalahti   (Ikaalinen )",500,214,24,190,175,97.3,175,0
"39430 Röyhiö   (Ikaalinen )",226,114,11,103,85,103.5,85,0
"39450 Sisättö   (Ikaalinen )",315,120,17,103,87,98.4,87,0
"39500 Ikaalinen Keskus   (Ikaalinen )",490,1741,273,1468,2839,83.0,1885,954
"39530 Kilvakkala   (Ikaalinen )",296,613,91,522,485,103.4,485,0
"39580 Riitiala   (Ikaalinen )",315,260,27,233,206,104.8,206,0
"39590 Tevaniemi   (Ikaalinen )",151,135,19,116,104,108.5,104,0
"39610 Kovelahti   (Ikaalinen )",107,143,15,128,108,111.9,108,0
"39620 Kovesjoki   (Parkano )",142,166,23,143,108,100.0,108,0
"39660 Lapinneva   (Parkano )",29,196,38,158,149,96.2,149,0
"39700 Parkano Keskus   (Parkano )",622,2431,560,1871,3099,87.4,2341,758
"39750 Vatajanjärvi   (Parkano )",227,264,57,207,205,100.5,205,0
"39770 Aureskoski   (Parkano )",172,68,18,50,43,89.5,43,0
"39780 Alaskylä   (Parkano )",37,122,20,102,107,114.5,107,0
"39810 Linnankylä   (Kihniö )",247,252,53,199,170,103.4,170,0
"39820 Kihniö Keskus   (Kihniö )",580,904,174,730,863,89.1,841,22
"39880 Kihniö Asemanseutu   (Kihniö )",105,96,4,92,77,94.8,75,2
"39920 Suomijärvi   (Karvia )",54,115,6,109,98,99.0,98,0
"39930 Karvia Keskus   (Karvia )",24,524,118,406,635,85.7,597,38
"39940 Kantti   (Karvia )",37,184,18,166,145,104.5,145,0
"39960 Sarvela   (Karvia )",111,280,40,240,217,105.0,217,0
"39965 Karviankylä   (Karvia )",61,108,13,95,88,96.1,88,0
"39980 Sara   (Karvia )",56,113,14,99,104,89.1,104,0
"39990 Alkkia   (Karvia )",38,78,7,71,66,82.8,66,0
"40100 Jyväskylä Keskus   (Jyväskylä )",0,574,262,312,9669,55.5,46,9623
"40200 Mannila-Taulumäki   (Jyväskylä )",9,447,59,388,2186,67.9,658,1528
"40250 Ritoniemi-Lohikoski   (Jyväskylä )",25,1145,116,1029,2999,83.5,1816,1183
"40270 Pappilanrinne-Pappilanvuori   (Jyväskylä )",225,2370,136,2234,4996,88.1,3451,1545
"40320 Seppälän Teollisuusalue   (Jyväskylä )",9,1019,425,594,2823,67.8,815,2008
"40340 Huhtasuo   (Jyväskylä )",2,358,56,302,3980,61.8,394,3586
"40400 Halssila   (Jyväskylä )",1,634,62,572,2131,74.3,1146,985
"40420 Jyskä   (Jyväskylä )",4,1063,50,1013,2361,79.7,1648,713
"40500 Keljo-Ristonmaa   (Jyväskylä )",40,623,87,536,1880,69.7,809,1071
"40520 Kuokkala-Ristikivi   (Jyväskylä )",152,2134,251,1883,8576,70.2,2495,6081
"40530 Keljonkangas   (Jyväskylä )",43,1476,131,1345,2285,94.6,1775,510
"40600 Mattilanpelto   (Jyväskylä )",0,379,48,331,1313,67.4,514,799
"40620 Keskussairaala-alue-Kukkumäki   (Jyväskylä )",0,25,16,9,294,50.2,0,294
"40630 Kypärämäki   (Jyväskylä )",1,948,80,868,1993,80.1,1070,923
"40640 Keltinmäki   (Jyväskylä )",1,933,73,860,3666,72.6,1078,2588
"40660 Länsi-Palokka   (Jyväskylä )",60,294,11,283,283,107.3,283,0
"40700 Mäki-Matti   (Jyväskylä )",0,408,103,305,3371,53.1,240,3131
"40720 Nisula   (Jyväskylä )",0,238,45,193,1793,61.4,298,1495
"40740 Kortepohja   (Jyväskylä )",8,410,77,333,4667,54.4,444,4223
"40800 Vaajakoski   (Jyväskylä )",283,2181,214,1967,3980,81.3,2471,1509
"40820 Vuoritsalo   (Jyväskylä )",107,147,14,133,512,73.3,163,349
"40900 Säynätsalo   (Jyväskylä )",53,963,78,885,1655,86.4,1069,586
"40930 Kinkomaa   (Muurame )",106,394,22,372,567,92.1,494,73
"40950 Muurame Keskus   (Muurame )",689,2328,225,2103,3483,96.1,2603,880
"41120 Puuppola   (Jyväskylä )",109,664,30,634,677,121.3,657,20
"41140 Kuikka   (Jyväskylä )",57,254,15,239,227,116.0,227,0
"41160 Tikkakoski   (Jyväskylä )",44,1282,98,1184,2259,85.8,1688,571
"41180 Vehniä   (Laukaa )",82,358,60,298,300,103.0,300,0
"41210 Jokihaara   (Uurainen )",131,190,12,178,167,109.5,167,0
"41220 Höytiä   (Uurainen )",117,166,11,155,153,99.5,153,0
"41230 Uurainen Keskus   (Uurainen )",216,665,98,567,796,87.7,738,58
"41240 Kyynämöinen   (Uurainen )",133,145,20,125,110,109.4,110,0
"41260 Hoikankylä   (Saarijärvi )",23,77,2,75,71,101.5,71,0
"41270 Lannevesi   (Saarijärvi )",221,317,35,282,258,99.7,258,0
"41290 Kangashäkki   (Uurainen )",58,295,32,263,265,114.8,265,0
"41310 Leppävesi   (Laukaa )",75,1044,140,904,1124,104.0,1124,0
"41325 Laukkavirta   (Laukaa )",179,168,28,140,132,115.3,132,0
"41330 Vihtavuori   (Laukaa )",117,1001,208,793,1118,94.7,992,126
"41340 Laukaa Keskus   (Laukaa )",118,1464,177,1287,2626,85.0,1884,742
"41350 Laukaa Asemanseutu   (Laukaa )",62,358,96,262,306,98.9,306,0
"41360 Valkola   (Laukaa )",100,238,33,205,204,109.6,204,0
"41370 Kuusa   (Laukaa )",456,579,97,482,443,116.7,443,0
"41390 Äijälä   (Laukaa )",146,243,55,188,185,100.2,185,0
"41400 Lievestuore   (Laukaa )",280,1445,197,1248,1660,89.8,1558,102
"41410 Kankainen   (Toivakka )",81,98,7,91,89,94.4,89,0
"41440 Ruuhimäki   (Toivakka )",53,139,22,117,112,96.5,112,0
"41450 Leppälahti   (Jyväskylä )",338,318,19,299,289,105.1,289,0
"41490 Niemisjärvi   (Hankasalmi )",241,402,33,369,398,98.5,397,1
"41500 Hankasalmi Asemanseutu   (Hankasalmi )",236,708,113,595,823,80.1,709,114
"41520 Hankasalmi Keskus   (Hankasalmi )",545,858,114,744,1063,86.1,1063,0
"41530 Veneranta   (Hankasalmi )",114,92,10,82,83,106.9,83,0
"41540 Ristimäki   (Hankasalmi )",125,152,9,143,129,104.7,129,0
"41550 Hannula   (Hankasalmi )",104,102,9,93,84,112.8,84,0
"41560 Säkinmäki   (Hankasalmi )",114,106,8,98,94,100.9,94,0
"41580 Sauvamäki   (Hankasalmi )",97,163,13,150,139,108.8,139,0
"41630 Oravasaari   (Jyväskylä )",262,186,9,177,166,110.7,166,0
"41660 Toivakka Keskus   (Toivakka )",905,915,132,783,945,91.2,945,0
"41710 Rutalahti-Kivisuo   (Jyväskylä )",242,199,28,171,159,91.2,159,0
"41730 Kivisuo   (Joutsa )",34,29,2,27,22,75.5,22,0
"41750 Havumäki   (Joutsa )",50,77,7,70,57,88.3,57,0
"41770 Leivonmäki   (Joutsa )",300,381,73,308,435,82.0,435,0
"41800 Korpilahti Keskus   (Jyväskylä )",806,1522,182,1340,1934,86.7,1679,255
"41820 Saakoski   (Jyväskylä )",108,185,12,173,152,96.9,152,0
"41840 Moksi   (Jyväskylä )",69,76,13,63,53,94.1,53,0
"41860 Rannila   (Jyväskylä )",161,121,6,115,103,107.6,103,0
"41870 Putkilahti   (Jyväskylä )",313,143,21,122,104,100.2,100,4
"41880 Oittila   (Jyväskylä )",240,96,9,87,73,113.5,73,0
"41900 Petäjävesi Keskus   (Petäjävesi )",333,1175,165,1010,1396,89.0,1232,164
"41920 Kintaus   (Petäjävesi )",161,288,31,257,258,100.6,258,0
"41925 Ylä-Kintaus   (Petäjävesi )",74,93,10,83,76,100.9,76,0
"41930 Kuohu   (Jyväskylä )",140,379,26,353,344,100.8,344,0
"41940 Vesanka   (Jyväskylä )",471,609,51,558,545,111.0,545,0
"41970 Huttula   (Keuruu )",16,49,14,35,29,100.1,29,0
"41980 Kuivasmäki   (Petäjävesi )",102,124,19,105,91,105.3,91,0
"42100 Jämsä Keskus   (Jämsä )",1627,4294,1075,3219,6016,82.1,3788,2228
"42140 Juokslahti   (Jämsä )",141,196,32,164,137,110.6,134,3
"42220 Kaipola   (Jämsä )",3,457,88,369,626,79.6,382,244
"42300 Jämsänkoski Keskus   (Jämsä )",95,2216,336,1880,3198,79.2,2261,937
"42330 Haavisto   (Jämsä )",167,238,40,198,179,119.0,179,0
"42440 Koskenpää   (Jämsä )",541,462,53,409,393,88.3,378,15
"42520 Asunta   (Keuruu )",108,126,17,109,89,99.9,89,0
"42560 Pohjoisjärvi   (Keuruu )",20,27,3,24,18,103.1,18,0
"42600 Multia Keskus-Väätäiskylä   (Multia )",515,787,127,660,859,86.0,828,31
"42660 Sahrajärvi   (Multia )",48,103,15,88,73,90.2,73,0
"42700 Keuruu Keskus   (Keuruu )",940,2768,475,2293,4650,80.2,2798,1852
"42720 Valkealahti   (Keuruu )",0,7,3,4,73,66.9,11,62
"42800 Haapamäki   (Keuruu )",190,621,83,538,766,80.0,594,172
"42820 Riiho   (Keuruu )",83,65,12,53,46,118.3,46,0
"42830 Ylä-Kolkki   (Mänttä-Vilppula )",67,45,4,41,34,97.4,34,0
"42840 Kolkki   (Mänttä-Vilppula )",272,116,13,103,82,102.4,82,0
"42850 Pohjaslahti   (Mänttä-Vilppula )",362,138,20,118,104,94.9,102,2
"42870 Kotala   (Virrat )",333,299,36,263,227,98.8,227,0
"42910 Pihlajavesi   (Keuruu )",401,254,29,225,195,84.0,188,7
"42930 Katajamäki   (Keuruu )",126,107,11,96,72,97.8,72,0
"43100 Saarijärvi Keskus   (Saarijärvi )",510,2376,343,2033,3542,83.2,2569,973
"43130 Tarvaala   (Saarijärvi )",43,243,53,190,190,114.1,190,0
"43170 Häkkilä   (Saarijärvi )",165,213,35,178,152,88.4,152,0
"43220 Mahlu   (Saarijärvi )",87,295,22,273,250,101.3,250,0
"43240 Lehtola   (Saarijärvi )",90,124,17,107,90,96.2,90,0
"43250 Kolkanlahti   (Saarijärvi )",73,291,133,158,147,106.9,147,0
"43270 Kalmari   (Saarijärvi )",183,320,39,281,277,100.0,272,5
"43300 Kannonkoski Keskus   (Kannonkoski )",586,738,152,586,669,90.8,659,10
"43340 Kannonjärvi   (Kannonkoski )",179,126,17,109,94,82.6,94,0
"43390 Lokakylä   (Kivijärvi )",88,53,7,46,41,105.1,41,0
"43420 Kukko   (Saarijärvi )",64,48,9,39,34,96.2,34,0
"43430 Väätäiskylä   (Multia )",51,35,8,27,23,102.0,23,0
"43440 Pylkönmäki Keskus   (Saarijärvi )",256,324,71,253,353,73.0,349,4
"43480 Pääjärvi   (Saarijärvi )",117,134,35,99,78,105.1,78,0
"43490 Kangasaho   (Karstula )",113,116,13,103,89,96.3,89,0
"43500 Karstula Keskus   (Karstula )",239,1258,213,1045,1673,83.4,1568,105
"43520 Kiminki   (Karstula )",65,158,20,138,135,97.2,135,0
"43540 Rantakylä-Pirttilahti   (Karstula )",66,83,16,67,69,105.3,69,0
"43560 Vahanka   (Karstula )",98,118,8,110,94,98.8,94,0
"43610 Aho   (Karstula )",168,75,3,72,52,93.2,52,0
"43640 Humppi   (Karstula )",12,142,68,74,71,103.3,71,0
"43660 Vastinki   (Karstula )",116,190,20,170,144,97.1,144,0
"43700 Kyyjärvi Keskus   (Kyyjärvi )",223,723,176,547,644,93.1,634,10
"43720 Kumpulainen   (Kyyjärvi )",19,96,9,87,72,101.9,72,0
"43800 Kivijärvi Keskus-Sompala   (Kivijärvi )",484,577,124,453,586,89.2,534,52
"43840 Sompala   (Kivijärvi )",77,41,7,34,33,80.1,33,0
"43900 Kinnula Keskus   (Kinnula )",185,617,91,526,665,97.5,659,6
"43940 Muhola-Saarensalmi   (Kinnula )",171,145,12,133,118,108.5,118,0
"43960 Saarensalmi   (Kinnula )",115,62,14,48,41,96.4,41,0
"44100 Äänekoski Keskus   (Äänekoski )",37,982,179,803,2673,69.0,926,1747
"44120 Mämmensalmi-Mustaniemi   (Äänekoski )",14,964,20,944,1131,99.7,1046,85
"44150 Likolahti-Karhunlähde   (Äänekoski )",346,1013,134,879,1827,77.3,1058,769
"44160 Huutomäki   (Äänekoski )",39,210,6,204,207,108.9,198,9
"44170 Hietama   (Äänekoski )",94,263,27,236,212,111.9,212,0
"44190 Parantala   (Äänekoski )",126,128,7,121,114,101.0,114,0
"44200 Suolahti Keskus   (Äänekoski )",159,1552,251,1301,2802,74.4,1629,1173
"44220 Sörkänmäki   (Äänekoski )",52,236,22,214,204,94.0,202,2
"44250 Äänekoivisto   (Äänekoski )",60,258,23,235,224,113.7,224,0
"44260 Vihijärvi   (Äänekoski )",256,148,11,137,129,104.1,129,0
"44280 Sumiainen Keskus   (Äänekoski )",639,491,57,434,488,91.6,488,0
"44300 Konnevesi Keskus   (Konnevesi )",441,882,147,735,977,84.8,904,73
"44320 Sirkkamäki   (Konnevesi )",130,96,16,80,68,107.0,68,0
"44330 Hytölä   (Konnevesi )",186,164,26,138,130,104.8,130,0
"44350 Istunmäki   (Konnevesi )",251,240,33,207,200,97.0,195,5
"44370 Mäntymäki   (Konnevesi )",251,128,16,112,98,93.7,98,0
"44400 Konginkangas Keskus   (Äänekoski )",308,339,46,293,380,85.7,355,25
"44420 Liimattala   (Äänekoski )",116,188,16,172,161,102.3,161,0
"44440 Räihä   (Äänekoski )",125,84,9,75,59,104.6,59,0
"44460 Kalaniemi   (Äänekoski )",201,109,9,100,86,97.9,86,0
"44480 Niinilahti   (Viitasaari )",165,119,12,107,98,105.4,98,0
"44500 Viitasaari Keskus   (Viitasaari )",271,1512,312,1200,2641,76.4,1748,893
"44530 Ilmolahti   (Viitasaari )",183,120,23,97,91,116.0,91,0
"44580 Huopanankoski   (Viitasaari )",138,145,16,129,128,92.8,128,0
"44590 Vuorilahti   (Viitasaari )",103,76,22,54,44,96.0,44,0
"44610 Kärnä   (Viitasaari )",134,124,14,110,93,110.9,93,0
"44630 Kumpumäki   (Viitasaari )",144,146,19,127,120,86.8,120,0
"44640 Kymönkoski   (Viitasaari )",238,267,44,223,204,97.8,204,0
"44670 Suovanlahti   (Viitasaari )",260,143,22,121,95,108.3,95,0
"44680 Lahnanen   (Viitasaari )",63,58,6,52,41,97.0,41,0
"44730 Löytänä   (Viitasaari )",52,72,10,62,53,92.7,53,0
"44740 Keitelepohja-Kotvala   (Viitasaari )",163,139,16,123,113,101.9,113,0
"44760 Keihärinkoski   (Viitasaari )",441,251,25,226,192,91.5,192,0
"44770 Valkeisjärvi   (Viitasaari )",6,23,5,18,11,92.7,11,0
"44790 Kotvala   (Viitasaari )",27,39,4,35,35,90.3,35,0
"44800 Pihtipudas Keskus   (Pihtipudas )",453,1097,190,907,1487,79.6,1397,90
"44860 Alvajärvi   (Pihtipudas )",191,176,15,161,132,101.9,132,0
"44880 Muurasjärvi   (Pihtipudas )",139,363,33,330,302,93.0,302,0
"44910 Elämäjärvi   (Pihtipudas )",33,165,25,140,128,97.9,128,0
"44920 Peninki   (Pihtipudas )",22,121,10,111,110,94.9,110,0
"44950 Kärväsjärvi   (Pihtipudas )",98,131,18,113,97,98.4,97,0
"44970 Korppinen   (Pihtipudas )",90,128,12,116,92,94.2,92,0
"45100 Kouvola Keskus   (Kouvola )",143,1948,281,1667,5843,72.2,1961,3882
"45120 Kotkankallio-Vahteranmäki   (Kouvola )",1,1204,32,1172,1857,95.8,1581,276
"45130 Korjala-Kaunisnurmi   (Kouvola )",0,538,202,336,1211,60.7,363,848
"45150 Kankaronmäki-Eskolanmäki   (Kouvola )",1,839,25,814,2676,76.8,1200,1476
"45160 Lehtomäki   (Kouvola )",0,815,79,736,3143,72.2,1161,1982
"45200 Tornionmäki   (Kouvola )",4,1308,245,1063,3854,68.3,1349,2505
"45330 Harju   (Kouvola )",90,162,5,157,156,110.4,152,4
"45360 Kukkuramäki   (Kouvola )",75,1144,111,1033,1745,95.0,1535,210
"45370 Valkeala kk   (Kouvola )",260,922,93,829,1209,99.2,1012,197
"45410 Utti   (Kouvola )",266,445,56,389,410,109.2,387,23
"45460 Savero   (Kouvola )",7,104,15,89,94,101.8,94,0
"45610 Koria   (Kouvola )",68,1907,222,1685,2460,93.5,2065,395
"45700 Kuusankoski Keskus   (Kouvola )",6,2312,286,2026,5414,72.7,2519,2895
"45720 Kotiharju-Ruhjonmäki   (Kouvola )",8,1109,122,987,1388,84.7,1121,267
"45740 Maunuksela   (Iitti )",127,1159,156,1003,1546,86.6,1272,274
"45750 Kuusankosken Sairaala-alue   (Kouvola )",0,14,8,6,78,58.0,6,72
"45810 Pilkanmaa   (Kouvola )",163,784,49,735,721,88.6,719,2
"45910 Voikkaa   (Kouvola )",245,1172,126,1046,1540,75.3,1057,483
"45940 Oravala   (Kouvola )",95,164,8,156,144,106.2,144,0
"46110 Tuohikotti   (Kouvola )",301,225,25,200,198,110.0,198,0
"46140 Vekaranjärvi   (Kouvola )",30,91,24,67,149,73.2,86,63
"46230 Aro   (Kouvola )",164,271,25,246,229,115.4,229,0
"46400 Kaipiainen   (Kouvola )",203,343,87,256,266,94.0,266,0
"46430 Tirva-Inkerilä   (Kouvola )",325,195,19,176,144,117.7,144,0
"46450 Enäjärvi   (Kouvola )",95,100,11,89,88,110.5,88,0
"46530 Kannuskoski   (Luumäki )",329,139,18,121,89,104.7,89,0
"46570 Saaramaa   (Kouvola )",138,46,19,27,22,103.6,22,0
"46710 Sippola   (Kouvola )",116,439,59,380,404,97.6,402,2
"46730 Ruotila   (Kouvola )",25,73,8,65,64,113.7,64,0
"46750 Liikkala   (Kouvola )",33,165,7,158,158,111.9,158,0
"46800 Myllykoski   (Kouvola )",20,1746,148,1598,2665,82.4,1821,844
"46810 Ummeljoki   (Kouvola )",63,729,59,670,757,91.6,703,54
"46860 Anjalankoski Keskus   (Kouvola )",5,284,60,224,327,80.6,277,50
"46900 Inkeroinen   (Kouvola )",27,1434,177,1257,2118,80.0,1329,789
"46910 Anjala   (Kouvola )",51,823,62,761,1011,83.4,868,143
"46930 Huruksela   (Kotka )",164,160,19,141,122,105.5,122,0
"46950 Ahvio   (Kouvola )",26,42,3,39,33,114.1,33,0
"46960 Muhniemi   (Kouvola )",34,179,17,162,153,119.7,153,0
"47110 Löytty   (Kouvola )",0,52,5,47,47,106.0,47,0
"47150 Raussila   (Kouvola )",19,99,11,88,80,117.1,80,0
"47200 Elimäki kk   (Kouvola )",64,1012,136,876,1332,89.0,1123,209
"47260 Ratula   (Kouvola )",23,75,4,71,63,115.8,63,0
"47310 Haapa-Kimola   (Iitti )",38,149,11,138,123,115.8,123,0
"47350 Kimonkylä   (Lapinjärvi )",19,82,12,70,63,120.0,63,0
"47400 Kausala   (Iitti )",307,1729,268,1461,2691,81.4,2091,600
"47440 Sääskjärvi   (Iitti )",37,83,9,74,63,118.5,63,0
"47450 Erottaja   (Iitti )",57,164,18,146,140,106.5,137,3
"47460 Hiisiö   (Iitti )",3,43,7,36,40,100.6,40,0
"47490 Mankala-Hiisiö   (Iitti )",378,229,25,204,178,104.6,178,0
"47520 Iitti kk   (Iitti )",128,98,12,86,79,119.3,79,0
"47540 Löyttilä   (Iitti )",262,132,15,117,94,121.9,94,0
"47610 Kymentaka   (Iitti )",278,121,19,102,80,115.2,80,0
"47650 Kimola   (Kouvola )",129,138,15,123,102,109.7,102,0
"47710 Jaala kk   (Kouvola )",1584,653,99,554,657,85.1,656,1
"47760 Huhdasjärvi   (Kouvola )",705,163,54,109,83,104.0,83,0
"47810 Selänpää   (Kouvola )",240,204,19,185,164,103.9,164,0
"47830 Hasula   (Kouvola )",72,71,4,67,61,101.4,61,0
"47850 Verla   (Kouvola )",657,147,23,124,95,84.4,95,0
"47900 Vuohijärvi   (Kouvola )",512,189,23,166,207,72.7,142,65
"47910 Hillosensalmi   (Kouvola )",398,47,15,32,21,96.4,21,0
"48100 Kotkansaari   (Kotka )",846,695,305,390,7848,55.9,231,7617
"48130 Katariina   (Kotka )",0,236,48,188,477,71.5,210,267
"48200 Hovinsaari   (Kotka )",0,265,127,138,1339,52.3,138,1201
"48210 Toukolan Sairaala-Alue   (Kotka )",0,59,28,31,268,59.4,84,184
"48220 Metsola   (Kotka )",33,462,105,357,720,72.9,427,293
"48230 Korela-Jylppy   (Kotka )",92,537,141,396,725,69.5,482,243
"48300 Ruonala   (Kotka )",117,519,40,479,565,98.0,553,12
"48310 Mussalo   (Kotka )",240,1623,433,1190,1945,100.7,1638,307
"48350 Karhuvuori   (Kotka )",0,118,22,96,2324,57.9,0,2324
"48400 Sutela   (Kotka )",3,1166,148,1018,2030,90.0,1788,242
