Postal code	Surface area (2013)	Surface area (2014)	Surface area (2015)	Surface area (2016)	Surface area (2017)
00530	1759889.0	1702325.0	1702325.0	1588140.0	1588140.0
00540	1026027.0	895068.0	895068.0	683207.0	683207.0
00550	953715.0	962817.0	962817.0	962817.0	962817.0
00560	8327388.0	5995698.0	5995698.0	3884319.0	3884319.0
00570	509537547.0	5189267.0	5189267.0	1796540.0	1796540.0
00580	2575597.0	2033188.0	2033188.0	1292602.0	1292602.0
00590	4241114.0	4241114.0	4241114.0	1821381.0	1821381.0
00600	951625.0	949209.0	949209.0	949209.0	949209.0
00610	2099127.0	2173242.0	2173242.0	2173242.0	2173242.0
00620	2279197.0	2244049.0	2244049.0	2244049.0	2244049.0
00630	2450033.0	2513374.0	2513374.0	2513374.0	2513374.0
00640	2253301.0	2259873.0	2259873.0	2259873.0	2259873.0
00650	1630785.0	1631932.0	1631932.0	1631932.0	1631932.0
00660	2530475.0	2559655.0	2559655.0	2559655.0	2559655.0
00670	3072519.0	3040959.0	3040959.0	3040959.0	3040959.0
00680	2248310.0	2257775.0	2257775.0	2257775.0	2257775.0
00690	4563074.0	4620529.0	4620529.0	4620529.0	4620529.0
00700	6470047.0	6479126.0	6479126.0	6479126.0	6479126.0
00710	2799741.0	2823097.0	2823097.0	2823097.0	2823097.0
00720	2089072.0	2088327.0	2088327.0	2088327.0	2088327.0
00730	3563640.0	3623273.0	3623273.0	3623273.0	3623273.0
00740	3542771.0	3565185.0	3565185.0	3565185.0	3565185.0
00750	3136667.0	3031850.0	3031850.0	3031850.0	3031850.0
00760	3345937.0	3363242.0	3363242.0	3363242.0	3363242.0
00770	3790216.0	3546000.0	3546000.0	3546000.0	3546000.0
00780	2278701.0	2282750.0	2282750.0	2282750.0	2282750.0
00790	3943647.0	3892882.0	3892882.0	3725157.0	3725157.0
00800	4091870.0	3695145.0	3695145.0	3047913.0	3047913.0
00810	5752315.0	3953533.0	3953533.0	2446289.0	2446289.0
00820	1389643.0	1350985.0	1350985.0	1295254.0	1295254.0
00830	5859236.0	3104626.0	3104626.0	1599520.0	1599520.0
00840	5694517.0	4414002.0	4414002.0	3013995.0	3013995.0
00850	22084699.0	22344271.0	22344271.0	4156916.0	4156916.0
00860	470683333.0	459228650.0	459228650.0	6393082.0	6393082.0
00870	4208701.0	2164928.0	2164928.0	1407889.0	1407889.0
00880	1086387.0	1596428.0	1596428.0	1596428.0	1596428.0
00890	32660480.0	30629266.0	30726216.0	27345953.0	27345953.0
00900	1164849.0	1169003.0	1169003.0	1169003.0	1169003.0
00910	1506660.0	1363979.0	1363979.0	1118992.0	1118992.0
00920	3501824.0	3573373.0	3573373.0	3573373.0	3573373.0
00930	4095213.0	3054110.0	3054110.0	2034415.0	2034415.0
00940	5725721.0	5733170.0	5733170.0	5733170.0	5733170.0
00950	3273530.0	3153870.0	3153870.0	3135342.0	3135342.0
00960	2497724.0	2504021.0	2504021.0	2504021.0	2504021.0
00970	3438361.0	3453709.0	3453709.0	3453709.0	3453709.0
00980	36230046.0	35953498.0	36037464.0	10710384.0	10710384.0
00990	68394252.0	6736903.0	6736903.0	2565419.0	2565419.0
01120	170587379.0	168741300.0	168758306.0	24999344.0	24999344.0
01150	63527365.0	55774554.0	55767583.0	48542566.0	48542566.0
01180	107255622.0	107676664.0	107664335.0	16962601.0	16962601.0
01190	32141503.0	32796604.0	32270791.0	32270791.0	32270791.0
01200	19388230.0	19485593.0	19485593.0	19485593.0	19485593.0
01230	3386267.0	3365938.0	3365938.0	3365938.0	3365938.0
01260	8451189.0	8390811.0	8390811.0	8390811.0	8390811.0
01280	3572597.0	3500238.0	3500238.0	3500238.0	3500238.0
01300	6071764.0	6007207.0	6007207.0	6007207.0	6007207.0
01340	228939.0	150157.0	150157.0	150157.0	150157.0
01350	2776108.0	2811048.0	2811048.0	2811048.0	2811048.0
01360	5927540.0	5844793.0	5844793.0	5844793.0	5844793.0
01370	3260128.0	3261820.0	3261820.0	3261820.0	3261820.0
01380	4466891.0	4424793.0	4424793.0	4424793.0	4424793.0
01390	7091312.0	7098930.0	7098930.0	7098930.0	7098930.0
01400	5632727.0	5626751.0	5626751.0	5626751.0	5626751.0
01420	3954488.0	3908448.0	3908448.0	3908448.0	3908448.0
01450	14338455.0	14409178.0	14409178.0	14409178.0	14409178.0
01480	3064294.0	3036738.0	3036738.0	3036738.0	3036738.0
01490	10050631.0	9835278.0	9835277.0	9835277.0	9835277.0
01510	7424353.0	7660748.0	7660748.0	7660748.0	7660748.0
01520	1964400.0	2019024.0	2019024.0	2019024.0	2019024.0
01530	14720848.0	17197512.0	17197512.0	17197512.0	17197512.0
01600	2832012.0	2774549.0	2774549.0	2774549.0	2774549.0
01610	2763165.0	2775026.0	2775026.0	2775026.0	2775026.0
01620	3221480.0	3185037.0	3185037.0	3185037.0	3185037.0
01630	2645689.0	2645689.0	2645689.0	2645689.0	2645689.0
01640	2999242.0	3107721.0	3107721.0	3107721.0	3107721.0
01650	2149136.0	2132777.0	2132777.0	2132777.0	2132777.0
01660	1007522.0	1007947.0	1007947.0	1007947.0	1007947.0
01670	2318536.0	2287549.0	2287549.0	2287549.0	2287549.0
01680	6722226.0	6601075.0	6601075.0	6601075.0	6601075.0
01690	6205277.0	6045929.0	6045929.0	6045929.0	6045929.0
01700	7012133.0	4932635.0	4932635.0	4932635.0	4932635.0
01710	1221901.0	1234759.0	1234759.0	1234759.0	1234759.0
01720	5059210.0	4257140.0	4257140.0	4257140.0	4257140.0
01730	14347483.0	14286508.0	14286508.0	14286508.0	14286508.0
01740	8495686.0	8136713.0	8136713.0	8136713.0	8136713.0
01750	22508811.0	22469229.0	22469229.0	22469229.0	22469229.0
01760	32929944.0	33787413.0	33787413.0	33787413.0	33787413.0
01770	188347.0	188347.0	188347.0	188347.0	188347.0
01800	21856384.0	21858024.0	21758477.0	21758477.0	21758477.0
01810	13359957.0	13559902.0	13559902.0	13559902.0	13559902.0
01820	5497793.0	5611174.0	5611174.0	5611174.0	5611174.0
01830	35873210.0	34751075.0	34731725.0	34731725.0	34731725.0
01840	8514097.0	8713286.0	8713286.0	8713286.0	8713286.0
01860	58236431.0	59338839.0	58876393.0	58876393.0	58876393.0
01900	77234953.0	77760673.0	77744851.0	77744851.0	77744851.0
01940	19818114.0	19552693.0	19552693.0	19552693.0	19552693.0
02100	3735267.0	2632274.0	2632274.0	1907447.0	1907447.0
02110	1075432.0	1000017.0	1000017.0	878222.0	878222.0
02120	794483.0	779919.0	779919.0	712858.0	712858.0
02130	2878397.0	2751281.0	2721027.0	2644954.0	2644954.0
02140	2920019.0	2815560.0	2815560.0	2669594.0	2669594.0
02150	8478606.0	4180825.0	4180825.0	2003315.0	2003315.0
02160	9458690.0	9347694.0	9347694.0	2067000.0	2067000.0
02170	3173560.0	2614288.0	2614288.0	1942277.0	1942277.0
02180	3416940.0	3414393.0	3425133.0	3425133.0	3425133.0
02200	6419400.0	6416625.0	6470716.0	4513457.0	4513457.0
02210	3583098.0	3561775.0	3561775.0	3560883.0	3560883.0
02230	21485735.0	21925308.0	22045423.0	5967507.0	5967507.0
02240	1510706.0	1427486.0	1427486.0	1401091.0	1401091.0
02260	3014012.0	2729129.0	2804507.0	2361154.0	2361154.0
02270	3714159.0	3683616.0	3683616.0	3437199.0	3437199.0
02280	3425235.0	3421381.0	3425988.0	3426103.0	3426103.0
02290	137350.0	166266.0	166266.0	166266.0	166266.0
02300	1775131.0	1731036.0	1731036.0	1730780.0	1730780.0
02320	5195265.0	4299188.0	4155399.0	3071666.0	3071666.0
02330	6577240.0	6212929.0	6212082.0	5896237.0	5896237.0
02340	3224440.0	3258395.0	3258395.0	3258395.0	3258395.0
02360	11586434.0	7961196.0	7775294.0	4902586.0	4902586.0
02380	102537943.0	102056034.0	102049552.0	8990600.0	8990600.0
02400	71572290.0	71179598.0	71222312.0	71190787.0	71190787.0
02410	999256.0	1008542.0	916658.0	916658.0	916658.0
02420	208196253.0	210825336.0	210755714.0	49028555.0	49028555.0
02430	9758157.0	9600151.0	10043904.0	9947574.0	9947574.0
02440	9329608.0	9142676.0	8928651.0	8435586.0	8435586.0
02450	21183460.0	20178139.0	20255606.0	4292942.0	4292942.0
02460	4616919.0	4589233.0	4589233.0	4388139.0	4388139.0
02470	56109155.0	20593411.0	20593411.0	7830571.0	7830571.0
02480	634387849.0	661336388.0	661294043.0	112373251.0	112373251.0
02490	13758019.0	11528119.0	11528119.0	7888455.0	7888455.0
02510	16532113.0	16222567.0	16213518.0	16213518.0	16213518.0
02520	17896847.0	17733356.0	17733356.0	17733356.0	17733356.0
02540	15694145.0	16071748.0	16071748.0	16071748.0	16071748.0
02550	33887319.0	34440037.0	34440037.0	34440037.0	34440037.0
02570	91371975.0	91135959.0	91135959.0	91135959.0	91135959.0
02580	96183009.0	92357961.0	92357961.0	84099930.0	84099930.0
02590	15578032.0	15359940.0	15359940.0	15359940.0	15359940.0
02600	6212992.0	5372787.0	5372787.0	4183811.0	4183811.0
02610	2888499.0	2926723.0	2926723.0	2926723.0	2926723.0
02620	4008281.0	4031134.0	4031134.0	4031134.0	4031134.0
02630	2630223.0	2712530.0	2712530.0	2712530.0	2712530.0
02650	2588826.0	2585315.0	2585315.0	2585315.0	2585315.0
02660	3544478.0	3357279.0	3357279.0	3357279.0	3357279.0
02680	704598.0	1321122.0	1321122.0	1321122.0	1321122.0
02700	5407840.0	5514312.0	5514312.0	5514312.0	5514312.0
02710	2584767.0	2651282.0	2651282.0	2651282.0	2651282.0
02720	1531318.0	1655678.0	1655678.0	1655678.0	1655678.0
02730	3430765.0	3380257.0	3380257.0	3380257.0	3380257.0
02740	29346154.0	29721972.0	29833236.0	29833236.0	29833236.0
02750	5888710.0	5888393.0	5874130.0	5792011.0	5792011.0
02760	4134006.0	4163308.0	4099624.0	4099624.0	4099624.0
02770	8341729.0	8372752.0	8422398.0	8422398.0	8422398.0
02780	30946933.0	29181151.0	29174784.0	27860327.0	27860327.0
02810	4503347.0	4493848.0	4373806.0	4373806.0	4373806.0
02820	64256490.0	63242130.0	63250909.0	63250909.0	63250909.0
02860	15736696.0	15725519.0	15725519.0	15725519.0	15725519.0
02880	40069954.0	40142208.0	40142208.0	40142208.0	40142208.0
02920	13055524.0	12923102.0	12923102.0	12923102.0	12923102.0
02940	23064872.0	22712608.0	22712608.0	22712608.0	22712608.0
02970	27973373.0	27631400.0	27631400.0	27631400.0	27631400.0
02980	30032040.0	31057524.0	31057524.0	31057524.0	31057524.0
03100	78810517.0	78159695.0	78159695.0	78159695.0	78159695.0
03150	23861486.0	23861486.0	23861486.0	23861486.0	23861486.0
03220	27394874.0	28318550.0	28318550.0	28318550.0	28318550.0
03250	35677962.0	35873701.0	35873701.0	35873701.0	35873701.0
03300	77037681.0	77665766.0	77100011.0	77100011.0	77100011.0
03320	19592490.0	20335697.0	20068682.0	20068682.0	20068682.0
03400	164791113.0	165599624.0	166221787.0	166221787.0	166221787.0
03430	44226579.0	45564394.0	45564394.0	45564394.0	45564394.0
03600	157294498.0	158267099.0	165169980.0	168480438.0	168480438.0
03620	61886587.0	59949955.0	59954330.0	59954330.0	59954330.0
03710	46746806.0	49066355.0	49229428.0	49229428.0	49229428.0
03790	68601931.0	68418631.0	67218338.0	67218338.0	67218338.0
03810	44252051.0	45255928.0	46090266.0	46090266.0	46090266.0
03850	206823832.0	203969467.0	200881792.0	197571333.0	197571333.0
03870	16529220.0	17043082.0	17043082.0	17043082.0	17043082.0
04130	112473838.0	111630815.0	111452194.0	111819888.0	111819888.0
04150	12555802.0	12584512.0	12584512.0	12584512.0	12584512.0
04170	49551807.0	50669492.0	50669492.0	50709197.0	50709197.0
04200	7618572.0	7796822.0	7796822.0	7796822.0	7796822.0
04220	6615180.0	6796192.0	6796192.0	6796192.0	6796192.0
04230	3907181.0	3862102.0	3862102.0	3862102.0	3862102.0
04240	19766555.0	19182866.0	19182866.0	19182866.0	19182866.0
04250	8551350.0	8694533.0	8694533.0	8694533.0	8694533.0
04260	6155601.0	6167624.0	6167624.0	6167624.0	6167624.0
04300	32508966.0	32639870.0	32639870.0	32639870.0	32639870.0
04310	7560930.0	7525292.0	7525292.0	7525292.0	7525292.0
04320	6434902.0	6476510.0	6476510.0	6476510.0	6476510.0
04330	5146623.0	5097480.0	5097480.0	5097480.0	5097480.0
04340	3705283.0	3779745.0	3779745.0	3779745.0	3779745.0
04350	18601029.0	18403908.0	18403908.0	18403908.0	18403908.0
04360	26847890.0	26391787.0	26391787.0	26391787.0	26391787.0
04370	16019408.0	16964196.0	16964196.0	16964196.0	16964196.0
04380	17492959.0	17016960.0	17016960.0	17016960.0	17016960.0
04390	14285146.0	14343572.0	14343572.0	14343572.0	14343572.0
04400	9753069.0	9973207.0	9973207.0	9973207.0	9973207.0
04410	6507697.0	6330516.0	6330516.0	6330516.0	6330516.0
04420	3992769.0	3646558.0	3646558.0	3646558.0	3646558.0
04430	19361976.0	19467815.0	19467815.0	19467815.0	19467815.0
04440	7525735.0	7588907.0	7588907.0	7588907.0	7588907.0
04460	3398603.0	3430979.0	3430979.0	3430979.0	3430979.0
04480	21492163.0	21742334.0	21742334.0	22071608.0	22071608.0
04500	33653454.0	33344410.0	33344410.0	33033624.0	33033624.0
04530	49669542.0	49418900.0	49418900.0	49418900.0	49606151.0
04600	35986318.0	35784851.0	35784851.0	35784851.0	35784851.0
04620	18078500.0	18368977.0	18368977.0	18368977.0	18368977.0
04630	65391931.0	65573374.0	65573374.0	65573374.0	65573374.0
04660	74113762.0	76470629.0	76470629.0	76183414.0	76183414.0
04680	40878383.0	45618798.0	45618798.0	45618798.0	45618798.0
04740	101758554.0	102899997.0	102464955.0	102464955.0	102464955.0
04770	33892332.0	34340248.0	34340248.0	34340248.0	34340248.0
04820	27165421.0	27211154.0	27211154.0	27211154.0	27211154.0
04840	31620428.0	34732675.0	34732675.0	34732675.0	34732675.0
04920	24078884.0	24258042.0	24258042.0	24258042.0	24258042.0
04940	18939711.0	19899941.0	19899941.0	19899941.0	19899941.0
05100	38858501.0	39552516.0	40546257.0	40546257.0	40546257.0
05200	62480251.0	62926170.0	63350031.0	63350031.0	63350031.0
05250	7551187.0	7806820.0	8121138.0	8121138.0	8121138.0
05400	32790872.0	32310811.0	32310811.0	32310811.0	32172195.0
05430	17572460.0	17700415.0	17700415.0	17700415.0	17700415.0
05440		4026928.0	4026928.0	4026928.0	4026928.0
05450	39186103.0	38978219.0	38978219.0	38978219.0	38978219.0
05460	2684772.0	2680016.0	2680016.0	2680016.0	2680016.0
05470	14667691.0	14712822.0	14712822.0	14712822.0	14712822.0
05510	20209824.0	20596591.0	20596591.0	20596591.0	20547955.0
05620	28350995.0	28696229.0	28696229.0	28696229.0	28696229.0
05720	68536639.0	75446137.0	75446137.0	75446137.0	75446137.0
05800	51173851.0	51152732.0	49800091.0	49800091.0	49800091.0
05810	5013466.0	4970612.0	4970612.0	4970612.0	4970612.0
05820	43416744.0	44386849.0	48042497.0	48042497.0	48042497.0
05830	4680618.0	4698772.0	4698772.0	4698772.0	4698772.0
05840	25914070.0	24883543.0	24883543.0	24883543.0	24883543.0
05850	112332.0	112332.0	112332.0	112332.0	112332.0
05860	1524275.0	1533167.0	1533167.0	1533167.0	1533167.0
05880	6191674.0	6066503.0	6066503.0	6066503.0	6066503.0
05900	1930062.0	1915999.0	1915999.0	1915999.0	1915999.0
05950	48365333.0	51221519.0	51179919.0	51179919.0	51179919.0
06100	19057826.0	17873100.0	17873100.0	15752089.0	15752089.0
06150	10975222.0	10198353.0	10198353.0	8931437.0	8931437.0
06200	306483929.0	239355213.0	239355213.0	166036534.0	166036534.0
06400	11388855.0	9460526.0	9460526.0	7146238.0	7146238.0
06450	4848852.0	4764472.0	4764472.0	4764472.0	4764472.0
06500	71337543.0	72189496.0	72189496.0	73536191.0	73536191.0
06530	19657451.0	19945330.0	19945330.0	19706813.0	19706813.0
06650	3002549.0	2193574.0	2193574.0	1413808.0	1413808.0
06750	21702228.0	18278995.0	18278995.0	13524358.0	13524358.0
06830	35914803.0	36425357.0	36425357.0	35670263.0	35670263.0
06850	25541574.0	17726556.0	18252369.0	14639721.0	14639721.0
06880	86292920.0	49407002.0	49407002.0	24416848.0	24416848.0
06950	6758403489.0	114334681.0	114334681.0	36772859.0	36772859.0
07110	39444598.0	38360322.0	38360322.0	36685001.0	36685001.0
07130	26221090.0	26789883.0	26789883.0	27053435.0	27053435.0
07150	45993706.0	45430874.0	45430874.0	45165305.0	45165305.0
07170	50909868.0	49023450.0	49023450.0	44447548.0	44447548.0
07190	45706214.0	47611037.0	47611037.0	52796356.0	52796356.0
07220	23745109.0	23983354.0	23983354.0	23983354.0	23983354.0
07230	38097475.0	39140119.0	39140119.0	38808070.0	38808070.0
07280	68230731.0	70626595.0	70626595.0	72875960.0	72875960.0
07310	18989698.0	18247876.0	18247876.0	16868732.0	16868732.0
07320	32135149.0	30185912.0	30185912.0	26274114.0	26274114.0
07350	8712668.0	6620157.0	6620157.0	4031562.0	4031562.0
07360	11549150.0	10984844.0	10984844.0	6301849.0	6301849.0
07370	549494539.0	568574210.0	568574210.0	15410233.0	15410233.0
07390	848051263.0	805648700.0	805648700.0	9682078.0	9682078.0
07410	14957835.0	9541830.0	9541830.0	5306627.0	5306627.0
07450	20018888.0	16745745.0	16745745.0	12996759.0	12996759.0
07500	19535441.0	19721977.0	19721977.0	19721977.0	19721977.0
07510	26493094.0	27645847.0	27645847.0	27645847.0	27645847.0
07530	35032324.0	36357560.0	36357560.0	36357560.0	36357560.0
07550	19768070.0	19930636.0	19930636.0	19930636.0	19930636.0
07560	85355462.0	84634656.0	84634656.0	84634656.0	84634656.0
07565	36783524.0	37583166.0	37583166.0	37583166.0	37583166.0
07580	9671905.0	9041129.0	9041129.0	9041129.0	9041129.0
07590	33914877.0	34071648.0	34071648.0	34071648.0	34071648.0
07600	159671315.0	159486724.0	159486724.0	159486724.0	159486724.0
07680	54724457.0	57038931.0	57038931.0	57038931.0	57038931.0
07690	30719775.0	28851681.0	28851681.0	28851681.0	28851681.0
07700	43998403.0	43094086.0	43094086.0	40960505.0	40960505.0
07720	20017592.0	20643142.0	20643142.0	20643142.0	20643142.0
07740	73517479.0	68634430.0	68634430.0	62041276.0	62041276.0
07750	368300359.0	158190731.0	158190731.0	70843165.0	70843165.0
07780	113984920.0	61280789.0	61280789.0	30131552.0	30131552.0
07800	28704060.0	29536990.0	29536990.0	29536990.0	29536990.0
07810	42127444.0	42359764.0	42359764.0	42359764.0	42359764.0
07820	64738958.0	61592766.0	61592766.0	61592766.0	61592766.0
07830	43445047.0	43231383.0	43231383.0	43231383.0	43231383.0
07840	35520751.0	34902230.0	34902230.0	34902230.0	34902230.0
07850	43319442.0	43855906.0	43855906.0	43855906.0	43855906.0
07870	50384761.0	50945839.0	50945839.0	50945839.0	50945839.0
07880	93130076.0	91938364.0	91938364.0	91938364.0	91938364.0
07890	36699227.0	35568682.0	35568682.0	35568682.0	35568682.0
07900	628920078.0	643471322.0	643471322.0	136796419.0	136796419.0
07910	98075580.0	99510421.0	99510421.0	15990474.0	15990474.0
07920	3271066.0	2484387.0	2484387.0	1690604.0	1690604.0
07930	75424054.0	56934028.0	56934028.0	39434091.0	39434091.0
07940	13064591.0	12379372.0	12379372.0	11480723.0	11480723.0
07945	38540852.0	39192139.0	39192139.0	39192139.0	39192139.0
07955	85663054.0	82603818.0	82603818.0	72765443.0	72765443.0
07960	24847820.0	23437068.0	23437068.0	19786700.0	19786700.0
07970	37290114.0	37225374.0	37225374.0	37225374.0	37225374.0
07980	60327129.0	61997424.0	61997424.0	61997424.0	61997424.0
07990	56254537.0	55465922.0	55465922.0	55465922.0	55465922.0
08100	63238006.0	64420323.0	64420323.0	64420323.0	64420323.0
08150	8166201.0	8203062.0	8203062.0	8203062.0	8203062.0
08200	3889272.0	3904856.0	3904856.0	3904856.0	3904856.0
08350	19963832.0	20224584.0	20224584.0	20224584.0	20224584.0
08360	454969.0	454969.0	454968.0	454968.0	454968.0
08450	18979817.0	18915696.0	18915696.0	18915696.0	18915696.0
08480	16397621.0	16699048.0	16699048.0	16699048.0	16699048.0
08500	92668734.0	92224567.0	92224567.0	92224567.0	92224567.0
08680	25472733.0	25356886.0	25356886.0	25356886.0	25356886.0
08700	63327479.0	62950530.0	62950530.0	62950530.0	62950530.0
08800	79048033.0	78642781.0	78642781.0	78642781.0	78642781.0
09120	115429626.0	114279012.0	114279012.0	114279012.0	114279012.0
09220	84823349.0	86075354.0	86075354.0	86075354.0	86075354.0
09430	67085953.0	67498367.0	67498367.0	67498367.0	67498367.0
09520	15568945.0	16120058.0	16120058.0	16120058.0	16120058.0
09630	40819972.0	40896991.0	40896991.0	40896991.0	40896991.0
09810	63752723.0	65507678.0	65507678.0	65507678.0	65507678.0
09930	62059832.0	59937847.0	60285562.0	60285562.0	60285562.0
10120	52040609.0	51719371.0	51719371.0	51719371.0	51719371.0
10140	18652183.0	18712158.0	18712158.0	18712158.0	18712158.0
10160	146273683.0	104315437.0	104315437.0	63578869.0	63578869.0
10210	506892996.0	170670676.0	170670676.0	72304103.0	72304103.0
10230	38309537.0	39537407.0	39537407.0	39537407.0	39537407.0
10250	35151079.0	34764527.0	34764527.0	29496775.0	29496775.0
10270	520578666.0	492247854.0	492247854.0	42867822.0	42867822.0
10300	167676203.0	169191329.0	167416561.0	166632317.0	166632317.0
10320	3650049.0	3589943.0	3589943.0	3589943.0	3589943.0
10330	12039458.0	12010283.0	12010283.0	12010283.0	12010283.0
10350	1276253.0	1753237.0	1753237.0	1753237.0	1753237.0
10360	89254110.0	93056415.0	93056415.0	93056415.0	93056415.0
10380	19123906.0	19536059.0	19536059.0	19536059.0	19536059.0
10410	10643384.0	9910756.0	9910756.0	9260389.0	9260389.0
10420	103320154.0	103336553.0	103336553.0	99573362.0	99573362.0
10440	11267837.0	10775861.0	10775861.0	10775861.0	10775861.0
10470	25588462.0	26405658.0	26405658.0	26405658.0	26405658.0
10480	29275655.0	28035161.0	28035161.0	28035161.0	28035161.0
10520	233050442.0	218999618.0	218999618.0	194692870.0	194692870.0
10570	590083915.0	273043655.0	273043655.0	123357540.0	123357540.0
10600	1085335405.0	1081115632.0	1084060362.0	272125658.0	272125658.0
10620	29046136.0	28464595.0	28464595.0	26766501.0	26766501.0
10640	6515188.0	6087612.0	6087612.0	5479316.0	5479316.0
10650	5997756.0	4744397.0	4744397.0	3255644.0	3255644.0
10660	29459509.0	28359383.0	27189422.0	23461787.0	23461787.0
